title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
CB0045A 01 E,CB0045A 01 E,CB0045A01E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.063,0.063,1.6,0.16,0.012,0.012,0.3,0.03,MIN,MIN,MIN,MIN,0.05,0.05,1.27,0.127,0.005,0.005,0.127,0.0127,15.361,15.361,2.69,26.9,0.274,2.74,274.32,2743.2,1.536,1.536,0.269,2.69,0.0274,0.274,27.43,274.3,0.055,0.055,1.4,0.14,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.071,0.071,0.32,0.032,32.21,Squared,Factory Option,10.86,10.86,Reference,Reference,6.34,6.34,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.016,0.016,0.41,0.041,Reference,Reference,Reference,Reference,,2E-06
CB0045A 02 E,CB0045A 02 E,CB0045A02E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.063,0.063,1.6,0.16,0.012,0.012,0.3,0.03,MIN,MIN,MIN,MIN,0.075,0.075,1.905,0.1905,0.005,0.005,0.127,0.0127,9.116,9.116,1.597,15.97,0.163,1.63,162.79,1627.9,0.912,0.912,0.16,1.6,0.0163,0.163,16.286,162.86,0.063,0.063,1.6,0.16,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.071,0.071,0.32,0.032,32.21,Squared,Factory Option,12.74,12.74,Reference,Reference,9.31,9.31,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.016,0.016,0.41,0.041,Reference,Reference,Reference,Reference,,3E-06
CB0045A 03 E,CB0045A 03 E,CB0045A03E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.063,0.063,1.6,0.16,0.012,0.012,0.3,0.03,MIN,MIN,MIN,MIN,0.1,0.1,2.54,0.254,0.005,0.005,0.127,0.0127,6.482,6.482,1.135,11.35,0.116,1.16,115.76,1157.6,0.648,0.648,0.113,1.13,0.0116,0.116,11.572,115.72,0.07,0.07,1.78,0.178,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.071,0.071,0.32,0.032,32.21,Squared,Factory Option,14.6,14.6,Reference,Reference,12.28,12.28,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.016,0.016,0.41,0.041,Reference,Reference,Reference,Reference,,4E-06
CB0045A 04 E,CB0045A 04 E,CB0045A04E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.063,0.063,1.6,0.16,0.012,0.012,0.3,0.03,MIN,MIN,MIN,MIN,0.125,0.125,3.175,0.3175,0.006,0.006,0.152,0.0152,5.028,5.028,0.881,8.81,0.09,0.9,89.79,897.9,0.503,0.503,0.088,0.88,0.009,0.09,8.983,89.83,0.078,0.078,1.98,0.198,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.071,0.071,0.32,0.032,32.21,Squared,Factory Option,16.48,16.48,Reference,Reference,15.25,15.25,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.016,0.016,0.41,0.041,Reference,Reference,Reference,Reference,,5E-06
CB0045A 05 E,CB0045A 05 E,CB0045A05E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.063,0.063,1.6,0.16,0.012,0.012,0.3,0.03,MIN,MIN,MIN,MIN,0.15,0.15,3.81,0.381,0.008,0.008,0.203,0.0203,4.107,4.107,0.719,7.19,0.073,0.73,73.34,733.4,0.411,0.411,0.072,0.72,0.0073,0.073,7.34,73.4,0.085,0.085,2.16,0.216,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.071,0.071,0.32,0.032,32.21,Squared,Factory Option,18.34,18.34,Reference,Reference,18.22,18.22,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.016,0.016,0.41,0.041,Reference,Reference,Reference,Reference,,6E-06
CB0045A 06 E,CB0045A 06 E,CB0045A06E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.032,0.032,0.81,0.081,0.012,0.012,0.3,0.03,MIN,MIN,MIN,MIN,0.175,0.175,4.445,0.4445,0.009,0.009,0.229,0.0229,3.472,3.472,0.608,6.08,0.062,0.62,62,620,0.347,0.347,0.061,0.61,0.0062,0.062,6.197,61.97,0.033,0.033,0.84,0.084,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.261,0.261,1.16,0.118,118.39,Squared,Factory Option,4.34,4.34,Reference,Reference,21.2,21.2,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.016,0.016,0.41,0.041,Reference,Reference,Reference,Reference,,7E-06
CB0045A 07 E,CB0045A 07 E,CB0045A07E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.032,0.032,0.81,0.081,0.012,0.012,0.3,0.03,MIN,MIN,MIN,MIN,0.2,0.2,5.08,0.508,0.01,0.01,0.254,0.0254,3.006,3.006,0.526,5.26,0.054,0.54,53.68,536.8,0.301,0.301,0.053,0.53,0.0054,0.054,5.375,53.75,0.046,0.046,1.17,0.117,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.261,0.261,1.16,0.118,118.39,Squared,Factory Option,7.31,7.31,Reference,Reference,24.17,24.17,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.016,0.016,0.41,0.041,Reference,Reference,Reference,Reference,,8E-06
CB0045A 08 E,CB0045A 08 E,CB0045A08E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.032,0.032,0.81,0.081,0.012,0.012,0.3,0.03,MIN,MIN,MIN,MIN,0.225,0.225,5.715,0.5715,0.011,0.011,0.279,0.0279,2.651,2.651,0.464,4.64,0.047,0.47,47.34,473.4,0.265,0.265,0.046,0.46,0.0047,0.047,4.732,47.32,0.06,0.06,1.52,0.152,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.261,0.261,1.16,0.118,118.39,Squared,Factory Option,10.28,10.28,Reference,Reference,27.14,27.14,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.016,0.016,0.41,0.041,Reference,Reference,Reference,Reference,,8E-06
CB0045A 09 E,CB0045A 09 E,CB0045A09E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.032,0.032,0.81,0.081,0.012,0.012,0.3,0.03,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.013,0.013,0.33,0.033,2.371,2.371,0.415,4.15,0.042,0.42,42.34,423.4,0.237,0.237,0.042,0.42,0.0042,0.042,4.232,42.32,0.073,0.073,1.85,0.185,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.261,0.261,1.16,0.118,118.39,Squared,Factory Option,13.25,13.25,Reference,Reference,30.11,30.11,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.016,0.016,0.41,0.041,Reference,Reference,Reference,Reference,,9E-06
CB0045B 01 E,CB0045B 01 E,CB0045B01E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.032,0.032,0.81,0.081,0.026,0.026,0.66,0.066,MIN,MIN,MIN,MIN,0.1,0.1,2.54,0.254,0.005,0.005,0.127,0.0127,2.409,2.409,0.422,4.22,0.043,0.43,43.02,430.2,0.241,0.241,0.042,0.42,0.0043,0.043,4.304,43.04,0.087,0.087,2.21,0.221,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.261,0.261,1.16,0.118,118.39,Squared,Factory Option,16.22,16.22,Reference,Reference,7.33,7.33,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.031,0.031,0.79,0.079,Reference,Reference,Reference,Reference,,4E-06
CB0045B 02 E,CB0045B 02 E,CB0045B02E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.032,0.032,0.81,0.081,0.026,0.026,0.66,0.066,MIN,MIN,MIN,MIN,0.15,0.15,3.81,0.381,0.008,0.008,0.203,0.0203,1.526,1.526,0.267,2.67,0.027,0.27,27.25,272.5,0.153,0.153,0.027,0.27,0.0027,0.027,2.732,27.32,0.1,0.1,2.54,0.254,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.261,0.261,1.16,0.118,118.39,Squared,Factory Option,19.2,19.2,Reference,Reference,10.41,10.41,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.031,0.031,0.79,0.079,Reference,Reference,Reference,Reference,,6E-06
CB0045B 03 E,CB0045B 03 E,CB0045B03E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.032,0.032,0.81,0.081,0.026,0.026,0.66,0.066,MIN,MIN,MIN,MIN,0.2,0.2,5.08,0.508,0.01,0.01,0.254,0.0254,1.117,1.117,0.196,1.96,0.02,0.2,19.95,199.5,0.112,0.112,0.02,0.2,0.002,0.02,2,20,0.113,0.113,2.87,0.287,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.261,0.261,1.16,0.118,118.39,Squared,Factory Option,22.17,22.17,Reference,Reference,13.49,13.49,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.031,0.031,0.79,0.079,Reference,Reference,Reference,Reference,,7E-06
CB0045B 04 E,CB0045B 04 E,CB0045B04E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.032,0.032,0.81,0.081,0.026,0.026,0.66,0.066,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.013,0.013,0.33,0.033,0.881,0.881,0.154,1.54,0.016,0.16,15.73,157.3,0.088,0.088,0.015,0.15,0.0016,0.016,1.572,15.72,0.127,0.127,3.23,0.323,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.261,0.261,1.16,0.118,118.39,Squared,Factory Option,25.14,25.14,Reference,Reference,16.57,16.57,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.031,0.031,0.79,0.079,Reference,Reference,Reference,Reference,,9E-06
CB0045B 05 E,CB0045B 05 E,CB0045B05E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.032,0.032,0.81,0.081,0.026,0.026,0.66,0.066,MIN,MIN,MIN,MIN,0.3,0.3,7.62,0.762,0.015,0.015,0.381,0.0381,0.727,0.727,0.127,1.27,0.013,0.13,12.98,129.8,0.073,0.073,0.013,0.13,0.0013,0.013,1.304,13.04,0.14,0.14,3.56,0.356,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.261,0.261,1.16,0.118,118.39,Squared,Factory Option,28.11,28.11,Reference,Reference,19.65,19.65,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.031,0.031,0.79,0.079,Reference,Reference,Reference,Reference,,1.1E-05
CB0045B 06 E,CB0045B 06 E,CB0045B06E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.047,0.047,1.19,0.119,0.026,0.026,0.66,0.066,MIN,MIN,MIN,MIN,0.35,0.35,8.89,0.889,0.018,0.018,0.457,0.0457,0.619,0.619,0.108,1.08,0.011,0.11,11.05,110.5,0.062,0.062,0.011,0.11,0.0011,0.011,1.107,11.07,0.037,0.037,0.94,0.094,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.151,0.151,0.67,0.068,68.49,Squared,Factory Option,5.33,5.33,Reference,Reference,22.73,22.73,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.031,0.031,0.79,0.079,Reference,Reference,Reference,Reference,,1.2E-05
CB0045B 07 E,CB0045B 07 E,CB0045B07E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.047,0.047,1.19,0.119,0.026,0.026,0.66,0.066,MIN,MIN,MIN,MIN,0.4,0.4,10.16,1.016,0.02,0.02,0.508,0.0508,0.539,0.539,0.094,0.94,0.01,0.1,9.63,96.3,0.054,0.054,0.009,0.09,0.001,0.01,0.964,9.64,0.051,0.051,1.3,0.13,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.151,0.151,0.67,0.068,68.49,Squared,Factory Option,8.41,8.41,Reference,Reference,25.8,25.8,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.031,0.031,0.79,0.079,Reference,Reference,Reference,Reference,,1.4E-05
CB0045B 08 E,CB0045B 08 E,CB0045B08E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.047,0.047,1.19,0.119,0.026,0.026,0.66,0.066,MIN,MIN,MIN,MIN,0.45,0.45,11.43,1.143,0.023,0.023,0.584,0.0584,0.477,0.477,0.084,0.84,0.009,0.09,8.52,85.2,0.048,0.048,0.008,0.08,0.0009,0.009,0.857,8.57,0.065,0.065,1.65,0.165,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.151,0.151,0.67,0.068,68.49,Squared,Factory Option,11.49,11.49,Reference,Reference,28.88,28.88,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.031,0.031,0.79,0.079,Reference,Reference,Reference,Reference,,1.6E-05
CB0045B 09 E,CB0045B 09 E,CB0045B09E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.047,0.047,1.19,0.119,0.026,0.026,0.66,0.066,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.025,0.025,0.635,0.0635,0.428,0.428,0.075,0.75,0.008,0.08,7.64,76.4,0.043,0.043,0.008,0.08,0.0008,0.008,0.768,7.68,0.079,0.079,2.01,0.201,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.151,0.151,0.67,0.068,68.49,Squared,Factory Option,14.57,14.57,Reference,Reference,31.96,31.96,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.031,0.031,0.79,0.079,Reference,Reference,Reference,Reference,,1.7E-05
CB0045C 01 E,CB0045C 01 E,CB0045C01E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.063,0.063,1.6,0.16,0.042,0.042,1.07,0.107,MIN,MIN,MIN,MIN,0.125,0.125,3.175,0.3175,0.006,0.006,0.152,0.0152,1.073,1.073,0.188,1.88,0.019,0.19,19.16,191.6,0.107,0.107,0.019,0.19,0.0019,0.019,1.911,19.11,0.057,0.057,1.45,0.145,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.141,0.141,0.63,0.064,63.96,Squared,Factory Option,8.5,8.5,Reference,Reference,5.7,5.7,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.048,0.048,1.22,0.122,Reference,Reference,Reference,Reference,,5E-06
CB0045C 02 E,CB0045C 02 E,CB0045C02E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.063,0.063,1.6,0.16,0.042,0.042,1.07,0.107,MIN,MIN,MIN,MIN,0.188,0.188,4.775,0.4775,0.009,0.009,0.229,0.0229,0.686,0.686,0.12,1.2,0.012,0.12,12.25,122.5,0.069,0.069,0.012,0.12,0.0012,0.012,1.232,12.32,0.069,0.069,1.75,0.175,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.141,0.141,0.63,0.064,63.96,Squared,Factory Option,10.77,10.77,Reference,Reference,7.78,7.78,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.048,0.048,1.22,0.122,Reference,Reference,Reference,Reference,,6E-06
CB0045C 03 E,CB0045C 03 E,CB0045C03E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.063,0.063,1.6,0.16,0.042,0.042,1.07,0.107,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.013,0.013,0.33,0.033,0.506,0.506,0.089,0.89,0.009,0.09,9.04,90.4,0.051,0.051,0.009,0.09,0.0009,0.009,0.911,9.11,0.08,0.08,2.03,0.203,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.141,0.141,0.63,0.064,63.96,Squared,Factory Option,13.01,13.01,Reference,Reference,9.84,9.84,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.048,0.048,1.22,0.122,Reference,Reference,Reference,Reference,,8E-06
CB0045C 04 E,CB0045C 04 E,CB0045C04E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.063,0.063,1.6,0.16,0.042,0.042,1.07,0.107,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.016,0.016,0.406,0.0406,0.4,0.4,0.07,0.7,0.007,0.07,7.14,71.4,0.04,0.04,0.007,0.07,0.0007,0.007,0.714,7.14,0.091,0.091,2.31,0.231,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.141,0.141,0.63,0.064,63.96,Squared,Factory Option,15.29,15.29,Reference,Reference,11.93,11.93,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.048,0.048,1.22,0.122,Reference,Reference,Reference,Reference,,9E-06
CB0045C 05 E,CB0045C 05 E,CB0045C05E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.063,0.063,1.6,0.16,0.042,0.042,1.07,0.107,MIN,MIN,MIN,MIN,0.375,0.375,9.525,0.9525,0.019,0.019,0.483,0.0483,0.331,0.331,0.058,0.58,0.006,0.06,5.91,59.1,0.033,0.033,0.006,0.06,0.0006,0.006,0.589,5.89,0.103,0.103,2.62,0.262,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.141,0.141,0.63,0.064,63.96,Squared,Factory Option,17.53,17.53,Reference,Reference,13.98,13.98,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.048,0.048,1.22,0.122,Reference,Reference,Reference,Reference,,1.1E-05
CB0045C 06 E,CB0045C 06 E,CB0045C06E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.063,0.063,1.6,0.16,0.042,0.042,1.07,0.107,MIN,MIN,MIN,MIN,0.438,0.438,11.125,1.1125,0.022,0.022,0.559,0.0559,0.282,0.282,0.049,0.49,0.005,0.05,5.04,50.4,0.028,0.028,0.005,0.05,0.0005,0.005,0.5,5,0.114,0.114,2.9,0.29,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.141,0.141,0.63,0.064,63.96,Squared,Factory Option,19.81,19.81,Reference,Reference,16.07,16.07,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.048,0.048,1.22,0.122,Reference,Reference,Reference,Reference,,1.3E-05
CB0045C 07 E,CB0045C 07 E,CB0045C07E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.063,0.063,1.6,0.16,0.042,0.042,1.07,0.107,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.025,0.025,0.635,0.0635,0.246,0.246,0.043,0.43,0.004,0.04,4.39,43.9,0.025,0.025,0.004,0.04,0.0004,0.004,0.446,4.46,0.125,0.125,3.18,0.318,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.141,0.141,0.63,0.064,63.96,Squared,Factory Option,22.05,22.05,Reference,Reference,18.13,18.13,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.048,0.048,1.22,0.122,Reference,Reference,Reference,Reference,,1.4E-05
CB0045C 08 E,CB0045C 08 E,CB0045C08E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.032,0.032,0.81,0.081,0.042,0.042,1.07,0.107,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.025,0.025,0.635,0.0635,0.218,0.218,0.038,0.38,0.004,0.04,3.89,38.9,0.022,0.022,0.004,0.04,0.0004,0.004,0.393,3.93,0.038,0.038,0.97,0.097,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.501,0.501,2.23,0.227,227.25,Squared,Factory Option,3.99,3.99,Reference,Reference,20.21,20.21,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.048,0.048,1.22,0.122,Reference,Reference,Reference,Reference,,1.6E-05
CB0045C 09 E,CB0045C 09 E,CB0045C09E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.032,0.032,0.81,0.081,0.042,0.042,1.07,0.107,MIN,MIN,MIN,MIN,0.625,0.625,15.875,1.5875,0.025,0.025,0.635,0.0635,0.196,0.196,0.034,0.34,0.004,0.04,3.5,35,0.02,0.02,0.004,0.04,0.0004,0.004,0.357,3.57,0.055,0.055,1.4,0.14,0.0045,0.005,0.11,0.011,Elgiloy,Elgiloy,0.501,0.501,2.23,0.227,227.25,Squared,Factory Option,6.97,6.97,Reference,Reference,22.27,22.27,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.048,0.048,1.22,0.122,Reference,Reference,Reference,Reference,,1.8E-05
CB0050A 01 E,CB0050A 01 E,CB0050A01E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.063,0.063,1.6,0.16,0.011,0.011,0.28,0.028,MIN,MIN,MIN,MIN,0.05,0.05,1.27,0.127,0.005,0.005,0.127,0.0127,26.102,26.102,4.571,45.71,0.466,4.66,466.13,4661.3,2.61,2.61,0.457,4.57,0.0466,0.466,46.609,466.09,0.03,0.03,0.76,0.076,0.005,0.005,0.13,0.013,Elgiloy,Elgiloy,0.102,0.102,0.45,0.046,46.27,Squared,Factory Option,3.7,3.7,Reference,Reference,6.19,6.19,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.015,0.015,0.38,0.038,Reference,Reference,Reference,Reference,,2E-06
CB0050A 02 E,CB0050A 02 E,CB0050A02E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.063,0.063,1.6,0.16,0.011,0.011,0.28,0.028,MIN,MIN,MIN,MIN,0.075,0.075,1.905,0.1905,0.005,0.005,0.127,0.0127,15.226,15.226,2.667,26.67,0.272,2.72,271.91,2719.1,1.523,1.523,0.267,2.67,0.0272,0.272,27.198,271.98,0.04,0.04,1.02,0.102,0.005,0.005,0.13,0.013,Elgiloy,Elgiloy,0.102,0.102,0.45,0.046,46.27,Squared,Factory Option,5.78,5.78,Reference,Reference,9.18,9.18,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.015,0.015,0.38,0.038,Reference,Reference,Reference,Reference,,3E-06
