title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
MS24586-C125,MS24586-C125,MS24586C125,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,1.375,1.375,34.93,3.493,REF,Reference,Reference,Reference,9.38,9.38,1.643,16.43,0.1675,1.675,167.5,1675,0.938,0.938,0.1643,1.643,0.01675,0.1675,16.75,167.5,0.27,0.27,6.86,0.686,REF,Reference,Reference,Reference,17.5,17.5,0.045,0.045,1.14,0.114,Machine Loops,0.75,0.75,3.336,0.3402,340.2,REF,Reference,Reference,Reference,Reference,8.497,8.497,37.797,3.8542,3854.2,2.2,2.2,55.88,5.588,0.833,0.833,21.16,2.116,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.00921,0.27,0.27,6.86,0.686,Inline,0.022,0.022,0.56,0.056
MS24586-C126,MS24586-C126,MS24586C126,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,1.5,1.5,38.1,3.81,REF,Reference,Reference,Reference,8.005,8.005,1.402,14.02,0.143,1.43,143,1430,0.801,0.801,0.1403,1.403,0.0143,0.143,14.3,143,0.27,0.27,6.86,0.686,REF,Reference,Reference,Reference,20.5,20.5,0.045,0.045,1.14,0.114,Machine Loops,0.75,0.75,3.336,0.3402,340.2,REF,Reference,Reference,Reference,Reference,8.497,8.497,37.797,3.8542,3854.2,2.47,2.47,62.74,6.274,0.968,0.968,24.59,2.459,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.01063,0.27,0.27,6.86,0.686,Inline,0.022,0.022,0.56,0.056
MS24586-C127,MS24586-C127,MS24586C127,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,1.625,1.625,41.28,4.128,REF,Reference,Reference,Reference,7.13,7.13,1.249,12.49,0.1273,1.273,127.3,1273,0.713,0.713,0.1249,1.249,0.01273,0.1273,12.73,127.3,0.27,0.27,6.86,0.686,REF,Reference,Reference,Reference,23,23,0.045,0.045,1.14,0.114,Machine Loops,0.75,0.75,3.336,0.3402,340.2,REF,Reference,Reference,Reference,Reference,8.497,8.497,37.797,3.8542,3854.2,2.71,2.71,68.83,6.883,1.08,1.08,27.43,2.743,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.01182,0.27,0.27,6.86,0.686,Inline,0.022,0.022,0.56,0.056
MS24586-C128,MS24586-C128,MS24586C128,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,1.75,1.75,44.45,4.445,REF,Reference,Reference,Reference,6.314,6.314,1.106,11.06,0.1128,1.128,112.8,1128,0.631,0.631,0.1105,1.105,0.01127,0.1127,11.27,112.7,0.27,0.27,6.86,0.686,REF,Reference,Reference,Reference,26,26,0.045,0.045,1.14,0.114,Machine Loops,0.75,0.75,3.336,0.3402,340.2,REF,Reference,Reference,Reference,Reference,8.497,8.497,37.797,3.8542,3854.2,2.98,2.98,75.69,7.569,1.215,1.215,30.86,3.086,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.01323,0.27,0.27,6.86,0.686,Inline,0.022,0.022,0.56,0.056
MS24586-C129,MS24586-C129,MS24586C129,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,1.875,1.875,47.63,4.763,REF,Reference,Reference,Reference,5.756,5.756,1.008,10.08,0.1028,1.028,102.8,1028,0.576,0.576,0.1009,1.009,0.01029,0.1029,10.29,102.9,0.27,0.27,6.86,0.686,REF,Reference,Reference,Reference,28.5,28.5,0.045,0.045,1.14,0.114,Machine Loops,0.75,0.75,3.336,0.3402,340.2,REF,Reference,Reference,Reference,Reference,8.497,8.497,37.797,3.8542,3854.2,3.22,3.22,81.79,8.179,1.328,1.328,33.73,3.373,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.01442,0.27,0.27,6.86,0.686,Inline,0.022,0.022,0.56,0.056
MS24586-C13,MS24586-C13,MS24586C13,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.12,0.12,3.05,0.305,0.005,0.005,0.13,0.013,1.875,1.875,47.63,4.763,REF,Reference,Reference,Reference,1.333,1.333,0.233,2.33,0.0238,0.238,23.8,238,0.133,0.133,0.0233,0.233,0.00238,0.0238,2.38,23.8,0.084,0.084,2.13,0.213,REF,Reference,Reference,Reference,94,94,0.018,0.018,0.46,0.046,Machine Loops,0.167,0.167,0.743,0.0758,75.8,REF,Reference,Reference,Reference,Reference,1.833,1.833,8.154,0.8314,831.4,3.12,3.12,79.25,7.925,1.71,1.71,43.43,4.343,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.00235,0.084,0.084,2.13,0.213,Inline,0.015,0.015,0.38,0.038
MS24586-C130,MS24586-C130,MS24586C130,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,2,2,50.8,5.08,REF,Reference,Reference,Reference,5.206,5.206,0.912,9.12,0.093,0.93,93,930,0.521,0.521,0.0912,0.912,0.0093,0.093,9.3,93,0.27,0.27,6.86,0.686,REF,Reference,Reference,Reference,31.5,31.5,0.045,0.045,1.14,0.114,Machine Loops,0.75,0.75,3.336,0.3402,340.2,REF,Reference,Reference,Reference,Reference,8.497,8.497,37.797,3.8542,3854.2,3.49,3.49,88.65,8.865,1.462,1.462,37.13,3.713,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.0161,0.27,0.27,6.86,0.686,Inline,0.022,0.022,0.56,0.056
MS24586-C131,MS24586-C131,MS24586C131,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,2.125,2.125,53.98,5.398,REF,Reference,Reference,Reference,4.823,4.823,0.845,8.45,0.0861,0.861,86.1,861,0.482,0.482,0.0844,0.844,0.00861,0.0861,8.61,86.1,0.27,0.27,6.86,0.686,REF,Reference,Reference,Reference,34,34,0.045,0.045,1.14,0.114,Machine Loops,0.75,0.75,3.336,0.3402,340.2,REF,Reference,Reference,Reference,Reference,8.497,8.497,37.797,3.8542,3854.2,3.77,3.77,95.76,9.576,1.575,1.575,40.01,4.001,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.01702,0.27,0.27,6.86,0.686,Inline,0.022,0.022,0.56,0.056
MS24586-C132,MS24586-C132,MS24586C132,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,2.25,2.25,57.15,5.715,REF,Reference,Reference,Reference,4.44,4.44,0.778,7.78,0.0793,0.793,79.3,793,0.444,0.444,0.0778,0.778,0.00793,0.0793,7.93,79.3,0.27,0.27,6.86,0.686,REF,Reference,Reference,Reference,37,37,0.045,0.045,1.14,0.114,Machine Loops,0.75,0.75,3.336,0.3402,340.2,REF,Reference,Reference,Reference,Reference,8.497,8.497,37.797,3.8542,3854.2,4,4,101.6,10.16,1.71,1.71,43.43,4.343,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.01843,0.27,0.27,6.86,0.686,Inline,0.022,0.022,0.56,0.056
MS24586-C133,MS24586-C133,MS24586C133,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,2.375,2.375,60.33,6.033,REF,Reference,Reference,Reference,4.098,4.098,0.718,7.18,0.0732,0.732,73.2,732,0.41,0.41,0.0718,0.718,0.00732,0.0732,7.32,73.2,0.27,0.27,6.86,0.686,REF,Reference,Reference,Reference,40,40,0.045,0.045,1.14,0.114,Machine Loops,0.75,0.75,3.336,0.3402,340.2,REF,Reference,Reference,Reference,Reference,8.497,8.497,37.797,3.8542,3854.2,4.26,4.26,108.2,10.82,1.845,1.845,46.86,4.686,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.01985,0.27,0.27,6.86,0.686,Inline,0.022,0.022,0.56,0.056
MS24586-C134,MS24586-C134,MS24586C134,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,2.5,2.5,63.5,6.35,REF,Reference,Reference,Reference,3.865,3.865,0.677,6.77,0.069,0.69,69,690,0.387,0.387,0.0678,0.678,0.00691,0.0691,6.91,69.1,0.27,0.27,6.86,0.686,REF,Reference,Reference,Reference,42.5,42.5,0.045,0.045,1.14,0.114,Machine Loops,0.75,0.75,3.336,0.3402,340.2,REF,Reference,Reference,Reference,Reference,8.497,8.497,37.797,3.8542,3854.2,4.51,4.51,114.55,11.455,1.958,1.958,49.73,4.973,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.02103,0.27,0.27,6.86,0.686,Inline,0.022,0.022,0.56,0.056
MS24586-C135,MS24586-C135,MS24586C135,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,2.75,2.75,69.85,6.985,REF,Reference,Reference,Reference,3.415,3.415,0.598,5.98,0.061,0.61,61,610,0.342,0.342,0.0599,0.599,0.00611,0.0611,6.11,61.1,0.27,0.27,6.86,0.686,REF,Reference,Reference,Reference,48,48,0.045,0.045,1.14,0.114,Machine Loops,0.75,0.75,3.336,0.3402,340.2,REF,Reference,Reference,Reference,Reference,8.497,8.497,37.797,3.8542,3854.2,5.02,5.02,127.51,12.751,2.205,2.205,56.01,5.601,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.02363,0.27,0.27,6.86,0.686,Inline,0.022,0.022,0.56,0.056
MS24586-C136,MS24586-C136,MS24586C136,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,3,3,76.2,7.62,REF,Reference,Reference,Reference,3.065,3.065,0.537,5.37,0.0547,0.547,54.7,547,0.307,0.307,0.0538,0.538,0.00548,0.0548,5.48,54.8,0.27,0.27,6.86,0.686,REF,Reference,Reference,Reference,53.5,53.5,0.045,0.045,1.14,0.114,Machine Loops,0.75,0.75,3.336,0.3402,340.2,REF,Reference,Reference,Reference,Reference,8.497,8.497,37.797,3.8542,3854.2,5.53,5.53,140.46,14.046,2.453,2.453,62.31,6.231,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.02623,0.27,0.27,6.86,0.686,Inline,0.022,0.022,0.56,0.056
MS24586-C137,MS24586-C137,MS24586C137,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,1.125,1.125,28.58,2.858,REF,Reference,Reference,Reference,38.301,38.301,6.708,67.08,0.684,6.84,684,6840,3.83,3.83,0.6708,6.708,0.0684,0.684,68.4,684,0.25,0.25,6.35,0.635,REF,Reference,Reference,Reference,10.5,10.5,0.055,0.055,1.4,0.14,Machine Loops,1.333,1.333,5.929,0.6046,604.6,REF,Reference,Reference,Reference,Reference,14.661,14.661,65.215,6.6502,6650.2,1.49,1.49,37.85,3.785,0.633,0.633,16.08,1.608,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.00855,0.25,0.25,6.35,0.635,Inline,0.027,0.027,0.69,0.069
MS24586-C138,MS24586-C138,MS24586C138,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,1.25,1.25,31.75,3.175,REF,Reference,Reference,Reference,32.195,32.195,5.638,56.38,0.5749,5.749,574.9,5749,3.22,3.22,0.5639,5.639,0.0575,0.575,57.5,575,0.25,0.25,6.35,0.635,REF,Reference,Reference,Reference,12.5,12.5,0.055,0.055,1.4,0.14,Machine Loops,1.333,1.333,5.929,0.6046,604.6,REF,Reference,Reference,Reference,Reference,14.661,14.661,65.215,6.6502,6650.2,1.66,1.66,42.16,4.216,0.743,0.743,18.87,1.887,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.00991,0.25,0.25,6.35,0.635,Inline,0.027,0.027,0.69,0.069
MS24586-C139,MS24586-C139,MS24586C139,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,1.375,1.375,34.93,3.493,REF,Reference,Reference,Reference,26.814,26.814,4.696,46.96,0.4788,4.788,478.8,4788,2.681,2.681,0.4695,4.695,0.04788,0.4788,47.88,478.8,0.25,0.25,6.35,0.635,REF,Reference,Reference,Reference,15,15,0.055,0.055,1.4,0.14,Machine Loops,1.333,1.333,5.929,0.6046,604.6,REF,Reference,Reference,Reference,Reference,14.661,14.661,65.215,6.6502,6650.2,1.87,1.87,47.5,4.75,0.88,0.88,22.35,2.235,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.01162,0.25,0.25,6.35,0.635,Inline,0.027,0.027,0.69,0.069
MS24586-C14,MS24586-C14,MS24586C14,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.12,0.12,3.05,0.305,0.005,0.005,0.13,0.013,2,2,50.8,5.08,REF,Reference,Reference,Reference,1.241,1.241,0.217,2.17,0.0222,0.222,22.2,222,0.124,0.124,0.0217,0.217,0.00221,0.0221,2.21,22.1,0.084,0.084,2.13,0.213,REF,Reference,Reference,Reference,101,101,0.018,0.018,0.46,0.046,Machine Loops,0.167,0.167,0.743,0.0758,75.8,REF,Reference,Reference,Reference,Reference,1.833,1.833,8.154,0.8314,831.4,3.34,3.34,84.84,8.484,1.836,1.836,46.63,4.663,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.00252,0.084,0.084,2.13,0.213,Inline,0.015,0.015,0.38,0.038
MS24586-C140,MS24586-C140,MS24586C140,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,1.5,1.5,38.1,3.81,REF,Reference,Reference,Reference,23.674,23.674,4.146,41.46,0.4228,4.228,422.8,4228,2.367,2.367,0.4145,4.145,0.04227,0.4227,42.27,422.7,0.25,0.25,6.35,0.635,REF,Reference,Reference,Reference,17,17,0.055,0.055,1.4,0.14,Machine Loops,1.333,1.333,5.929,0.6046,604.6,REF,Reference,Reference,Reference,Reference,14.661,14.661,65.215,6.6502,6650.2,2.06,2.06,52.32,5.232,0.992,0.992,25.2,2.52,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.01301,0.25,0.25,6.35,0.635,Inline,0.027,0.027,0.69,0.069
MS24586-C141,MS24586-C141,MS24586C141,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,1.625,1.625,41.28,4.128,REF,Reference,Reference,Reference,20.667,20.667,3.619,36.19,0.3691,3.691,369.1,3691,2.067,2.067,0.362,3.62,0.03691,0.3691,36.91,369.1,0.25,0.25,6.35,0.635,REF,Reference,Reference,Reference,19.5,19.5,0.055,0.055,1.4,0.14,Machine Loops,1.333,1.333,5.929,0.6046,604.6,REF,Reference,Reference,Reference,Reference,14.661,14.661,65.215,6.6502,6650.2,2.27,2.27,57.66,5.766,1.128,1.128,28.65,2.865,Factory Option,Passivate per ASTM A967,0.0147,0.25,0.25,6.35,0.635,Inline,0.027,0.027,0.69,0.069
MS24586-C142,MS24586-C142,MS24586C142,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,1.75,1.75,44.45,4.445,REF,Reference,Reference,Reference,18.718,18.718,3.278,32.78,0.3343,3.343,334.3,3343,1.872,1.872,0.3278,3.278,0.03343,0.3343,33.43,334.3,0.25,0.25,6.35,0.635,REF,Reference,Reference,Reference,21.5,21.5,0.055,0.055,1.4,0.14,Machine Loops,1.333,1.333,5.929,0.6046,604.6,REF,Reference,Reference,Reference,Reference,14.661,14.661,65.215,6.6502,6650.2,2.46,2.46,62.48,6.248,1.238,1.238,31.45,3.145,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.01607,0.25,0.25,6.35,0.635,Inline,0.027,0.027,0.69,0.069
MS24586-C143,MS24586-C143,MS24586C143,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,1.875,1.875,47.63,4.763,REF,Reference,Reference,Reference,16.785,16.785,2.94,29.4,0.2997,2.997,299.7,2997,1.678,1.678,0.2939,2.939,0.02997,0.2997,29.97,299.7,0.25,0.25,6.35,0.635,REF,Reference,Reference,Reference,24,24,0.055,0.055,1.4,0.14,Machine Loops,1.333,1.333,5.929,0.6046,604.6,REF,Reference,Reference,Reference,Reference,14.661,14.661,65.215,6.6502,6650.2,2.67,2.67,67.82,6.782,1.375,1.375,34.93,3.493,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.01777,0.25,0.25,6.35,0.635,Inline,0.027,0.027,0.69,0.069
MS24586-C144,MS24586-C144,MS24586C144,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,2,2,50.8,5.08,REF,Reference,Reference,Reference,15.194,15.194,2.661,26.61,0.2713,2.713,271.3,2713,1.519,1.519,0.266,2.66,0.02713,0.2713,27.13,271.3,0.25,0.25,6.35,0.635,REF,Reference,Reference,Reference,26.5,26.5,0.055,0.055,1.4,0.14,Machine Loops,1.333,1.333,5.929,0.6046,604.6,REF,Reference,Reference,Reference,Reference,14.661,14.661,65.215,6.6502,6650.2,2.87,2.87,72.9,7.29,1.513,1.513,38.43,3.843,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.01948,0.25,0.25,6.35,0.635,Inline,0.027,0.027,0.69,0.069
MS24586-C145,MS24586-C145,MS24586C145,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,2.125,2.125,53.98,5.398,REF,Reference,Reference,Reference,14.136,14.136,2.476,24.76,0.2524,2.524,252.4,2524,1.414,1.414,0.2476,2.476,0.02525,0.2525,25.25,252.5,0.25,0.25,6.35,0.635,REF,Reference,Reference,Reference,28.5,28.5,0.055,0.055,1.4,0.14,Machine Loops,1.333,1.333,5.929,0.6046,604.6,REF,Reference,Reference,Reference,Reference,14.661,14.661,65.215,6.6502,6650.2,3.07,3.07,77.98,7.798,1.623,1.623,41.22,4.122,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.02085,0.25,0.25,6.35,0.635,Inline,0.027,0.027,0.69,0.069
MS24586-C146,MS24586-C146,MS24586C146,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,2.25,2.25,57.15,5.715,REF,Reference,Reference,Reference,12.986,12.986,2.274,22.74,0.2319,2.319,231.9,2319,1.299,1.299,0.2275,2.275,0.0232,0.232,23.2,232,0.25,0.25,6.35,0.635,REF,Reference,Reference,Reference,31,31,0.055,0.055,1.4,0.14,Machine Loops,1.333,1.333,5.929,0.6046,604.6,REF,Reference,Reference,Reference,Reference,14.661,14.661,65.215,6.6502,6650.2,3.28,3.28,83.31,8.331,1.76,1.76,44.7,4.47,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.02256,0.25,0.25,6.35,0.635,Inline,0.027,0.027,0.69,0.069
MS24586-C147,MS24586-C147,MS24586C147,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,2.375,2.375,60.33,6.033,REF,Reference,Reference,Reference,12.203,12.203,2.137,21.37,0.2179,2.179,217.9,2179,1.22,1.22,0.2137,2.137,0.02179,0.2179,21.79,217.9,0.25,0.25,6.35,0.635,REF,Reference,Reference,Reference,33,33,0.055,0.055,1.4,0.14,Machine Loops,1.333,1.333,5.929,0.6046,604.6,REF,Reference,Reference,Reference,Reference,14.661,14.661,65.215,6.6502,6650.2,3.47,3.47,88.14,8.814,1.87,1.87,47.5,4.75,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.02393,0.25,0.25,6.35,0.635,Inline,0.027,0.027,0.69,0.069
MS24586-C148,MS24586-C148,MS24586C148,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,2.5,2.5,63.5,6.35,REF,Reference,Reference,Reference,11.345,11.345,1.987,19.87,0.2026,2.026,202.6,2026,1.135,1.135,0.1988,1.988,0.02027,0.2027,20.27,202.7,0.25,0.25,6.35,0.635,REF,Reference,Reference,Reference,35.5,35.5,0.055,0.055,1.4,0.14,Machine Loops,1.333,1.333,5.929,0.6046,604.6,REF,Reference,Reference,Reference,Reference,14.661,14.661,65.215,6.6502,6650.2,3.68,3.68,93.47,9.347,2.008,2.008,51,5.1,Factory Option,Passivate per ASTM A967,0.02495,0.25,0.25,6.35,0.635,Inline,0.027,0.027,0.69,0.069
MS24586-C149,MS24586-C149,MS24586C149,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,MIL SPEC Extension (MS24586),E,Stainless Steel,SS,ASTM A313,0.36,0.36,9.14,0.914,0.008,0.008,0.2,0.02,2.75,2.75,69.85,6.985,REF,Reference,Reference,Reference,9.996,9.996,1.751,17.51,0.1785,1.785,178.5,1785,1,1,0.1751,1.751,0.01786,0.1786,17.86,178.6,0.25,0.25,6.35,0.635,REF,Reference,Reference,Reference,40,40,0.055,0.055,1.4,0.14,Machine Loops,1.333,1.333,5.929,0.6046,604.6,REF,Reference,Reference,Reference,Reference,14.661,14.661,65.215,6.6502,6650.2,4.07,4.07,103.38,10.338,2.255,2.255,57.28,5.728,Factory Option,"Passivate per AMS2700E, Class 1, Method 2",0.02871,0.25,0.25,6.35,0.635,Inline,0.027,0.027,0.69,0.069
