title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 037D 04 S,LE 037D 04 S,LE037D04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.375,1.375,34.93,3.493,0.035,0.035,0.89,0.089,3.08,3.08,0.539,5.39,0.055,0.55,55,550,0.308,0.308,0.0539,0.539,0.0055,0.055,5.5,55,0.301,0.301,7.65,0.765,REF,Reference,Reference,Reference,19.6977,19.7,0.037,0.037,0.94,0.094,Standard Loops,0.5831,0.5831,2.594,0.2645,264.5,0.11662,0.11662,0.5188,0.0529,52.9,4.8314,4.8314,21.491,2.1915,2191.5,2.755,2.755,69.98,6.998,0.773,0.773,19.63,1.963,Factory Option,Passivate per ASTM A967,0.00754,0.301,0.301,7.65,0.765,Random,0.037,0.037,0.94,0.094
LE 037D 04 S316,LE 037D 04 S316,LE037D04S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.375,1.375,34.93,3.493,0.035,0.035,0.89,0.089,3.08,3.08,0.539,5.39,0.055,0.55,55,550,0.308,0.308,0.0539,0.539,0.0055,0.055,5.5,55,0.301,0.301,7.65,0.765,REF,Reference,Reference,Reference,19.6977,19.7,0.037,0.037,0.94,0.094,Standard Loops,0.5831,0.5831,2.594,0.2645,264.5,0.11662,0.11662,0.5188,0.0529,52.9,3.623,3.623,16.116,1.6434,1643.4,2.361,2.361,59.97,5.997,0.773,0.773,19.63,1.963,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00754,0.301,0.301,7.65,0.765,Random,0.037,0.037,0.94,0.094
LE 037D 05 M,LE 037D 05 M,LE037D05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,3.2,3.2,0.56,5.6,0.0571,0.571,57.1,571,0.32,0.32,0.056,0.56,0.00571,0.0571,5.71,57.1,0.301,0.301,7.65,0.765,REF,Reference,Reference,Reference,22.7508,22.8,0.037,0.037,0.94,0.094,Standard Loops,0.7,0.7,3.114,0.3175,317.5,0.14,0.14,0.6228,0.0635,63.5,5.8,5.8,25.8,2.6309,2630.9,3.09,3.09,78.49,7.849,0.898,0.898,22.81,2.281,Factory Option,Zinc Plate and Bake per ASTM B633,0.00844,0.301,0.301,7.65,0.765,Random,0.037,0.037,0.94,0.094
LE 037D 05 S,LE 037D 05 S,LE037D05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,2.67,2.67,0.468,4.68,0.0477,0.477,47.7,477,0.267,0.267,0.0468,0.468,0.00477,0.0477,4.77,47.7,0.301,0.301,7.65,0.765,REF,Reference,Reference,Reference,22.7224,22.7,0.037,0.037,0.94,0.094,Standard Loops,0.5831,0.5831,2.594,0.2645,264.5,0.11662,0.11662,0.5188,0.0529,52.9,4.8314,4.8314,21.491,2.1915,2191.5,3.09,3.09,78.49,7.849,0.898,0.898,22.81,2.281,Factory Option,Passivate per ASTM A967,0.00859,0.301,0.301,7.65,0.765,Random,0.037,0.037,0.94,0.094
LE 037D 05 S316,LE 037D 05 S316,LE037D05S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,2.67,2.67,0.468,4.68,0.0477,0.477,47.7,477,0.267,0.267,0.0468,0.468,0.00477,0.0477,4.77,47.7,0.301,0.301,7.65,0.765,REF,Reference,Reference,Reference,22.7224,22.7,0.037,0.037,0.94,0.094,Standard Loops,0.5831,0.5831,2.594,0.2645,264.5,0.11662,0.11662,0.5188,0.0529,52.9,3.623,3.623,16.116,1.6434,1643.4,2.638,2.638,67.01,6.701,0.898,0.898,22.81,2.281,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00859,0.301,0.301,7.65,0.765,Random,0.037,0.037,0.94,0.094
LE 037D 06 M,LE 037D 06 M,LE037D06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,2.4,2.4,0.42,4.2,0.0429,0.429,42.9,429,0.24,0.24,0.042,0.42,0.00429,0.0429,4.29,42.9,0.301,0.301,7.65,0.765,REF,Reference,Reference,Reference,30.3344,30.3,0.037,0.037,0.94,0.094,Standard Loops,0.7,0.7,3.114,0.3175,317.5,0.14,0.14,0.6228,0.0635,63.5,5.8,5.8,25.8,2.6309,2630.9,3.88,3.88,98.55,9.855,1.148,1.148,29.16,2.916,Factory Option,Zinc Plate and Bake per ASTM B633,0.01103,0.301,0.301,7.65,0.765,Random,0.037,0.037,0.94,0.094
LE 037D 06 S,LE 037D 06 S,LE037D06S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,2,2,0.35,3.5,0.0357,0.357,35.7,357,0.2,0.2,0.035,0.35,0.00357,0.0357,3.57,35.7,0.301,0.301,7.65,0.765,REF,Reference,Reference,Reference,30.3344,30.3,0.037,0.037,0.94,0.094,Standard Loops,0.5831,0.5831,2.594,0.2645,264.5,0.11662,0.11662,0.5188,0.0529,52.9,4.8314,4.8314,21.491,2.1915,2191.5,3.88,3.88,98.55,9.855,1.148,1.148,29.16,2.916,Factory Option,Passivate per ASTM A967,0.01124,0.301,0.301,7.65,0.765,Random,0.037,0.037,0.94,0.094
LE 037D 06 S316,LE 037D 06 S316,LE037D06S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,2,2,0.35,3.5,0.0357,0.357,35.7,357,0.2,0.2,0.035,0.35,0.00357,0.0357,3.57,35.7,0.301,0.301,7.65,0.765,REF,Reference,Reference,Reference,30.3344,30.3,0.037,0.037,0.94,0.094,Standard Loops,0.5831,0.5831,2.594,0.2645,264.5,0.11662,0.11662,0.5188,0.0529,52.9,3.623,3.623,16.116,1.6434,1643.4,3.269,3.269,83.03,8.303,1.148,1.148,29.16,2.916,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01124,0.301,0.301,7.65,0.765,Random,0.037,0.037,0.94,0.094
LE 037D 07 M,LE 037D 07 M,LE037D07M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,2,2,50.8,5.08,0.04,0.04,1.02,0.102,2,2,0.35,3.5,0.0357,0.357,35.7,357,0.2,0.2,0.035,0.35,0.00357,0.0357,3.57,35.7,0.301,0.301,7.65,0.765,REF,Reference,Reference,Reference,36.4013,36.4,0.037,0.037,0.94,0.094,Standard Loops,0.7,0.7,3.114,0.3175,317.5,0.14,0.14,0.6228,0.0635,63.5,5.8,5.8,25.8,2.6309,2630.9,4.55,4.55,115.57,11.557,1.398,1.398,35.51,3.551,Factory Option,Zinc Plate and Bake per ASTM B633,0.0131,0.301,0.301,7.65,0.765,Random,0.037,0.037,0.94,0.094
LE 037D 07 S,LE 037D 07 S,LE037D07S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,2,2,50.8,5.08,0.04,0.04,1.02,0.102,1.67,1.67,0.292,2.92,0.0298,0.298,29.8,298,0.167,0.167,0.0292,0.292,0.00298,0.0298,2.98,29.8,0.301,0.301,7.65,0.765,REF,Reference,Reference,Reference,36.3287,36.3,0.037,0.037,0.94,0.094,Standard Loops,0.5831,0.5831,2.594,0.2645,264.5,0.11662,0.11662,0.5188,0.0529,52.9,4.8314,4.8314,21.491,2.1915,2191.5,4.55,4.55,115.57,11.557,1.398,1.398,35.51,3.551,Factory Option,Passivate per ASTM A967,0.01332,0.301,0.301,7.65,0.765,Random,0.037,0.037,0.94,0.094
LE 037D 07 S316,LE 037D 07 S316,LE037D07S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,2,2,50.8,5.08,0.04,0.04,1.02,0.102,1.67,1.67,0.292,2.92,0.0298,0.298,29.8,298,0.167,0.167,0.0292,0.292,0.00298,0.0298,2.98,29.8,0.301,0.301,7.65,0.765,REF,Reference,Reference,Reference,36.3287,36.3,0.037,0.037,0.94,0.094,Standard Loops,0.5831,0.5831,2.594,0.2645,264.5,0.11662,0.11662,0.5188,0.0529,52.9,3.623,3.623,16.116,1.6434,1643.4,3.82,3.82,97.03,9.703,1.398,1.398,35.51,3.551,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01332,0.301,0.301,7.65,0.765,Random,0.037,0.037,0.94,0.094
LE 037D 08 M,LE 037D 08 M,LE037D08M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,1.7,1.7,0.298,2.98,0.0304,0.304,30.4,304,0.17,0.17,0.0298,0.298,0.00304,0.0304,3.04,30.4,0.301,0.301,7.65,0.765,REF,Reference,Reference,Reference,42.8251,42.8,0.037,0.037,0.94,0.094,Standard Loops,0.7,0.7,3.114,0.3175,317.5,0.14,0.14,0.6228,0.0635,63.5,5.8,5.8,25.8,2.6309,2630.9,5.25,5.25,133.35,13.335,1.648,1.648,41.86,4.186,Factory Option,Zinc Plate and Bake per ASTM B633,0.01529,0.301,0.301,7.65,0.765,Random,0.037,0.037,0.94,0.094
LE 037D 08 S,LE 037D 08 S,LE037D08S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,1.42,1.42,0.249,2.49,0.0254,0.254,25.4,254,0.142,0.142,0.0249,0.249,0.00254,0.0254,2.54,25.4,0.301,0.301,7.65,0.765,REF,Reference,Reference,Reference,42.7246,42.7,0.037,0.037,0.94,0.094,Standard Loops,0.5831,0.5831,2.594,0.2645,264.5,0.11662,0.11662,0.5188,0.0529,52.9,4.8314,4.8314,21.491,2.1915,2191.5,5.25,5.25,133.35,13.335,1.648,1.648,41.86,4.186,Factory Option,Passivate per ASTM A967,0.01554,0.301,0.301,7.65,0.765,Random,0.037,0.037,0.94,0.094
LE 037D 08 S316,LE 037D 08 S316,LE037D08S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,1.42,1.42,0.249,2.49,0.0254,0.254,25.4,254,0.142,0.142,0.0249,0.249,0.00254,0.0254,2.54,25.4,0.301,0.301,7.65,0.765,REF,Reference,Reference,Reference,42.7246,42.7,0.037,0.037,0.94,0.094,Standard Loops,0.5831,0.5831,2.594,0.2645,264.5,0.11662,0.11662,0.5188,0.0529,52.9,3.623,3.623,16.116,1.6434,1643.4,4.39,4.39,111.51,11.151,1.648,1.648,41.86,4.186,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01554,0.301,0.301,7.65,0.765,Random,0.037,0.037,0.94,0.094
