title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LHC 162N 0CM,LHC 162N 0CM,LHC162N0CM,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.218,1.218,30.94,3.094,+/-0.025,+/-0.025,+/-0.64,+/-0.064,1.25,1.25,31.75,3.175,0.863,0.863,21.92,2.192,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.068,0.068,1.73,0.173,173,173,30.298,302.98,3.0894,30.894,3089.43,30894.3,17.3,17.3,3.0298,30.298,0.30894,3.0894,308.943,3089.43,1.1446,1.145,29.07,2.907,0.162,0.162,4.11,,Music Wire,MW,147.9758,147.976,658.23,67.122,67121.82,Squared and Ground,Factory Option,4.86,4.86,Reference,Reference,6.86,6.86,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,0.894,0.894,22.71,2.271,Reference,Reference,Reference,Reference,,0.14
LHC 162N 0CS,LHC 162N 0CS,LHC162N0CS,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.218,1.218,30.94,3.094,+/-0.025,+/-0.025,+/-0.64,+/-0.064,1.25,1.25,31.75,3.175,0.863,0.863,21.92,2.192,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.068,0.068,1.73,0.173,150.4347,150.435,26.346,263.46,2.6865,26.865,2686.46,26864.6,15.0435,15.044,2.6346,26.346,0.26865,2.6865,268.647,2686.47,1.1446,1.145,29.07,2.907,0.162,0.162,4.11,,Stainless Steel,SS,128.6746,128.675,572.37,58.367,58366.8,Squared and Ground,Factory Option,4.86,4.86,Reference,Reference,6.86,6.86,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,0.894,0.894,22.71,2.271,Reference,Reference,Reference,Reference,,0.143
LHC 162N 10M,LHC 162N 10M,LHC162N10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.218,1.218,30.94,3.094,+/-0.025,+/-0.025,+/-0.64,+/-0.064,1.25,1.25,31.75,3.175,0.863,0.863,21.92,2.192,MIN,MIN,MIN,MIN,6,6,152.4,15.24,0.175,0.175,4.45,0.445,51,51,8.932,89.32,0.9108,9.108,910.76,9107.6,5.1,5.1,0.8932,8.932,0.09108,0.9108,91.076,910.76,3.015,3.015,76.58,7.658,0.162,0.162,4.11,,Music Wire,MW,160,160,711.72,72.576,72576,Squared and Ground,Factory Option,16.4856,16.4856,Reference,Reference,18.49,18.49,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,0.894,0.894,22.71,2.271,Reference,Reference,Reference,Reference,,0.37762
LHC 162N 10S,LHC 162N 10S,LHC162N10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.218,1.218,30.94,3.094,+/-0.025,+/-0.025,+/-0.64,+/-0.064,1.25,1.25,31.75,3.175,0.863,0.863,21.92,2.192,MIN,MIN,MIN,MIN,6,6,152.4,15.24,0.175,0.175,4.45,0.445,44.37,44.37,7.771,77.71,0.7924,7.924,792.36,7923.6,4.437,4.437,0.7771,7.771,0.07924,0.7924,79.236,792.36,3.015,3.015,76.58,7.658,0.162,0.162,4.11,,Stainless Steel,SS,139.2,139.2,619.19,63.141,63141.12,Squared and Ground,Factory Option,16.4774,16.4774,Reference,Reference,18.48,18.48,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,0.894,0.894,22.71,2.271,Reference,Reference,Reference,Reference,,0.3846412
LHC 162P 0 M,LHC 162P 0 M,LHC162P0M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,116,116,20.315,203.15,2.0715,20.715,2071.53,20715.3,11.6,11.6,2.0315,20.315,0.20715,2.0715,207.153,2071.53,1.075,1.075,27.31,2.731,0.162,0.162,4.11,,Music Wire,MW,140,140,622.75,63.504,63504,Squared and Ground,Factory Option,4.4982,4.4982,Reference,Reference,6.5,6.5,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.1556239
LHC 162P 0 S,LHC 162P 0 S,LHC162P0S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,100.92,100.92,17.674,176.74,1.8022,18.022,1802.23,18022.3,10.092,10.092,1.7674,17.674,0.18022,1.8022,180.223,1802.23,1.075,1.075,27.31,2.731,0.162,0.162,4.11,,Stainless Steel,SS,121.8,121.8,541.79,55.248,55248.48,Squared and Ground,Factory Option,4.496,4.496,Reference,Reference,6.5,6.5,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.1585333
LHC 162P 01M,LHC 162P 01M,LHC162P01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,102,102,17.864,178.64,1.8215,18.215,1821.52,18215.2,10.2,10.2,1.7864,17.864,0.18215,1.8215,182.152,1821.52,1.17,1.17,29.72,2.972,0.162,0.162,4.11,,Music Wire,MW,140,140,622.75,63.504,63504,Squared and Ground,Factory Option,5.1157,5.1157,Reference,Reference,7.12,7.12,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.17041
LHC 162P 01S,LHC 162P 01S,LHC162P01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,88.74,88.74,15.541,155.41,1.5847,15.847,1584.72,15847.2,8.874,8.874,1.5541,15.541,0.15847,1.5847,158.472,1584.72,1.17,1.17,29.72,2.972,0.162,0.162,4.11,,Stainless Steel,SS,121.8,121.8,541.79,55.248,55248.48,Squared and Ground,Factory Option,5.1131,5.1131,Reference,Reference,7.11,7.11,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.1735935
LHC 162P 02M,LHC 162P 02M,LHC162P02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,83,83,14.536,145.36,1.4822,14.822,1482.21,14822.1,8.3,8.3,1.4536,14.536,0.14822,1.4822,148.221,1482.21,1.36,1.36,34.54,3.454,0.162,0.162,4.11,,Music Wire,MW,140,140,622.75,63.504,63504,Squared and Ground,Factory Option,6.2867,6.2867,Reference,Reference,8.29,8.29,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.1984552
LHC 162P 02S,LHC 162P 02S,LHC162P02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,72.21,72.21,12.646,126.46,1.2895,12.895,1289.53,12895.3,7.221,7.221,1.2646,12.646,0.12895,1.2895,128.953,1289.53,1.36,1.36,34.54,3.454,0.162,0.162,4.11,,Stainless Steel,SS,121.8,121.8,541.79,55.248,55248.48,Squared and Ground,Factory Option,6.2836,6.2836,Reference,Reference,8.28,8.28,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.2021586
LHC 162P 03M,LHC 162P 03M,LHC162P03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,70,70,12.259,122.59,1.2501,12.501,1250.06,12500.6,7,7,1.2259,12.259,0.12501,1.2501,125.006,1250.06,1.55,1.55,39.37,3.937,0.162,0.162,4.11,,Music Wire,MW,140,140,622.75,63.504,63504,Squared and Ground,Factory Option,7.4543,7.4543,Reference,Reference,9.45,9.45,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.2264161
LHC 162P 03S,LHC 162P 03S,LHC162P03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,60.9,60.9,10.666,106.66,1.0876,10.876,1087.55,10875.5,6.09,6.09,1.0666,10.666,0.10876,1.0876,108.755,1087.55,1.55,1.55,39.37,3.937,0.162,0.162,4.11,,Stainless Steel,SS,121.8,121.8,541.79,55.248,55248.48,Squared and Ground,Factory Option,7.4505,7.4505,Reference,Reference,9.45,9.45,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.2306378
LHC 162P 04M,LHC 162P 04M,LHC162P04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.14,0.14,3.56,0.356,60,60,10.508,105.08,1.0715,10.715,1071.48,10714.8,6,6,1.0508,10.508,0.10715,1.0715,107.148,1071.48,1.74,1.74,44.2,4.42,0.162,0.162,4.11,,Music Wire,MW,140,140,622.75,63.504,63504,Squared and Ground,Factory Option,8.6967,8.6967,Reference,Reference,10.7,10.7,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.2561693
LHC 162P 04S,LHC 162P 04S,LHC162P04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.14,0.14,3.56,0.356,52.2,52.2,9.142,91.42,0.9322,9.322,932.19,9321.9,5.22,5.22,0.9142,9.142,0.09322,0.9322,93.219,932.19,1.74,1.74,44.2,4.42,0.162,0.162,4.11,,Stainless Steel,SS,121.8,121.8,541.79,55.248,55248.48,Squared and Ground,Factory Option,8.6923,8.6923,Reference,Reference,10.69,10.69,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.2609426
LHC 162P 05M,LHC 162P 05M,LHC162P05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,4.25,4.25,107.95,10.795,0.156,0.156,3.96,0.396,57,57,9.983,99.83,1.0179,10.179,1017.91,10179.1,5.7,5.7,0.9983,9.983,0.10179,1.0179,101.791,1017.91,1.83,1.83,46.48,4.648,0.162,0.162,4.11,,Music Wire,MW,140,140,622.75,63.504,63504,Squared and Ground,Factory Option,9.1544,9.1544,Reference,Reference,11.15,11.15,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.267131
LHC 162P 05S,LHC 162P 05S,LHC162P05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,4.25,4.25,107.95,10.795,0.156,0.156,3.96,0.396,49.59,49.59,8.685,86.85,0.8856,8.856,885.58,8855.8,4.959,4.959,0.8685,8.685,0.08856,0.8856,88.558,885.58,1.83,1.83,46.48,4.648,0.162,0.162,4.11,,Stainless Steel,SS,121.8,121.8,541.79,55.248,55248.48,Squared and Ground,Factory Option,9.1498,9.1498,Reference,Reference,11.15,11.15,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.2721075
LHC 162P 06M,LHC 162P 06M,LHC162P06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,4.5,4.5,114.3,11.43,0.156,0.156,3.96,0.396,53,53,9.282,92.82,0.9465,9.465,946.47,9464.7,5.3,5.3,0.9282,9.282,0.09465,0.9465,94.647,946.47,1.925,1.925,48.9,4.89,0.162,0.162,4.11,,Music Wire,MW,140,140,622.75,63.504,63504,Squared and Ground,Factory Option,9.8453,9.8453,Reference,Reference,11.85,11.85,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.2836769
LHC 162P 06S,LHC 162P 06S,LHC162P06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,4.5,4.5,114.3,11.43,0.156,0.156,3.96,0.396,46.11,46.11,8.075,80.75,0.8234,8.234,823.43,8234.3,4.611,4.611,0.8075,8.075,0.08234,0.8234,82.343,823.43,1.925,1.925,48.9,4.89,0.162,0.162,4.11,,Stainless Steel,SS,121.8,121.8,541.79,55.248,55248.48,Squared and Ground,Factory Option,9.8404,9.8404,Reference,Reference,11.84,11.84,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.2889602
LHC 162P 07M,LHC 162P 07M,LHC162P07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,5,5,127,12.7,0.175,0.175,4.45,0.445,48,48,8.406,84.06,0.8572,8.572,857.18,8571.8,4.8,4.8,0.8406,8.406,0.08572,0.8572,85.718,857.18,2.115,2.115,53.72,5.372,0.162,0.162,4.11,,Music Wire,MW,140,140,622.75,63.504,63504,Squared and Ground,Factory Option,10.8708,10.8708,Reference,Reference,12.87,12.87,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.3082374
LHC 162P 07S,LHC 162P 07S,LHC162P07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,5,5,127,12.7,0.175,0.175,4.45,0.445,41.76,41.76,7.314,73.14,0.7458,7.458,745.75,7457.5,4.176,4.176,0.7314,7.314,0.07458,0.7458,74.575,745.75,2.115,2.115,53.72,5.372,0.162,0.162,4.11,,Stainless Steel,SS,121.8,121.8,541.79,55.248,55248.48,Squared and Ground,Factory Option,10.8654,10.8654,Reference,Reference,12.87,12.87,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.313976
LHC 162P 08M,LHC 162P 08M,LHC162P08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,5.25,5.25,133.35,13.335,0.175,0.175,4.45,0.445,45,45,7.881,78.81,0.8036,8.036,803.61,8036.1,4.5,4.5,0.7881,7.881,0.08036,0.8036,80.361,803.61,2.21,2.21,56.13,5.613,0.162,0.162,4.11,,Music Wire,MW,140,140,622.75,63.504,63504,Squared and Ground,Factory Option,11.5956,11.5956,Reference,Reference,13.6,13.6,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.3255934
LHC 162P 08S,LHC 162P 08S,LHC162P08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4,1.4,35.56,3.556,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.437,1.437,36.5,3.65,1.038,1.038,26.37,2.637,MIN,MIN,MIN,MIN,5.25,5.25,133.35,13.335,0.175,0.175,4.45,0.445,39.15,39.15,6.856,68.56,0.6991,6.991,699.14,6991.4,3.915,3.915,0.6856,6.856,0.06991,0.6991,69.914,699.14,2.21,2.21,56.13,5.613,0.162,0.162,4.11,,Stainless Steel,SS,121.8,121.8,541.79,55.248,55248.48,Squared and Ground,Factory Option,11.5898,11.5898,Reference,Reference,13.59,13.59,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.076,1.076,27.33,2.733,Reference,Reference,Reference,Reference,,0.3316538
LHC 162R 01M,LHC 162R 01M,LHC162R01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.099,1.099,27.91,2.791,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,162.4,162.4,28.442,284.42,2.9001,29.001,2900.14,29001.4,16.24,16.24,2.8442,28.442,0.29001,2.9001,290.014,2900.14,0.7988,0.799,20.29,2.029,0.162,0.162,4.11,,Music Wire,MW,113.8605,113.861,506.48,51.647,51647.12,Squared and Ground,Factory Option,2.79,2.79,Reference,Reference,4.79,4.79,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.136,1.136,28.85,2.885,Reference,Reference,Reference,Reference,,0.12
LHC 162R 01S,LHC 162R 01S,LHC162R01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.099,1.099,27.91,2.791,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,141.2173,141.217,24.732,247.32,2.5219,25.219,2521.86,25218.6,14.1217,14.122,2.4732,24.732,0.25219,2.5219,252.185,2521.85,0.7988,0.799,20.29,2.029,0.162,0.162,4.11,,Stainless Steel,SS,99.0091,99.009,440.41,44.911,44910.53,Squared and Ground,Factory Option,2.79,2.79,Reference,Reference,4.79,4.79,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.136,1.136,28.85,2.885,Reference,Reference,Reference,Reference,,0.123
LHC 162R 02M,LHC 162R 02M,LHC162R02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.099,1.099,27.91,2.791,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.068,0.068,1.73,0.173,114,114,19.965,199.65,2.0358,20.358,2035.81,20358.1,11.4,11.4,1.9965,19.965,0.20358,2.0358,203.581,2035.81,0.9963,0.996,25.31,2.531,0.162,0.162,4.11,,Music Wire,MW,114.4125,114.413,508.93,51.898,51897.51,Squared and Ground,Factory Option,3.97,3.97,Reference,Reference,5.97,5.97,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.136,1.136,28.85,2.885,Reference,Reference,Reference,Reference,,0.15
LHC 162R 02S,LHC 162R 02S,LHC162R02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.099,1.099,27.91,2.791,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.068,0.068,1.73,0.173,99.1304,99.13,17.361,173.61,1.7703,17.703,1770.27,17702.7,9.913,9.913,1.7361,17.361,0.17703,1.7703,177.026,1770.26,0.9963,0.996,25.31,2.531,0.162,0.162,4.11,,Stainless Steel,SS,99.4892,99.489,442.55,45.128,45128.3,Squared and Ground,Factory Option,3.97,3.97,Reference,Reference,5.97,5.97,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.136,1.136,28.85,2.885,Reference,Reference,Reference,Reference,,0.153
LHC 162R 03M,LHC 162R 03M,LHC162R03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.099,1.099,27.91,2.791,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.075,0.075,1.91,0.191,87.8,87.8,15.377,153.77,1.5679,15.679,1567.93,15679.3,8.78,8.78,1.5377,15.377,0.15679,1.5679,156.793,1567.93,1.1941,1.194,30.33,3.033,0.162,0.162,4.11,,Music Wire,MW,114.656,114.656,510.02,52.008,52007.96,Squared and Ground,Factory Option,5.16,5.16,Reference,Reference,7.16,7.16,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.136,1.136,28.85,2.885,Reference,Reference,Reference,Reference,,0.18
LHC 162R 03S,LHC 162R 03S,LHC162R03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.099,1.099,27.91,2.791,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.075,0.075,1.91,0.191,76.3478,76.348,13.371,133.71,1.3634,13.634,1363.42,13634.2,7.6348,7.635,1.3371,13.371,0.13634,1.3634,136.342,1363.42,1.1941,1.194,30.33,3.033,0.162,0.162,4.11,,Stainless Steel,SS,99.7009,99.701,443.49,45.224,45224.33,Squared and Ground,Factory Option,5.16,5.16,Reference,Reference,7.16,7.16,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.136,1.136,28.85,2.885,Reference,Reference,Reference,Reference,,0.183
LHC 162R 04M,LHC 162R 04M,LHC162R04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.099,1.099,27.91,2.791,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.09,0.09,2.29,0.229,71.4,71.4,12.504,125.04,1.2751,12.751,1275.06,12750.6,7.14,7.14,1.2504,12.504,0.12751,1.2751,127.506,1275.06,1.3917,1.392,35.35,3.535,0.162,0.162,4.11,,Music Wire,MW,114.829,114.829,510.78,52.086,52086.43,Squared and Ground,Factory Option,6.34,6.34,Reference,Reference,8.34,8.34,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.136,1.136,28.85,2.885,Reference,Reference,Reference,Reference,,0.209
