title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb,field_nominal_load_build_spec_lb,field_nominal_load_lb,field_nominal_load_n,field_nominal_load_kg,field_nominal_load_gm,field_working_height_bud_spc_in,field_working_height_in,field_working_height_mm,field_working_height_cm
LW 150 20 1600S,LW 150 20 1600S,LW150201600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,1.6,1.6,40.64,4.064,0.21,0.21,5.33,0.533,22,22,3.853,38.53,0.3929,3.929,392.88,3928.8,5.5,5.5,0.9632,9.632,0.09822,0.9822,98.219,982.19,0.272,0.272,6.91,0.691,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7 PH,29.216,29.216,129.96,13.252,13252.38,Plain (End Turn is Wavy),Factory Option,16,16,Reference,Reference,16,16,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.063114,20,20,88.96,9.072,9072,0.694,0.694,17.63,1.763
LW 150 20 2000S,LW 150 20 2000S,LW150202000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.25,0.25,6.35,0.635,18,18,3.152,31.52,0.3214,3.214,321.44,3214.4,4.5,4.5,0.7881,7.881,0.08036,0.8036,80.361,803.61,0.336,0.336,8.53,0.853,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7 PH,29.952,29.952,133.23,13.586,13586.23,Plain (End Turn is Wavy),Factory Option,20,20,Reference,Reference,20,20,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.058824,20,20,88.96,9.072,9072,0.866,0.866,22,2.2
LW 150 35 0300S,LW 150 35 0300S,LW150350300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,0.3,0.3,7.62,0.762,0.06,0.06,1.52,0.152,197,197,34.501,345.01,3.518,35.18,3518.03,35180.3,49.25,49.25,8.6253,86.253,0.87951,8.7951,879.507,8795.07,0.072,0.072,1.83,0.183,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,44.916,44.916,199.8,20.374,20373.9,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.013313,35,35,155.69,15.876,15876,0.122,0.122,3.1,0.31
LW 150 35 0400S,LW 150 35 0400S,LW150350400S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,0.4,0.4,10.16,1.016,0.06,0.06,1.52,0.152,145,145,25.394,253.94,2.5894,25.894,2589.41,25894.1,36.25,36.25,6.3486,63.486,0.64735,6.4735,647.353,6473.53,0.09,0.09,2.29,0.229,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,44.95,44.95,199.95,20.389,20389.32,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.013235,35,35,155.69,15.876,15876,0.158,0.158,4.01,0.401
LW 150 35 0500S,LW 150 35 0500S,LW150350500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,119,119,20.841,208.41,2.1251,21.251,2125.1,21251,29.75,29.75,5.2102,52.102,0.53128,5.3128,531.276,5312.76,0.108,0.108,2.74,0.274,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,46.648,46.648,207.5,21.16,21159.53,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.022188,35,35,155.69,15.876,15876,0.206,0.206,5.23,0.523
LW 150 35 0600S,LW 150 35 0600S,LW150350600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,0.6,0.6,15.24,1.524,0.09,0.09,2.29,0.229,97,97,16.988,169.88,1.7322,17.322,1732.23,17322.3,24.25,24.25,4.247,42.47,0.43306,4.3306,433.057,4330.57,0.126,0.126,3.2,0.32,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,45.978,45.978,204.52,20.856,20855.62,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.019853,35,35,155.69,15.876,15876,0.241,0.241,6.12,0.612
LW 150 35 0700S,LW 150 35 0700S,LW150350700S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,0.7,0.7,17.78,1.778,0.09,0.09,2.29,0.229,86,86,15.061,150.61,1.5358,15.358,1535.79,15357.9,21.5,21.5,3.7654,37.654,0.38395,3.8395,383.947,3839.47,0.144,0.144,3.66,0.366,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,47.816,47.816,212.7,21.689,21689.34,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.031064,35,35,155.69,15.876,15876,0.291,0.291,7.39,0.739
LW 150 35 0800S,LW 150 35 0800S,LW150350800S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,0.8,0.8,20.32,2.032,0.12,0.12,3.05,0.305,74,74,12.96,129.6,1.3215,13.215,1321.49,13214.9,18.5,18.5,3.24,32.4,0.33037,3.3037,330.373,3303.73,0.162,0.162,4.12,0.412,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,47.212,47.212,210.01,21.415,21415.36,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.026471,35,35,155.69,15.876,15876,0.324,0.324,8.23,0.823
LW 150 35 1000S,LW 150 35 1000S,LW150351000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,59,59,10.333,103.33,1.0536,10.536,1053.62,10536.2,14.75,14.75,2.5832,25.832,0.26341,2.6341,263.406,2634.06,0.198,0.198,5.03,0.503,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,47.318,47.318,210.48,21.463,21463.44,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.044377,35,35,155.69,15.876,15876,0.409,0.409,10.39,1.039
LW 150 35 1300S,LW 150 35 1300S,LW150351300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,1.3,1.3,33.02,3.302,0.18,0.18,4.57,0.457,46,46,8.056,80.56,0.8215,8.215,821.47,8214.7,11.5,11.5,2.014,20.14,0.20537,2.0537,205.367,2053.67,0.252,0.252,6.4,0.64,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,48.208,48.208,214.44,21.867,21867.15,Plain (End Turn is Wavy),Factory Option,13,13,Reference,Reference,13,13,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.043015,35,35,155.69,15.876,15876,0.54,0.54,13.72,1.372
LW 150 35 1600S,LW 150 35 1600S,LW150351600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,1.6,1.6,40.64,4.064,0.21,0.21,5.33,0.533,37,37,6.48,64.8,0.6607,6.607,660.75,6607.5,9.25,9.25,1.62,16.2,0.16519,1.6519,165.187,1651.87,0.306,0.306,7.77,0.777,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,47.878,47.878,212.97,21.717,21717.46,Plain (End Turn is Wavy),Factory Option,16,16,Reference,Reference,16,16,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.071003,35,35,155.69,15.876,15876,0.657,0.657,16.69,1.669
LW 150 35 2000S,LW 150 35 2000S,LW150352000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.25,0.25,6.35,0.635,30,30,5.254,52.54,0.5357,5.357,535.74,5357.4,7.5,7.5,1.3135,13.135,0.13394,1.3394,133.935,1339.35,0.378,0.378,9.6,0.96,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,48.66,48.66,216.45,22.072,22072.18,Plain (End Turn is Wavy),Factory Option,20,20,Reference,Reference,20,20,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.066176,35,35,155.69,15.876,15876,0.835,0.835,21.21,2.121
LW 150 60 0300S,LW 150 60 0300S,LW150600300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,0.3,0.3,7.62,0.762,0.06,0.06,1.52,0.152,448,448,78.46,784.6,8.0004,80.004,8000.38,80003.8,112,112,19.6149,196.149,2.0001,20.001,2000.096,20000.96,0.072,0.072,1.83,0.183,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,102.144,102.144,454.36,46.333,46332.52,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.013313,60,60,266.89,27.216,27216,0.166,0.166,4.22,0.422
LW 150 60 0400S,LW 150 60 0400S,LW150600400S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,0.4,0.4,10.16,1.016,0.06,0.06,1.52,0.152,326,326,57.093,570.93,5.8217,58.217,5821.71,58217.1,81.5,81.5,14.2733,142.733,1.45543,14.5543,1455.427,14554.27,0.09,0.09,2.29,0.229,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,101.06,101.06,449.54,45.841,45840.82,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.013237,60,60,266.89,27.216,27216,0.216,0.216,5.49,0.549
LW 150 60 0500S,LW 150 60 0500S,LW150600500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,270,270,47.286,472.86,4.8217,48.217,4821.66,48216.6,67.5,67.5,11.8215,118.215,1.20542,12.0542,1205.415,12054.15,0.108,0.108,2.74,0.274,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,105.84,105.84,470.8,48.009,48009.02,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.022188,60,60,266.89,27.216,27216,0.278,0.278,7.06,0.706
LW 150 60 0600S,LW 150 60 0600S,LW150600600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,0.6,0.6,15.24,1.524,0.09,0.09,2.29,0.229,221,221,38.704,387.04,3.9466,39.466,3946.62,39466.2,55.25,55.25,9.6761,96.761,0.98665,9.8665,986.655,9866.55,0.126,0.126,3.2,0.32,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,104.754,104.754,465.97,47.516,47516.41,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.019855,60,60,266.89,27.216,27216,0.329,0.329,8.36,0.836
LW 150 60 0700S,LW 150 60 0700S,LW150600700S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,0.7,0.7,17.78,1.778,0.09,0.09,2.29,0.229,194,194,33.976,339.76,3.4645,34.645,3464.45,34644.5,48.5,48.5,8.494,84.94,0.86611,8.6611,866.113,8661.13,0.144,0.144,3.66,0.366,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,107.864,107.864,479.8,48.927,48927.11,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.031064,60,60,266.89,27.216,27216,0.39,0.39,9.91,0.991
LW 150 60 0800S,LW 150 60 0800S,LW150600800S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,0.8,0.8,20.32,2.032,0.12,0.12,3.05,0.305,168,168,29.422,294.22,3.0001,30.001,3000.14,30001.4,42,42,7.3556,73.556,0.75004,7.5004,750.036,7500.36,0.162,0.162,4.12,0.412,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,107.184,107.184,476.78,48.619,48618.66,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.026474,60,60,266.89,27.216,27216,0.443,0.443,11.25,1.125
LW 150 60 1000S,LW 150 60 1000S,LW150601000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,135,135,23.643,236.43,2.4108,24.108,2410.83,24108.3,33.75,33.75,5.9107,59.107,0.60271,6.0271,602.708,6027.08,0.198,0.198,5.03,0.503,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,108.27,108.27,481.61,49.111,49111.27,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.044377,60,60,266.89,27.216,27216,0.555,0.555,14.1,1.41
LW 150 60 1300S,LW 150 60 1300S,LW150601300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,1.3,1.3,33.02,3.302,0.18,0.18,4.57,0.457,105,105,18.389,183.89,1.8751,18.751,1875.09,18750.9,26.25,26.25,4.5972,45.972,0.46877,4.6877,468.773,4687.73,0.252,0.252,6.4,0.64,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,110.04,110.04,489.48,49.914,49914.14,Plain (End Turn is Wavy),Factory Option,13,13,Reference,Reference,13,13,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.04302,60,60,266.89,27.216,27216,0.726,0.726,18.44,1.844
LW 150 60 1600S,LW 150 60 1600S,LW150601600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,1.6,1.6,40.64,4.064,0.21,0.21,5.33,0.533,85,85,14.886,148.86,1.5179,15.179,1517.93,15179.3,21.25,21.25,3.7216,37.216,0.37948,3.7948,379.483,3794.83,0.306,0.306,7.77,0.777,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,109.99,109.99,489.26,49.891,49891.46,Plain (End Turn is Wavy),Factory Option,16,16,Reference,Reference,16,16,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.071003,60,60,266.89,27.216,27216,0.89,0.89,22.61,2.261
LW 150 60 2000S,LW 150 60 2000S,LW150602000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.453,1.453,36.91,3.691,Reference,Reference,Reference,Reference,1.5,1.5,38.1,3.81,1.14,1.14,28.96,2.896,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.25,0.25,6.35,0.635,68,68,11.909,119.09,1.2143,12.143,1214.34,12143.4,17,17,2.9773,29.773,0.30359,3.0359,303.586,3035.86,0.378,0.378,9.6,0.96,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,110.296,110.296,490.62,50.03,50030.27,Plain (End Turn is Wavy),Factory Option,20,20,Reference,Reference,20,20,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.187,1.187,30.15,3.015,Reference,Reference,Reference,Reference,,0.066185,60,60,266.89,27.216,27216,1.119,1.119,28.42,2.842
LW 175 25 0375S,LW 175 25 0375S,LW175250375S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.06,0.06,1.52,0.152,114,114,19.965,199.65,2.0358,20.358,2035.81,20358.1,28.5,28.5,4.9913,49.913,0.50895,5.0895,508.953,5089.53,0.072,0.072,1.83,0.183,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,34.542,34.542,153.65,15.668,15668.25,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.016754,25,25,111.21,11.34,11340,0.155,0.155,3.94,0.394
LW 175 25 0500S,LW 175 25 0500S,LW175250500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,83,83,14.536,145.36,1.4822,14.822,1482.21,14822.1,20.75,20.75,3.634,36.34,0.37055,3.7055,370.554,3705.54,0.09,0.09,2.29,0.229,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,34.03,34.03,151.37,15.436,15436.01,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.016535,25,25,111.21,11.34,11340,0.2,0.2,5.08,0.508
LW 175 25 0625S,LW 175 25 0625S,LW175250625S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.09,0.09,2.29,0.229,69,69,12.084,120.84,1.2322,12.322,1232.2,12322,17.25,17.25,3.021,30.21,0.30805,3.0805,308.051,3080.51,0.108,0.108,2.74,0.274,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,35.673,35.673,158.68,16.181,16181.27,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.027923,25,25,111.21,11.34,11340,0.265,0.265,6.73,0.673
LW 175 25 0750S,LW 175 25 0750S,LW175250750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.09,0.09,2.29,0.229,57,57,9.983,99.83,1.0179,10.179,1017.91,10179.1,14.25,14.25,2.4956,24.956,0.25448,2.5448,254.477,2544.77,0.126,0.126,3.2,0.32,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,35.568,35.568,158.21,16.134,16133.64,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.024802,25,25,111.21,11.34,11340,0.31,0.31,7.87,0.787
LW 175 25 0870S,LW 175 25 0870S,LW175250870S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.688,1.688,42.88,4.288,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,0.87,0.87,22.1,2.21,0.12,0.12,3.05,0.305,50,50,8.757,87.57,0.8929,8.929,892.9,8929,12.5,12.5,2.1892,21.892,0.22323,2.2323,223.225,2232.25,0.144,0.144,3.66,0.366,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7 PH,36.3,36.3,161.47,16.466,16465.68,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.402,1.402,35.61,3.561,Reference,Reference,Reference,Reference,,0.039092,25,25,111.21,11.34,11340,0.367,0.367,9.32,0.932
