title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 055DE 02M,LE 055DE 02M,LE055DE02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.438,0.438,11.13,1.113,0.01,0.01,0.25,0.025,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,22.5,22.5,3.94,39.4,0.4018,4.018,401.8,4018,2.25,2.25,0.394,3.94,0.04018,0.4018,40.18,401.8,0.336,0.336,8.53,0.853,REF,Reference,Reference,Reference,7.76,7.8,0.051,0.051,1.3,0.13,Standard Loops,1.5,1.5,6.672,0.6804,680.4,0.3,0.3,1.3345,0.13608,136.08,14.6,14.6,64.944,6.6226,6622.6,1.7,1.7,43.18,4.318,0.447,0.447,11.35,1.135,Factory Option,Zinc Plate and Bake per ASTM B633,0.01098,0.336,0.336,8.53,0.853,Random,0.051,0.051,1.3,0.13
LE 055DE 02S,LE 055DE 02S,LE055DE02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.438,0.438,11.13,1.113,0.01,0.01,0.25,0.025,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,18.743,18.743,3.283,32.83,0.3347,3.347,334.7,3347,1.8743,1.8743,0.3283,3.283,0.03347,0.3347,33.47,334.7,0.336,0.336,8.53,0.853,REF,Reference,Reference,Reference,7.76,7.8,0.051,0.051,1.3,0.13,Standard Loops,1.25,1.25,5.56,0.567,567,0.25,0.25,1.1121,0.1134,113.4,12.162,12.162,54.099,5.5167,5516.7,1.7,1.7,43.18,4.318,0.447,0.447,11.35,1.135,Factory Option,Passivate per ASTM A967,0.0112,0.336,0.336,8.53,0.853,Random,0.051,0.051,1.3,0.13
LE 055DE 02S316,LE 055DE 02S316,LE055DE02S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.438,0.438,11.13,1.113,0.01,0.01,0.25,0.025,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,18.743,18.743,3.283,32.83,0.3347,3.347,334.7,3347,1.8743,1.8743,0.3283,3.283,0.03347,0.3347,33.47,334.7,0.336,0.336,8.53,0.853,REF,Reference,Reference,Reference,7.76,7.8,0.051,0.051,1.3,0.13,Standard Loops,1.25,1.25,5.56,0.567,567,0.25,0.25,1.1121,0.1134,113.4,9.121,9.121,40.572,4.1373,4137.3,1.544,1.544,39.22,3.922,0.447,0.447,11.35,1.135,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.0112,0.336,0.336,8.53,0.853,Random,0.051,0.051,1.3,0.13
LE 055DE 03M,LE 055DE 03M,LE055DE03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.438,0.438,11.13,1.113,0.01,0.01,0.25,0.025,1.25,1.25,31.75,3.175,0.035,0.035,0.89,0.089,19,19,3.328,33.28,0.3393,3.393,339.3,3393,1.9,1.9,0.3328,3.328,0.03393,0.3393,33.93,339.3,0.334,0.334,8.48,0.848,REF,Reference,Reference,Reference,10.04,10,0.052,0.052,1.32,0.132,Standard Loops,1.5,1.5,6.672,0.6804,680.4,0.3,0.3,1.3345,0.13608,136.08,15,15,66.723,6.804,6804,1.96,1.96,49.78,4.978,0.574,0.574,14.58,1.458,Factory Option,Zinc Plate and Bake per ASTM B633,0.01269,0.334,0.334,8.48,0.848,Random,0.052,0.052,1.32,0.132
LE 055DE 03S,LE 055DE 03S,LE055DE03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.438,0.438,11.13,1.113,0.01,0.01,0.25,0.025,1.25,1.25,31.75,3.175,0.035,0.035,0.89,0.089,15.827,15.827,2.772,27.72,0.2826,2.826,282.6,2826,1.5827,1.5827,0.2772,2.772,0.02826,0.2826,28.26,282.6,0.334,0.334,8.48,0.848,REF,Reference,Reference,Reference,10.04,10,0.052,0.052,1.32,0.132,Standard Loops,1.25,1.25,5.56,0.567,567,0.25,0.25,1.1121,0.1134,113.4,12.495,12.495,55.581,5.6677,5667.7,1.96,1.96,49.78,4.978,0.574,0.574,14.58,1.458,Factory Option,Passivate per ASTM A967,0.01293,0.334,0.334,8.48,0.848,Random,0.052,0.052,1.32,0.132
LE 055DE 03S316,LE 055DE 03S316,LE055DE03S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.438,0.438,11.13,1.113,0.01,0.01,0.25,0.025,1.25,1.25,31.75,3.175,0.035,0.035,0.89,0.089,15.827,15.827,2.772,27.72,0.2826,2.826,282.6,2826,1.5827,1.5827,0.2772,2.772,0.02826,0.2826,28.26,282.6,0.334,0.334,8.48,0.848,REF,Reference,Reference,Reference,10.04,10,0.052,0.052,1.32,0.132,Standard Loops,1.25,1.25,5.56,0.567,567,0.25,0.25,1.1121,0.1134,113.4,9.371,9.371,41.684,4.2507,4250.7,1.763,1.763,44.78,4.478,0.574,0.574,14.58,1.458,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01293,0.334,0.334,8.48,0.848,Random,0.052,0.052,1.32,0.132
LE 055DE 04M,LE 055DE 04M,LE055DE04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.438,0.438,11.13,1.113,0.01,0.01,0.25,0.025,1.375,1.375,34.93,3.493,0.035,0.035,0.89,0.089,16,16,2.802,28.02,0.2857,2.857,285.7,2857,1.6,1.6,0.2802,2.802,0.02857,0.2857,28.57,285.7,0.332,0.332,8.43,0.843,REF,Reference,Reference,Reference,12.96,13,0.053,0.053,1.35,0.135,Standard Loops,1.5,1.5,6.672,0.6804,680.4,0.3,0.3,1.3345,0.13608,136.08,15,15,66.723,6.804,6804,2.215,2.215,56.26,5.626,0.74,0.74,18.8,1.88,Factory Option,Zinc Plate and Bake per ASTM B633,0.01475,0.332,0.332,8.43,0.843,Random,0.053,0.053,1.35,0.135
LE 055DE 04S,LE 055DE 04S,LE055DE04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.438,0.438,11.13,1.113,0.01,0.01,0.25,0.025,1.375,1.375,34.93,3.493,0.035,0.035,0.89,0.089,13.328,13.328,2.334,23.34,0.238,2.38,238,2380,1.3328,1.3328,0.2334,2.334,0.0238,0.238,23.8,238,0.332,0.332,8.43,0.843,REF,Reference,Reference,Reference,12.96,13,0.053,0.053,1.35,0.135,Standard Loops,1.25,1.25,5.56,0.567,567,0.25,0.25,1.1121,0.1134,113.4,12.495,12.495,55.581,5.6677,5667.7,2.215,2.215,56.26,5.626,0.74,0.74,18.8,1.88,Factory Option,Passivate per ASTM A967,0.01503,0.332,0.332,8.43,0.843,Random,0.053,0.053,1.35,0.135
LE 055DE 04S316,LE 055DE 04S316,LE055DE04S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.438,0.438,11.13,1.113,0.01,0.01,0.25,0.025,1.375,1.375,34.93,3.493,0.035,0.035,0.89,0.089,13.328,13.328,2.334,23.34,0.238,2.38,238,2380,1.3328,1.3328,0.2334,2.334,0.0238,0.238,23.8,238,0.332,0.332,8.43,0.843,REF,Reference,Reference,Reference,12.96,13,0.053,0.053,1.35,0.135,Standard Loops,1.25,1.25,5.56,0.567,567,0.25,0.25,1.1121,0.1134,113.4,9.371,9.371,41.684,4.2507,4250.7,1.984,1.984,50.39,5.039,0.74,0.74,18.8,1.88,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01503,0.332,0.332,8.43,0.843,Random,0.053,0.053,1.35,0.135
LE 055DE 05M,LE 055DE 05M,LE055DE05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.438,0.438,11.13,1.113,0.01,0.01,0.25,0.025,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,14,14,2.452,24.52,0.25,2.5,250,2500,1.4,1.4,0.2452,2.452,0.025,0.25,25,250,0.332,0.332,8.43,0.843,REF,Reference,Reference,Reference,14.774,14.8,0.053,0.053,1.35,0.135,Standard Loops,1.5,1.5,6.672,0.6804,680.4,0.3,0.3,1.3345,0.13608,136.08,15,15,66.723,6.804,6804,2.46,2.46,62.48,6.248,0.836,0.836,21.23,2.123,Factory Option,Zinc Plate and Bake per ASTM B633,0.01661,0.332,0.332,8.43,0.843,Random,0.053,0.053,1.35,0.135
LE 055DE 05S,LE 055DE 05S,LE055DE05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.438,0.438,11.13,1.113,0.01,0.01,0.25,0.025,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,11.662,11.662,2.042,20.42,0.2083,2.083,208.3,2083,1.1662,1.1662,0.2042,2.042,0.02083,0.2083,20.83,208.3,0.332,0.332,8.43,0.843,REF,Reference,Reference,Reference,14.774,14.8,0.053,0.053,1.35,0.135,Standard Loops,1.25,1.25,5.56,0.567,567,0.25,0.25,1.1121,0.1134,113.4,12.495,12.495,55.581,5.6677,5667.7,2.46,2.46,62.48,6.248,0.836,0.836,21.23,2.123,Factory Option,Passivate per ASTM A967,0.01694,0.332,0.332,8.43,0.843,Random,0.053,0.053,1.35,0.135
LE 055DE 05S316,LE 055DE 05S316,LE055DE05S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.438,0.438,11.13,1.113,0.01,0.01,0.25,0.025,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,11.662,11.662,2.042,20.42,0.2083,2.083,208.3,2083,1.1662,1.1662,0.2042,2.042,0.02083,0.2083,20.83,208.3,0.332,0.332,8.43,0.843,REF,Reference,Reference,Reference,14.774,14.8,0.053,0.053,1.35,0.135,Standard Loops,1.25,1.25,5.56,0.567,567,0.25,0.25,1.1121,0.1134,113.4,9.371,9.371,41.684,4.2507,4250.7,2.196,2.196,55.78,5.578,0.836,0.836,21.23,2.123,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01694,0.332,0.332,8.43,0.843,Random,0.053,0.053,1.35,0.135
LE 055DE 06M,LE 055DE 06M,LE055DE06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.438,0.438,11.13,1.113,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,11,11,1.926,19.26,0.1964,1.964,196.4,1964,1.1,1.1,0.1926,1.926,0.01964,0.1964,19.64,196.4,0.332,0.332,8.43,0.843,REF,Reference,Reference,Reference,18.85,18.9,0.053,0.053,1.35,0.135,Standard Loops,1.5,1.5,6.672,0.6804,680.4,0.3,0.3,1.3345,0.13608,136.08,15,15,66.723,6.804,6804,2.98,2.98,75.69,7.569,1.052,1.052,26.72,2.672,Factory Option,Zinc Plate and Bake per ASTM B633,0.02068,0.332,0.332,8.43,0.843,Random,0.053,0.053,1.35,0.135
LE 055DE 06S,LE 055DE 06S,LE055DE06S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.438,0.438,11.13,1.113,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,9.163,9.163,1.605,16.05,0.1636,1.636,163.6,1636,0.9163,0.9163,0.1605,1.605,0.01636,0.1636,16.36,163.6,0.332,0.332,8.43,0.843,REF,Reference,Reference,Reference,18.85,18.9,0.053,0.053,1.35,0.135,Standard Loops,1.25,1.25,5.56,0.567,567,0.25,0.25,1.1121,0.1134,113.4,12.495,12.495,55.581,5.6677,5667.7,2.98,2.98,75.69,7.569,1.052,1.052,26.72,2.672,Factory Option,Passivate per ASTM A967,0.02108,0.332,0.332,8.43,0.843,Random,0.053,0.053,1.35,0.135
LE 055DE 06S316,LE 055DE 06S316,LE055DE06S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.438,0.438,11.13,1.113,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,9.163,9.163,1.605,16.05,0.1636,1.636,163.6,1636,0.9163,0.9163,0.1605,1.605,0.01636,0.1636,16.36,163.6,0.332,0.332,8.43,0.843,REF,Reference,Reference,Reference,18.85,18.9,0.053,0.053,1.35,0.135,Standard Loops,1.25,1.25,5.56,0.567,567,0.25,0.25,1.1121,0.1134,113.4,9.371,9.371,41.684,4.2507,4250.7,2.636,2.636,66.95,6.695,1.052,1.052,26.72,2.672,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.02108,0.332,0.332,8.43,0.843,Random,0.053,0.053,1.35,0.135
