title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date, ,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm, field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm, field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_inside_dia_tole_bd_spe_in,field_inside_dia_tole_in,field_inside_dia_tole_mm,field_inside_dia_tole_cm,field_color,field_weight_per_item_lb
LC 022BC 02S316,LC 022BC 02S316,LC022BC02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,8.7,8.7,1.524,15.24,0.1554,1.554,155.36,1553.6,0.87,0.87,0.1524,1.524,0.01554,0.1554,15.536,155.36,0.156,0.156,3.96,0.396,0.022,0.022,0.56,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,5.0653,5.0653,Reference,Reference,7.07,7.07,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0004828
LC 022BC 03M,LC 022BC 03M,LC022BC03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,9,9,1.576,15.76,0.1607,1.607,160.72,1607.2,0.9,0.9,0.1576,1.576,0.01607,0.1607,16.072,160.72,0.174,0.174,4.42,0.442,0.022,0.022,0.56,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,5.8757,5.8757,Reference,Reference,7.88,7.88,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0005282
LC 022BC 03S,LC 022BC 03S,LC022BC03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,7.5,7.5,1.313,13.13,0.1339,1.339,133.94,1339.4,0.75,0.75,0.1313,1.313,0.01339,0.1339,13.394,133.94,0.174,0.174,4.42,0.442,0.022,0.022,0.56,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,5.8757,5.8757,Reference,Reference,7.88,7.88,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0005382
LC 022BC 03S316,LC 022BC 03S316,LC022BC03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,7.5,7.5,1.313,13.13,0.1339,1.339,133.94,1339.4,0.75,0.75,0.1313,1.313,0.01339,0.1339,13.394,133.94,0.174,0.174,4.42,0.442,0.022,0.022,0.56,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,5.8757,5.8757,Reference,Reference,7.88,7.88,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0005382
LC 022BC 04M,LC 022BC 04M,LC022BC04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,7.9,7.9,1.384,13.84,0.1411,1.411,141.08,1410.8,0.79,0.79,0.1384,1.384,0.01411,0.1411,14.108,141.08,0.193,0.193,4.9,0.49,0.022,0.022,0.56,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,6.6939,6.6939,Reference,Reference,8.69,8.69,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0005831
LC 022BC 04S,LC 022BC 04S,LC022BC04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,6.6,6.6,1.156,11.56,0.1179,1.179,117.86,1178.6,0.66,0.66,0.1156,1.156,0.01179,0.1179,11.786,117.86,0.193,0.193,4.9,0.49,0.022,0.022,0.56,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,6.677,6.677,Reference,Reference,8.68,8.68,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.000593
LC 022BC 04S316,LC 022BC 04S316,LC022BC04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,6.6,6.6,1.156,11.56,0.1179,1.179,117.86,1178.6,0.66,0.66,0.1156,1.156,0.01179,0.1179,11.786,117.86,0.193,0.193,4.9,0.49,0.022,0.022,0.56,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,6.677,6.677,Reference,Reference,8.68,8.68,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.000593
LC 022BC 05M,LC 022BC 05M,LC022BC05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,7,7,1.226,12.26,0.125,1.25,125.01,1250.1,0.7,0.7,0.1226,1.226,0.0125,0.125,12.501,125.01,0.209,0.209,5.31,0.531,0.022,0.022,0.56,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,7.5545,7.5545,Reference,Reference,9.55,9.55,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0006408
LC 022BC 05S,LC 022BC 05S,LC022BC05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,5.8,5.8,1.016,10.16,0.1036,1.036,103.58,1035.8,0.58,0.58,0.1016,1.016,0.01036,0.1036,10.358,103.58,0.209,0.209,5.31,0.531,0.022,0.022,0.56,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,7.5979,7.5979,Reference,Reference,9.6,9.6,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.000656
LC 022BC 05S316,LC 022BC 05S316,LC022BC05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,5.8,5.8,1.016,10.16,0.1036,1.036,103.58,1035.8,0.58,0.58,0.1016,1.016,0.01036,0.1036,10.358,103.58,0.209,0.209,5.31,0.531,0.022,0.022,0.56,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,7.5979,7.5979,Reference,Reference,9.6,9.6,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.000656
LC 022BC 06M,LC 022BC 06M,LC022BC06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,6.3,6.3,1.103,11.03,0.1125,1.125,112.51,1125.1,0.63,0.63,0.1103,1.103,0.01125,0.1125,11.251,112.51,0.229,0.229,5.82,0.582,0.022,0.022,0.56,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,8.3939,8.3939,Reference,Reference,10.39,10.39,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0006971
LC 022BC 06S,LC 022BC 06S,LC022BC06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,5.2,5.2,0.911,9.11,0.0929,0.929,92.86,928.6,0.52,0.52,0.0911,0.911,0.00929,0.0929,9.286,92.86,0.229,0.229,5.82,0.582,0.022,0.022,0.56,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,8.4746,8.4746,Reference,Reference,10.47,10.47,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0007159
LC 022BC 06S316,LC 022BC 06S316,LC022BC06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,5.2,5.2,0.911,9.11,0.0929,0.929,92.86,928.6,0.52,0.52,0.0911,0.911,0.00929,0.0929,9.286,92.86,0.229,0.229,5.82,0.582,0.022,0.022,0.56,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,8.4746,8.4746,Reference,Reference,10.47,10.47,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0007159
LC 022BC 07M,LC 022BC 07M,LC022BC07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,5.7,5.7,0.998,9.98,0.1018,1.018,101.79,1017.9,0.57,0.57,0.0998,0.998,0.01018,0.1018,10.179,101.79,0.246,0.246,6.25,0.625,0.022,0.022,0.56,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,9.2775,9.2775,Reference,Reference,11.28,11.28,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0007563
LC 022BC 07S,LC 022BC 07S,LC022BC07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,4.7,4.7,0.823,8.23,0.0839,0.839,83.93,839.3,0.47,0.47,0.0823,0.823,0.00839,0.0839,8.393,83.93,0.246,0.246,6.25,0.625,0.022,0.022,0.56,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,9.3762,9.3762,Reference,Reference,11.38,11.38,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0007775
LC 022BC 07S316,LC 022BC 07S316,LC022BC07S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,4.7,4.7,0.823,8.23,0.0839,0.839,83.93,839.3,0.47,0.47,0.0823,0.823,0.00839,0.0839,8.393,83.93,0.246,0.246,6.25,0.625,0.022,0.022,0.56,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,9.3762,9.3762,Reference,Reference,11.38,11.38,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0007775
LC 022BC 08M,LC 022BC 08M,LC022BC08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,5.3,5.3,0.928,9.28,0.0946,0.946,94.65,946.5,0.53,0.53,0.0928,0.928,0.00946,0.0946,9.465,94.65,0.264,0.264,6.71,0.671,0.022,0.022,0.56,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,9.9777,9.9777,Reference,Reference,11.98,11.98,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0008033
LC 022BC 08S,LC 022BC 08S,LC022BC08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,4.4,4.4,0.771,7.71,0.0786,0.786,78.58,785.8,0.44,0.44,0.0771,0.771,0.00786,0.0786,7.858,78.58,0.264,0.264,6.71,0.671,0.022,0.022,0.56,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,10.0155,10.0155,Reference,Reference,12.02,12.02,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0008212
LC 022BC 08S316,LC 022BC 08S316,LC022BC08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,4.4,4.4,0.771,7.71,0.0786,0.786,78.58,785.8,0.44,0.44,0.0771,0.771,0.00786,0.0786,7.858,78.58,0.264,0.264,6.71,0.671,0.022,0.022,0.56,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,10.0155,10.0155,Reference,Reference,12.02,12.02,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0008212
LC 022BC 09M,LC 022BC 09M,LC022BC09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,4.2,4.2,0.736,7.36,0.075,0.75,75,750,0.42,0.42,0.0736,0.736,0.0075,0.075,7.5,75,0.317,0.317,8.05,0.805,0.022,0.022,0.56,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,12.5909,12.5909,Reference,Reference,14.59,14.59,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0009786
LC 022BC 09S,LC 022BC 09S,LC022BC09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,3.5,3.5,0.613,6.13,0.0625,0.625,62.5,625,0.35,0.35,0.0613,0.613,0.00625,0.0625,6.25,62.5,0.317,0.317,8.05,0.805,0.022,0.022,0.56,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,12.5909,12.5909,Reference,Reference,14.59,14.59,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0009972
LC 022BC 09S316,LC 022BC 09S316,LC022BC09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,3.5,3.5,0.613,6.13,0.0625,0.625,62.5,625,0.35,0.35,0.0613,0.613,0.00625,0.0625,6.25,62.5,0.317,0.317,8.05,0.805,0.022,0.022,0.56,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,12.5909,12.5909,Reference,Reference,14.59,14.59,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0009972
LC 022BC 10M,LC 022BC 10M,LC022BC10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,3.4,3.4,0.595,5.95,0.0607,0.607,60.72,607.2,0.34,0.34,0.0595,0.595,0.00607,0.0607,6.072,60.72,0.389,0.389,9.88,0.988,0.022,0.022,0.56,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,15.5535,15.5535,Reference,Reference,17.55,17.55,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0011773
LC 022BC 10S,LC 022BC 10S,LC022BC10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,2.8,2.8,0.49,4.9,0.05,0.5,50,500,0.28,0.28,0.049,0.49,0.005,0.05,5,50,0.389,0.389,9.88,0.988,0.022,0.022,0.56,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,15.7387,15.7387,Reference,Reference,17.74,17.74,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0012124
LC 022BC 10S316,LC 022BC 10S316,LC022BC10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,2.8,2.8,0.49,4.9,0.05,0.5,50,500,0.28,0.28,0.049,0.49,0.005,0.05,5,50,0.389,0.389,9.88,0.988,0.022,0.022,0.56,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,15.7387,15.7387,Reference,Reference,17.74,17.74,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0012124
LC 022BC 11M,LC 022BC 11M,LC022BC11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,2.8,2.8,0.49,4.9,0.05,0.5,50,500,0.28,0.28,0.049,0.49,0.005,0.05,5,50,0.46,0.46,11.68,1.168,0.022,0.022,0.56,Music Wire,MW,3,3,13.34,1.361,1360.8,Squared and Ground,Factory Option,18.8864,18.8864,Reference,Reference,20.89,20.89,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0014008
LC 022BC 11S,LC 022BC 11S,LC022BC11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,2.3,2.3,0.403,4.03,0.0411,0.411,41.07,410.7,0.23,0.23,0.0403,0.403,0.00411,0.0411,4.107,41.07,0.46,0.46,11.68,1.168,0.022,0.022,0.56,Stainless Steel,SS,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,19.1601,19.1601,Reference,Reference,21.16,21.16,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0014462
LC 022BC 11S316,LC 022BC 11S316,LC022BC11S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.219,0.219,5.56,0.556,0.158,0.158,4.01,0.401,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,2.3,2.3,0.403,4.03,0.0411,0.411,41.07,410.7,0.23,0.23,0.0403,0.403,0.00411,0.0411,4.107,41.07,0.46,0.46,11.68,1.168,0.022,0.022,0.56,Stainless Steel Type 316,SS316,2.499,2.499,11.12,1.134,1133.55,Squared and Ground,Factory Option,19.1601,19.1601,Reference,Reference,21.16,21.16,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.166,0.166,4.22,0.422,Reference,Reference,Reference,Reference,,0.0014462
