title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date, ,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm, field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm, field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_inside_dia_tole_bd_spe_in,field_inside_dia_tole_in,field_inside_dia_tole_mm,field_inside_dia_tole_cm,field_color,field_weight_per_item_lb
LCM063BE 01 M,LCM063BE 01 M,LCM063BE01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.222,0.222,5.63,0.563,+/-0.0079,+/-0.0079,+/-0.2,+/-0.02,0.24,0.24,6.1,0.61,0.154,0.154,3.9,0.39,MIN,MIN,MIN,MIN,0.335,0.335,8.5,0.85,0.017,0.017,0.43,0.043,21.264,21.264,3.724,37.24,0.3797,3.797,379.73,3797.3,2.126,2.126,0.3723,3.723,0.03797,0.3797,37.966,379.66,0.136,0.136,3.45,0.345,0.025,0.025,0.63,Music Wire,MW,4.052,4.052,18.02,1.838,1837.99,Squared and Ground,Right Hand,3.5,3.5,Reference,Reference,5.5,5.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.172,0.172,4.37,0.437,Reference,Reference,Reference,Reference,,0.00049
LCM063BE 01 S,LCM063BE 01 S,LCM063BE01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.222,0.222,5.63,0.563,+/-0.0079,+/-0.0079,+/-0.2,+/-0.02,0.24,0.24,6.1,0.61,0.154,0.154,3.9,0.39,MIN,MIN,MIN,MIN,0.335,0.335,8.5,0.85,0.017,0.017,0.43,0.043,17.72,17.72,3.103,31.03,0.3164,3.164,316.44,3164.4,1.772,1.772,0.3103,3.103,0.03164,0.3164,31.644,316.44,0.136,0.136,3.45,0.345,0.025,0.025,0.63,Stainless Steel,SS,3.375,3.375,15.01,1.531,1530.9,Squared and Ground,Right Hand,3.5,3.5,Reference,Reference,5.5,5.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.172,0.172,4.37,0.437,Reference,Reference,Reference,Reference,,0.000494
LCM063BE 02 M,LCM063BE 02 M,LCM063BE02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.222,0.222,5.63,0.563,+/-0.0079,+/-0.0079,+/-0.2,+/-0.02,0.24,0.24,6.1,0.61,0.154,0.154,3.9,0.39,MIN,MIN,MIN,MIN,0.492,0.492,12.5,1.25,0.025,0.025,0.64,0.064,13.532,13.532,2.37,23.7,0.2417,2.417,241.65,2416.5,1.353,1.353,0.237,2.37,0.02416,0.2416,24.162,241.62,0.186,0.186,4.72,0.472,0.025,0.025,0.63,Music Wire,MW,4.052,4.052,18.02,1.838,1837.99,Squared and Ground,Right Hand,5.5,5.5,Reference,Reference,7.5,7.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.172,0.172,4.37,0.437,Reference,Reference,Reference,Reference,,0.000668
LCM063BE 02 S,LCM063BE 02 S,LCM063BE02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.222,0.222,5.63,0.563,+/-0.0079,+/-0.0079,+/-0.2,+/-0.02,0.24,0.24,6.1,0.61,0.154,0.154,3.9,0.39,MIN,MIN,MIN,MIN,0.492,0.492,12.5,1.25,0.025,0.025,0.64,0.064,11.276,11.276,1.975,19.75,0.2014,2.014,201.37,2013.7,1.128,1.128,0.1976,1.976,0.02014,0.2014,20.144,201.44,0.186,0.186,4.72,0.472,0.025,0.025,0.63,Stainless Steel,SS,3.375,3.375,15.01,1.531,1530.9,Squared and Ground,Right Hand,5.5,5.5,Reference,Reference,7.5,7.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.172,0.172,4.37,0.437,Reference,Reference,Reference,Reference,,0.000673
LCM063BE 03 M,LCM063BE 03 M,LCM063BE03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.222,0.222,5.63,0.563,+/-0.0079,+/-0.0079,+/-0.2,+/-0.02,0.24,0.24,6.1,0.61,0.154,0.154,3.9,0.39,MIN,MIN,MIN,MIN,0.728,0.728,18.5,1.85,0.036,0.036,0.91,0.091,8.68,8.68,1.52,15.2,0.155,1.55,155.01,1550.1,0.868,0.868,0.152,1.52,0.0155,0.155,15.501,155.01,0.26,0.26,6.6,0.66,0.025,0.025,0.63,Music Wire,MW,4.052,4.052,18.02,1.838,1837.99,Squared and Ground,Right Hand,8.5,8.5,Reference,Reference,10.5,10.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.172,0.172,4.37,0.437,Reference,Reference,Reference,Reference,,0.000936
LCM063BE 03 S,LCM063BE 03 S,LCM063BE03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.222,0.222,5.63,0.563,+/-0.0079,+/-0.0079,+/-0.2,+/-0.02,0.24,0.24,6.1,0.61,0.154,0.154,3.9,0.39,MIN,MIN,MIN,MIN,0.728,0.728,18.5,1.85,0.036,0.036,0.91,0.091,7.23,7.23,1.266,12.66,0.1291,1.291,129.11,1291.1,0.723,0.723,0.1266,1.266,0.01291,0.1291,12.911,129.11,0.26,0.26,6.6,0.66,0.025,0.025,0.63,Stainless Steel,SS,3.375,3.375,15.01,1.531,1530.9,Squared and Ground,Right Hand,8.5,8.5,Reference,Reference,10.5,10.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.172,0.172,4.37,0.437,Reference,Reference,Reference,Reference,,0.000942
LCM063BE 04 M,LCM063BE 04 M,LCM063BE04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.222,0.222,5.63,0.563,+/-0.0079,+/-0.0079,+/-0.2,+/-0.02,0.24,0.24,6.1,0.61,0.154,0.154,3.9,0.39,MIN,MIN,MIN,MIN,1.024,1.024,26,2.6,0.051,0.051,1.3,0.13,5.954,5.954,1.043,10.43,0.1063,1.063,106.33,1063.3,0.595,0.595,0.1042,1.042,0.01063,0.1063,10.626,106.26,0.36,0.36,9.14,0.914,0.025,0.025,0.63,Music Wire,MW,4.052,4.052,18.02,1.838,1837.99,Squared and Ground,Right Hand,12.5,12.5,Reference,Reference,14.5,14.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.172,0.172,4.37,0.437,Reference,Reference,Reference,Reference,,0.001292
LCM063BE 04 S,LCM063BE 04 S,LCM063BE04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.222,0.222,5.63,0.563,+/-0.0079,+/-0.0079,+/-0.2,+/-0.02,0.24,0.24,6.1,0.61,0.154,0.154,3.9,0.39,MIN,MIN,MIN,MIN,1.024,1.024,26,2.6,0.051,0.051,1.3,0.13,4.962,4.962,0.869,8.69,0.0886,0.886,88.61,886.1,0.496,0.496,0.0869,0.869,0.00886,0.0886,8.858,88.58,0.36,0.36,9.14,0.914,0.025,0.025,0.63,Stainless Steel,SS,3.375,3.375,15.01,1.531,1530.9,Squared and Ground,Right Hand,12.5,12.5,Reference,Reference,14.5,14.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.172,0.172,4.37,0.437,Reference,Reference,Reference,Reference,,0.001301
LCM063BE 05 M,LCM063BE 05 M,LCM063BE05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.222,0.222,5.63,0.563,+/-0.0079,+/-0.0079,+/-0.2,+/-0.02,0.24,0.24,6.1,0.61,0.154,0.154,3.9,0.39,MIN,MIN,MIN,MIN,1.516,1.516,38.5,3.85,0.076,0.076,1.93,0.193,4.023,4.023,0.705,7.05,0.0718,0.718,71.84,718.4,0.402,0.402,0.0704,0.704,0.00718,0.0718,7.179,71.79,0.508,0.508,12.9,1.29,0.025,0.025,0.63,Music Wire,MW,4.052,4.052,18.02,1.838,1837.99,Squared and Ground,Right Hand,18.5,18.5,Reference,Reference,20.5,20.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.172,0.172,4.37,0.437,Reference,Reference,Reference,Reference,,0.001827
LCM063BE 05 S,LCM063BE 05 S,LCM063BE05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.222,0.222,5.63,0.563,+/-0.0079,+/-0.0079,+/-0.2,+/-0.02,0.24,0.24,6.1,0.61,0.154,0.154,3.9,0.39,MIN,MIN,MIN,MIN,1.516,1.516,38.5,3.85,0.076,0.076,1.93,0.193,3.352,3.352,0.587,5.87,0.0599,0.599,59.86,598.6,0.335,0.335,0.0587,0.587,0.00598,0.0598,5.982,59.82,0.508,0.508,12.9,1.29,0.025,0.025,0.63,Stainless Steel,SS,3.375,3.375,15.01,1.531,1530.9,Squared and Ground,Right Hand,18.5,18.5,Reference,Reference,20.5,20.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.172,0.172,4.37,0.437,Reference,Reference,Reference,Reference,,0.001839
LCM063CF 01 M,LCM063CF 01 M,LCM063CF01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.273,0.273,6.93,0.693,+/-0.0098,+/-0.0098,+/-0.25,+/-0.025,0.299,0.299,7.6,0.76,0.201,0.201,5.1,0.51,MIN,MIN,MIN,MIN,0.453,0.453,11.5,1.15,0.023,0.023,0.58,0.058,10.63,10.63,1.862,18.62,0.1898,1.898,189.83,1898.3,1.063,1.063,0.1862,1.862,0.01898,0.1898,18.983,189.83,0.136,0.136,3.45,0.345,0.025,0.025,0.63,Music Wire,MW,3.269,3.269,14.54,1.483,1482.82,Squared and Ground,Right Hand,3.5,3.5,Reference,Reference,5.5,5.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.223,0.223,5.67,0.567,Reference,Reference,Reference,Reference,,0.000617
LCM063CF 01 S,LCM063CF 01 S,LCM063CF01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.273,0.273,6.93,0.693,+/-0.0098,+/-0.0098,+/-0.25,+/-0.025,0.299,0.299,7.6,0.76,0.201,0.201,5.1,0.51,MIN,MIN,MIN,MIN,0.453,0.453,11.5,1.15,0.023,0.023,0.58,0.058,8.858,8.858,1.551,15.51,0.1582,1.582,158.19,1581.9,0.886,0.886,0.1552,1.552,0.01582,0.1582,15.822,158.22,0.136,0.136,3.45,0.345,0.025,0.025,0.63,Stainless Steel,SS,2.723,2.723,12.11,1.235,1235.15,Squared and Ground,Right Hand,3.5,3.5,Reference,Reference,5.5,5.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.223,0.223,5.67,0.567,Reference,Reference,Reference,Reference,,0.000622
LCM063CF 02 M,LCM063CF 02 M,LCM063CF02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.273,0.273,6.93,0.693,+/-0.0098,+/-0.0098,+/-0.25,+/-0.025,0.299,0.299,7.6,0.76,0.201,0.201,5.1,0.51,MIN,MIN,MIN,MIN,0.669,0.669,17,1.7,0.033,0.033,0.84,0.084,6.764,6.764,1.185,11.85,0.1208,1.208,120.79,1207.9,0.676,0.676,0.1184,1.184,0.01207,0.1207,12.072,120.72,0.186,0.186,4.72,0.472,0.025,0.025,0.63,Music Wire,MW,3.269,3.269,14.54,1.483,1482.82,Squared and Ground,Right Hand,5.5,5.5,Reference,Reference,7.5,7.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.223,0.223,5.67,0.567,Reference,Reference,Reference,Reference,,0.000842
LCM063CF 02 S,LCM063CF 02 S,LCM063CF02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.273,0.273,6.93,0.693,+/-0.0098,+/-0.0098,+/-0.25,+/-0.025,0.299,0.299,7.6,0.76,0.201,0.201,5.1,0.51,MIN,MIN,MIN,MIN,0.669,0.669,17,1.7,0.033,0.033,0.84,0.084,5.637,5.637,0.987,9.87,0.1007,1.007,100.67,1006.7,0.564,0.564,0.0988,0.988,0.01007,0.1007,10.072,100.72,0.186,0.186,4.72,0.472,0.025,0.025,0.63,Stainless Steel,SS,2.723,2.723,12.11,1.235,1235.15,Squared and Ground,Right Hand,5.5,5.5,Reference,Reference,7.5,7.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.223,0.223,5.67,0.567,Reference,Reference,Reference,Reference,,0.000848
LCM063CF 03 M,LCM063CF 03 M,LCM063CF03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.273,0.273,6.93,0.693,+/-0.0098,+/-0.0098,+/-0.25,+/-0.025,0.299,0.299,7.6,0.76,0.201,0.201,5.1,0.51,MIN,MIN,MIN,MIN,1.004,1.004,25.5,2.55,0.05,0.05,1.27,0.127,4.377,4.377,0.767,7.67,0.0782,0.782,78.16,781.6,0.438,0.438,0.0767,0.767,0.00782,0.0782,7.822,78.22,0.26,0.26,6.6,0.66,0.025,0.025,0.63,Music Wire,MW,3.269,3.269,14.54,1.483,1482.82,Squared and Ground,Right Hand,8.5,8.5,Reference,Reference,10.5,10.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.223,0.223,5.67,0.567,Reference,Reference,Reference,Reference,,0.001179
LCM063CF 03 S,LCM063CF 03 S,LCM063CF03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.273,0.273,6.93,0.693,+/-0.0098,+/-0.0098,+/-0.25,+/-0.025,0.299,0.299,7.6,0.76,0.201,0.201,5.1,0.51,MIN,MIN,MIN,MIN,1.004,1.004,25.5,2.55,0.05,0.05,1.27,0.127,3.648,3.648,0.639,6.39,0.0651,0.651,65.15,651.5,0.365,0.365,0.0639,0.639,0.00652,0.0652,6.518,65.18,0.26,0.26,6.6,0.66,0.025,0.025,0.63,Stainless Steel,SS,2.723,2.723,12.11,1.235,1235.15,Squared and Ground,Right Hand,8.5,8.5,Reference,Reference,10.5,10.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.223,0.223,5.67,0.567,Reference,Reference,Reference,Reference,,0.001187
LCM063CF 04 M,LCM063CF 04 M,LCM063CF04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.273,0.273,6.93,0.693,+/-0.0098,+/-0.0098,+/-0.25,+/-0.025,0.299,0.299,7.6,0.76,0.201,0.201,5.1,0.51,MIN,MIN,MIN,MIN,1.437,1.437,36.5,3.65,0.072,0.072,1.83,0.183,2.976,2.976,0.521,5.21,0.0531,0.531,53.15,531.5,0.298,0.298,0.0522,0.522,0.00532,0.0532,5.322,53.22,0.36,0.36,9.14,0.914,0.025,0.025,0.63,Music Wire,MW,3.269,3.269,14.54,1.483,1482.82,Squared and Ground,Right Hand,12.5,12.5,Reference,Reference,14.5,14.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.223,0.223,5.67,0.567,Reference,Reference,Reference,Reference,,0.001628
LCM063CF 04 S,LCM063CF 04 S,LCM063CF04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.273,0.273,6.93,0.693,+/-0.0098,+/-0.0098,+/-0.25,+/-0.025,0.299,0.299,7.6,0.76,0.201,0.201,5.1,0.51,MIN,MIN,MIN,MIN,1.437,1.437,36.5,3.65,0.072,0.072,1.83,0.183,2.48,2.48,0.434,4.34,0.0443,0.443,44.29,442.9,0.248,0.248,0.0434,0.434,0.00443,0.0443,4.429,44.29,0.36,0.36,9.14,0.914,0.025,0.025,0.63,Stainless Steel,SS,2.723,2.723,12.11,1.235,1235.15,Squared and Ground,Right Hand,12.5,12.5,Reference,Reference,14.5,14.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.223,0.223,5.67,0.567,Reference,Reference,Reference,Reference,,0.001639
LCM063CF 05 M,LCM063CF 05 M,LCM063CF05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.273,0.273,6.93,0.693,+/-0.0098,+/-0.0098,+/-0.25,+/-0.025,0.299,0.299,7.6,0.76,0.201,0.201,5.1,0.51,MIN,MIN,MIN,MIN,2.126,2.126,54,5.4,0.106,0.106,2.69,0.269,2.011,2.011,0.352,3.52,0.0359,0.359,35.91,359.1,0.201,0.201,0.0352,0.352,0.00359,0.0359,3.589,35.89,0.508,0.508,12.9,1.29,0.025,0.025,0.63,Music Wire,MW,3.269,3.269,14.54,1.483,1482.82,Squared and Ground,Right Hand,18.5,18.5,Reference,Reference,20.5,20.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.223,0.223,5.67,0.567,Reference,Reference,Reference,Reference,,0.002302
LCM063CF 05 S,LCM063CF 05 S,LCM063CF05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.273,0.273,6.93,0.693,+/-0.0098,+/-0.0098,+/-0.25,+/-0.025,0.299,0.299,7.6,0.76,0.201,0.201,5.1,0.51,MIN,MIN,MIN,MIN,2.126,2.126,54,5.4,0.106,0.106,2.69,0.269,1.676,1.676,0.294,2.94,0.0299,0.299,29.93,299.3,0.168,0.168,0.0294,0.294,0.003,0.03,3,30,0.508,0.508,12.9,1.29,0.025,0.025,0.63,Stainless Steel,SS,2.723,2.723,12.11,1.235,1235.15,Squared and Ground,Right Hand,18.5,18.5,Reference,Reference,20.5,20.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.223,0.223,5.67,0.567,Reference,Reference,Reference,Reference,,0.002318
LCM063DF 01 M,LCM063DF 01 M,LCM063DF01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.34,0.34,8.63,0.863,+/-0.0118,+/-0.0118,+/-0.3,+/-0.03,0.37,0.37,9.4,0.94,0.268,0.268,6.8,0.68,MIN,MIN,MIN,MIN,0.63,0.63,16,1.6,0.032,0.032,0.81,0.081,5.191,5.191,0.909,9.09,0.0927,0.927,92.7,927,0.519,0.519,0.0909,0.909,0.00927,0.0927,9.268,92.68,0.136,0.136,3.45,0.345,0.025,0.025,0.63,Music Wire,MW,2.562,2.562,11.4,1.162,1162.12,Squared and Ground,Right Hand,3.5,3.5,Reference,Reference,5.5,5.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.29,0.29,7.37,0.737,Reference,Reference,Reference,Reference,,0.000784
LCM063DF 01 S,LCM063DF 01 S,LCM063DF01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.34,0.34,8.63,0.863,+/-0.0118,+/-0.0118,+/-0.3,+/-0.03,0.37,0.37,9.4,0.94,0.268,0.268,6.8,0.68,MIN,MIN,MIN,MIN,0.63,0.63,16,1.6,0.032,0.032,0.81,0.081,4.326,4.326,0.758,7.58,0.0773,0.773,77.25,772.5,0.433,0.433,0.0758,0.758,0.00773,0.0773,7.733,77.33,0.136,0.136,3.45,0.345,0.025,0.025,0.63,Stainless Steel,SS,2.134,2.134,9.49,0.968,967.98,Squared and Ground,Right Hand,3.5,3.5,Reference,Reference,5.5,5.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.29,0.29,7.37,0.737,Reference,Reference,Reference,Reference,,0.00079
LCM063DF 02 M,LCM063DF 02 M,LCM063DF02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.34,0.34,8.63,0.863,+/-0.0118,+/-0.0118,+/-0.3,+/-0.03,0.37,0.37,9.4,0.94,0.268,0.268,6.8,0.68,MIN,MIN,MIN,MIN,0.965,0.965,24.5,2.45,0.048,0.048,1.22,0.122,3.304,3.304,0.579,5.79,0.059,0.59,59,590,0.33,0.33,0.0578,0.578,0.00589,0.0589,5.893,58.93,0.186,0.186,4.72,0.472,0.025,0.025,0.63,Music Wire,MW,2.562,2.562,11.4,1.162,1162.12,Squared and Ground,Right Hand,5.5,5.5,Reference,Reference,7.5,7.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.29,0.29,7.37,0.737,Reference,Reference,Reference,Reference,,0.001069
LCM063DF 02 S,LCM063DF 02 S,LCM063DF02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.34,0.34,8.63,0.863,+/-0.0118,+/-0.0118,+/-0.3,+/-0.03,0.37,0.37,9.4,0.94,0.268,0.268,6.8,0.68,MIN,MIN,MIN,MIN,0.965,0.965,24.5,2.45,0.048,0.048,1.22,0.122,2.753,2.753,0.482,4.82,0.0492,0.492,49.16,491.6,0.275,0.275,0.0482,0.482,0.00491,0.0491,4.911,49.11,0.186,0.186,4.72,0.472,0.025,0.025,0.63,Stainless Steel,SS,2.134,2.134,9.49,0.968,967.98,Squared and Ground,Right Hand,5.5,5.5,Reference,Reference,7.5,7.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.29,0.29,7.37,0.737,Reference,Reference,Reference,Reference,,0.001077
LCM063DF 03 M,LCM063DF 03 M,LCM063DF03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.34,0.34,8.63,0.863,+/-0.0118,+/-0.0118,+/-0.3,+/-0.03,0.37,0.37,9.4,0.94,0.268,0.268,6.8,0.68,MIN,MIN,MIN,MIN,1.457,1.457,37,3.7,0.073,0.073,1.85,0.185,2.138,2.138,0.374,3.74,0.0382,0.382,38.18,381.8,0.214,0.214,0.0375,0.375,0.00382,0.0382,3.822,38.22,0.26,0.26,6.6,0.66,0.025,0.025,0.63,Music Wire,MW,2.562,2.562,11.4,1.162,1162.12,Squared and Ground,Right Hand,8.5,8.5,Reference,Reference,10.5,10.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.29,0.29,7.37,0.737,Reference,Reference,Reference,Reference,,0.001497
LCM063DF 03 S,LCM063DF 03 S,LCM063DF03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.34,0.34,8.63,0.863,+/-0.0118,+/-0.0118,+/-0.3,+/-0.03,0.37,0.37,9.4,0.94,0.268,0.268,6.8,0.68,MIN,MIN,MIN,MIN,1.457,1.457,37,3.7,0.073,0.073,1.85,0.185,1.781,1.781,0.312,3.12,0.0318,0.318,31.81,318.1,0.178,0.178,0.0312,0.312,0.00318,0.0318,3.179,31.79,0.26,0.26,6.6,0.66,0.025,0.025,0.63,Stainless Steel,SS,2.134,2.134,9.49,0.968,967.98,Squared and Ground,Right Hand,8.5,8.5,Reference,Reference,10.5,10.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.29,0.29,7.37,0.737,Reference,Reference,Reference,Reference,,0.001507
LCM063DF 04 M,LCM063DF 04 M,LCM063DF04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.34,0.34,8.63,0.863,+/-0.0118,+/-0.0118,+/-0.3,+/-0.03,0.37,0.37,9.4,0.94,0.268,0.268,6.8,0.68,MIN,MIN,MIN,MIN,2.165,2.165,55,5.5,0.108,0.108,2.74,0.274,1.454,1.454,0.255,2.55,0.026,0.26,25.97,259.7,0.145,0.145,0.0254,0.254,0.00259,0.0259,2.589,25.89,0.36,0.36,9.14,0.914,0.025,0.025,0.63,Music Wire,MW,2.562,2.562,11.4,1.162,1162.12,Squared and Ground,Right Hand,12.5,12.5,Reference,Reference,14.5,14.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.29,0.29,7.37,0.737,Reference,Reference,Reference,Reference,,0.002067
LCM063DF 04 S,LCM063DF 04 S,LCM063DF04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.34,0.34,8.63,0.863,+/-0.0118,+/-0.0118,+/-0.3,+/-0.03,0.37,0.37,9.4,0.94,0.268,0.268,6.8,0.68,MIN,MIN,MIN,MIN,2.165,2.165,55,5.5,0.108,0.108,2.74,0.274,1.211,1.211,0.212,2.12,0.0216,0.216,21.63,216.3,0.121,0.121,0.0212,0.212,0.00216,0.0216,2.161,21.61,0.36,0.36,9.14,0.914,0.025,0.025,0.63,Stainless Steel,SS,2.134,2.134,9.49,0.968,967.98,Squared and Ground,Right Hand,12.5,12.5,Reference,Reference,14.5,14.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.29,0.29,7.37,0.737,Reference,Reference,Reference,Reference,,0.002082
LCM063DF 05 M,LCM063DF 05 M,LCM063DF05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.34,0.34,8.63,0.863,+/-0.0118,+/-0.0118,+/-0.3,+/-0.03,0.37,0.37,9.4,0.94,0.268,0.268,6.8,0.68,MIN,MIN,MIN,MIN,3.169,3.169,80.5,8.05,0.158,0.158,4.01,0.401,0.982,0.982,0.172,1.72,0.0175,0.175,17.54,175.4,0.098,0.098,0.0172,0.172,0.00175,0.0175,1.75,17.5,0.508,0.508,12.9,1.29,0.025,0.025,0.63,Music Wire,MW,2.562,2.562,11.4,1.162,1162.12,Squared and Ground,Right Hand,18.5,18.5,Reference,Reference,20.5,20.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.29,0.29,7.37,0.737,Reference,Reference,Reference,Reference,,0.002923
