title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date, ,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm, field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm, field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_inside_dia_tole_bd_spe_in,field_inside_dia_tole_in,field_inside_dia_tole_mm,field_inside_dia_tole_cm,field_color,field_weight_per_item_lb
LC 067G 05 S316,LC 067G 05 S316,LC067G05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,62.8,62.8,10.998,109.98,1.1215,11.215,1121.48,11214.8,6.28,6.28,1.0998,10.998,0.11215,1.1215,112.148,1121.48,0.526,0.526,13.36,1.336,0.067,0.067,1.7,Stainless Steel Type 316,SS316,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,5.6937,5.6937,Reference,Reference,7.69,7.69,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0107141
LC 067G 06 M,LC 067G 06 M,LC067G06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,58.5,58.5,10.245,102.45,1.0447,10.447,1044.69,10446.9,5.85,5.85,1.0245,10.245,0.10447,1.0447,104.469,1044.69,0.635,0.635,16.13,1.613,0.067,0.067,1.7,Music Wire,MW,36.5,36.5,162.36,16.556,16556.4,Squared and Ground,Factory Option,7.3347,7.3347,Reference,Reference,9.33,9.33,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0127563
LC 067G 06 S,LC 067G 06 S,LC067G06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,48.7,48.7,8.529,85.29,0.8697,8.697,869.68,8696.8,4.87,4.87,0.8529,8.529,0.08697,0.8697,86.968,869.68,0.635,0.635,16.13,1.613,0.067,0.067,1.7,Stainless Steel,SS,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,7.3422,7.3422,Reference,Reference,9.34,9.34,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0130098
LC 067G 06 S316,LC 067G 06 S316,LC067G06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,48.7,48.7,8.529,85.29,0.8697,8.697,869.68,8696.8,4.87,4.87,0.8529,8.529,0.08697,0.8697,86.968,869.68,0.635,0.635,16.13,1.613,0.067,0.067,1.7,Stainless Steel Type 316,SS316,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,7.3422,7.3422,Reference,Reference,9.34,9.34,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0130098
LC 067G 07 M,LC 067G 07 M,LC067G07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,47.8,47.8,8.371,83.71,0.8536,8.536,853.61,8536.1,4.78,4.78,0.8371,8.371,0.08536,0.8536,85.361,853.61,0.746,0.746,18.95,1.895,0.067,0.067,1.7,Music Wire,MW,36.5,36.5,162.36,16.556,16556.4,Squared and Ground,Factory Option,8.9766,8.9766,Reference,Reference,10.98,10.98,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0150001
LC 067G 07 S,LC 067G 07 S,LC067G07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,39.8,39.8,6.97,69.7,0.7107,7.107,710.75,7107.5,3.98,3.98,0.697,6.97,0.07107,0.7107,71.075,710.75,0.746,0.746,18.95,1.895,0.067,0.067,1.7,Stainless Steel,SS,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,8.9841,8.9841,Reference,Reference,10.98,10.98,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0152962
LC 067G 07 S316,LC 067G 07 S316,LC067G07S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,39.8,39.8,6.97,69.7,0.7107,7.107,710.75,7107.5,3.98,3.98,0.697,6.97,0.07107,0.7107,71.075,710.75,0.746,0.746,18.95,1.895,0.067,0.067,1.7,Stainless Steel Type 316,SS316,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,8.9841,8.9841,Reference,Reference,10.98,10.98,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0152962
LC 067G 08 M,LC 067G 08 M,LC067G08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,40.4,40.4,7.075,70.75,0.7215,7.215,721.46,7214.6,4.04,4.04,0.7075,7.075,0.07215,0.7215,72.146,721.46,0.856,0.856,21.74,2.174,0.067,0.067,1.7,Music Wire,MW,36.5,36.5,162.36,16.556,16556.4,Squared and Ground,Factory Option,10.6208,10.6208,Reference,Reference,12.62,12.62,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.017247
LC 067G 08 S,LC 067G 08 S,LC067G08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,33.7,33.7,5.902,59.02,0.6018,6.018,601.81,6018.1,3.37,3.37,0.5902,5.902,0.06018,0.6018,60.181,601.81,0.856,0.856,21.74,2.174,0.067,0.067,1.7,Stainless Steel,SS,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,10.6103,10.6103,Reference,Reference,12.61,12.61,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0175609
LC 067G 08 S316,LC 067G 08 S316,LC067G08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,33.7,33.7,5.902,59.02,0.6018,6.018,601.81,6018.1,3.37,3.37,0.5902,5.902,0.06018,0.6018,60.181,601.81,0.856,0.856,21.74,2.174,0.067,0.067,1.7,Stainless Steel Type 316,SS316,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,10.6103,10.6103,Reference,Reference,12.61,12.61,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0175609
LC 067G 09 M,LC 067G 09 M,LC067G09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,35,35,6.13,61.3,0.625,6.25,625.03,6250.3,3.5,3.5,0.613,6.13,0.0625,0.625,62.503,625.03,0.966,0.966,24.54,2.454,0.067,0.067,1.7,Music Wire,MW,36.5,36.5,162.36,16.556,16556.4,Squared and Ground,Factory Option,12.2594,12.2594,Reference,Reference,14.26,14.26,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0194863
LC 067G 09 S,LC 067G 09 S,LC067G09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,29.2,29.2,5.114,51.14,0.5215,5.215,521.45,5214.5,2.92,2.92,0.5114,5.114,0.05215,0.5215,52.145,521.45,0.966,0.966,24.54,2.454,0.067,0.067,1.7,Stainless Steel,SS,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,12.2454,12.2454,Reference,Reference,14.25,14.25,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.019838
LC 067G 09 S316,LC 067G 09 S316,LC067G09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,29.2,29.2,5.114,51.14,0.5215,5.215,521.45,5214.5,2.92,2.92,0.5114,5.114,0.05215,0.5215,52.145,521.45,0.966,0.966,24.54,2.454,0.067,0.067,1.7,Stainless Steel Type 316,SS316,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,12.2454,12.2454,Reference,Reference,14.25,14.25,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.019838
LC 067G 10 M,LC 067G 10 M,LC067G10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,30.8,30.8,5.394,53.94,0.55,5.5,550.03,5500.3,3.08,3.08,0.5394,5.394,0.055,0.55,55.003,550.03,1.078,1.078,27.38,2.738,0.067,0.067,1.7,Music Wire,MW,36.5,36.5,162.36,16.556,16556.4,Squared and Ground,Factory Option,13.9312,13.9312,Reference,Reference,15.93,15.93,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0217708
LC 067G 10 S,LC 067G 10 S,LC067G10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,25.7,25.7,4.501,45.01,0.459,4.59,458.95,4589.5,2.57,2.57,0.4501,4.501,0.0459,0.459,45.895,458.95,1.078,1.078,27.38,2.738,0.067,0.067,1.7,Stainless Steel,SS,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,13.9131,13.9131,Reference,Reference,15.91,15.91,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0221603
LC 067G 10 S316,LC 067G 10 S316,LC067G10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,25.7,25.7,4.501,45.01,0.459,4.59,458.95,4589.5,2.57,2.57,0.4501,4.501,0.0459,0.459,45.895,458.95,1.078,1.078,27.38,2.738,0.067,0.067,1.7,Stainless Steel Type 316,SS316,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,13.9131,13.9131,Reference,Reference,15.91,15.91,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0221603
LC 067G 11 M,LC 067G 11 M,LC067G11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,27.6,27.6,4.834,48.34,0.4929,4.929,492.88,4928.8,2.76,2.76,0.4834,4.834,0.04929,0.4929,49.288,492.88,1.186,1.186,30.12,3.012,0.067,0.067,1.7,Music Wire,MW,36.5,36.5,162.36,16.556,16556.4,Squared and Ground,Factory Option,15.5464,15.5464,Reference,Reference,17.55,17.55,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0239781
LC 067G 11 S,LC 067G 11 S,LC067G11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,23,23,4.028,40.28,0.4107,4.107,410.73,4107.3,2.3,2.3,0.4028,4.028,0.04107,0.4107,41.073,410.73,1.186,1.186,30.12,3.012,0.067,0.067,1.7,Stainless Steel,SS,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,15.5464,15.5464,Reference,Reference,17.55,17.55,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0244348
LC 067G 11 S316,LC 067G 11 S316,LC067G11S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,23,23,4.028,40.28,0.4107,4.107,410.73,4107.3,2.3,2.3,0.4028,4.028,0.04107,0.4107,41.073,410.73,1.186,1.186,30.12,3.012,0.067,0.067,1.7,Stainless Steel Type 316,SS316,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,15.5464,15.5464,Reference,Reference,17.55,17.55,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0244348
LC 067G 12 M,LC 067G 12 M,LC067G12M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,25,25,4.378,43.78,0.4465,4.465,446.45,4464.5,2.5,2.5,0.4378,4.378,0.04465,0.4465,44.645,446.45,1.294,1.294,32.87,3.287,0.067,0.067,1.7,Music Wire,MW,36.5,36.5,162.36,16.556,16556.4,Squared and Ground,Factory Option,17.1632,17.1632,Reference,Reference,19.16,19.16,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0261876
LC 067G 12 S,LC 067G 12 S,LC067G12S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,20.8,20.8,3.643,36.43,0.3714,3.714,371.45,3714.5,2.08,2.08,0.3643,3.643,0.03714,0.3714,37.145,371.45,1.294,1.294,32.87,3.287,0.067,0.067,1.7,Stainless Steel,SS,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,17.1907,17.1907,Reference,Reference,19.19,19.19,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0267247
LC 067G 12 S316,LC 067G 12 S316,LC067G12S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,20.8,20.8,3.643,36.43,0.3714,3.714,371.45,3714.5,2.08,2.08,0.3643,3.643,0.03714,0.3714,37.145,371.45,1.294,1.294,32.87,3.287,0.067,0.067,1.7,Stainless Steel Type 316,SS316,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,17.1907,17.1907,Reference,Reference,19.19,19.19,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0267247
LC 067G 13 M,LC 067G 13 M,LC067G13M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,22.8,22.8,3.993,39.93,0.4072,4.072,407.16,4071.6,2.28,2.28,0.3993,3.993,0.04072,0.4072,40.716,407.16,1.405,1.405,35.69,3.569,0.067,0.067,1.7,Music Wire,MW,36.5,36.5,162.36,16.556,16556.4,Squared and Ground,Factory Option,18.8193,18.8193,Reference,Reference,20.82,20.82,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0284507
LC 067G 13 S,LC 067G 13 S,LC067G13S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,19,19,3.328,33.28,0.3393,3.393,339.3,3393,1.9,1.9,0.3328,3.328,0.03393,0.3393,33.93,339.3,1.405,1.405,35.69,3.569,0.067,0.067,1.7,Stainless Steel,SS,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,18.8193,18.8193,Reference,Reference,20.82,20.82,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0289926
LC 067G 13 S316,LC 067G 13 S316,LC067G13S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.334,0.334,8.48,0.848,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,19,19,3.328,33.28,0.3393,3.393,339.3,3393,1.9,1.9,0.3328,3.328,0.03393,0.3393,33.93,339.3,1.405,1.405,35.69,3.569,0.067,0.067,1.7,Stainless Steel Type 316,SS316,30.4045,30.405,135.25,13.791,13791.48,Squared and Ground,Factory Option,18.8193,18.8193,Reference,Reference,20.82,20.82,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.346,0.346,8.79,0.879,Reference,Reference,Reference,Reference,,0.0289926
LC 067GH 01M,LC 067GH 01M,LC067GH01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.387,0.387,9.83,0.983,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,137,137,23.993,239.93,2.4465,24.465,2446.55,24465.5,13.7,13.7,2.3993,23.993,0.24465,2.4465,244.655,2446.55,0.284,0.284,7.21,0.721,0.067,0.067,1.7,Music Wire,MW,30,30,133.45,13.608,13608,Squared and Ground,Factory Option,2.0849,2.0849,Reference,Reference,4.08,4.08,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.406,0.406,10.31,1.031,Reference,Reference,Reference,Reference,,0.0063932
LC 067GH 01S,LC 067GH 01S,LC067GH01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.387,0.387,9.83,0.983,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,114.1,114.1,19.983,199.83,2.0376,20.376,2037.6,20376,11.41,11.41,1.9983,19.983,0.20376,2.0376,203.76,2037.6,0.284,0.284,7.21,0.721,0.067,0.067,1.7,Stainless Steel,SS,24.99,24.99,111.16,11.335,11335.46,Squared and Ground,Factory Option,2.0861,2.0861,Reference,Reference,4.09,4.09,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.406,0.406,10.31,1.031,Reference,Reference,Reference,Reference,,0.0065169
LC 067GH 01S316,LC 067GH 01S316,LC067GH01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.387,0.387,9.83,0.983,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,114.1,114.1,19.983,199.83,2.0376,20.376,2037.6,20376,11.41,11.41,1.9983,19.983,0.20376,2.0376,203.76,2037.6,0.284,0.284,7.21,0.721,0.067,0.067,1.7,Stainless Steel Type 316,SS316,24.99,24.99,111.16,11.335,11335.46,Squared and Ground,Factory Option,2.0861,2.0861,Reference,Reference,4.09,4.09,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.406,0.406,10.31,1.031,Reference,Reference,Reference,Reference,,0.0065169
LC 067GH 02M,LC 067GH 02M,LC067GH02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.387,0.387,9.83,0.983,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,102,102,17.864,178.64,1.8215,18.215,1821.52,18215.2,10.2,10.2,1.7864,17.864,0.18215,1.8215,182.152,1821.52,0.332,0.332,8.43,0.843,0.067,0.067,1.7,Music Wire,MW,30,30,133.45,13.608,13608,Squared and Ground,Factory Option,2.8003,2.8003,Reference,Reference,4.8,4.8,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.406,0.406,10.31,1.031,Reference,Reference,Reference,Reference,,0.0075128
