title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 016B 13 M,LE 016B 13 M,LE016B13M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,0.14,0.14,0.025,0.25,0.0025,0.025,2.5,25,0.014,0.014,0.0025,0.025,0.00025,0.0025,0.25,2.5,0.156,0.156,3.96,0.396,REF,Reference,Reference,Reference,137.9932,138,0.016,0.016,0.41,0.041,Standard Loops,0.08,0.08,0.356,0.0363,36.3,0.016,0.016,0.0712,0.00726,7.26,1.2,1.2,5.338,0.5443,544.3,10.5,10.5,266.7,26.67,2.188,2.188,55.58,5.558,Factory Option,Zinc Plate and Bake per ASTM B633,0.00454,0.156,0.156,3.96,0.396,Random,0.016,0.016,0.41,0.041
LE 016B 13 S,LE 016B 13 S,LE016B13S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,0.12,0.12,0.021,0.21,0.0021,0.021,2.1,21,0.012,0.012,0.0021,0.021,0.00021,0.0021,0.21,2.1,0.156,0.156,3.96,0.396,REF,Reference,Reference,Reference,134.16,134.2,0.016,0.016,0.41,0.041,Standard Loops,0.0666,0.0666,0.296,0.0302,30.2,0.01332,0.01332,0.0593,0.00604,6.04,0.9996,0.9996,4.446,0.4534,453.4,10.5,10.5,266.7,26.67,2.188,2.188,55.58,5.558,Factory Option,Passivate per ASTM A967,0.0045,0.156,0.156,3.96,0.396,Random,0.016,0.016,0.41,0.041
LE 016B 13 S316,LE 016B 13 S316,LE016B13S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,0.12,0.12,0.021,0.21,0.0021,0.021,2.1,21,0.012,0.012,0.0021,0.021,0.00021,0.0021,0.21,2.1,0.156,0.156,3.96,0.396,REF,Reference,Reference,Reference,134.16,134.2,0.016,0.016,0.41,0.041,Standard Loops,0.0666,0.0666,0.296,0.0302,30.2,0.01332,0.01332,0.0593,0.00604,6.04,0.749,0.749,3.332,0.3397,339.7,8.186,8.186,207.92,20.792,2.188,2.188,55.58,5.558,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.0045,0.156,0.156,3.96,0.396,Random,0.016,0.016,0.41,0.041
LE 016B 1A M,LE 016B 1A M,LE016B1AM,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,0.732,0.732,0.128,1.28,0.0131,0.131,13.1,131,0.0732,0.0732,0.0128,0.128,0.00131,0.0131,1.31,13.1,0.156,0.156,3.96,0.396,REF,Reference,Reference,Reference,26.39,26.4,0.016,0.016,0.41,0.041,Standard Loops,0.08,0.08,0.356,0.0363,36.3,0.016,0.016,0.0712,0.00726,7.26,1.2,1.2,5.338,0.5443,544.3,2.28,2.28,57.91,5.791,0.438,0.438,11.13,1.113,Factory Option,Zinc Plate and Bake per ASTM B633,0.00092,0.156,0.156,3.96,0.396,Random,0.016,0.016,0.41,0.041
LE 016B 1A S,LE 016B 1A S,LE016B1AS,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,0.61,0.61,0.107,1.07,0.0109,0.109,10.9,109,0.061,0.061,0.0107,0.107,0.00109,0.0109,1.09,10.9,0.156,0.156,3.96,0.396,REF,Reference,Reference,Reference,26.39,26.4,0.016,0.016,0.41,0.041,Standard Loops,0.0666,0.0666,0.296,0.0302,30.2,0.01332,0.01332,0.0593,0.00604,6.04,0.9996,0.9996,4.446,0.4534,453.4,2.28,2.28,57.91,5.791,0.438,0.438,11.13,1.113,Factory Option,Passivate per ASTM A967,0.00093,0.156,0.156,3.96,0.396,Random,0.016,0.016,0.41,0.041
LE 016B 1A S316,LE 016B 1A S316,LE016B1AS316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,0.61,0.61,0.107,1.07,0.0109,0.109,10.9,109,0.061,0.061,0.0107,0.107,0.00109,0.0109,1.09,10.9,0.156,0.156,3.96,0.396,REF,Reference,Reference,Reference,26.39,26.4,0.016,0.016,0.41,0.041,Standard Loops,0.0666,0.0666,0.296,0.0302,30.2,0.01332,0.01332,0.0593,0.00604,6.04,0.749,0.749,3.332,0.3397,339.7,1.868,1.868,47.45,4.745,0.438,0.438,11.13,1.113,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00093,0.156,0.156,3.96,0.396,Random,0.016,0.016,0.41,0.041
LE 018A 0 M,LE 018A 0 M,LE018A0M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.03,0.03,0.76,0.076,3.3,3.3,0.578,5.78,0.0589,0.589,58.9,589,0.33,0.33,0.0578,0.578,0.00589,0.0589,5.89,58.9,0.089,0.089,2.26,0.226,REF,Reference,Reference,Reference,38.9507,39,0.018,0.018,0.46,0.046,Standard Loops,0.3,0.3,1.334,0.1361,136.1,0.06,0.06,0.2669,0.02722,27.22,2.2,2.2,9.786,0.9979,997.9,1.455,1.455,36.96,3.696,0.697,0.697,17.7,1.77,Factory Option,Zinc Plate and Bake per ASTM B633,0.00105,0.089,0.089,2.26,0.226,Random,0.018,0.018,0.46,0.046
LE 018A 0 S,LE 018A 0 S,LE018A0S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.03,0.03,0.76,0.076,2.75,2.75,0.482,4.82,0.0491,0.491,49.1,491,0.275,0.275,0.0482,0.482,0.00491,0.0491,4.91,49.1,0.089,0.089,2.26,0.226,REF,Reference,Reference,Reference,38.9507,39,0.018,0.018,0.46,0.046,Standard Loops,0.2499,0.2499,1.112,0.1134,113.4,0.04998,0.04998,0.2223,0.02267,22.67,1.8326,1.8326,8.152,0.8313,831.3,1.455,1.455,36.96,3.696,0.697,0.697,17.7,1.77,Factory Option,Passivate per ASTM A967,0.00107,0.089,0.089,2.26,0.226,Random,0.018,0.018,0.46,0.046
LE 018A 0 S316,LE 018A 0 S316,LE018A0S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.03,0.03,0.76,0.076,2.75,2.75,0.482,4.82,0.0491,0.491,49.1,491,0.275,0.275,0.0482,0.482,0.00491,0.0491,4.91,49.1,0.089,0.089,2.26,0.226,REF,Reference,Reference,Reference,38.9507,39,0.018,0.018,0.46,0.046,Standard Loops,0.2499,0.2499,1.112,0.1134,113.4,0.04998,0.04998,0.2223,0.02267,22.67,1.374,1.374,6.112,0.6232,623.2,1.283,1.283,32.59,3.259,0.697,0.697,17.7,1.77,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00107,0.089,0.089,2.26,0.226,Random,0.018,0.018,0.46,0.046
LE 018A 00 M,LE 018A 00 M,LE018A00M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,4,4,0.701,7.01,0.0714,0.714,71.4,714,0.4,0.4,0.0701,0.701,0.00714,0.0714,7.14,71.4,0.089,0.089,2.26,0.226,REF,Reference,Reference,Reference,32.1343,32.1,0.018,0.018,0.46,0.046,Standard Loops,0.3,0.3,1.334,0.1361,136.1,0.06,0.06,0.2669,0.02722,27.22,2.2,2.2,9.786,0.9979,997.9,1.23,1.23,31.24,3.124,0.572,0.572,14.53,1.453,Factory Option,Zinc Plate and Bake per ASTM B633,0.00087,0.089,0.089,2.26,0.226,Random,0.018,0.018,0.46,0.046
LE 018A 00 S,LE 018A 00 S,LE018A00S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,3.33,3.33,0.583,5.83,0.0595,0.595,59.5,595,0.333,0.333,0.0583,0.583,0.00595,0.0595,5.95,59.5,0.089,0.089,2.26,0.226,REF,Reference,Reference,Reference,32.1665,32.2,0.018,0.018,0.46,0.046,Standard Loops,0.2499,0.2499,1.112,0.1134,113.4,0.04998,0.04998,0.2223,0.02267,22.67,1.8326,1.8326,8.152,0.8313,831.3,1.23,1.23,31.24,3.124,0.572,0.572,14.53,1.453,Factory Option,Passivate per ASTM A967,0.00089,0.089,0.089,2.26,0.226,Random,0.018,0.018,0.46,0.046
LE 018A 00 S316,LE 018A 00 S316,LE018A00S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,3.33,3.33,0.583,5.83,0.0595,0.595,59.5,595,0.333,0.333,0.0583,0.583,0.00595,0.0595,5.95,59.5,0.089,0.089,2.26,0.226,REF,Reference,Reference,Reference,32.1665,32.2,0.018,0.018,0.46,0.046,Standard Loops,0.2499,0.2499,1.112,0.1134,113.4,0.04998,0.04998,0.2223,0.02267,22.67,1.374,1.374,6.112,0.6232,623.2,1.087,1.087,27.61,2.761,0.572,0.572,14.53,1.453,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00089,0.089,0.089,2.26,0.226,Random,0.018,0.018,0.46,0.046
LE 018A 001M,LE 018A 001M,LE018A001M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.625,0.625,15.88,1.588,0.03,0.03,0.76,0.076,5.35,5.35,0.937,9.37,0.0955,0.955,95.5,955,0.535,0.535,0.0937,0.937,0.00955,0.0955,9.55,95.5,0.089,0.089,2.26,0.226,REF,Reference,Reference,Reference,24.0257,24,0.018,0.018,0.46,0.046,Standard Loops,0.3,0.3,1.334,0.1361,136.1,0.06,0.06,0.2669,0.02722,27.22,2.2,2.2,9.786,0.9979,997.9,0.985,0.985,25.02,2.502,0.447,0.447,11.35,1.135,Factory Option,Zinc Plate and Bake per ASTM B633,0.00067,0.089,0.089,2.26,0.226,Random,0.018,0.018,0.46,0.046
LE 018A 001S,LE 018A 001S,LE018A001S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.125,0.125,3.18,0.318,0.005,0.005,0.13,0.013,0.625,0.625,15.88,1.588,0.03,0.03,0.76,0.076,4.46,4.46,0.781,7.81,0.0796,0.796,79.6,796,0.446,0.446,0.0781,0.781,0.00796,0.0796,7.96,79.6,0.089,0.089,2.26,0.226,REF,Reference,Reference,Reference,24.0167,24,0.018,0.018,0.46,0.046,Standard Loops,0.2499,0.2499,1.112,0.1134,113.4,0.04998,0.04998,0.2223,0.02267,22.67,1.8326,1.8326,8.152,0.8313,831.3,0.985,0.985,25.02,2.502,0.447,0.447,11.35,1.135,Factory Option,Passivate per ASTM A967,0.00068,0.089,0.089,2.26,0.226,Random,0.018,0.018,0.46,0.046
