title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 014AA 16S,LC 014AA 16S,LC014AA16S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.089,0.089,2.26,0.226,MIN,MIN,MIN,MIN,1.375,1.375,34.93,3.493,0.048,0.048,1.22,0.122,1.3411,1.341,0.235,2.35,0.0239,0.239,23.95,239.5,0.134,0.134,0.0235,0.235,0.00239,0.0239,2.393,23.93,0.4062,0.406,10.32,1.032,0.014,0.014,0.36,0.036,Stainless Steel,SS,1.2935,1.294,5.75,0.587,586.73,Squared and Ground,Factory Option,26.1702,26.1702,Reference,Reference,28.1702,28.1702,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.097,0.097,2.46,0.246,Reference,Reference,Reference,Reference,,0.0004603
LC 014AA 16S316,LC 014AA 16S316,LC014AA16S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.089,0.089,2.26,0.226,MIN,MIN,MIN,MIN,1.375,1.375,34.93,3.493,0.048,0.048,1.22,0.122,1.3411,1.341,0.235,2.35,0.0239,0.239,23.95,239.5,0.134,0.134,0.0235,0.235,0.00239,0.0239,2.393,23.93,0.4062,0.406,10.32,1.032,0.014,0.014,0.36,0.036,Stainless Steel Type 316,SS316,1.2935,1.294,5.75,0.587,586.73,Squared and Ground,Factory Option,26.1702,26.1702,Reference,Reference,28.1702,28.1702,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.097,0.097,2.46,0.246,Reference,Reference,Reference,Reference,,0.0004603
LC 014AA 17M,LC 014AA 17M,LC014AA17M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.089,0.089,2.26,0.226,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,1.4732,1.473,0.258,2.58,0.0263,0.263,26.31,263.1,0.147,0.147,0.0257,0.257,0.00263,0.0263,2.625,26.25,0.4412,0.441,11.21,1.121,0.014,0.014,0.36,0.036,Music Wire,MW,1.5528,1.553,6.91,0.704,704.35,Squared and Ground,Factory Option,28.5988,28.5988,Reference,Reference,30.5988,30.5988,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.097,0.097,2.46,0.246,Reference,Reference,Reference,Reference,,0.0004906
LC 014AA 17S,LC 014AA 17S,LC014AA17S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.089,0.089,2.26,0.226,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,1.2272,1.227,0.215,2.15,0.0219,0.219,21.92,219.2,0.123,0.123,0.0215,0.215,0.0022,0.022,2.197,21.97,0.4412,0.441,11.21,1.121,0.014,0.014,0.36,0.036,Stainless Steel,SS,1.2935,1.294,5.75,0.587,586.73,Squared and Ground,Factory Option,28.5988,28.5988,Reference,Reference,30.5988,30.5988,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.097,0.097,2.46,0.246,Reference,Reference,Reference,Reference,,0.0005
LC 014AA 17S316,LC 014AA 17S316,LC014AA17S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.089,0.089,2.26,0.226,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,1.2272,1.227,0.215,2.15,0.0219,0.219,21.92,219.2,0.123,0.123,0.0215,0.215,0.0022,0.022,2.197,21.97,0.4412,0.441,11.21,1.121,0.014,0.014,0.36,0.036,Stainless Steel Type 316,SS316,1.2935,1.294,5.75,0.587,586.73,Squared and Ground,Factory Option,28.5988,28.5988,Reference,Reference,30.5988,30.5988,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.097,0.097,2.46,0.246,Reference,Reference,Reference,Reference,,0.0005
LC 014B 01 M,LC 014B 01 M,LC014B01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,5.8,5.8,1.016,10.16,0.1036,1.036,103.58,1035.8,0.58,0.58,0.1016,1.016,0.01036,0.1036,10.358,103.58,0.069,0.069,1.75,0.175,0.014,0.014,0.36,0.036,Music Wire,MW,1.1,1.1,4.89,0.499,498.96,Squared and Ground,Factory Option,2.1719,2.1719,Reference,Reference,4.17,4.17,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001
LC 014B 01 S,LC 014B 01 S,LC014B01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,4.8,4.8,0.841,8.41,0.0857,0.857,85.72,857.2,0.48,0.48,0.0841,0.841,0.00857,0.0857,8.572,85.72,0.069,0.069,1.75,0.175,0.014,0.014,0.36,0.036,Stainless Steel,SS,0.9163,0.916,4.08,0.416,415.63,Squared and Ground,Factory Option,2.187,2.187,Reference,Reference,4.19,4.19,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001023
LC 014B 01 S316,LC 014B 01 S316,LC014B01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,4.8,4.8,0.841,8.41,0.0857,0.857,85.72,857.2,0.48,0.48,0.0841,0.841,0.00857,0.0857,8.572,85.72,0.069,0.069,1.75,0.175,0.014,0.014,0.36,0.036,Stainless Steel Type 316,SS316,0.9163,0.916,4.08,0.416,415.63,Squared and Ground,Factory Option,2.187,2.187,Reference,Reference,4.19,4.19,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001023
LC 014B 02 M,LC 014B 02 M,LC014B02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,4.5,4.5,0.788,7.88,0.0804,0.804,80.36,803.6,0.45,0.45,0.0788,0.788,0.00804,0.0804,8.036,80.36,0.077,0.077,1.96,0.196,0.014,0.014,0.36,0.036,Music Wire,MW,1.1,1.1,4.89,0.499,498.96,Squared and Ground,Factory Option,2.7994,2.7994,Reference,Reference,4.8,4.8,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001151
LC 014B 02 S,LC 014B 02 S,LC014B02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,3.8,3.8,0.666,6.66,0.0679,0.679,67.86,678.6,0.38,0.38,0.0666,0.666,0.00679,0.0679,6.786,67.86,0.077,0.077,1.96,0.196,0.014,0.014,0.36,0.036,Stainless Steel,SS,0.9163,0.916,4.08,0.416,415.63,Squared and Ground,Factory Option,2.7625,2.7625,Reference,Reference,4.76,4.76,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001163
LC 014B 02 S316,LC 014B 02 S316,LC014B02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,3.8,3.8,0.666,6.66,0.0679,0.679,67.86,678.6,0.38,0.38,0.0666,0.666,0.00679,0.0679,6.786,67.86,0.077,0.077,1.96,0.196,0.014,0.014,0.36,0.036,Stainless Steel Type 316,SS316,0.9163,0.916,4.08,0.416,415.63,Squared and Ground,Factory Option,2.7625,2.7625,Reference,Reference,4.76,4.76,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001163
LC 014B 03 M,LC 014B 03 M,LC014B03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,3.7,3.7,0.648,6.48,0.0661,0.661,66.07,660.7,0.37,0.37,0.0648,0.648,0.00661,0.0661,6.607,66.07,0.086,0.086,2.18,0.218,0.014,0.014,0.36,0.036,Music Wire,MW,1.1,1.1,4.89,0.499,498.96,Squared and Ground,Factory Option,3.4046,3.4046,Reference,Reference,5.4,5.4,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001296
LC 014B 03 S,LC 014B 03 S,LC014B03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,3.1,3.1,0.543,5.43,0.0554,0.554,55.36,553.6,0.31,0.31,0.0543,0.543,0.00554,0.0554,5.536,55.36,0.086,0.086,2.18,0.218,0.014,0.014,0.36,0.036,Stainless Steel,SS,0.9163,0.916,4.08,0.416,415.63,Squared and Ground,Factory Option,3.3863,3.3863,Reference,Reference,5.39,5.39,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001316
LC 014B 03 S316,LC 014B 03 S316,LC014B03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,3.1,3.1,0.543,5.43,0.0554,0.554,55.36,553.6,0.31,0.31,0.0543,0.543,0.00554,0.0554,5.536,55.36,0.086,0.086,2.18,0.218,0.014,0.014,0.36,0.036,Stainless Steel Type 316,SS316,0.9163,0.916,4.08,0.416,415.63,Squared and Ground,Factory Option,3.3863,3.3863,Reference,Reference,5.39,5.39,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001316
LC 014B 04 M,LC 014B 04 M,LC014B04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,3.1,3.1,0.543,5.43,0.0554,0.554,55.36,553.6,0.31,0.31,0.0543,0.543,0.00554,0.0554,5.536,55.36,0.094,0.094,2.39,0.239,0.014,0.014,0.36,0.036,Music Wire,MW,1.1,1.1,4.89,0.499,498.96,Squared and Ground,Factory Option,4.0636,4.0636,Reference,Reference,6.06,6.06,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001454
LC 014B 04 S,LC 014B 04 S,LC014B04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,2.6,2.6,0.455,4.55,0.0464,0.464,46.43,464.3,0.26,0.26,0.0455,0.455,0.00464,0.0464,4.643,46.43,0.094,0.094,2.39,0.239,0.014,0.014,0.36,0.036,Stainless Steel,SS,0.9163,0.916,4.08,0.416,415.63,Squared and Ground,Factory Option,4.0376,4.0376,Reference,Reference,6.04,6.04,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001475
LC 014B 04 S316,LC 014B 04 S316,LC014B04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,2.6,2.6,0.455,4.55,0.0464,0.464,46.43,464.3,0.26,0.26,0.0455,0.455,0.00464,0.0464,4.643,46.43,0.094,0.094,2.39,0.239,0.014,0.014,0.36,0.036,Stainless Steel Type 316,SS316,0.9163,0.916,4.08,0.416,415.63,Squared and Ground,Factory Option,4.0376,4.0376,Reference,Reference,6.04,6.04,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001475
LC 014B 05 M,LC 014B 05 M,LC014B05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,2.7,2.7,0.473,4.73,0.0482,0.482,48.22,482.2,0.27,0.27,0.0473,0.473,0.00482,0.0482,4.822,48.22,0.103,0.103,2.62,0.262,0.014,0.014,0.36,0.036,Music Wire,MW,1.1,1.1,4.89,0.499,498.96,Squared and Ground,Factory Option,4.6656,4.6656,Reference,Reference,6.67,6.67,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001598
LC 014B 05 S,LC 014B 05 S,LC014B05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,2.3,2.3,0.403,4.03,0.0411,0.411,41.07,410.7,0.23,0.23,0.0403,0.403,0.00411,0.0411,4.107,41.07,0.103,0.103,2.62,0.262,0.014,0.014,0.36,0.036,Stainless Steel,SS,0.9163,0.916,4.08,0.416,415.63,Squared and Ground,Factory Option,4.5642,4.5642,Reference,Reference,6.56,6.56,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001604
LC 014B 05 S316,LC 014B 05 S316,LC014B05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,2.3,2.3,0.403,4.03,0.0411,0.411,41.07,410.7,0.23,0.23,0.0403,0.403,0.00411,0.0411,4.107,41.07,0.103,0.103,2.62,0.262,0.014,0.014,0.36,0.036,Stainless Steel Type 316,SS316,0.9163,0.916,4.08,0.416,415.63,Squared and Ground,Factory Option,4.5642,4.5642,Reference,Reference,6.56,6.56,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001604
LC 014B 06 M,LC 014B 06 M,LC014B06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,2.4,2.4,0.42,4.2,0.0429,0.429,42.86,428.6,0.24,0.24,0.042,0.42,0.00429,0.0429,4.286,42.86,0.112,0.112,2.85,0.285,0.014,0.014,0.36,0.036,Music Wire,MW,1.1,1.1,4.89,0.499,498.96,Squared and Ground,Factory Option,5.2488,5.2488,Reference,Reference,7.25,7.25,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001738
LC 014B 06 S,LC 014B 06 S,LC014B06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,2,2,0.35,3.5,0.0357,0.357,35.72,357.2,0.2,0.2,0.035,0.35,0.00357,0.0357,3.572,35.72,0.112,0.112,2.85,0.285,0.014,0.014,0.36,0.036,Stainless Steel,SS,0.9163,0.916,4.08,0.416,415.63,Squared and Ground,Factory Option,5.2488,5.2488,Reference,Reference,7.25,7.25,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001771
LC 014B 06 S316,LC 014B 06 S316,LC014B06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,2,2,0.35,3.5,0.0357,0.357,35.72,357.2,0.2,0.2,0.035,0.35,0.00357,0.0357,3.572,35.72,0.112,0.112,2.85,0.285,0.014,0.014,0.36,0.036,Stainless Steel Type 316,SS316,0.9163,0.916,4.08,0.416,415.63,Squared and Ground,Factory Option,5.2488,5.2488,Reference,Reference,7.25,7.25,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001771
LC 014B 07 M,LC 014B 07 M,LC014B07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,2.2,2.2,0.385,3.85,0.0393,0.393,39.29,392.9,0.22,0.22,0.0385,0.385,0.00393,0.0393,3.929,39.29,0.12,0.12,3.05,0.305,0.014,0.014,0.36,0.036,Music Wire,MW,1.1,1.1,4.89,0.499,498.96,Squared and Ground,Factory Option,5.726,5.726,Reference,Reference,7.73,7.73,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001852
LC 014B 07 S,LC 014B 07 S,LC014B07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,1.8,1.8,0.315,3.15,0.0321,0.321,32.14,321.4,0.18,0.18,0.0315,0.315,0.00321,0.0321,3.214,32.14,0.12,0.12,3.05,0.305,0.014,0.014,0.36,0.036,Stainless Steel,SS,0.9163,0.916,4.08,0.416,415.63,Squared and Ground,Factory Option,5.8321,5.8321,Reference,Reference,7.83,7.83,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001914
LC 014B 07 S316,LC 014B 07 S316,LC014B07S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,1.8,1.8,0.315,3.15,0.0321,0.321,32.14,321.4,0.18,0.18,0.0315,0.315,0.00321,0.0321,3.214,32.14,0.12,0.12,3.05,0.305,0.014,0.014,0.36,0.036,Stainless Steel Type 316,SS316,0.9163,0.916,4.08,0.416,415.63,Squared and Ground,Factory Option,5.8321,5.8321,Reference,Reference,7.83,7.83,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0001914
LC 014B 08 M,LC 014B 08 M,LC014B08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,2,2,0.35,3.5,0.0357,0.357,35.72,357.2,0.2,0.2,0.035,0.35,0.00357,0.0357,3.572,35.72,0.129,0.129,3.28,0.328,0.014,0.014,0.36,0.036,Music Wire,MW,1.1,1.1,4.89,0.499,498.96,Squared and Ground,Factory Option,6.2986,6.2986,Reference,Reference,8.3,8.3,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.000199
LC 014B 08 S,LC 014B 08 S,LC014B08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.142,0.142,3.61,0.361,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,1.6,1.6,0.28,2.8,0.0286,0.286,28.57,285.7,0.16,0.16,0.028,0.28,0.00286,0.0286,2.857,28.57,0.129,0.129,3.28,0.328,0.014,0.014,0.36,0.036,Stainless Steel,SS,0.9163,0.916,4.08,0.416,415.63,Squared and Ground,Factory Option,6.5611,6.5611,Reference,Reference,8.56,8.56,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.152,0.152,3.86,0.386,Reference,Reference,Reference,Reference,,0.0002092
