title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 115J 08 M,LE 115J 08 M,LE115J08M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1,1,25.4,2.54,0.02,0.02,0.51,0.051,6,6,152.4,15.24,0.093,0.093,2.36,0.236,9.5,9.5,1.664,16.64,0.1697,1.697,169.7,1697,0.95,0.95,0.1664,1.664,0.01697,0.1697,16.97,169.7,0.77,0.77,19.56,1.956,REF,Reference,Reference,Reference,38.1808,38.2,0.115,0.115,2.92,0.292,Standard Loops,5,5,22.241,2.268,2268,1,1,4.4482,0.4536,453.6,50,50,222.411,22.68,22680,10.74,10.74,272.8,27.28,4.46,4.46,113.28,11.328,Factory Option,Zinc Plate and Bake per ASTM B633,0.34664,0.77,0.77,19.56,1.956,Random,0.115,0.115,2.92,0.292
LE 115J 08 S,LE 115J 08 S,LE115J08S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1,1,25.4,2.54,0.02,0.02,0.51,0.051,6,6,152.4,15.24,0.093,0.093,2.36,0.236,7.91,7.91,1.385,13.85,0.1413,1.413,141.3,1413,0.791,0.791,0.1385,1.385,0.01413,0.1413,14.13,141.3,0.77,0.77,19.56,1.956,REF,Reference,Reference,Reference,39.8744,39.9,0.115,0.115,2.92,0.292,Standard Loops,4.165,4.165,18.527,1.8892,1889.2,0.833,0.833,3.7054,0.37785,377.85,41.65,41.65,185.268,18.8924,18892.4,10.74,10.74,272.8,27.28,4.46,4.46,113.28,11.328,Factory Option,Passivate per ASTM A967,0.36814,0.77,0.77,19.56,1.956,Random,0.115,0.115,2.92,0.292
LE 115J 09 M,LE 115J 09 M,LE115J09M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1,1,25.4,2.54,0.02,0.02,0.51,0.051,6.5,6.5,165.1,16.51,0.093,0.093,2.36,0.236,8.6,8.6,1.506,15.06,0.1536,1.536,153.6,1536,0.86,0.86,0.1506,1.506,0.01536,0.1536,15.36,153.6,0.77,0.77,19.56,1.956,REF,Reference,Reference,Reference,42.1765,42.2,0.115,0.115,2.92,0.292,Standard Loops,5,5,22.241,2.268,2268,1,1,4.4482,0.4536,453.6,50,50,222.411,22.68,22680,11.73,11.73,297.94,29.794,4.96,4.96,125.98,12.598,Factory Option,Zinc Plate and Bake per ASTM B633,0.38112,0.77,0.77,19.56,1.956,Random,0.115,0.115,2.92,0.292
LE 115J 09 S,LE 115J 09 S,LE115J09S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1,1,25.4,2.54,0.02,0.02,0.51,0.051,6.5,6.5,165.1,16.51,0.093,0.093,2.36,0.236,7.16,7.16,1.254,12.54,0.1279,1.279,127.9,1279,0.716,0.716,0.1254,1.254,0.01279,0.1279,12.79,127.9,0.77,0.77,19.56,1.956,REF,Reference,Reference,Reference,44.0512,44.1,0.115,0.115,2.92,0.292,Standard Loops,4.165,4.165,18.527,1.8892,1889.2,0.833,0.833,3.7054,0.37785,377.85,41.65,41.65,185.268,18.8924,18892.4,11.73,11.73,297.94,29.794,4.96,4.96,125.98,12.598,Factory Option,Passivate per ASTM A967,0.40486,0.77,0.77,19.56,1.956,Random,0.115,0.115,2.92,0.292
LE 115J 10 M,LE 115J 10 M,LE115J10M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1,1,25.4,2.54,0.02,0.02,0.51,0.051,7,7,177.8,17.78,0.093,0.093,2.36,0.236,7.8,7.8,1.366,13.66,0.1393,1.393,139.3,1393,0.78,0.78,0.1366,1.366,0.01393,0.1393,13.93,139.3,0.77,0.77,19.56,1.956,REF,Reference,Reference,Reference,46.5023,46.5,0.115,0.115,2.92,0.292,Standard Loops,5,5,22.241,2.268,2268,1,1,4.4482,0.4536,453.6,50,50,222.411,22.68,22680,12.77,12.77,324.36,32.436,5.46,5.46,138.68,13.868,Factory Option,Zinc Plate and Bake per ASTM B633,0.41844,0.77,0.77,19.56,1.956,Random,0.115,0.115,2.92,0.292
LE 115J 10 S,LE 115J 10 S,LE115J10S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1,1,25.4,2.54,0.02,0.02,0.51,0.051,7,7,177.8,17.78,0.093,0.093,2.36,0.236,6.5,6.5,1.138,11.38,0.1161,1.161,116.1,1161,0.65,0.65,0.1138,1.138,0.01161,0.1161,11.61,116.1,0.77,0.77,19.56,1.956,REF,Reference,Reference,Reference,48.5241,48.5,0.115,0.115,2.92,0.292,Standard Loops,4.165,4.165,18.527,1.8892,1889.2,0.833,0.833,3.7054,0.37785,377.85,41.65,41.65,185.268,18.8924,18892.4,12.77,12.77,324.36,32.436,5.46,5.46,138.68,13.868,Factory Option,Passivate per ASTM A967,0.44418,0.77,0.77,19.56,1.956,Random,0.115,0.115,2.92,0.292
LE 115J 11 M,LE 115J 11 M,LE115J11M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1,1,25.4,2.54,0.02,0.02,0.51,0.051,8,8,203.2,20.32,0.093,0.093,2.36,0.236,6.7,6.7,1.173,11.73,0.1196,1.196,119.6,1196,0.67,0.67,0.1173,1.173,0.01196,0.1196,11.96,119.6,0.77,0.77,19.56,1.956,REF,Reference,Reference,Reference,54.13,54.1,0.115,0.115,2.92,0.292,Standard Loops,5,5,22.241,2.268,2268,1,1,4.4482,0.4536,453.6,50,50,222.411,22.68,22680,14.716,14.716,373.79,37.379,6.46,6.46,164.08,16.408,Factory Option,Zinc Plate and Bake per ASTM B633,0.484,0.77,0.77,19.56,1.956,Random,0.115,0.115,2.92,0.292
LE 115J 11 S,LE 115J 11 S,LE115J11S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1,1,25.4,2.54,0.02,0.02,0.51,0.051,8,8,203.2,20.32,0.093,0.093,2.36,0.236,5.8263,5.826,1.02,10.2,0.104,1.04,104,1040,0.583,0.583,0.1021,1.021,0.01041,0.1041,10.41,104.1,0.77,0.77,19.56,1.956,REF,Reference,Reference,Reference,54.13,54.1,0.115,0.115,2.92,0.292,Standard Loops,4.35,4.35,19.35,1.9732,1973.2,0.87,0.87,3.87,0.39463,394.63,43.478,43.478,193.4,19.7216,19721.6,14.716,14.716,373.79,37.379,6.46,6.46,164.08,16.408,Factory Option,Passivate per ASTM A967,0.493,0.77,0.77,19.56,1.956,Random,0.115,0.115,2.92,0.292
LE 115J 12 M,LE 115J 12 M,LE115J12M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1,1,25.4,2.54,0.02,0.02,0.51,0.051,9,9,228.6,22.86,0.156,0.156,3.96,0.396,5.8,5.8,1.016,10.16,0.1036,1.036,103.6,1036,0.58,0.58,0.1016,1.016,0.01036,0.1036,10.36,103.6,0.77,0.77,19.56,1.956,REF,Reference,Reference,Reference,62.54,62.5,0.115,0.115,2.92,0.292,Standard Loops,5,5,22.241,2.268,2268,1,1,4.4482,0.4536,453.6,50,50,222.411,22.68,22680,16.759,16.759,425.68,42.568,7.46,7.46,189.48,18.948,Factory Option,Zinc Plate and Bake per ASTM B633,0.557,0.77,0.77,19.56,1.956,Random,0.115,0.115,2.92,0.292
LE 115J 12 S,LE 115J 12 S,LE115J12S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1,1,25.4,2.54,0.02,0.02,0.51,0.051,9,9,228.6,22.86,0.156,0.156,3.96,0.396,5.0449,5.045,0.884,8.84,0.0901,0.901,90.1,901,0.504,0.504,0.0883,0.883,0.009,0.09,9,90,0.77,0.77,19.56,1.956,REF,Reference,Reference,Reference,62.52,62.5,0.115,0.115,2.92,0.292,Standard Loops,4.3499,4.3499,19.349,1.9731,1973.1,0.87,0.87,3.87,0.39463,394.63,43.478,43.478,193.4,19.7216,19721.6,16.756,16.756,425.6,42.56,7.46,7.46,189.48,18.948,Factory Option,Passivate per ASTM A967,0.567,0.77,0.77,19.56,1.956,Random,0.115,0.115,2.92,0.292
LE 115K 01 M,LE 115K 01 M,LE115K01M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.25,1.25,31.75,3.175,0.03,0.03,0.76,0.076,3.25,3.25,82.55,8.255,0.06,0.06,1.52,0.152,18.06,18.06,3.163,31.63,0.3225,3.225,322.5,3225,1.806,1.806,0.3163,3.163,0.03225,0.3225,32.25,322.5,1.02,1.02,25.91,2.591,REF,Reference,Reference,Reference,9.5212,9.5,0.115,0.115,2.92,0.292,Standard Loops,4.25,4.25,18.905,1.9278,1927.8,0.85,0.85,3.781,0.38556,385.56,45,45,200.17,20.412,20412,5.51,5.51,139.95,13.995,1.21,1.21,30.73,3.073,Factory Option,Zinc Plate and Bake per ASTM B633,0.12747,1.02,1.02,25.91,2.591,Random,0.115,0.115,2.92,0.292
LE 115K 01 S,LE 115K 01 S,LE115K01S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.25,1.25,31.75,3.175,0.03,0.03,0.76,0.076,3.25,3.25,82.55,8.255,0.06,0.06,1.52,0.152,15.04,15.04,2.634,26.34,0.2686,2.686,268.6,2686,1.504,1.504,0.2634,2.634,0.02686,0.2686,26.86,268.6,1.02,1.02,25.91,2.591,REF,Reference,Reference,Reference,9.9418,9.9,0.115,0.115,2.92,0.292,Standard Loops,3.5402,3.5402,15.748,1.6058,1605.8,0.70804,0.70804,3.1495,0.32117,321.17,37.485,37.485,166.742,17.0032,17003.2,5.51,5.51,139.95,13.995,1.21,1.21,30.73,3.073,Factory Option,Passivate per ASTM A967,0.13464,1.02,1.02,25.91,2.591,Random,0.115,0.115,2.92,0.292
LE 115K 02 M,LE 115K 02 M,LE115K02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.25,1.25,31.75,3.175,0.03,0.03,0.76,0.076,3.5,3.5,88.9,8.89,0.06,0.06,1.52,0.152,14.7,14.7,2.574,25.74,0.2625,2.625,262.5,2625,1.47,1.47,0.2574,2.574,0.02625,0.2625,26.25,262.5,1.02,1.02,25.91,2.591,REF,Reference,Reference,Reference,11.6975,11.7,0.115,0.115,2.92,0.292,Standard Loops,4.25,4.25,18.905,1.9278,1927.8,0.85,0.85,3.781,0.38556,385.56,45,45,200.17,20.412,20412,6.27,6.27,159.26,15.926,1.46,1.46,37.08,3.708,Factory Option,Zinc Plate and Bake per ASTM B633,0.15155,1.02,1.02,25.91,2.591,Random,0.115,0.115,2.92,0.292
LE 115K 02 S,LE 115K 02 S,LE115K02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.25,1.25,31.75,3.175,0.03,0.03,0.76,0.076,3.5,3.5,88.9,8.89,0.06,0.06,1.52,0.152,12.25,12.25,2.145,21.45,0.2188,2.188,218.8,2188,1.225,1.225,0.2145,2.145,0.02188,0.2188,21.88,218.8,1.02,1.02,25.91,2.591,REF,Reference,Reference,Reference,12.2061,12.2,0.115,0.115,2.92,0.292,Standard Loops,3.5402,3.5402,15.748,1.6058,1605.8,0.70804,0.70804,3.1495,0.32117,321.17,37.485,37.485,166.742,17.0032,17003.2,6.27,6.27,159.26,15.926,1.46,1.46,37.08,3.708,Factory Option,Passivate per ASTM A967,0.16017,1.02,1.02,25.91,2.591,Random,0.115,0.115,2.92,0.292
