title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb,field_nominal_load_build_spec_lb,field_nominal_load_lb,field_nominal_load_n,field_nominal_load_kg,field_nominal_load_gm,field_working_height_bud_spc_in,field_working_height_in,field_working_height_mm,field_working_height_cm
LW 125 30 1000S,LW 125 30 1000S,LW125301000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.219,1.219,30.96,3.096,Reference,Reference,Reference,Reference,1.25,1.25,31.75,3.175,1,1,25.4,2.54,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,65,65,11.384,113.84,1.1608,11.608,1160.77,11607.7,16.25,16.25,2.8459,28.459,0.29019,2.9019,290.193,2901.93,0.209,0.209,5.31,0.531,0.019,0.019,0.48,0.048,Stainless Steel Type 17-7 PH,17-7 PH,51.415,51.415,228.71,23.322,23321.84,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.031,1.031,26.19,2.619,Reference,Reference,Reference,Reference,,0.023501,30,30,133.45,13.608,13608,0.538,0.538,13.67,1.367
LW 125 30 1300S,LW 125 30 1300S,LW125301300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.219,1.219,30.96,3.096,Reference,Reference,Reference,Reference,1.25,1.25,31.75,3.175,1,1,25.4,2.54,MIN,MIN,MIN,MIN,1.3,1.3,33.02,3.302,0.18,0.18,4.57,0.457,51,51,8.932,89.32,0.9108,9.108,910.76,9107.6,12.75,12.75,2.2329,22.329,0.22769,2.2769,227.69,2276.9,0.266,0.266,6.76,0.676,0.019,0.019,0.48,0.048,Stainless Steel Type 17-7 PH,17-7 PH,52.734,52.734,234.57,23.92,23920.14,Plain (End Turn is Wavy),Factory Option,13,13,Reference,Reference,13,13,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.031,1.031,26.19,2.619,Reference,Reference,Reference,Reference,,0.030552,30,30,133.45,13.608,13608,0.717,0.717,18.21,1.821
LW 125 30 1600S,LW 125 30 1600S,LW125301600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.219,1.219,30.96,3.096,Reference,Reference,Reference,Reference,1.25,1.25,31.75,3.175,1,1,25.4,2.54,MIN,MIN,MIN,MIN,1.6,1.6,40.64,4.064,0.21,0.21,5.33,0.533,42,42,7.356,73.56,0.75,7.5,750.04,7500.4,10.5,10.5,1.8389,18.389,0.18751,1.8751,187.509,1875.09,0.323,0.323,8.2,0.82,0.019,0.019,0.48,0.048,Stainless Steel Type 17-7 PH,17-7 PH,53.634,53.634,238.58,24.328,24328.38,Plain (End Turn is Wavy),Factory Option,16,16,Reference,Reference,16,16,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.031,1.031,26.19,2.619,Reference,Reference,Reference,Reference,,0.033146,30,30,133.45,13.608,13608,0.878,0.878,22.3,2.23
LW 125 30 2000S,LW 125 30 2000S,LW125302000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.219,1.219,30.96,3.096,Reference,Reference,Reference,Reference,1.25,1.25,31.75,3.175,1,1,25.4,2.54,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.25,0.25,6.35,0.635,33,33,5.779,57.79,0.5893,5.893,589.31,5893.1,8.25,8.25,1.4448,14.448,0.14733,1.4733,147.329,1473.29,0.399,0.399,10.14,1.014,0.019,0.019,0.48,0.048,Stainless Steel Type 17-7 PH,17-7 PH,52.833,52.833,235.01,23.965,23965.05,Plain (End Turn is Wavy),Factory Option,20,20,Reference,Reference,20,20,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.031,1.031,26.19,2.619,Reference,Reference,Reference,Reference,,0.047002,30,30,133.45,13.608,13608,1.103,1.103,28.02,2.802
LW 138 15 0300S,LW 138 15 0300S,LW138150300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.3,0.3,7.62,0.762,0.06,0.06,1.52,0.152,67,67,11.734,117.34,1.1965,11.965,1196.49,11964.9,16.75,16.75,2.9335,29.335,0.29912,2.9912,299.122,2991.22,0.048,0.048,1.22,0.122,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,16.884,16.884,75.1,7.659,7658.58,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.007417,15,15,66.72,6.804,6804,0.075,0.075,1.91,0.191
LW 138 15 0400S,LW 138 15 0400S,LW138150400S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.4,0.4,10.16,1.016,0.06,0.06,1.52,0.152,50,50,8.757,87.57,0.8929,8.929,892.9,8929,12.5,12.5,2.1892,21.892,0.22323,2.2323,223.225,2232.25,0.06,0.06,1.52,0.152,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,17,17,75.62,7.711,7711.2,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.007378,15,15,66.72,6.804,6804,0.099,0.099,2.51,0.251
LW 138 15 0500S,LW 138 15 0500S,LW138150500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,40,40,7.005,70.05,0.7143,7.143,714.32,7143.2,10,10,1.7513,17.513,0.17858,1.7858,178.58,1785.8,0.072,0.072,1.83,0.183,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,17.12,17.12,76.15,7.766,7765.63,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.012361,15,15,66.72,6.804,6804,0.129,0.129,3.28,0.328
LW 138 15 0600S,LW 138 15 0600S,LW138150600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.6,0.6,15.24,1.524,0.09,0.09,2.29,0.229,34,34,5.955,59.55,0.6072,6.072,607.17,6071.7,8.5,8.5,1.4886,14.886,0.15179,1.5179,151.793,1517.93,0.084,0.084,2.13,0.213,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,17.544,17.544,78.04,7.958,7957.96,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.011068,15,15,66.72,6.804,6804,0.155,0.155,3.94,0.394
LW 138 15 0700S,LW 138 15 0700S,LW138150700S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.7,0.7,17.78,1.778,0.09,0.09,2.29,0.229,29,29,5.079,50.79,0.5179,5.179,517.88,5178.8,7.25,7.25,1.2697,12.697,0.12947,1.2947,129.471,1294.71,0.096,0.096,2.44,0.244,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,17.516,17.516,77.92,7.945,7945.26,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.017305,15,15,66.72,6.804,6804,0.179,0.179,4.55,0.455
LW 138 15 0800S,LW 138 15 0800S,LW138150800S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.8,0.8,20.32,2.032,0.12,0.12,3.05,0.305,25,25,4.378,43.78,0.4465,4.465,446.45,4464.5,6.25,6.25,1.0946,10.946,0.11161,1.1161,111.613,1116.13,0.108,0.108,2.74,0.274,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,17.3,17.3,76.95,7.847,7847.28,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.014757,15,15,66.72,6.804,6804,0.206,0.206,5.23,0.523
LW 138 15 1000S,LW 138 15 1000S,LW138151000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,20,20,3.503,35.03,0.3572,3.572,357.16,3571.6,5,5,0.8757,8.757,0.08929,0.8929,89.29,892.9,0.132,0.132,3.35,0.335,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,17.36,17.36,77.22,7.874,7874.5,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.024722,15,15,66.72,6.804,6804,0.256,0.256,6.5,0.65
LW 138 15 1300S,LW 138 15 1300S,LW138151300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,1.3,1.3,33.02,3.302,0.18,0.18,4.57,0.457,16,16,2.802,28.02,0.2857,2.857,285.73,2857.3,4,4,0.7005,7.005,0.07143,0.7143,71.432,714.32,0.168,0.168,4.27,0.427,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,18.112,18.112,80.57,8.216,8215.6,Plain (End Turn is Wavy),Factory Option,13,13,Reference,Reference,13,13,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.02398,15,15,66.72,6.804,6804,0.341,0.341,8.66,0.866
LW 138 15 1600S,LW 138 15 1600S,LW138151600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,1.6,1.6,40.64,4.064,0.21,0.21,5.33,0.533,13,13,2.277,22.77,0.2322,2.322,232.15,2321.5,3.25,3.25,0.5692,5.692,0.05804,0.5804,58.039,580.39,0.204,0.204,5.18,0.518,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,18.148,18.148,80.73,8.232,8231.93,Plain (End Turn is Wavy),Factory Option,16,16,Reference,Reference,16,16,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.039555,15,15,66.72,6.804,6804,0.424,0.424,10.77,1.077
LW 138 15 2000S,LW 138 15 2000S,LW138152000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.25,0.25,6.35,0.635,10,10,1.751,17.51,0.1786,1.786,178.58,1785.8,2.5,2.5,0.4378,4.378,0.04465,0.4465,44.645,446.45,0.252,0.252,6.4,0.64,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,17.48,17.48,77.75,7.929,7928.93,Plain (End Turn is Wavy),Factory Option,20,20,Reference,Reference,20,20,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.036892,15,15,66.72,6.804,6804,0.53,0.53,13.46,1.346
LW 138 25 0300S,LW 138 25 0300S,LW138250300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.3,0.3,7.62,0.762,0.06,0.06,1.52,0.152,158,158,27.671,276.71,2.8216,28.216,2821.56,28215.6,39.5,39.5,6.9178,69.178,0.70539,7.0539,705.391,7053.91,0.064,0.064,1.63,0.163,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7 PH,37.288,37.288,165.87,16.914,16913.84,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.01078,25,25,111.21,11.34,11340,0.142,0.142,3.61,0.361
LW 138 25 0400S,LW 138 25 0400S,LW138250400S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.4,0.4,10.16,1.016,0.06,0.06,1.52,0.152,117,117,20.491,204.91,2.0894,20.894,2089.39,20893.9,29.25,29.25,5.1226,51.226,0.52235,5.2235,522.347,5223.47,0.08,0.08,2.03,0.203,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7 PH,37.44,37.44,166.54,16.983,16982.78,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.010812,25,25,111.21,11.34,11340,0.186,0.186,4.72,0.472
LW 138 25 0500S,LW 138 25 0500S,LW138250500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,96,96,16.813,168.13,1.7144,17.144,1714.37,17143.7,24,24,4.2032,42.032,0.42859,4.2859,428.592,4285.92,0.096,0.096,2.44,0.244,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7 PH,38.784,38.784,172.52,17.592,17592.42,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.017967,25,25,111.21,11.34,11340,0.24,0.24,6.1,0.61
LW 138 25 0600S,LW 138 25 0600S,LW138250600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.6,0.6,15.24,1.524,0.09,0.09,2.29,0.229,78,78,13.66,136.6,1.3929,13.929,1392.92,13929.2,19.5,19.5,3.4151,34.151,0.34823,3.4823,348.231,3482.31,0.112,0.112,2.85,0.285,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7 PH,38.064,38.064,169.32,17.266,17265.83,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.016219,25,25,111.21,11.34,11340,0.281,0.281,7.14,0.714
