title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LW 175 90 1250S,LW 175 90 1250S,LW175901250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.693,1.693,43,4.3,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.15,0.15,3.81,0.381,206,206,36.077,360.77,3.6787,36.787,3678.75,36787.5,51.5,51.5,9.0193,90.193,0.91969,9.1969,919.687,9196.87,0.264,0.264,6.71,0.671,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7,203.116,203.116,903.51,92.133,92133.42,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.397,1.397,35.48,3.548,Reference,Reference,Reference,Reference,,0.077065
LW 175 90 1500S,LW 175 90 1500S,LW175901500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.693,1.693,43,4.3,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.18,0.18,4.57,0.457,173,173,30.298,302.98,3.0894,30.894,3089.43,30894.3,43.25,43.25,7.5745,75.745,0.77236,7.7236,772.359,7723.59,0.312,0.312,7.93,0.793,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7,205.524,205.524,914.22,93.226,93225.69,Plain (End Turn is Wavy),Factory Option,12,12,Reference,Reference,12,12,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.397,1.397,35.48,3.548,Reference,Reference,Reference,Reference,,0.068659
LW 175 90 1750S,LW 175 90 1750S,LW175901750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.693,1.693,43,4.3,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.21,0.21,5.33,0.533,149,149,26.095,260.95,2.6608,26.608,2660.84,26608.4,37.25,37.25,6.5237,65.237,0.66521,6.6521,665.211,6652.11,0.36,0.36,9.14,0.914,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7,207.11,207.11,921.27,93.945,93945.1,Plain (End Turn is Wavy),Factory Option,14,14,Reference,Reference,14,14,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.397,1.397,35.48,3.548,Reference,Reference,Reference,Reference,,0.107891
LW 175 90 2000S,LW 175 90 2000S,LW175902000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.693,1.693,43,4.3,Reference,Reference,Reference,Reference,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.25,0.25,6.35,0.635,132,132,23.118,231.18,2.3573,23.573,2357.26,23572.6,33,33,5.7794,57.794,0.58931,5.8931,589.314,5893.14,0.408,0.408,10.36,1.036,0.024,0.024,0.61,0.061,Stainless Steel Type 17-7 PH,17-7,210.144,210.144,934.77,95.321,95321.32,Plain (End Turn is Wavy),Factory Option,16,16,Reference,Reference,16,16,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.397,1.397,35.48,3.548,Reference,Reference,Reference,Reference,,0.091545
LWM06 006 0152S,LWM06 006 0152S,LWM060060152S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.06,0.06,1.52,0.152,0.015,0.015,0.38,0.038,37.457,37.457,6.56,65.6,0.6689,6.689,668.91,6689.1,9.364,9.364,1.6399,16.399,0.16722,1.6722,167.222,1672.22,0.02,0.02,0.51,0.051,0.005,0.005,0.13,0.013,Stainless Steel Type 17-7 PH,17-7,1.498,1.498,6.66,0.679,679.49,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.17,0.17,5.07,0.507,Reference,Reference,Reference,Reference,,0.000082
LWM06 006 0203S,LWM06 006 0203S,LWM060060203S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.08,0.08,2.03,0.203,0.02,0.02,0.51,0.051,28.093,28.093,4.92,49.2,0.5017,5.017,501.68,5016.8,7.023,7.023,1.23,12.3,0.12542,1.2542,125.417,1254.17,0.025,0.025,0.64,0.064,0.005,0.005,0.13,0.013,Stainless Steel Type 17-7 PH,17-7,1.545,1.545,6.87,0.701,700.81,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.17,0.17,5.07,0.507,Reference,Reference,Reference,Reference,,0.00011
LWM06 006 0254S,LWM06 006 0254S,LWM060060254S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.1,0.1,2.54,0.254,0.02,0.02,0.51,0.051,22.497,22.497,3.94,39.4,0.4018,4.018,401.75,4017.5,5.624,5.624,0.9849,9.849,0.10043,1.0043,100.433,1004.33,0.03,0.03,0.76,0.076,0.005,0.005,0.13,0.013,Stainless Steel Type 17-7 PH,17-7,1.575,1.575,7.01,0.714,714.42,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.17,0.17,5.07,0.507,Reference,Reference,Reference,Reference,,0.000137
LWM06 006 0305S,LWM06 006 0305S,LWM060060305S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.12,0.12,3.05,0.305,0.025,0.025,0.64,0.064,18.728,18.728,3.28,32.8,0.3344,3.344,334.44,3344.4,4.682,4.682,0.82,8.2,0.08361,0.8361,83.611,836.11,0.035,0.035,0.89,0.089,0.005,0.005,0.13,0.013,Stainless Steel Type 17-7 PH,17-7,1.592,1.592,7.08,0.722,722.13,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.17,0.17,5.07,0.507,Reference,Reference,Reference,Reference,,0.000165
LWM06 006 0356S,LWM06 006 0356S,LWM060060356S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.14,0.14,3.56,0.356,0.025,0.025,0.64,0.064,16.045,16.045,2.81,28.1,0.2865,2.865,286.53,2865.3,4.011,4.011,0.7025,7.025,0.07163,0.7163,71.628,716.28,0.04,0.04,1.02,0.102,0.005,0.005,0.13,0.013,Stainless Steel Type 17-7 PH,17-7,1.605,1.605,7.14,0.728,728.03,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.17,0.17,5.07,0.507,Reference,Reference,Reference,Reference,,0.000192
LWM06 006 0406S,LWM06 006 0406S,LWM060060406S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.16,0.16,4.06,0.406,0.03,0.03,0.76,0.076,14.046,14.046,2.46,24.6,0.2508,2.508,250.83,2508.3,3.512,3.512,0.6151,6.151,0.06272,0.6272,62.717,627.17,0.045,0.045,1.14,0.114,0.005,0.005,0.13,0.013,Stainless Steel Type 17-7 PH,17-7,1.615,1.615,7.18,0.733,732.56,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.17,0.17,5.07,0.507,Reference,Reference,Reference,Reference,,0.000219
LWM06 006 0457S,LWM06 006 0457S,LWM060060457S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.18,0.18,4.57,0.457,0.03,0.03,0.76,0.076,12.505,12.505,2.19,21.9,0.2233,2.233,223.31,2233.1,3.126,3.126,0.5475,5.475,0.05582,0.5582,55.824,558.24,0.05,0.05,1.27,0.127,0.005,0.005,0.13,0.013,Stainless Steel Type 17-7 PH,17-7,1.626,1.626,7.23,0.738,737.55,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.17,0.17,5.07,0.507,Reference,Reference,Reference,Reference,,0.000247
LWM06 006 0559S,LWM06 006 0559S,LWM060060559S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.22,0.22,5.59,0.559,0.04,0.04,1.02,0.102,10.221,10.221,1.79,17.9,0.1825,1.825,182.53,1825.3,2.555,2.555,0.4475,4.475,0.04563,0.4563,45.627,456.27,0.06,0.06,1.52,0.152,0.005,0.005,0.13,0.013,Stainless Steel Type 17-7 PH,17-7,1.635,1.635,7.27,0.742,741.64,Plain (End Turn is Wavy),Factory Option,11,11,Reference,Reference,11,11,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.17,0.17,5.07,0.507,Reference,Reference,Reference,Reference,,0.000302
LWM06 006 0660S,LWM06 006 0660S,LWM060060660S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.26,0.26,6.6,0.66,0.05,0.05,1.27,0.127,8.622,8.622,1.51,15.1,0.154,1.54,153.97,1539.7,2.155,2.155,0.3774,3.774,0.03848,0.3848,38.484,384.84,0.07,0.07,1.78,0.178,0.005,0.005,0.13,0.013,Stainless Steel Type 17-7 PH,17-7,1.638,1.638,7.29,0.743,743,Plain (End Turn is Wavy),Factory Option,13,13,Reference,Reference,13,13,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.17,0.17,5.07,0.507,Reference,Reference,Reference,Reference,,0.000356
LWM06 012 0152S,LWM06 012 0152S,LWM060120152S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.216,0.216,5.49,0.549,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.06,0.06,1.52,0.152,0.015,0.015,0.38,0.038,87.019,87.019,15.24,152.4,1.554,15.54,1553.99,15539.9,21.755,21.755,3.81,38.1,0.3885,3.885,388.501,3885.01,0.024,0.024,0.61,0.061,0.006,0.006,0.15,0.015,Stainless Steel Type 17-7 PH,17-7,3.133,3.133,13.94,1.421,1421.13,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.168,0.168,5.19,0.519,Reference,Reference,Reference,Reference,,0.000114
LWM06 012 0203S,LWM06 012 0203S,LWM060120203S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.216,0.216,5.49,0.549,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.08,0.08,2.03,0.203,0.02,0.02,0.51,0.051,64.236,64.236,11.25,112.5,1.1471,11.471,1147.13,11471.3,16.059,16.059,2.8125,28.125,0.28678,2.8678,286.782,2867.82,0.03,0.03,0.76,0.076,0.006,0.006,0.15,0.015,Stainless Steel Type 17-7 PH,17-7,3.212,3.212,14.29,1.457,1456.96,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.168,0.168,5.19,0.519,Reference,Reference,Reference,Reference,,0.000152
LWM06 012 0254S,LWM06 012 0254S,LWM060120254S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.216,0.216,5.49,0.549,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.1,0.1,2.54,0.254,0.02,0.02,0.51,0.051,51.903,51.903,9.09,90.9,0.9269,9.269,926.88,9268.8,12.976,12.976,2.2725,22.725,0.23173,2.3173,231.725,2317.25,0.036,0.036,0.91,0.091,0.006,0.006,0.15,0.015,Stainless Steel Type 17-7 PH,17-7,3.322,3.322,14.78,1.507,1506.86,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.168,0.168,5.19,0.519,Reference,Reference,Reference,Reference,,0.000191
LWM06 012 0305S,LWM06 012 0305S,LWM060120305S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.216,0.216,5.49,0.549,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.12,0.12,3.05,0.305,0.025,0.025,0.64,0.064,43.509,43.509,7.62,76.2,0.777,7.77,776.98,7769.8,10.877,10.877,1.9049,19.049,0.19424,1.9424,194.241,1942.41,0.042,0.042,1.07,0.107,0.006,0.006,0.15,0.015,Stainless Steel Type 17-7 PH,17-7,3.394,3.394,15.1,1.54,1539.52,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.168,0.168,5.19,0.519,Reference,Reference,Reference,Reference,,0.000229
LWM06 012 0356S,LWM06 012 0356S,LWM060120356S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.216,0.216,5.49,0.549,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.14,0.14,3.56,0.356,0.025,0.025,0.64,0.064,36.943,36.943,6.47,64.7,0.6597,6.597,659.73,6597.3,9.236,9.236,1.6175,16.175,0.16494,1.6494,164.936,1649.36,0.048,0.048,1.22,0.122,0.006,0.006,0.15,0.015,Stainless Steel Type 17-7 PH,17-7,3.399,3.399,15.12,1.542,1541.79,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.168,0.168,5.19,0.519,Reference,Reference,Reference,Reference,,0.000267
LWM06 012 0406S,LWM06 012 0406S,LWM060120406S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.216,0.216,5.49,0.549,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.16,0.16,4.06,0.406,0.03,0.03,0.76,0.076,32.489,32.489,5.69,56.9,0.5802,5.802,580.19,5801.9,8.122,8.122,1.4224,14.224,0.14504,1.4504,145.043,1450.43,0.054,0.054,1.37,0.137,0.006,0.006,0.15,0.015,Stainless Steel Type 17-7 PH,17-7,3.444,3.444,15.32,1.562,1562.2,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.168,0.168,5.19,0.519,Reference,Reference,Reference,Reference,,0.000305
LWM06 012 0457S,LWM06 012 0457S,LWM060120457S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.216,0.216,5.49,0.549,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.18,0.18,4.57,0.457,0.03,0.03,0.76,0.076,28.721,28.721,5.03,50.3,0.5129,5.129,512.9,5129,7.18,7.18,1.2575,12.575,0.12822,1.2822,128.22,1282.2,0.06,0.06,1.52,0.152,0.006,0.006,0.15,0.015,Stainless Steel Type 17-7 PH,17-7,3.447,3.447,15.33,1.564,1563.56,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.168,0.168,5.19,0.519,Reference,Reference,Reference,Reference,,0.000343
LWM06 012 0559S,LWM06 012 0559S,LWM060120559S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.216,0.216,5.49,0.549,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.22,0.22,5.59,0.559,0.04,0.04,1.02,0.102,23.639,23.639,4.14,41.4,0.4221,4.221,422.15,4221.5,5.91,5.91,1.035,10.35,0.10554,1.0554,105.541,1055.41,0.072,0.072,1.83,0.183,0.006,0.006,0.15,0.015,Stainless Steel Type 17-7 PH,17-7,3.499,3.499,15.56,1.587,1587.15,Plain (End Turn is Wavy),Factory Option,11,11,Reference,Reference,11,11,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.168,0.168,5.19,0.519,Reference,Reference,Reference,Reference,,0.000419
LWM06 012 0660S,LWM06 012 0660S,LWM060120660S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.216,0.216,5.49,0.549,Reference,Reference,Reference,Reference,0.236,0.236,6,0.6,0.157,0.157,4,0.4,MIN,MIN,MIN,MIN,0.26,0.26,6.6,0.66,0.05,0.05,1.27,0.127,19.985,19.985,3.5,35,0.3569,3.569,356.89,3568.9,4.996,4.996,0.875,8.75,0.08922,0.8922,89.219,892.19,0.084,0.084,2.13,0.213,0.006,0.006,0.15,0.015,Stainless Steel Type 17-7 PH,17-7,3.517,3.517,15.64,1.595,1595.31,Plain (End Turn is Wavy),Factory Option,13,13,Reference,Reference,13,13,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.168,0.168,5.19,0.519,Reference,Reference,Reference,Reference,,0.000495
LWM08 015 0282S,LWM08 015 0282S,LWM080150282S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.279,0.279,7.09,0.709,Reference,Reference,Reference,Reference,0.315,0.315,8,0.8,0.197,0.197,5,0.5,MIN,MIN,MIN,MIN,0.111,0.111,2.82,0.282,0.025,0.025,0.64,0.064,76.627,76.627,13.42,134.2,1.3684,13.684,1368.4,13684,19.157,19.157,3.355,33.55,0.34211,3.4211,342.106,3421.06,0.032,0.032,0.81,0.081,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7,6.054,6.054,26.93,2.746,2746.09,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.215,0.215,6.69,0.669,Reference,Reference,Reference,Reference,,0.000261
LWM08 015 0376S,LWM08 015 0376S,LWM080150376S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.279,0.279,7.09,0.709,Reference,Reference,Reference,Reference,0.315,0.315,8,0.8,0.197,0.197,5,0.5,MIN,MIN,MIN,MIN,0.148,0.148,3.76,0.376,0.025,0.025,0.64,0.064,62.466,62.466,10.94,109.4,1.1155,11.155,1115.52,11155.2,15.617,15.617,2.7351,27.351,0.27889,2.7889,278.888,2788.88,0.04,0.04,1.02,0.102,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7,6.746,6.746,30.01,3.06,3059.99,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.215,0.215,6.69,0.669,Reference,Reference,Reference,Reference,,0.000347
LWM08 015 0470S,LWM08 015 0470S,LWM080150470S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.279,0.279,7.09,0.709,Reference,Reference,Reference,Reference,0.315,0.315,8,0.8,0.197,0.197,5,0.5,MIN,MIN,MIN,MIN,0.185,0.185,4.7,0.47,0.03,0.03,0.76,0.076,43.795,43.795,7.67,76.7,0.7821,7.821,782.09,7820.9,10.949,10.949,1.9175,19.175,0.19553,1.9553,195.527,1955.27,0.048,0.048,1.22,0.122,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7,6,6,26.69,2.722,2721.6,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.215,0.215,6.69,0.669,Reference,Reference,Reference,Reference,,0.000434
LWM08 015 0564S,LWM08 015 0564S,LWM080150564S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.279,0.279,7.09,0.709,Reference,Reference,Reference,Reference,0.315,0.315,8,0.8,0.197,0.197,5,0.5,MIN,MIN,MIN,MIN,0.222,0.222,5.64,0.564,0.04,0.04,1.02,0.102,41.111,41.111,7.2,72,0.7342,7.342,734.16,7341.6,10.278,10.278,1.8,18,0.18354,1.8354,183.545,1835.45,0.056,0.056,1.42,0.142,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7,6.824,6.824,30.35,3.095,3095.37,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.215,0.215,6.69,0.669,Reference,Reference,Reference,Reference,,0.000521
LWM08 015 0658S,LWM08 015 0658S,LWM080150658S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.279,0.279,7.09,0.709,Reference,Reference,Reference,Reference,0.315,0.315,8,0.8,0.197,0.197,5,0.5,MIN,MIN,MIN,MIN,0.259,0.259,6.58,0.658,0.05,0.05,1.27,0.127,33.403,33.403,5.85,58.5,0.5965,5.965,596.51,5965.1,8.351,8.351,1.4625,14.625,0.14913,1.4913,149.132,1491.32,0.064,0.064,1.63,0.163,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7,6.514,6.514,28.98,2.955,2954.75,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.215,0.215,6.69,0.669,Reference,Reference,Reference,Reference,,0.000608
LWM08 015 0752S,LWM08 015 0752S,LWM080150752S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.279,0.279,7.09,0.709,Reference,Reference,Reference,Reference,0.315,0.315,8,0.8,0.197,0.197,5,0.5,MIN,MIN,MIN,MIN,0.296,0.296,7.52,0.752,0.05,0.05,1.27,0.127,29.063,29.063,5.09,50.9,0.519,5.19,519.01,5190.1,7.266,7.266,1.2725,12.725,0.12976,1.2976,129.756,1297.56,0.072,0.072,1.83,0.183,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7,6.51,6.51,28.96,2.953,2952.94,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.215,0.215,6.69,0.669,Reference,Reference,Reference,Reference,,0.000695
