title,model,field_published_stock_code,field_product_type,field_product_category,field_product_series,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_inside_dia_tole_bd_spe_in,field_inside_dia_tole_in,field_inside_dia_tole_mm,field_inside_dia_tole_cm,field_appr_num_coil_buld_spec_in,field_appr_num_coils_per_in,field_appr_num_coils_per_mm,field_appr_num_coils_per_cm,field_stiffness_build_spec_lb_in,field_stiffness_lb_in,field_stiffness_n_mm,field_stiffness_n_cm,field_stiffness_kg_mm,field_stiffness_kg_cm,field_stiffness_gm_mm,field_stiffness_gm_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_direction_of_wind,field_total_coils_bd_spe,field_total_coils,field_finish,field_weight_per_item_lb
LEC041D 36 S,LEC041D 36 S,LEC041D36S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,0.6522,0.652,0.11422,1.1422,0.01165,0.1165,11.65,116.5,+/-0.065,+/-0.065,+/-0.01138,+/-0.1138,+/-0.00116,+/-0.0116,+/-1.161,+/-11.61,0.293,0.293,7.44,0.744,Reference,Reference,Reference,Reference,24.39,24.3,1,9.6,94.799,94.8,541.3,5413,1.693,16.93,1693,16930,0.041,0.041,1.04,0.104,0.7497,0.75,3.33,0.34,340,+/-0.15,+/-0.15,+/-0.667,+/-0.068,+/-68,Right Hand,877.0487,877,Natural,0.370722
LEC041E 12 M,LEC041E 12 M,LEC041E12M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,0.3015,0.302,0.0528,0.528,0.00538,0.0538,5.38,53.8,+/-0.03,+/-0.03,+/-0.00525,+/-0.0525,+/-0.00054,+/-0.0054,+/-0.536,+/-5.36,0.418,0.418,10.62,1.062,Reference,Reference,Reference,Reference,24.39,24.3,1,9.6,43.832,43.8,250.3,2503,0.783,7.83,783,7830,0.041,0.041,1.04,0.104,0.5,0.5,2.22,0.227,227,+/-0.1,+/-0.1,+/-0.445,+/-0.045,+/-45,Right Hand,291.6829,292,Light Oil Coat,0.167027
LEC041E 12 S,LEC041E 12 S,LEC041E12S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,0.2513,0.251,0.04401,0.4401,0.00449,0.0449,4.49,44.9,+/-0.025,+/-0.025,+/-0.00438,+/-0.0438,+/-0.00045,+/-0.0045,+/-0.446,+/-4.46,0.418,0.418,10.62,1.062,Reference,Reference,Reference,Reference,24.39,24.3,1,9.6,36.526,36.5,208.6,2086,0.652,6.52,652,6520,0.041,0.041,1.04,0.104,0.4165,0.42,1.85,0.189,189,+/-0.083,+/-0.083,+/-0.369,+/-0.038,+/-38,Right Hand,291.6829,292,Natural,0.170208
LEC041E 24 M,LEC041E 24 M,LEC041E24M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,0.3015,0.302,0.0528,0.528,0.00538,0.0538,5.38,53.8,+/-0.03,+/-0.03,+/-0.00525,+/-0.0525,+/-0.00054,+/-0.0054,+/-0.536,+/-5.36,0.418,0.418,10.62,1.062,Reference,Reference,Reference,Reference,24.39,24.3,1,9.6,43.832,43.8,250.3,2503,0.783,7.83,783,7830,0.041,0.041,1.04,0.104,0.5,0.5,2.22,0.227,227,+/-0.1,+/-0.1,+/-0.445,+/-0.045,+/-45,Right Hand,584.3658,584,Light Oil Coat,0.333484
LEC041E 24 S,LEC041E 24 S,LEC041E24S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,0.2513,0.251,0.04401,0.4401,0.00449,0.0449,4.49,44.9,+/-0.025,+/-0.025,+/-0.00438,+/-0.0438,+/-0.00045,+/-0.0045,+/-0.446,+/-4.46,0.418,0.418,10.62,1.062,Reference,Reference,Reference,Reference,24.39,24.3,1,9.6,36.526,36.5,208.6,2086,0.652,6.52,652,6520,0.041,0.041,1.04,0.104,0.4165,0.42,1.85,0.189,189,+/-0.083,+/-0.083,+/-0.369,+/-0.038,+/-38,Right Hand,584.3658,584,Natural,0.339836
LEC041E 36 M,LEC041E 36 M,LEC041E36M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,0.3015,0.302,0.0528,0.528,0.00538,0.0538,5.38,53.8,+/-0.03,+/-0.03,+/-0.00525,+/-0.0525,+/-0.00054,+/-0.0054,+/-0.536,+/-5.36,0.418,0.418,10.62,1.062,Reference,Reference,Reference,Reference,24.39,24.3,1,9.6,43.832,43.8,250.3,2503,0.783,7.83,783,7830,0.041,0.041,1.04,0.104,0.5,0.5,2.22,0.227,227,+/-0.1,+/-0.1,+/-0.445,+/-0.045,+/-45,Right Hand,877.0487,877,Light Oil Coat,0.499942
LEC041E 36 S,LEC041E 36 S,LEC041E36S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,0.2513,0.251,0.04401,0.4401,0.00449,0.0449,4.49,44.9,+/-0.025,+/-0.025,+/-0.00438,+/-0.0438,+/-0.00045,+/-0.0045,+/-0.446,+/-4.46,0.418,0.418,10.62,1.062,Reference,Reference,Reference,Reference,24.39,24.3,1,9.6,36.526,36.5,208.6,2086,0.652,6.52,652,6520,0.041,0.041,1.04,0.104,0.4165,0.42,1.85,0.189,189,+/-0.083,+/-0.083,+/-0.369,+/-0.038,+/-38,Right Hand,877.0487,877,Natural,0.509465
LEC045D 12 M,LEC045D 12 M,LEC045D12M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,1.2933,1.293,0.2265,2.265,0.0231,0.231,23.1,231,+/-0.129,+/-0.129,+/-0.02259,+/-0.2259,+/-0.0023,+/-0.023,+/-2.304,+/-23.04,0.285,0.285,7.24,0.724,Reference,Reference,Reference,Reference,22.222,22.2,0.9,8.7,171.159,171.2,977.3,9773,3.057,30.57,3057,30570,0.045,0.045,1.14,0.114,1.2,1.2,5.34,0.544,544,+/-0.24,+/-0.24,+/-1.068,+/-0.109,+/-109,Right Hand,265.6666,266,Light Oil Coat,0.131844
LEC045D 12 S,LEC045D 12 S,LEC045D12S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,1.0778,1.078,0.18876,1.8876,0.01925,0.1925,19.25,192.5,+/-0.108,+/-0.108,+/-0.01891,+/-0.1891,+/-0.00193,+/-0.0193,+/-1.929,+/-19.29,0.285,0.285,7.24,0.724,Reference,Reference,Reference,Reference,22.222,22.2,0.9,8.7,142.632,142.6,814.4,8144,2.547,25.47,2547,25470,0.045,0.045,1.14,0.114,0.9996,1,4.45,0.453,453,+/-0.2,+/-0.2,+/-0.89,+/-0.091,+/-91,Right Hand,265.6666,266,Natural,0.134355
LEC045D 24 M,LEC045D 24 M,LEC045D24M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,1.2933,1.293,0.2265,2.265,0.0231,0.231,23.1,231,+/-0.129,+/-0.129,+/-0.02259,+/-0.2259,+/-0.0023,+/-0.023,+/-2.304,+/-23.04,0.285,0.285,7.24,0.724,Reference,Reference,Reference,Reference,22.222,22.2,0.9,8.7,171.159,171.2,977.3,9773,3.057,30.57,3057,30570,0.045,0.045,1.14,0.114,1.2,1.2,5.34,0.544,544,+/-0.24,+/-0.24,+/-1.068,+/-0.109,+/-109,Right Hand,532.3333,532,Light Oil Coat,0.263195
LEC045D 24 S,LEC045D 24 S,LEC045D24S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,1.0778,1.078,0.18876,1.8876,0.01925,0.1925,19.25,192.5,+/-0.108,+/-0.108,+/-0.01891,+/-0.1891,+/-0.00193,+/-0.0193,+/-1.929,+/-19.29,0.285,0.285,7.24,0.724,Reference,Reference,Reference,Reference,22.222,22.2,0.9,8.7,142.632,142.6,814.4,8144,2.547,25.47,2547,25470,0.045,0.045,1.14,0.114,0.9996,1,4.45,0.453,453,+/-0.2,+/-0.2,+/-0.89,+/-0.091,+/-91,Right Hand,532.3333,532,Natural,0.268208
LEC045D 36 M,LEC045D 36 M,LEC045D36M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,1.2933,1.293,0.2265,2.265,0.0231,0.231,23.1,231,+/-0.129,+/-0.129,+/-0.02259,+/-0.2259,+/-0.0023,+/-0.023,+/-2.304,+/-23.04,0.285,0.285,7.24,0.724,Reference,Reference,Reference,Reference,22.222,22.2,0.9,8.7,171.159,171.2,977.3,9773,3.057,30.57,3057,30570,0.045,0.045,1.14,0.114,1.2,1.2,5.34,0.544,544,+/-0.24,+/-0.24,+/-1.068,+/-0.109,+/-109,Right Hand,799,799,Light Oil Coat,0.394546
LEC045D 36 S,LEC045D 36 S,LEC045D36S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,1.0778,1.078,0.18876,1.8876,0.01925,0.1925,19.25,192.5,+/-0.108,+/-0.108,+/-0.01891,+/-0.1891,+/-0.00193,+/-0.0193,+/-1.929,+/-19.29,0.285,0.285,7.24,0.724,Reference,Reference,Reference,Reference,22.222,22.2,0.9,8.7,142.632,142.6,814.4,8144,2.547,25.47,2547,25470,0.045,0.045,1.14,0.114,0.9996,1,4.45,0.453,453,+/-0.2,+/-0.2,+/-0.89,+/-0.091,+/-91,Right Hand,799,799,Natural,0.402061
LEC045E 12 M,LEC045E 12 M,LEC045E12M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,0.4934,0.493,0.08641,0.8641,0.00881,0.0881,8.81,88.1,+/-0.049,+/-0.049,+/-0.00858,+/-0.0858,+/-0.00088,+/-0.0088,+/-0.875,+/-8.75,0.41,0.41,10.41,1.041,Reference,Reference,Reference,Reference,22.222,22.2,0.9,8.7,65.299,65.3,372.9,3729,1.166,11.66,1166,11660,0.045,0.045,1.14,0.114,0.7,0.7,3.11,0.318,318,+/-0.14,+/-0.14,+/-0.623,+/-0.064,+/-64,Right Hand,265.6666,266,Light Oil Coat,0.181785
LEC045E 12 S,LEC045E 12 S,LEC045E12S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,0.4112,0.411,0.07201,0.7201,0.00734,0.0734,7.34,73.4,+/-0.041,+/-0.041,+/-0.00718,+/-0.0718,+/-0.00073,+/-0.0073,+/-0.732,+/-7.32,0.41,0.41,10.41,1.041,Reference,Reference,Reference,Reference,22.222,22.2,0.9,8.7,54.416,54.4,310.7,3107,0.972,9.72,972,9720,0.045,0.045,1.14,0.114,0.5831,0.58,2.59,0.264,264,+/-0.117,+/-0.117,+/-0.52,+/-0.053,+/-53,Right Hand,265.6666,266,Natural,0.185247
LEC045E 24 M,LEC045E 24 M,LEC045E24M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,0.4934,0.493,0.08641,0.8641,0.00881,0.0881,8.81,88.1,+/-0.049,+/-0.049,+/-0.00858,+/-0.0858,+/-0.00088,+/-0.0088,+/-0.875,+/-8.75,0.41,0.41,10.41,1.041,Reference,Reference,Reference,Reference,22.222,22.2,0.9,8.7,65.299,65.3,372.9,3729,1.166,11.66,1166,11660,0.045,0.045,1.14,0.114,0.7,0.7,3.11,0.318,318,+/-0.14,+/-0.14,+/-0.623,+/-0.064,+/-64,Right Hand,532.3333,532,Light Oil Coat,0.36289
LEC045E 24 S,LEC045E 24 S,LEC045E24S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,0.4112,0.411,0.07201,0.7201,0.00734,0.0734,7.34,73.4,+/-0.041,+/-0.041,+/-0.00718,+/-0.0718,+/-0.00073,+/-0.0073,+/-0.732,+/-7.32,0.41,0.41,10.41,1.041,Reference,Reference,Reference,Reference,22.222,22.2,0.9,8.7,54.416,54.4,310.7,3107,0.972,9.72,972,9720,0.045,0.045,1.14,0.114,0.5831,0.58,2.59,0.264,264,+/-0.117,+/-0.117,+/-0.52,+/-0.053,+/-53,Right Hand,532.3333,532,Natural,0.369802
LEC045E 36 M,LEC045E 36 M,LEC045E36M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,0.4934,0.493,0.08641,0.8641,0.00881,0.0881,8.81,88.1,+/-0.049,+/-0.049,+/-0.00858,+/-0.0858,+/-0.00088,+/-0.0088,+/-0.875,+/-8.75,0.41,0.41,10.41,1.041,Reference,Reference,Reference,Reference,22.222,22.2,0.9,8.7,65.299,65.3,372.9,3729,1.166,11.66,1166,11660,0.045,0.045,1.14,0.114,0.7,0.7,3.11,0.318,318,+/-0.14,+/-0.14,+/-0.623,+/-0.064,+/-64,Right Hand,799,799,Light Oil Coat,0.543996
LEC045E 36 S,LEC045E 36 S,LEC045E36S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,0.4112,0.411,0.07201,0.7201,0.00734,0.0734,7.34,73.4,+/-0.041,+/-0.041,+/-0.00718,+/-0.0718,+/-0.00073,+/-0.0073,+/-0.732,+/-7.32,0.41,0.41,10.41,1.041,Reference,Reference,Reference,Reference,22.222,22.2,0.9,8.7,54.416,54.4,310.7,3107,0.972,9.72,972,9720,0.045,0.045,1.14,0.114,0.5831,0.58,2.59,0.264,264,+/-0.117,+/-0.117,+/-0.52,+/-0.053,+/-53,Right Hand,799,799,Natural,0.554357
LEC049D 12 M,LEC049D 12 M,LEC049D12M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,2.055,2.055,0.3599,3.599,0.0367,0.367,36.7,367,+/-0.206,+/-0.206,+/-0.03608,+/-0.3608,+/-0.00368,+/-0.0368,+/-3.679,+/-36.79,0.277,0.277,7.04,0.704,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,249.587,249.6,1425.1,14251,4.457,44.57,4457,44570,0.049,0.049,1.24,0.124,1.5,1.5,6.67,0.68,680,+/-0.3,+/-0.3,+/-1.334,+/-0.136,+/-136,Right Hand,243.8979,244,Light Oil Coat,0.14187
LEC049D 12 S,LEC049D 12 S,LEC049D12S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,1.7125,1.713,0.29992,2.9992,0.03058,0.3058,30.58,305.8,+/-0.171,+/-0.171,+/-0.02995,+/-0.2995,+/-0.00305,+/-0.0305,+/-3.054,+/-30.54,0.277,0.277,7.04,0.704,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,207.99,208,1187.6,11876,3.714,37.14,3714,37140,0.049,0.049,1.24,0.124,1.2495,1.25,5.56,0.567,567,+/-0.25,+/-0.25,+/-1.112,+/-0.113,+/-113,Right Hand,243.8979,244,Natural,0.144572
LEC049D 24 M,LEC049D 24 M,LEC049D24M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,2.055,2.055,0.3599,3.599,0.0367,0.367,36.7,367,+/-0.206,+/-0.206,+/-0.03608,+/-0.3608,+/-0.00368,+/-0.0368,+/-3.679,+/-36.79,0.277,0.277,7.04,0.704,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,249.587,249.6,1425.1,14251,4.457,44.57,4457,44570,0.049,0.049,1.24,0.124,1.5,1.5,6.67,0.68,680,+/-0.3,+/-0.3,+/-1.334,+/-0.136,+/-136,Right Hand,488.7959,489,Light Oil Coat,0.283163
LEC049D 24 S,LEC049D 24 S,LEC049D24S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,1.7125,1.713,0.29992,2.9992,0.03058,0.3058,30.58,305.8,+/-0.171,+/-0.171,+/-0.02995,+/-0.2995,+/-0.00305,+/-0.0305,+/-3.054,+/-30.54,0.277,0.277,7.04,0.704,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,207.99,208,1187.6,11876,3.714,37.14,3714,37140,0.049,0.049,1.24,0.124,1.2495,1.25,5.56,0.567,567,+/-0.25,+/-0.25,+/-1.112,+/-0.113,+/-113,Right Hand,488.7959,489,Natural,0.288557
LEC049D 36 M,LEC049D 36 M,LEC049D36M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,2.055,2.055,0.3599,3.599,0.0367,0.367,36.7,367,+/-0.206,+/-0.206,+/-0.03608,+/-0.3608,+/-0.00368,+/-0.0368,+/-3.679,+/-36.79,0.277,0.277,7.04,0.704,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,249.587,249.6,1425.1,14251,4.457,44.57,4457,44570,0.049,0.049,1.24,0.124,1.5,1.5,6.67,0.68,680,+/-0.3,+/-0.3,+/-1.334,+/-0.136,+/-136,Right Hand,733.6938,734,Light Oil Coat,0.424457
LEC049D 36 S,LEC049D 36 S,LEC049D36S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,36,36,914,91.4,+/-0.720,+/-0.720,+/-18,+/-1.8,1.7125,1.713,0.29992,2.9992,0.03058,0.3058,30.58,305.8,+/-0.171,+/-0.171,+/-0.02995,+/-0.2995,+/-0.00305,+/-0.0305,+/-3.054,+/-30.54,0.277,0.277,7.04,0.704,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,207.99,208,1187.6,11876,3.714,37.14,3714,37140,0.049,0.049,1.24,0.124,1.2495,1.25,5.56,0.567,567,+/-0.25,+/-0.25,+/-1.112,+/-0.113,+/-113,Right Hand,733.6938,734,Natural,0.432542
LEC049E 12 M,LEC049E 12 M,LEC049E12M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,0.7761,0.776,0.13592,1.3592,0.01386,0.1386,13.86,138.6,+/-0.078,+/-0.078,+/-0.01366,+/-0.1366,+/-0.00139,+/-0.0139,+/-1.393,+/-13.93,0.402,0.402,10.21,1.021,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,94.264,94.3,538.2,5382,1.683,16.83,1683,16830,0.049,0.049,1.24,0.124,0.88,0.88,3.91,0.399,399,+/-0.176,+/-0.176,+/-0.783,+/-0.08,+/-80,Right Hand,243.8979,244,Light Oil Coat,0.196268
LEC049E 12 S,LEC049E 12 S,LEC049E12S,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,12,12,305,30.5,+/-0.24,+/-0.24,+/-6,+/-0.6,0.6468,0.647,0.11328,1.1328,0.01155,0.1155,11.55,115.5,+/-0.065,+/-0.065,+/-0.01138,+/-0.1138,+/-0.00116,+/-0.0116,+/-1.161,+/-11.61,0.402,0.402,10.21,1.021,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,78.553,78.6,448.5,4485,1.403,14.03,1403,14030,0.049,0.049,1.24,0.124,0.733,0.73,3.26,0.332,332,+/-0.147,+/-0.147,+/-0.654,+/-0.067,+/-67,Right Hand,243.8979,244,Natural,0.200007
LEC049E 24 M,LEC049E 24 M,LEC049E24M,Specialty Spring,Stock,Continuous Length Extension,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,+/-0.01,+/-0.01,+/-0.25,+/-0.025,24,24,610,61,+/-0.480,+/-0.480,+/-12,+/-1.2,0.7761,0.776,0.13592,1.3592,0.01386,0.1386,13.86,138.6,+/-0.078,+/-0.078,+/-0.01366,+/-0.1366,+/-0.00139,+/-0.0139,+/-1.393,+/-13.93,0.402,0.402,10.21,1.021,Reference,Reference,Reference,Reference,20.408,20.4,0.8,8,94.264,94.3,538.2,5382,1.683,16.83,1683,16830,0.049,0.049,1.24,0.124,0.88,0.88,3.91,0.399,399,+/-0.176,+/-0.176,+/-0.783,+/-0.08,+/-80,Right Hand,488.7959,489,Light Oil Coat,0.391738
