title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 029C 04 S316,LE 029C 04 S316,LE029C04S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,1.375,1.375,34.93,3.493,0.035,0.035,0.89,0.089,2.42,2.42,0.424,4.24,0.0432,0.432,43.2,432,0.242,0.242,0.0424,0.424,0.00432,0.0432,4.32,43.2,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,33.8461,33.8,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,2.686,2.686,11.948,1.2184,1218.4,2.295,2.295,58.29,5.829,0.991,0.991,25.17,2.517,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.005,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 05 M,LE 029C 05 M,LE029C05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,2.55,2.55,0.447,4.47,0.0455,0.455,45.5,455,0.255,0.255,0.0447,0.447,0.00455,0.0455,4.55,45.5,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,38.5448,38.5,0.029,0.029,0.74,0.074,Standard Loops,0.55,0.55,2.447,0.2495,249.5,0.11,0.11,0.4893,0.0499,49.9,4.3,4.3,19.127,1.9505,1950.5,2.97,2.97,75.44,7.544,1.116,1.116,28.35,2.835,Factory Option,Zinc Plate and Bake per ASTM B633,0.00555,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 05 S,LE 029C 05 S,LE029C05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,2.12,2.12,0.371,3.71,0.0379,0.379,37.9,379,0.212,0.212,0.0371,0.371,0.00379,0.0379,3.79,37.9,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,38.6357,38.6,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,3.5819,3.5819,15.933,1.6247,1624.7,2.97,2.97,75.44,7.544,1.116,1.116,28.35,2.835,Factory Option,Passivate per ASTM A967,0.00567,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 05 S316,LE 029C 05 S316,LE029C05S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,2.12,2.12,0.371,3.71,0.0379,0.379,37.9,379,0.212,0.212,0.0371,0.371,0.00379,0.0379,3.79,37.9,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,38.6357,38.6,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,2.686,2.686,11.948,1.2184,1218.4,2.55,2.55,64.77,6.477,1.116,1.116,28.35,2.835,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00567,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 06 M,LE 029C 06 M,LE029C06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,2.1,2.1,0.368,3.68,0.0375,0.375,37.5,375,0.21,0.21,0.0368,0.368,0.00375,0.0375,3.75,37.5,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,46.8044,46.8,0.029,0.029,0.74,0.074,Standard Loops,0.55,0.55,2.447,0.2495,249.5,0.11,0.11,0.4893,0.0499,49.9,4.3,4.3,19.127,1.9505,1950.5,3.54,3.54,89.92,8.992,1.366,1.366,34.7,3.47,Factory Option,Zinc Plate and Bake per ASTM B633,0.00669,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 06 S,LE 029C 06 S,LE029C06S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,1.75,1.75,0.306,3.06,0.0313,0.313,31.3,313,0.175,0.175,0.0306,0.306,0.00313,0.0313,3.13,31.3,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,46.8044,46.8,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,3.5819,3.5819,15.933,1.6247,1624.7,3.54,3.54,89.92,8.992,1.366,1.366,34.7,3.47,Factory Option,Passivate per ASTM A967,0.00681,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 06 S316,LE 029C 06 S316,LE029C06S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,1.75,1.75,0.306,3.06,0.0313,0.313,31.3,313,0.175,0.175,0.0306,0.306,0.00313,0.0313,3.13,31.3,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,46.8044,46.8,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,2.686,2.686,11.948,1.2184,1218.4,3.023,3.023,76.78,7.678,1.366,1.366,34.7,3.47,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00681,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 07 M,LE 029C 07 M,LE029C07M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2,2,50.8,5.08,0.04,0.04,1.02,0.102,1.8,1.8,0.315,3.15,0.0321,0.321,32.1,321,0.18,0.18,0.0315,0.315,0.00321,0.0321,3.21,32.1,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,54.6051,54.6,0.029,0.029,0.74,0.074,Standard Loops,0.55,0.55,2.447,0.2495,249.5,0.11,0.11,0.4893,0.0499,49.9,4.3,4.3,19.127,1.9505,1950.5,4.08,4.08,103.63,10.363,1.616,1.616,41.05,4.105,Factory Option,Zinc Plate and Bake per ASTM B633,0.00775,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 07 S,LE 029C 07 S,LE029C07S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2,2,50.8,5.08,0.04,0.04,1.02,0.102,1.5,1.5,0.263,2.63,0.0268,0.268,26.8,268,0.15,0.15,0.0263,0.263,0.00268,0.0268,2.68,26.8,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,54.6051,54.6,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,3.5819,3.5819,15.933,1.6247,1624.7,4.08,4.08,103.63,10.363,1.616,1.616,41.05,4.105,Factory Option,Passivate per ASTM A967,0.0079,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 07 S316,LE 029C 07 S316,LE029C07S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2,2,50.8,5.08,0.04,0.04,1.02,0.102,1.5,1.5,0.263,2.63,0.0268,0.268,26.8,268,0.15,0.15,0.0263,0.263,0.00268,0.0268,2.68,26.8,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,54.6051,54.6,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,2.686,2.686,11.948,1.2184,1218.4,3.485,3.485,88.52,8.852,1.616,1.616,41.05,4.105,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.0079,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 08 M,LE 029C 08 M,LE029C08M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,1.6,1.6,0.28,2.8,0.0286,0.286,28.6,286,0.16,0.16,0.028,0.28,0.00286,0.0286,2.86,28.6,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,61.4308,61.4,0.029,0.029,0.74,0.074,Standard Loops,0.55,0.55,2.447,0.2495,249.5,0.11,0.11,0.4893,0.0499,49.9,4.3,4.3,19.127,1.9505,1950.5,4.59,4.59,116.59,11.659,1.866,1.866,47.4,4.74,Factory Option,Zinc Plate and Bake per ASTM B633,0.00869,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 08 S,LE 029C 08 S,LE029C08S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,1.33,1.33,0.233,2.33,0.0238,0.238,23.8,238,0.133,0.133,0.0233,0.233,0.00238,0.0238,2.38,23.8,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,61.5848,61.6,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,3.5819,3.5819,15.933,1.6247,1624.7,4.59,4.59,116.59,11.659,1.866,1.866,47.4,4.74,Factory Option,Passivate per ASTM A967,0.00888,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 08 S316,LE 029C 08 S316,LE029C08S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,1.33,1.33,0.233,2.33,0.0238,0.238,23.8,238,0.133,0.133,0.0233,0.233,0.00238,0.0238,2.38,23.8,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,61.5848,61.6,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,2.686,2.686,11.948,1.2184,1218.4,3.925,3.925,99.7,9.97,1.866,1.866,47.4,4.74,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00888,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 09 M,LE 029C 09 M,LE029C09M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,1.37,1.37,0.24,2.4,0.0245,0.245,24.5,245,0.137,0.137,0.024,0.24,0.00245,0.0245,2.45,24.5,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,71.744,71.7,0.029,0.029,0.74,0.074,Standard Loops,0.55,0.55,2.447,0.2495,249.5,0.11,0.11,0.4893,0.0499,49.9,4.3,4.3,19.127,1.9505,1950.5,5.24,5.24,133.1,13.31,2.116,2.116,53.75,5.375,Factory Option,Zinc Plate and Bake per ASTM B633,0.0101,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 09 S,LE 029C 09 S,LE029C09S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,1.14,1.14,0.2,2,0.0204,0.204,20.4,204,0.114,0.114,0.02,0.2,0.00204,0.0204,2.04,20.4,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,71.8489,71.8,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,3.5819,3.5819,15.933,1.6247,1624.7,5.24,5.24,133.1,13.31,2.116,2.116,53.75,5.375,Factory Option,Passivate per ASTM A967,0.01031,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 09 S316,LE 029C 09 S316,LE029C09S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,1.14,1.14,0.2,2,0.0204,0.204,20.4,204,0.114,0.114,0.02,0.2,0.00204,0.0204,2.04,20.4,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,71.8489,71.8,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,2.686,2.686,11.948,1.2184,1218.4,4.454,4.454,113.13,11.313,2.116,2.116,53.75,5.375,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01031,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 10 M,LE 029C 10 M,LE029C10M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2.75,2.75,69.85,6.985,0.05,0.05,1.27,0.127,1.22,1.22,0.214,2.14,0.0218,0.218,21.8,218,0.122,0.122,0.0214,0.214,0.00218,0.0218,2.18,21.8,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,80.565,80.6,0.029,0.029,0.74,0.074,Standard Loops,0.55,0.55,2.447,0.2495,249.5,0.11,0.11,0.4893,0.0499,49.9,4.3,4.3,19.127,1.9505,1950.5,5.82,5.82,147.83,14.783,2.366,2.366,60.1,6.01,Factory Option,Zinc Plate and Bake per ASTM B633,0.01131,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 10 S,LE 029C 10 S,LE029C10S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2.75,2.75,69.85,6.985,0.05,0.05,1.27,0.127,1.02,1.02,0.179,1.79,0.0182,0.182,18.2,182,0.102,0.102,0.0179,0.179,0.00182,0.0182,1.82,18.2,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,80.3017,80.3,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,3.5819,3.5819,15.933,1.6247,1624.7,5.82,5.82,147.83,14.783,2.366,2.366,60.1,6.01,Factory Option,Passivate per ASTM A967,0.01149,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 10 S316,LE 029C 10 S316,LE029C10S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2.75,2.75,69.85,6.985,0.05,0.05,1.27,0.127,1.02,1.02,0.179,1.79,0.0182,0.182,18.2,182,0.102,0.102,0.0179,0.179,0.00182,0.0182,1.82,18.2,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,80.3017,80.3,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,2.686,2.686,11.948,1.2184,1218.4,4.934,4.934,125.32,12.532,2.366,2.366,60.1,6.01,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01149,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 11 M,LE 029C 11 M,LE029C11M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,3,3,76.2,7.62,0.05,0.05,1.27,0.127,1.1,1.1,0.193,1.93,0.0196,0.196,19.6,196,0.11,0.11,0.0193,0.193,0.00196,0.0196,1.96,19.6,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,89.3539,89.4,0.029,0.029,0.74,0.074,Standard Loops,0.55,0.55,2.447,0.2495,249.5,0.11,0.11,0.4893,0.0499,49.9,4.3,4.3,19.127,1.9505,1950.5,6.41,6.41,162.81,16.281,2.616,2.616,66.45,6.645,Factory Option,Zinc Plate and Bake per ASTM B633,0.01252,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 11 S,LE 029C 11 S,LE029C11S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,3,3,76.2,7.62,0.05,0.05,1.27,0.127,0.92,0.92,0.161,1.61,0.0164,0.164,16.4,164,0.092,0.092,0.0161,0.161,0.00164,0.0164,1.64,16.4,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,89.0302,89,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,3.5819,3.5819,15.933,1.6247,1624.7,6.41,6.41,162.81,16.281,2.616,2.616,66.45,6.645,Factory Option,Passivate per ASTM A967,0.01271,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 11 S316,LE 029C 11 S316,LE029C11S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,3,3,76.2,7.62,0.05,0.05,1.27,0.127,0.92,0.92,0.161,1.61,0.0164,0.164,16.4,164,0.092,0.092,0.0161,0.161,0.00164,0.0164,1.64,16.4,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,89.0302,89,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,2.686,2.686,11.948,1.2184,1218.4,5.421,5.421,137.69,13.769,2.616,2.616,66.45,6.645,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01271,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 12 M,LE 029C 12 M,LE029C12M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,3.5,3.5,88.9,8.89,0.07,0.07,1.78,0.178,0.923,0.923,0.162,1.62,0.0165,0.165,16.5,165,0.0923,0.0923,0.0162,0.162,0.00165,0.0165,1.65,16.5,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,106.448,106.4,0.029,0.029,0.74,0.074,Standard Loops,0.55,0.55,2.447,0.2495,249.5,0.11,0.11,0.4893,0.0499,49.9,4.3,4.3,19.127,1.9505,1950.5,7.562,7.562,192.07,19.207,3.116,3.116,79.15,7.915,Factory Option,Zinc Plate and Bake per ASTM B633,0.01483,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 12 S,LE 029C 12 S,LE029C12S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,3.5,3.5,88.9,8.89,0.07,0.07,1.78,0.178,0.769,0.769,0.135,1.35,0.0137,0.137,13.7,137,0.0769,0.0769,0.0135,0.135,0.00137,0.0137,1.37,13.7,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,106.448,106.4,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,3.5819,3.5819,15.933,1.6247,1624.7,7.562,7.562,192.07,19.207,3.116,3.116,79.15,7.915,Factory Option,Passivate per ASTM A967,0.01494,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 12 S316,LE 029C 12 S316,LE029C12S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,3.5,3.5,88.9,8.89,0.07,0.07,1.78,0.178,0.769,0.769,0.135,1.35,0.0137,0.137,13.7,137,0.0769,0.0769,0.0135,0.135,0.00137,0.0137,1.37,13.7,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,106.448,106.4,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,2.686,2.686,11.948,1.2184,1218.4,6.397,6.397,162.48,16.248,3.116,3.116,79.15,7.915,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01494,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 13 M,LE 029C 13 M,LE029C13M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,4,4,101.6,10.16,0.08,0.08,2.03,0.203,0.795,0.795,0.139,1.39,0.0142,0.142,14.2,142,0.0795,0.0795,0.0139,0.139,0.00142,0.0142,1.42,14.2,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,123.69,123.7,0.029,0.029,0.74,0.074,Standard Loops,0.55,0.55,2.447,0.2495,249.5,0.11,0.11,0.4893,0.0499,49.9,4.3,4.3,19.127,1.9505,1950.5,8.716,8.716,221.39,22.139,3.616,3.616,91.85,9.185,Factory Option,Zinc Plate and Bake per ASTM B633,0.01719,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
LE 029C 13 S,LE 029C 13 S,LE029C13S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,4,4,101.6,10.16,0.08,0.08,2.03,0.203,0.662,0.662,0.116,1.16,0.0118,0.118,11.8,118,0.0662,0.0662,0.0116,0.116,0.00118,0.0118,1.18,11.8,0.192,0.192,4.88,0.488,REF,Reference,Reference,Reference,123.69,123.7,0.029,0.029,0.74,0.074,Standard Loops,0.4581,0.4581,2.038,0.2078,207.8,0.09162,0.09162,0.4075,0.04156,41.56,3.5819,3.5819,15.933,1.6247,1624.7,8.716,8.716,221.39,22.139,3.616,3.616,91.85,9.185,Factory Option,Passivate per ASTM A967,0.01731,0.192,0.192,4.88,0.488,Random,0.029,0.029,0.74,0.074
