title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 125P 01 S,LC 125P 01 S,LC125P01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,52.7826,52.783,9.244,92.44,0.9426,9.426,942.59,9425.9,5.278,5.278,0.9244,9.244,0.09425,0.9425,94.255,942.55,0.57,0.57,14.48,1.448,0.125,0.125,3.18,,Stainless Steel,SS,49.0683,49.068,218.27,22.257,22257.38,Squared and Ground,Factory Option,2.43,2.43,Reference,Reference,4.43,4.43,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.069
LC 125P 01 S316,LC 125P 01 S316,LC125P01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,52.7826,52.783,9.244,92.44,0.9426,9.426,942.59,9425.9,5.278,5.278,0.9244,9.244,0.09425,0.9425,94.255,942.55,0.57,0.57,14.48,1.448,0.125,0.125,3.18,,Stainless Steel Type 316,SS316,49.0683,49.068,218.27,22.257,22257.38,Squared and Ground,Factory Option,2.43,2.43,Reference,Reference,4.43,4.43,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.069
LC 125P 02 M,LC 125P 02 M,LC125P02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.07,0.07,1.78,0.178,43.4,43.4,7.601,76.01,0.775,7.75,775.04,7750.4,4.34,4.34,0.7601,7.601,0.0775,0.775,77.504,775.04,0.695,0.695,17.65,1.765,0.125,0.125,3.18,,Music Wire,MW,56.6333,56.633,251.92,25.689,25688.86,Squared and Ground,Factory Option,3.4,3.4,Reference,Reference,5.4,5.4,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.083
LC 125P 02 S,LC 125P 02 S,LC125P02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.07,0.07,1.78,0.178,37.7391,37.739,6.609,66.09,0.6739,6.739,673.94,6739.4,3.774,3.774,0.661,6.61,0.0674,0.674,67.396,673.96,0.695,0.695,17.65,1.765,0.125,0.125,3.18,,Stainless Steel,SS,49.2463,49.246,219.06,22.338,22338.12,Squared and Ground,Factory Option,3.4,3.4,Reference,Reference,5.4,5.4,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.085
LC 125P 02 S316,LC 125P 02 S316,LC125P02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.07,0.07,1.78,0.178,37.7391,37.739,6.609,66.09,0.6739,6.739,673.94,6739.4,3.774,3.774,0.661,6.61,0.0674,0.674,67.396,673.96,0.695,0.695,17.65,1.765,0.125,0.125,3.18,,Stainless Steel Type 316,SS316,49.2463,49.246,219.06,22.338,22338.12,Squared and Ground,Factory Option,3.4,3.4,Reference,Reference,5.4,5.4,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.085
LC 125P 03 M,LC 125P 03 M,LC125P03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,33.7,33.7,5.902,59.02,0.6018,6.018,601.81,6018.1,3.37,3.37,0.5902,5.902,0.06018,0.6018,60.181,601.81,0.821,0.821,20.85,2.085,0.125,0.125,3.18,,Music Wire,MW,56.581,56.581,251.68,25.665,25665.14,Squared and Ground,Factory Option,4.38,4.38,Reference,Reference,6.38,6.38,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.098
LC 125P 03 S,LC 125P 03 S,LC125P03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,29.3043,29.304,5.132,51.32,0.5233,5.233,523.32,5233.2,2.93,2.93,0.5131,5.131,0.05232,0.5232,52.324,523.24,0.821,0.821,20.85,2.085,0.125,0.125,3.18,,Stainless Steel,SS,49.2009,49.201,218.86,22.318,22317.53,Squared and Ground,Factory Option,4.38,4.38,Reference,Reference,6.38,6.38,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.1
LC 125P 03 S316,LC 125P 03 S316,LC125P03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,29.3043,29.304,5.132,51.32,0.5233,5.233,523.32,5233.2,2.93,2.93,0.5131,5.131,0.05232,0.5232,52.324,523.24,0.821,0.821,20.85,2.085,0.125,0.125,3.18,,Stainless Steel Type 316,SS316,49.2009,49.201,218.86,22.318,22317.53,Squared and Ground,Factory Option,4.38,4.38,Reference,Reference,6.38,6.38,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.1
LC 125P 04 M,LC 125P 04 M,LC125P04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,27.6,27.6,4.834,48.34,0.4929,4.929,492.88,4928.8,2.76,2.76,0.4834,4.834,0.04929,0.4929,49.288,492.88,0.946,0.946,24.03,2.403,0.125,0.125,3.18,,Music Wire,MW,56.7018,56.702,252.22,25.72,25719.94,Squared and Ground,Factory Option,5.34,5.34,Reference,Reference,7.34,7.34,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.113
LC 125P 04 S,LC 125P 04 S,LC125P04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,24,24,4.203,42.03,0.4286,4.286,428.59,4285.9,2.4,2.4,0.4203,4.203,0.04286,0.4286,42.859,428.59,0.946,0.946,24.03,2.403,0.125,0.125,3.18,,Stainless Steel,SS,49.3059,49.306,219.32,22.365,22365.16,Squared and Ground,Factory Option,5.34,5.34,Reference,Reference,7.34,7.34,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.115
LC 125P 04 S316,LC 125P 04 S316,LC125P04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,24,24,4.203,42.03,0.4286,4.286,428.59,4285.9,2.4,2.4,0.4203,4.203,0.04286,0.4286,42.859,428.59,0.946,0.946,24.03,2.403,0.125,0.125,3.18,,Stainless Steel Type 316,SS316,49.3059,49.306,219.32,22.365,22365.16,Squared and Ground,Factory Option,5.34,5.34,Reference,Reference,7.34,7.34,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.115
LC 125P 05 M,LC 125P 05 M,LC125P05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,23.3,23.3,4.081,40.81,0.4161,4.161,416.09,4160.9,2.33,2.33,0.4081,4.081,0.04161,0.4161,41.609,416.09,1.073,1.073,27.25,2.725,0.125,0.125,3.18,,Music Wire,MW,56.559,56.559,251.59,25.655,25655.16,Squared and Ground,Factory Option,6.33,6.33,Reference,Reference,8.33,8.33,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.128
LC 125P 05 S,LC 125P 05 S,LC125P05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,20.2608,20.261,3.548,35.48,0.3618,3.618,361.82,3618.2,2.026,2.026,0.3548,3.548,0.03618,0.3618,36.18,361.8,1.073,1.073,27.25,2.725,0.125,0.125,3.18,,Stainless Steel,SS,49.1818,49.182,218.77,22.309,22308.86,Squared and Ground,Factory Option,6.33,6.33,Reference,Reference,8.33,8.33,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.131
LC 125P 05 S316,LC 125P 05 S316,LC125P05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,20.2608,20.261,3.548,35.48,0.3618,3.618,361.82,3618.2,2.026,2.026,0.3548,3.548,0.03618,0.3618,36.18,361.8,1.073,1.073,27.25,2.725,0.125,0.125,3.18,,Stainless Steel Type 316,SS316,49.1818,49.182,218.77,22.309,22308.86,Squared and Ground,Factory Option,6.33,6.33,Reference,Reference,8.33,8.33,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.131
LC 125P 06 M,LC 125P 06 M,LC125P06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.14,0.14,3.56,0.356,20.2,20.2,3.538,35.38,0.3607,3.607,360.73,3607.3,2.02,2.02,0.3538,3.538,0.03607,0.3607,36.073,360.73,1.198,1.198,30.43,3.043,0.125,0.125,3.18,,Music Wire,MW,56.6073,56.607,251.8,25.677,25677.07,Squared and Ground,Factory Option,7.3,7.3,Reference,Reference,9.3,9.3,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.143
LC 125P 06 S,LC 125P 06 S,LC125P06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.14,0.14,3.56,0.356,17.5652,17.565,3.076,30.76,0.3137,3.137,313.68,3136.8,1.757,1.757,0.3077,3.077,0.03138,0.3138,31.377,313.77,1.198,1.198,30.43,3.043,0.125,0.125,3.18,,Stainless Steel,SS,49.2237,49.224,218.96,22.328,22327.87,Squared and Ground,Factory Option,7.3,7.3,Reference,Reference,9.3,9.3,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.146
LC 125P 06 S316,LC 125P 06 S316,LC125P06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.169,1.169,29.69,2.969,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.14,0.14,3.56,0.356,17.5652,17.565,3.076,30.76,0.3137,3.137,313.68,3136.8,1.757,1.757,0.3077,3.077,0.03138,0.3138,31.377,313.77,1.198,1.198,30.43,3.043,0.125,0.125,3.18,,Stainless Steel Type 316,SS316,49.2237,49.224,218.96,22.328,22327.87,Squared and Ground,Factory Option,7.3,7.3,Reference,Reference,9.3,9.3,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,1.21,1.21,30.73,3.073,Reference,Reference,Reference,Reference,,0.146
LC 135JJ 01M,LC 135JJ 01M,LC135JJ01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.031,0.031,0.79,0.079,843.0033,843.003,147.638,1476.38,15.0544,150.544,15054.35,150543.5,84.3,84.3,14.7637,147.637,1.50543,15.0543,1505.429,15054.29,0.6166,0.617,15.66,1.566,0.135,0.135,3.43,,Music Wire,MW,217.7659,217.766,968.67,98.779,98778.61,Squared and Ground,Factory Option,2.4349,2.4349,Reference,Reference,4.4349,4.4349,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.0366401
LC 135JJ 01S,LC 135JJ 01S,LC135JJ01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.031,0.031,0.79,0.079,702.2369,702.237,122.985,1229.85,12.5405,125.405,12540.55,125405.5,70.224,70.224,12.2985,122.985,1.25406,12.5406,1254.06,12540.6,0.6166,0.617,15.66,1.566,0.135,0.135,3.43,,Stainless Steel,SS,181.4029,181.403,806.92,82.284,82284.36,Squared and Ground,Factory Option,2.5417,2.5417,Reference,Reference,4.5417,4.5417,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.0382374
LC 135JJ 02M,LC 135JJ 02M,LC135JJ02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.035,0.035,0.89,0.089,698.6534,698.653,122.357,1223.57,12.4766,124.766,12476.55,124765.5,69.865,69.865,12.2357,122.357,1.24765,12.4765,1247.649,12476.49,0.6866,0.687,17.44,1.744,0.135,0.135,3.43,,Music Wire,MW,217.7659,217.766,968.67,98.779,98778.61,Squared and Ground,Factory Option,2.938,2.938,Reference,Reference,4.938,4.938,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.0407964
LC 135JJ 02S,LC 135JJ 02S,LC135JJ02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.035,0.035,0.89,0.089,581.9909,581.991,101.926,1019.26,10.3932,103.932,10393.19,103931.9,58.199,58.199,10.1926,101.926,1.03932,10.3932,1039.318,10393.18,0.6866,0.687,17.44,1.744,0.135,0.135,3.43,,Stainless Steel,SS,181.4029,181.403,806.92,82.284,82284.36,Squared and Ground,Factory Option,3.0669,3.0669,Reference,Reference,5.0669,5.0669,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.0426587
LC 135JJ 03M,LC 135JJ 03M,LC135JJ03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,414.6479,414.648,72.619,726.19,7.4048,74.048,7404.78,74047.8,41.465,41.465,7.2619,72.619,0.74048,7.4048,740.482,7404.82,0.9664,0.966,24.55,2.455,0.135,0.135,3.43,,Music Wire,MW,217.7659,217.766,968.67,98.779,98778.61,Squared and Ground,Factory Option,4.9503,4.9503,Reference,Reference,6.9503,6.9503,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.0574218
LC 135JJ 03S,LC 135JJ 03S,LC135JJ03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,345.4092,345.409,60.493,604.93,6.1683,61.683,6168.32,61683.2,34.541,34.541,6.0493,60.493,0.61683,6.1683,616.833,6168.33,0.9664,0.966,24.55,2.455,0.135,0.135,3.43,,Stainless Steel,SS,181.4029,181.403,806.92,82.284,82284.36,Squared and Ground,Factory Option,5.1675,5.1675,Reference,Reference,7.1675,7.1675,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.0603441
LC 135JJ 04M,LC 135JJ 04M,LC135JJ04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.062,0.062,1.57,0.157,344.606,344.606,60.352,603.52,6.154,61.54,6153.97,61539.7,34.461,34.461,6.0353,60.353,0.6154,6.154,615.405,6154.05,1.1063,1.106,28.1,2.81,0.135,0.135,3.43,,Music Wire,MW,217.7659,217.766,968.67,98.779,98778.61,Squared and Ground,Factory Option,5.9565,5.9565,Reference,Reference,7.9565,7.9565,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.0657345
LC 135JJ 04S,LC 135JJ 04S,LC135JJ04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.062,0.062,1.57,0.157,287.063,287.063,50.274,502.74,5.1264,51.264,5126.37,51263.7,28.706,28.706,5.0274,50.274,0.51263,5.1263,512.632,5126.32,1.1063,1.106,28.1,2.81,0.135,0.135,3.43,,Stainless Steel,SS,181.4029,181.403,806.92,82.284,82284.36,Squared and Ground,Factory Option,6.2178,6.2178,Reference,Reference,8.2178,8.2178,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.0691868
LC 135JJ 05M,LC 135JJ 05M,LC135JJ05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.07,0.07,1.78,0.178,294.8075,294.808,51.631,516.31,5.2647,52.647,5264.67,52646.7,29.481,29.481,5.1631,51.631,0.52647,5.2647,526.472,5264.72,1.2462,1.246,31.65,3.165,0.135,0.135,3.43,,Music Wire,MW,217.7659,217.766,968.67,98.779,98778.61,Squared and Ground,Factory Option,6.9627,6.9627,Reference,Reference,8.9627,8.9627,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.0740472
LC 135JJ 05S,LC 135JJ 05S,LC135JJ05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.07,0.07,1.78,0.178,245.5799,245.58,43.009,430.09,4.3856,43.856,4385.57,43855.7,24.558,24.558,4.3009,43.009,0.43856,4.3856,438.557,4385.57,1.2462,1.246,31.65,3.165,0.135,0.135,3.43,,Stainless Steel,SS,181.4029,181.403,806.92,82.284,82284.36,Squared and Ground,Factory Option,7.2681,7.2681,Reference,Reference,9.2681,9.2681,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.0780295
LC 135JJ 06M,LC 135JJ 06M,LC135JJ06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.079,0.079,2.01,0.201,257.5843,257.584,45.112,451.12,4.5999,45.999,4599.94,45999.4,25.758,25.758,4.5111,45.111,0.45999,4.5999,459.986,4599.86,1.3861,1.386,35.21,3.521,0.135,0.135,3.43,,Music Wire,MW,217.7659,217.766,968.67,98.779,98778.61,Squared and Ground,Factory Option,7.9688,7.9688,Reference,Reference,9.9688,9.9688,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.0823599
