title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 148N 01 M,LE 148N 01 M,LE148N01M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,5,5,127,12.7,0.093,0.093,2.36,0.236,15,15,2.627,26.27,0.2679,2.679,267.9,2679,1.5,1.5,0.2627,2.627,0.02679,0.2679,26.79,267.9,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,11.18,11.2,0.148,0.148,3.76,0.376,Standard Loops,5.79,5.79,25.755,2.6263,2626.3,1.158,1.158,5.151,0.52527,525.27,64.33,64.33,286.154,29.1801,29180.1,8.903,8.903,226.14,22.614,2.092,2.092,53.14,5.314,Factory Option,Zinc Plate and Bake per ASTM B633,0.341,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 148N 01 S,LE 148N 01 S,LE148N01S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,5,5,127,12.7,0.093,0.093,2.36,0.236,13.0399,13.04,2.284,22.84,0.2329,2.329,232.9,2329,1.304,1.304,0.2284,2.284,0.02329,0.2329,23.29,232.9,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,11.19,11.2,0.148,0.148,3.76,0.376,Standard Loops,5.03,5.03,22.375,2.2816,2281.6,1.006,1.006,4.4749,0.45632,456.32,55.939,55.939,248.829,25.3739,25373.9,8.904,8.904,226.16,22.616,2.092,2.092,53.14,5.314,Factory Option,Passivate per ASTM A967,0.348,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 148N 02 M,LE 148N 02 M,LE148N02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,5.5,5.5,139.7,13.97,0.093,0.093,2.36,0.236,11.5,11.5,2.014,20.14,0.2054,2.054,205.4,2054,1.15,1.15,0.2014,2.014,0.02054,0.2054,20.54,205.4,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,14.59,14.6,0.148,0.148,3.76,0.376,Standard Loops,5.79,5.79,25.755,2.6263,2626.3,1.158,1.158,5.151,0.52527,525.27,64.33,64.33,286.154,29.1801,29180.1,10.59,10.59,268.99,26.899,2.592,2.592,65.84,6.584,Factory Option,Zinc Plate and Bake per ASTM B633,0.429,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 148N 02 S,LE 148N 02 S,LE148N02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,5.5,5.5,139.7,13.97,0.093,0.093,2.36,0.236,10,10,1.751,17.51,0.1786,1.786,178.6,1786,1,1,0.1751,1.751,0.01786,0.1786,17.86,178.6,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,14.59,14.6,0.148,0.148,3.76,0.376,Standard Loops,5.03,5.03,22.375,2.2816,2281.6,1.006,1.006,4.4749,0.45632,456.32,55.939,55.939,248.829,25.3739,25373.9,10.591,10.591,269.01,26.901,2.592,2.592,65.84,6.584,Factory Option,Passivate per ASTM A967,0.437,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 148N 03 M,LE 148N 03 M,LE148N03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,6,6,152.4,15.24,0.093,0.093,2.36,0.236,9.4,9.4,1.646,16.46,0.1679,1.679,167.9,1679,0.94,0.94,0.1646,1.646,0.01679,0.1679,16.79,167.9,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,17.85,17.9,0.148,0.148,3.76,0.376,Standard Loops,5.79,5.79,25.755,2.6263,2626.3,1.158,1.158,5.151,0.52527,525.27,64.33,64.33,286.154,29.1801,29180.1,12.228,12.228,310.59,31.059,3.092,3.092,78.54,7.854,Factory Option,Zinc Plate and Bake per ASTM B633,0.513,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 148N 03 S,LE 148N 03 S,LE148N03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,6,6,152.4,15.24,0.093,0.093,2.36,0.236,8.1702,8.17,1.431,14.31,0.1459,1.459,145.9,1459,0.817,0.817,0.1431,1.431,0.01459,0.1459,14.59,145.9,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,17.85,17.9,0.148,0.148,3.76,0.376,Standard Loops,5.03,5.03,22.375,2.2816,2281.6,1.006,1.006,4.4749,0.45632,456.32,55.939,55.939,248.829,25.3739,25373.9,12.231,12.231,310.67,31.067,3.092,3.092,78.54,7.854,Factory Option,Passivate per ASTM A967,0.523,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 148N 04 M,LE 148N 04 M,LE148N04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,6.5,6.5,165.1,16.51,0.093,0.093,2.36,0.236,7.9,7.9,1.384,13.84,0.1411,1.411,141.1,1411,0.79,0.79,0.1384,1.384,0.01411,0.1411,14.11,141.1,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,21.23,21.2,0.148,0.148,3.76,0.376,Standard Loops,5.79,5.79,25.755,2.6263,2626.3,1.158,1.158,5.151,0.52527,525.27,64.33,64.33,286.154,29.1801,29180.1,13.91,13.91,353.31,35.331,3.592,3.592,91.24,9.124,Factory Option,Zinc Plate and Bake per ASTM B633,0.601,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 148N 04 S,LE 148N 04 S,LE148N04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,6.5,6.5,165.1,16.51,0.093,0.093,2.36,0.236,6.87,6.87,1.203,12.03,0.1227,1.227,122.7,1227,0.687,0.687,0.1203,1.203,0.01227,0.1227,12.27,122.7,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,21.23,21.2,0.148,0.148,3.76,0.376,Standard Loops,5.03,5.03,22.375,2.2816,2281.6,1.006,1.006,4.4749,0.45632,456.32,55.939,55.939,248.829,25.3739,25373.9,13.91,13.91,353.31,35.331,3.592,3.592,91.24,9.124,Factory Option,Passivate per ASTM A967,0.612,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 148N 05 M,LE 148N 05 M,LE148N05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,7,7,177.8,17.78,0.093,0.093,2.36,0.236,6.8,6.8,1.191,11.91,0.1214,1.214,121.4,1214,0.68,0.68,0.1191,1.191,0.01214,0.1214,12.14,121.4,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,24.67,24.7,0.148,0.148,3.76,0.376,Standard Loops,5.79,5.79,25.755,2.6263,2626.3,1.158,1.158,5.151,0.52527,525.27,64.33,64.33,286.154,29.1801,29180.1,15.609,15.609,396.47,39.647,4.092,4.092,103.94,10.394,Factory Option,Zinc Plate and Bake per ASTM B633,0.69,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 148N 05 S,LE 148N 05 S,LE148N05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,7,7,177.8,17.78,0.093,0.093,2.36,0.236,5.91,5.91,1.035,10.35,0.1055,1.055,105.5,1055,0.591,0.591,0.1035,1.035,0.01055,0.1055,10.55,105.5,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,24.68,24.7,0.148,0.148,3.76,0.376,Standard Loops,5.03,5.03,22.375,2.2816,2281.6,1.006,1.006,4.4749,0.45632,456.32,55.939,55.939,248.829,25.3739,25373.9,15.614,15.614,396.6,39.66,4.092,4.092,103.94,10.394,Factory Option,Passivate per ASTM A967,0.703,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 148N 06 M,LE 148N 06 M,LE148N06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,7.5,7.5,190.5,19.05,0.093,0.093,2.36,0.236,6,6,1.051,10.51,0.1071,1.071,107.1,1071,0.6,0.6,0.1051,1.051,0.01071,0.1071,10.71,107.1,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,27.96,28,0.148,0.148,3.76,0.376,Standard Loops,5.79,5.79,25.755,2.6263,2626.3,1.158,1.158,5.151,0.52527,525.27,64.33,64.33,286.154,29.1801,29180.1,17.256,17.256,438.3,43.83,4.592,4.592,116.64,11.664,Factory Option,Zinc Plate and Bake per ASTM B633,0.775,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 148N 06 S,LE 148N 06 S,LE148N06S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,7.5,7.5,190.5,19.05,0.093,0.093,2.36,0.236,5.2202,5.22,0.914,9.14,0.0932,0.932,93.2,932,0.522,0.522,0.0914,0.914,0.00932,0.0932,9.32,93.2,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,27.94,27.9,0.148,0.148,3.76,0.376,Standard Loops,5.03,5.03,22.375,2.2816,2281.6,1.006,1.006,4.4749,0.45632,456.32,55.939,55.939,248.829,25.3739,25373.9,17.252,17.252,438.2,43.82,4.592,4.592,116.64,11.664,Factory Option,Passivate per ASTM A967,0.789,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 148N 07 M,LE 148N 07 M,LE148N07M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,8,8,203.2,20.32,0.093,0.093,2.36,0.236,5.3,5.3,0.928,9.28,0.0946,0.946,94.6,946,0.53,0.53,0.0928,0.928,0.00946,0.0946,9.46,94.6,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,31.65,31.7,0.148,0.148,3.76,0.376,Standard Loops,5.79,5.79,25.755,2.6263,2626.3,1.158,1.158,5.151,0.52527,525.27,64.33,64.33,286.154,29.1801,29180.1,19.045,19.045,483.74,48.374,5.092,5.092,129.34,12.934,Factory Option,Zinc Plate and Bake per ASTM B633,0.87,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 148N 07 S,LE 148N 07 S,LE148N07S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,8,8,203.2,20.32,0.093,0.093,2.36,0.236,4.6101,4.61,0.807,8.07,0.0823,0.823,82.3,823,0.461,0.461,0.0807,0.807,0.00823,0.0823,8.23,82.3,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,31.64,31.6,0.148,0.148,3.76,0.376,Standard Loops,5.03,5.03,22.375,2.2816,2281.6,1.006,1.006,4.4749,0.45632,456.32,55.939,55.939,248.829,25.3739,25373.9,19.043,19.043,483.69,48.369,5.092,5.092,129.34,12.934,Factory Option,Passivate per ASTM A967,0.887,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 148N 08 M,LE 148N 08 M,LE148N08M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,9,9,228.6,22.86,0.156,0.156,3.96,0.396,4.4,4.4,0.771,7.71,0.0786,0.786,78.6,786,0.44,0.44,0.0771,0.771,0.00786,0.0786,7.86,78.6,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,38.12,38.1,0.148,0.148,3.76,0.376,Standard Loops,5.79,5.79,25.755,2.6263,2626.3,1.158,1.158,5.151,0.52527,525.27,64.33,64.33,286.154,29.1801,29180.1,22.304,22.304,566.52,56.652,6.092,6.092,154.74,15.474,Factory Option,Zinc Plate and Bake per ASTM B633,1.038,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 148N 08 S,LE 148N 08 S,LE148N08S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.75,1.75,44.45,4.445,0.05,0.05,1.27,0.127,9,9,228.6,22.86,0.156,0.156,3.96,0.396,3.8259,3.826,0.67,6.7,0.0683,0.683,68.3,683,0.383,0.383,0.0671,0.671,0.00684,0.0684,6.84,68.4,1.454,1.454,36.93,3.693,REF,Reference,Reference,Reference,38.13,38.1,0.148,0.148,3.76,0.376,Standard Loops,5.03,5.03,22.375,2.2816,2281.6,1.006,1.006,4.4749,0.45632,456.32,55.939,55.939,248.829,25.3739,25373.9,22.306,22.306,566.57,56.657,6.092,6.092,154.74,15.474,Factory Option,Passivate per ASTM A967,1.058,1.454,1.454,36.93,3.693,Random,0.148,0.148,3.76,0.376
LE 177L 01 M,LE 177L 01 M,LE177L01M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,4.5,4.5,114.3,11.43,0.093,0.093,2.36,0.236,59.9,59.9,10.49,104.9,1.0697,10.697,1069.7,10697,5.99,5.99,1.049,10.49,0.10697,1.0697,106.97,1069.7,1.146,1.146,29.11,2.911,REF,Reference,Reference,Reference,10.17,10.2,0.177,0.177,4.5,0.45,Standard Loops,10.97,10.97,48.797,4.976,4976,2.194,2.194,9.7594,0.9952,995.2,120.96,120.96,538.057,54.8675,54867.5,6.336,6.336,160.93,16.093,2.208,2.208,56.08,5.608,Factory Option,Zinc Plate and Bake per ASTM B633,0.372,1.146,1.146,29.11,2.911,Random,0.177,0.177,4.5,0.45
LE 177L 01 S,LE 177L 01 S,LE177L01S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,4.5,4.5,114.3,11.43,0.093,0.093,2.36,0.236,52.0899,52.09,9.123,91.23,0.9302,9.302,930.2,9302,5.209,5.209,0.9123,9.123,0.09302,0.9302,93.02,930.2,1.146,1.146,29.11,2.911,REF,Reference,Reference,Reference,10.17,10.2,0.177,0.177,4.5,0.45,Standard Loops,9.5399,9.5399,42.436,4.3273,4327.3,1.908,1.908,8.4872,0.86547,865.47,105.183,105.183,467.877,47.711,47711,6.336,6.336,160.93,16.093,2.208,2.208,56.08,5.608,Factory Option,Passivate per ASTM A967,0.379,1.146,1.146,29.11,2.911,Random,0.177,0.177,4.5,0.45
LE 177L 02 M,LE 177L 02 M,LE177L02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,5,5,127,12.7,0.093,0.093,2.36,0.236,46.9,46.9,8.214,82.14,0.8375,8.375,837.5,8375,4.69,4.69,0.8214,8.214,0.08375,0.8375,83.75,837.5,1.146,1.146,29.11,2.911,REF,Reference,Reference,Reference,12.99,13,0.177,0.177,4.5,0.45,Standard Loops,10.97,10.97,48.797,4.976,4976,2.194,2.194,9.7594,0.9952,995.2,120.96,120.96,538.057,54.8675,54867.5,7.345,7.345,186.56,18.656,2.708,2.708,68.78,6.878,Factory Option,Zinc Plate and Bake per ASTM B633,0.458,1.146,1.146,29.11,2.911,Random,0.177,0.177,4.5,0.45
LE 177L 02 S,LE 177L 02 S,LE177L02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,5,5,127,12.7,0.093,0.093,2.36,0.236,40.78,40.78,7.142,71.42,0.7282,7.282,728.2,7282,4.078,4.078,0.7142,7.142,0.07282,0.7282,72.82,728.2,1.146,1.146,29.11,2.911,REF,Reference,Reference,Reference,12.99,13,0.177,0.177,4.5,0.45,Standard Loops,9.5399,9.5399,42.436,4.3273,4327.3,1.908,1.908,8.4872,0.86547,865.47,105.183,105.183,467.877,47.711,47711,7.345,7.345,186.56,18.656,2.708,2.708,68.78,6.878,Factory Option,Passivate per ASTM A967,0.467,1.146,1.146,29.11,2.911,Random,0.177,0.177,4.5,0.45
LE 177L 03 M,LE 177L 03 M,LE177L03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,5.5,5.5,139.7,13.97,0.093,0.093,2.36,0.236,38.5,38.5,6.743,67.43,0.6875,6.875,687.5,6875,3.85,3.85,0.6743,6.743,0.06875,0.6875,68.75,687.5,1.146,1.146,29.11,2.911,REF,Reference,Reference,Reference,15.83,15.8,0.177,0.177,4.5,0.45,Standard Loops,10.97,10.97,48.797,4.976,4976,2.194,2.194,9.7594,0.9952,995.2,120.96,120.96,538.057,54.8675,54867.5,8.357,8.357,212.27,21.227,3.208,3.208,81.48,8.148,Factory Option,Zinc Plate and Bake per ASTM B633,0.545,1.146,1.146,29.11,2.911,Random,0.177,0.177,4.5,0.45
LE 177L 03 S,LE 177L 03 S,LE177L03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,5.5,5.5,139.7,13.97,0.093,0.093,2.36,0.236,33.4806,33.481,5.864,58.64,0.5979,5.979,597.9,5979,3.348,3.348,0.5863,5.863,0.05979,0.5979,59.79,597.9,1.146,1.146,29.11,2.911,REF,Reference,Reference,Reference,15.82,15.8,0.177,0.177,4.5,0.45,Standard Loops,9.5399,9.5399,42.436,4.3273,4327.3,1.908,1.908,8.4872,0.86547,865.47,105.183,105.183,467.877,47.711,47711,8.357,8.357,212.27,21.227,3.208,3.208,81.48,8.148,Factory Option,Passivate per ASTM A967,0.555,1.146,1.146,29.11,2.911,Random,0.177,0.177,4.5,0.45
LE 177L 04 M,LE 177L 04 M,LE177L04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,6,6,152.4,15.24,0.093,0.093,2.36,0.236,32.7,32.7,5.727,57.27,0.584,5.84,584,5840,3.27,3.27,0.5727,5.727,0.0584,0.584,58.4,584,1.146,1.146,29.11,2.911,REF,Reference,Reference,Reference,18.63,18.6,0.177,0.177,4.5,0.45,Standard Loops,10.97,10.97,48.797,4.976,4976,2.194,2.194,9.7594,0.9952,995.2,120.96,120.96,538.057,54.8675,54867.5,9.364,9.364,237.85,23.785,3.708,3.708,94.18,9.418,Factory Option,Zinc Plate and Bake per ASTM B633,0.63,1.146,1.146,29.11,2.911,Random,0.177,0.177,4.5,0.45
LE 177L 04 S,LE 177L 04 S,LE177L04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,6,6,152.4,15.24,0.093,0.093,2.36,0.236,28.4301,28.43,4.979,49.79,0.5077,5.077,507.7,5077,2.843,2.843,0.4979,4.979,0.05077,0.5077,50.77,507.7,1.146,1.146,29.11,2.911,REF,Reference,Reference,Reference,18.64,18.6,0.177,0.177,4.5,0.45,Standard Loops,9.5399,9.5399,42.436,4.3273,4327.3,1.908,1.908,8.4872,0.86547,865.47,105.183,105.183,467.877,47.711,47711,9.364,9.364,237.85,23.785,3.708,3.708,94.18,9.418,Factory Option,Passivate per ASTM A967,0.642,1.146,1.146,29.11,2.911,Random,0.177,0.177,4.5,0.45
LE 177L 05 M,LE 177L 05 M,LE177L05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,6.5,6.5,165.1,16.51,0.093,0.093,2.36,0.236,28.4,28.4,4.974,49.74,0.5072,5.072,507.2,5072,2.84,2.84,0.4974,4.974,0.05072,0.5072,50.72,507.2,1.146,1.146,29.11,2.911,REF,Reference,Reference,Reference,21.45,21.5,0.177,0.177,4.5,0.45,Standard Loops,10.97,10.97,48.797,4.976,4976,2.194,2.194,9.7594,0.9952,995.2,120.96,120.96,538.057,54.8675,54867.5,10.373,10.373,263.47,26.347,4.208,4.208,106.88,10.688,Factory Option,Zinc Plate and Bake per ASTM B633,0.717,1.146,1.146,29.11,2.911,Random,0.177,0.177,4.5,0.45
LE 177L 05 S,LE 177L 05 S,LE177L05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,6.5,6.5,165.1,16.51,0.093,0.093,2.36,0.236,24.7,24.7,4.326,43.26,0.4411,4.411,441.1,4411,2.47,2.47,0.4326,4.326,0.04411,0.4411,44.11,441.1,1.146,1.146,29.11,2.911,REF,Reference,Reference,Reference,21.45,21.5,0.177,0.177,4.5,0.45,Standard Loops,9.5399,9.5399,42.436,4.3273,4327.3,1.908,1.908,8.4872,0.86547,865.47,105.183,105.183,467.877,47.711,47711,10.372,10.372,263.45,26.345,4.208,4.208,106.88,10.688,Factory Option,Passivate per ASTM A967,0.73,1.146,1.146,29.11,2.911,Random,0.177,0.177,4.5,0.45
LE 177L 06 M,LE 177L 06 M,LE177L06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,7,7,177.8,17.78,0.093,0.093,2.36,0.236,25.1,25.1,4.396,43.96,0.4482,4.482,448.2,4482,2.51,2.51,0.4396,4.396,0.04482,0.4482,44.82,448.2,1.146,1.146,29.11,2.911,REF,Reference,Reference,Reference,24.27,24.3,0.177,0.177,4.5,0.45,Standard Loops,10.97,10.97,48.797,4.976,4976,2.194,2.194,9.7594,0.9952,995.2,120.96,120.96,538.057,54.8675,54867.5,11.382,11.382,289.1,28.91,4.708,4.708,119.58,11.958,Factory Option,Zinc Plate and Bake per ASTM B633,0.803,1.146,1.146,29.11,2.911,Random,0.177,0.177,4.5,0.45
LE 177L 06 S,LE 177L 06 S,LE177L06S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,7,7,177.8,17.78,0.093,0.093,2.36,0.236,21.8308,21.831,3.823,38.23,0.3899,3.899,389.9,3899,2.183,2.183,0.3823,3.823,0.03898,0.3898,38.98,389.8,1.146,1.146,29.11,2.911,REF,Reference,Reference,Reference,24.27,24.3,0.177,0.177,4.5,0.45,Standard Loops,9.5399,9.5399,42.436,4.3273,4327.3,1.908,1.908,8.4872,0.86547,865.47,105.183,105.183,467.877,47.711,47711,11.381,11.381,289.08,28.908,4.708,4.708,119.58,11.958,Factory Option,Passivate per ASTM A967,0.818,1.146,1.146,29.11,2.911,Random,0.177,0.177,4.5,0.45
