title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date, ,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm, field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm, field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_inside_dia_tole_bd_spe_in,field_inside_dia_tole_in,field_inside_dia_tole_mm,field_inside_dia_tole_cm,field_color,field_weight_per_item_lb
LC 029B 02 M,LC 029B 02 M,LC029B02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,61,61,10.683,106.83,1.0893,10.893,1089.34,10893.4,6.1,6.1,1.0683,10.683,0.10893,1.0893,108.934,1089.34,0.22,0.22,5.59,0.559,0.029,0.029,0.74,Music Wire,MW,9.5,9.5,42.26,4.309,4309.2,Squared and Ground,Factory Option,5.0515,5.0515,Reference,Reference,7.05,7.05,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.00066
LC 029B 02 S,LC 029B 02 S,LC029B02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,50.8,50.8,8.897,88.97,0.9072,9.072,907.19,9071.9,5.08,5.08,0.8897,8.897,0.09072,0.9072,90.719,907.19,0.22,0.22,5.59,0.559,0.029,0.029,0.74,Stainless Steel,SS,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,5.0548,5.0548,Reference,Reference,7.05,7.05,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0006729
LC 029B 02 S316,LC 029B 02 S316,LC029B02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,50.8,50.8,8.897,88.97,0.9072,9.072,907.19,9071.9,5.08,5.08,0.8897,8.897,0.09072,0.9072,90.719,907.19,0.22,0.22,5.59,0.559,0.029,0.029,0.74,Stainless Steel Type 316,SS316,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,5.0548,5.0548,Reference,Reference,7.05,7.05,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0006729
LC 029B 03 M,LC 029B 03 M,LC029B03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,50,50,8.757,87.57,0.8929,8.929,892.9,8929,5,5,0.8757,8.757,0.08929,0.8929,89.29,892.9,0.249,0.249,6.33,0.633,0.029,0.029,0.74,Music Wire,MW,9.5,9.5,42.26,4.309,4309.2,Squared and Ground,Factory Option,6.1628,6.1628,Reference,Reference,8.16,8.16,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.000764
LC 029B 03 S,LC 029B 03 S,LC029B03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,41.7,41.7,7.303,73.03,0.7447,7.447,744.68,7446.8,4.17,4.17,0.7303,7.303,0.07447,0.7447,74.468,744.68,0.249,0.249,6.33,0.633,0.029,0.029,0.74,Stainless Steel,SS,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,6.1579,6.1579,Reference,Reference,8.16,8.16,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0007781
LC 029B 03 S316,LC 029B 03 S316,LC029B03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,41.7,41.7,7.303,73.03,0.7447,7.447,744.68,7446.8,4.17,4.17,0.7303,7.303,0.07447,0.7447,74.468,744.68,0.249,0.249,6.33,0.633,0.029,0.029,0.74,Stainless Steel Type 316,SS316,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,6.1579,6.1579,Reference,Reference,8.16,8.16,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0007781
LC 029B 04 M,LC 029B 04 M,LC029B04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,43,43,7.531,75.31,0.7679,7.679,767.89,7678.9,4.3,4.3,0.7531,7.531,0.07679,0.7679,76.789,767.89,0.28,0.28,7.11,0.711,0.029,0.029,0.74,Music Wire,MW,9.5,9.5,42.26,4.309,4309.2,Squared and Ground,Factory Option,7.1661,7.1661,Reference,Reference,9.17,9.17,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0008579
LC 029B 04 S,LC 029B 04 S,LC029B04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,35.8,35.8,6.27,62.7,0.6393,6.393,639.32,6393.2,3.58,3.58,0.627,6.27,0.06393,0.6393,63.932,639.32,0.28,0.28,7.11,0.711,0.029,0.029,0.74,Stainless Steel,SS,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,7.1727,7.1727,Reference,Reference,9.17,9.17,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0008749
LC 029B 04 S316,LC 029B 04 S316,LC029B04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,35.8,35.8,6.27,62.7,0.6393,6.393,639.32,6393.2,3.58,3.58,0.627,6.27,0.06393,0.6393,63.932,639.32,0.28,0.28,7.11,0.711,0.029,0.029,0.74,Stainless Steel Type 316,SS316,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,7.1727,7.1727,Reference,Reference,9.17,9.17,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0008749
LC 029B 05 M,LC 029B 05 M,LC029B05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,37.5,37.5,6.567,65.67,0.6697,6.697,669.68,6696.8,3.75,3.75,0.6567,6.567,0.06697,0.6697,66.968,669.68,0.315,0.315,8,0.8,0.029,0.029,0.74,Music Wire,MW,9.5,9.5,42.26,4.309,4309.2,Squared and Ground,Factory Option,8.2171,8.2171,Reference,Reference,10.22,10.22,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0009563
LC 029B 05 S,LC 029B 05 S,LC029B05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,31.2,31.2,5.464,54.64,0.5572,5.572,557.17,5571.7,3.12,3.12,0.5464,5.464,0.05572,0.5572,55.717,557.17,0.315,0.315,8,0.8,0.029,0.029,0.74,Stainless Steel,SS,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,8.2303,8.2303,Reference,Reference,10.23,10.23,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0009758
LC 029B 05 S316,LC 029B 05 S316,LC029B05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,31.2,31.2,5.464,54.64,0.5572,5.572,557.17,5571.7,3.12,3.12,0.5464,5.464,0.05572,0.5572,55.717,557.17,0.315,0.315,8,0.8,0.029,0.029,0.74,Stainless Steel Type 316,SS316,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,8.2303,8.2303,Reference,Reference,10.23,10.23,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0009758
LC 029B 06 M,LC 029B 06 M,LC029B06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,33,33,5.779,57.79,0.5893,5.893,589.31,5893.1,3.3,3.3,0.5779,5.779,0.05893,0.5893,58.931,589.31,0.344,0.344,8.74,0.874,0.029,0.029,0.74,Music Wire,MW,9.5,9.5,42.26,4.309,4309.2,Squared and Ground,Factory Option,9.3376,9.3376,Reference,Reference,11.34,11.34,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0010612
LC 029B 06 S,LC 029B 06 S,LC029B06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,27.5,27.5,4.816,48.16,0.4911,4.911,491.1,4911,2.75,2.75,0.4816,4.816,0.04911,0.4911,49.11,491.1,0.344,0.344,8.74,0.874,0.029,0.029,0.74,Stainless Steel,SS,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,9.3376,9.3376,Reference,Reference,11.34,11.34,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0010814
LC 029B 06 S316,LC 029B 06 S316,LC029B06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,27.5,27.5,4.816,48.16,0.4911,4.911,491.1,4911,2.75,2.75,0.4816,4.816,0.04911,0.4911,49.11,491.1,0.344,0.344,8.74,0.874,0.029,0.029,0.74,Stainless Steel Type 316,SS316,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,9.3376,9.3376,Reference,Reference,11.34,11.34,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0010814
LC 029B 07 M,LC 029B 07 M,LC029B07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,30,30,5.254,52.54,0.5357,5.357,535.74,5357.4,3,3,0.5254,5.254,0.05357,0.5357,53.574,535.74,0.372,0.372,9.45,0.945,0.029,0.029,0.74,Music Wire,MW,9.5,9.5,42.26,4.309,4309.2,Squared and Ground,Factory Option,10.2714,10.2714,Reference,Reference,12.27,12.27,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0011486
LC 029B 07 S,LC 029B 07 S,LC029B07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,25,25,4.378,43.78,0.4465,4.465,446.45,4464.5,2.5,2.5,0.4378,4.378,0.04465,0.4465,44.645,446.45,0.372,0.372,9.45,0.945,0.029,0.029,0.74,Stainless Steel,SS,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,10.2714,10.2714,Reference,Reference,12.27,12.27,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0011705
LC 029B 07 S316,LC 029B 07 S316,LC029B07S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,25,25,4.378,43.78,0.4465,4.465,446.45,4464.5,2.5,2.5,0.4378,4.378,0.04465,0.4465,44.645,446.45,0.372,0.372,9.45,0.945,0.029,0.029,0.74,Stainless Steel Type 316,SS316,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,10.2714,10.2714,Reference,Reference,12.27,12.27,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0011705
LC 029B 08 M,LC 029B 08 M,LC029B08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,27,27,4.729,47.29,0.4822,4.822,482.17,4821.7,2.7,2.7,0.4729,4.729,0.04822,0.4822,48.217,482.17,0.41,0.41,10.41,1.041,0.029,0.029,0.74,Music Wire,MW,9.5,9.5,42.26,4.309,4309.2,Squared and Ground,Factory Option,11.4127,11.4127,Reference,Reference,13.41,13.41,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0012554
LC 029B 08 S,LC 029B 08 S,LC029B08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,22.5,22.5,3.94,39.4,0.4018,4.018,401.81,4018.1,2.25,2.25,0.394,3.94,0.04018,0.4018,40.181,401.81,0.41,0.41,10.41,1.041,0.029,0.029,0.74,Stainless Steel,SS,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,11.4127,11.4127,Reference,Reference,13.41,13.41,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0012794
LC 029B 08 S316,LC 029B 08 S316,LC029B08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,22.5,22.5,3.94,39.4,0.4018,4.018,401.81,4018.1,2.25,2.25,0.394,3.94,0.04018,0.4018,40.181,401.81,0.41,0.41,10.41,1.041,0.029,0.029,0.74,Stainless Steel Type 316,SS316,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,11.4127,11.4127,Reference,Reference,13.41,13.41,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0012794
LC 029B 09 M,LC 029B 09 M,LC029B09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,25,25,4.378,43.78,0.4465,4.465,446.45,4464.5,2.5,2.5,0.4378,4.378,0.04465,0.4465,44.645,446.45,0.437,0.437,11.1,1.11,0.029,0.029,0.74,Music Wire,MW,9.5,9.5,42.26,4.309,4309.2,Squared and Ground,Factory Option,12.3257,12.3257,Reference,Reference,14.33,14.33,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0013409
LC 029B 09 S,LC 029B 09 S,LC029B09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,20.8,20.8,3.643,36.43,0.3714,3.714,371.45,3714.5,2.08,2.08,0.3643,3.643,0.03714,0.3714,37.145,371.45,0.437,0.437,11.1,1.11,0.029,0.029,0.74,Stainless Steel,SS,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,12.3454,12.3454,Reference,Reference,14.35,14.35,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0013683
LC 029B 09 S316,LC 029B 09 S316,LC029B09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,20.8,20.8,3.643,36.43,0.3714,3.714,371.45,3714.5,2.08,2.08,0.3643,3.643,0.03714,0.3714,37.145,371.45,0.437,0.437,11.1,1.11,0.029,0.029,0.74,Stainless Steel Type 316,SS316,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,12.3454,12.3454,Reference,Reference,14.35,14.35,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0013683
LC 029B 10 M,LC 029B 10 M,LC029B10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,23,23,4.028,40.28,0.4107,4.107,410.73,4107.3,2.3,2.3,0.4028,4.028,0.04107,0.4107,41.073,410.73,0.468,0.468,11.89,1.189,0.029,0.029,0.74,Music Wire,MW,9.5,9.5,42.26,4.309,4309.2,Squared and Ground,Factory Option,13.3975,13.3975,Reference,Reference,15.4,15.4,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0014412
LC 029B 10 S,LC 029B 10 S,LC029B10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,19.2,19.2,3.363,33.63,0.3429,3.429,342.87,3428.7,1.92,1.92,0.3363,3.363,0.03429,0.3429,34.287,342.87,0.468,0.468,11.89,1.189,0.029,0.029,0.74,Stainless Steel,SS,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,13.3742,13.3742,Reference,Reference,15.37,15.37,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0014665
LC 029B 10 S316,LC 029B 10 S316,LC029B10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,19.2,19.2,3.363,33.63,0.3429,3.429,342.87,3428.7,1.92,1.92,0.3363,3.363,0.03429,0.3429,34.287,342.87,0.468,0.468,11.89,1.189,0.029,0.029,0.74,Stainless Steel Type 316,SS316,7.9135,7.914,35.2,3.59,3589.56,Squared and Ground,Factory Option,13.3742,13.3742,Reference,Reference,15.37,15.37,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0014665
LC 029B 11 M,LC 029B 11 M,LC029B11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.115,0.115,2.92,0.292,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.031,0.031,0.79,0.079,21.3,21.3,3.73,37.3,0.3804,3.804,380.38,3803.8,2.13,2.13,0.373,3.73,0.03804,0.3804,38.038,380.38,0.502,0.502,12.75,1.275,0.029,0.029,0.74,Music Wire,MW,9.5,9.5,42.26,4.309,4309.2,Squared and Ground,Factory Option,14.4668,14.4668,Reference,Reference,16.47,16.47,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.122,0.122,3.1,0.31,Reference,Reference,Reference,Reference,,0.0015413
