title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb,field_nominal_load_build_spec_lb,field_nominal_load_lb,field_nominal_load_n,field_nominal_load_kg,field_nominal_load_gm,field_working_height_bud_spc_in,field_working_height_in,field_working_height_mm,field_working_height_cm
LWM18 090 0762S,LWM18 090 0762S,LWM180900762S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.673,0.673,17.09,1.709,Reference,Reference,Reference,Reference,0.709,0.709,18,1.8,0.512,0.512,13,1.3,MIN,MIN,MIN,MIN,0.3,0.3,7.62,0.762,0.06,0.06,1.52,0.152,206.47,206.47,36.16,361.6,3.6871,36.871,3687.14,36871.4,51.617,51.617,9.0398,90.398,0.92178,9.2178,921.776,9217.76,0.06,0.06,1.52,0.152,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,49.553,49.553,220.42,22.477,22477.24,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.529,0.529,16.49,1.649,Reference,Reference,Reference,Reference,,0.002869,20.233,20.233,90,9.178,9177.69,0.202,0.202,5.13,0.513
LWM18 090 0953S,LWM18 090 0953S,LWM180900953S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.673,0.673,17.09,1.709,Reference,Reference,Reference,Reference,0.709,0.709,18,1.8,0.512,0.512,13,1.3,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.06,0.06,1.52,0.152,164.502,164.502,28.81,288.1,2.9377,29.377,2937.68,29376.8,41.126,41.126,7.2025,72.025,0.73443,7.3443,734.428,7344.28,0.072,0.072,1.83,0.183,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,49.844,49.844,221.72,22.609,22609.24,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.529,0.529,16.49,1.649,Reference,Reference,Reference,Reference,,0.003586,20.233,20.233,90,9.178,9177.69,0.252,0.252,6.4,0.64
LWM18 090 1143S,LWM18 090 1143S,LWM180901143S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.673,0.673,17.09,1.709,Reference,Reference,Reference,Reference,0.709,0.709,18,1.8,0.512,0.512,13,1.3,MIN,MIN,MIN,MIN,0.45,0.45,11.43,1.143,0.07,0.07,1.78,0.178,137.609,137.609,24.1,241,2.4574,24.574,2457.42,24574.2,34.402,34.402,6.0249,60.249,0.61435,6.1435,614.351,6143.51,0.084,0.084,2.13,0.213,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,50.365,50.365,224.03,22.846,22845.56,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.529,0.529,16.49,1.649,Reference,Reference,Reference,Reference,,0.004303,20.233,20.233,90,9.178,9177.69,0.303,0.303,7.7,0.77
LWM18 090 1334S,LWM18 090 1334S,LWM180901334S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.673,0.673,17.09,1.709,Reference,Reference,Reference,Reference,0.709,0.709,18,1.8,0.512,0.512,13,1.3,MIN,MIN,MIN,MIN,0.525,0.525,13.34,1.334,0.09,0.09,2.29,0.229,117.624,117.624,20.6,206,2.1005,21.005,2100.53,21005.3,29.406,29.406,5.15,51.5,0.52513,5.2513,525.132,5251.32,0.096,0.096,2.44,0.244,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,50.461,50.461,224.46,22.889,22889.11,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.529,0.529,16.49,1.649,Reference,Reference,Reference,Reference,,0.00502,20.233,20.233,90,9.178,9177.69,0.353,0.353,8.97,0.897
LWM18 090 1715S,LWM18 090 1715S,LWM180901715S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.673,0.673,17.09,1.709,Reference,Reference,Reference,Reference,0.709,0.709,18,1.8,0.512,0.512,13,1.3,MIN,MIN,MIN,MIN,0.675,0.675,17.15,1.715,0.09,0.09,2.29,0.229,91.53,91.53,16.03,160.3,1.6345,16.345,1634.54,16345.4,22.882,22.882,4.0074,40.074,0.40863,4.0863,408.627,4086.27,0.12,0.12,3.05,0.305,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,50.799,50.799,225.97,23.042,23042.43,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.529,0.529,16.49,1.649,Reference,Reference,Reference,Reference,,0.006455,20.233,20.233,90,9.178,9177.69,0.454,0.454,11.53,1.153
LWM18 090 2286S,LWM18 090 2286S,LWM180902286S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.673,0.673,17.09,1.709,Reference,Reference,Reference,Reference,0.709,0.709,18,1.8,0.512,0.512,13,1.3,MIN,MIN,MIN,MIN,0.9,0.9,22.86,2.286,0.12,0.12,3.05,0.305,68.576,68.576,12.01,120.1,1.2246,12.246,1224.63,12246.3,17.144,17.144,3.0025,30.025,0.30616,3.0616,306.158,3061.58,0.156,0.156,3.96,0.396,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,51.021,51.021,226.95,23.143,23143.13,Plain (End Turn is Wavy),Factory Option,12,12,Reference,Reference,12,12,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.529,0.529,16.49,1.649,Reference,Reference,Reference,Reference,,0.008606,20.233,20.233,90,9.178,9177.69,0.605,0.605,15.37,1.537
LWM20 035 0632S,LWM20 035 0632S,LWM200350632S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.751,0.751,19.08,1.908,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.591,0.591,15,1.5,MIN,MIN,MIN,MIN,0.249,0.249,6.32,0.632,0.04,0.04,1.02,0.102,55.386,55.386,9.7,97,0.9891,9.891,989.08,9890.8,13.847,13.847,2.4251,24.251,0.24728,2.4728,247.28,2472.8,0.032,0.032,0.81,0.081,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,12.019,12.019,53.46,5.452,5451.82,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.609,0.609,18.68,1.868,Reference,Reference,Reference,Reference,,0.001595,7.868,7.868,35,3.569,3568.92,0.107,0.107,2.72,0.272
LWM20 035 0843S,LWM20 035 0843S,LWM200350843S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.751,0.751,19.08,1.908,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.591,0.591,15,1.5,MIN,MIN,MIN,MIN,0.332,0.332,8.43,0.843,0.06,0.06,1.52,0.152,41.397,41.397,7.25,72.5,0.7393,7.393,739.27,7392.7,10.349,10.349,1.8125,18.125,0.18481,1.8481,184.812,1848.12,0.04,0.04,1.02,0.102,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,12.088,12.088,53.77,5.483,5483.12,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.609,0.609,18.68,1.868,Reference,Reference,Reference,Reference,,0.002126,7.868,7.868,35,3.569,3568.92,0.142,0.142,3.61,0.361
LWM20 035 1054S,LWM20 035 1054S,LWM200351054S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.751,0.751,19.08,1.908,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.591,0.591,15,1.5,MIN,MIN,MIN,MIN,0.415,0.415,10.54,1.054,0.07,0.07,1.78,0.178,33.175,33.175,5.81,58.1,0.5924,5.924,592.44,5924.4,8.294,8.294,1.4526,14.526,0.14811,1.4811,148.114,1481.14,0.048,0.048,1.22,0.122,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,12.175,12.175,54.16,5.523,5522.58,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.609,0.609,18.68,1.868,Reference,Reference,Reference,Reference,,0.002658,7.868,7.868,35,3.569,3568.92,0.178,0.178,4.52,0.452
LWM20 035 1265S,LWM20 035 1265S,LWM200351265S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.751,0.751,19.08,1.908,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.591,0.591,15,1.5,MIN,MIN,MIN,MIN,0.498,0.498,12.65,1.265,0.08,0.08,2.03,0.203,27.579,27.579,4.83,48.3,0.4925,4.925,492.51,4925.1,6.895,6.895,1.2075,12.075,0.12313,1.2313,123.131,1231.31,0.056,0.056,1.42,0.142,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,12.19,12.19,54.22,5.529,5529.38,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.609,0.609,18.68,1.868,Reference,Reference,Reference,Reference,,0.003189,7.868,7.868,35,3.569,3568.92,0.213,0.213,5.41,0.541
LWM20 035 1476S,LWM20 035 1476S,LWM200351476S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.751,0.751,19.08,1.908,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.591,0.591,15,1.5,MIN,MIN,MIN,MIN,0.581,0.581,14.76,1.476,0.09,0.09,2.29,0.229,23.696,23.696,4.15,41.5,0.4232,4.232,423.16,4231.6,5.924,5.924,1.0375,10.375,0.10579,1.0579,105.791,1057.91,0.064,0.064,1.63,0.163,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,12.251,12.251,54.5,5.557,5557.05,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.609,0.609,18.68,1.868,Reference,Reference,Reference,Reference,,0.003721,7.868,7.868,35,3.569,3568.92,0.249,0.249,6.32,0.632
LWM20 035 1897S,LWM20 035 1897S,LWM200351897S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.751,0.751,19.08,1.908,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.591,0.591,15,1.5,MIN,MIN,MIN,MIN,0.747,0.747,18.97,1.897,0.1,0.1,2.54,0.254,18.443,18.443,3.23,32.3,0.3294,3.294,329.36,3293.6,4.611,4.611,0.8075,8.075,0.08234,0.8234,82.343,823.43,0.08,0.08,2.03,0.203,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,12.301,12.301,54.72,5.58,5579.73,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.609,0.609,18.68,1.868,Reference,Reference,Reference,Reference,,0.004784,7.868,7.868,35,3.569,3568.92,0.32,0.32,8.13,0.813
LWM20 035 2530S,LWM20 035 2530S,LWM200352530S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.751,0.751,19.08,1.908,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.591,0.591,15,1.5,MIN,MIN,MIN,MIN,0.996,0.996,25.3,2.53,0.125,0.125,3.18,0.318,13.818,13.818,2.42,24.2,0.2468,2.468,246.76,2467.6,3.454,3.454,0.6049,6.049,0.06168,0.6168,61.682,616.82,0.104,0.104,2.64,0.264,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,12.326,12.326,54.83,5.591,5591.07,Plain (End Turn is Wavy),Factory Option,12,12,Reference,Reference,12,12,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.609,0.609,18.68,1.868,Reference,Reference,Reference,Reference,,0.006379,7.868,7.868,35,3.569,3568.92,0.426,0.426,10.82,1.082
LWM20 070 0632S,LWM20 070 0632S,LWM200700632S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.734,0.734,18.64,1.864,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.551,0.551,14,1.4,MIN,MIN,MIN,MIN,0.249,0.249,6.32,0.632,0.04,0.04,1.02,0.102,121.963,121.963,21.36,213.6,2.178,21.78,2178.02,21780.2,30.491,30.491,5.34,53.4,0.54451,5.4451,544.508,5445.08,0.04,0.04,1.02,0.102,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,25.49,25.49,113.39,11.562,11562.26,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.578,0.578,18.14,1.814,Reference,Reference,Reference,Reference,,0.002116,15.737,15.737,70,7.138,7138.3,0.12,0.12,3.05,0.305
LWM20 070 0843S,LWM20 070 0843S,LWM200700843S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.734,0.734,18.64,1.864,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.551,0.551,14,1.4,MIN,MIN,MIN,MIN,0.332,0.332,8.43,0.843,0.06,0.06,1.52,0.152,91.473,91.473,16.02,160.2,1.6335,16.335,1633.52,16335.2,22.868,22.868,4.0049,40.049,0.40838,4.0838,408.377,4083.77,0.05,0.05,1.27,0.127,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,25.795,25.795,114.74,11.701,11700.61,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.578,0.578,18.14,1.814,Reference,Reference,Reference,Reference,,0.002821,15.737,15.737,70,7.138,7138.3,0.16,0.16,4.06,0.406
LWM20 070 1054S,LWM20 070 1054S,LWM200701054S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.734,0.734,18.64,1.864,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.551,0.551,14,1.4,MIN,MIN,MIN,MIN,0.415,0.415,10.54,1.054,0.07,0.07,1.78,0.178,73.201,73.201,12.82,128.2,1.3072,13.072,1307.22,13072.2,18.3,18.3,3.2049,32.049,0.3268,3.268,326.801,3268.01,0.06,0.06,1.52,0.152,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,25.986,25.986,115.59,11.787,11787.25,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.578,0.578,18.14,1.814,Reference,Reference,Reference,Reference,,0.003526,15.737,15.737,70,7.138,7138.3,0.2,0.2,5.08,0.508
LWM20 070 1265S,LWM20 070 1265S,LWM200701265S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.734,0.734,18.64,1.864,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.551,0.551,14,1.4,MIN,MIN,MIN,MIN,0.498,0.498,12.65,1.265,0.08,0.08,2.03,0.203,62.695,62.695,10.98,109.8,1.1196,11.196,1119.61,11196.1,15.674,15.674,2.745,27.45,0.27991,2.7991,279.906,2799.06,0.07,0.07,1.78,0.178,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,26.833,26.833,119.36,12.171,12171.45,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.578,0.578,18.14,1.814,Reference,Reference,Reference,Reference,,0.004231,15.737,15.737,70,7.138,7138.3,0.247,0.247,6.27,0.627
LWM20 070 1476S,LWM20 070 1476S,LWM200701476S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.734,0.734,18.64,1.864,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.551,0.551,14,1.4,MIN,MIN,MIN,MIN,0.581,0.581,14.76,1.476,0.09,0.09,2.29,0.229,53.73,53.73,9.41,94.1,0.9595,9.595,959.51,9595.1,13.433,13.433,2.3526,23.526,0.23989,2.3989,239.887,2398.87,0.08,0.08,2.03,0.203,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,26.919,26.919,119.74,12.21,12210.46,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.578,0.578,18.14,1.814,Reference,Reference,Reference,Reference,,0.004937,15.737,15.737,70,7.138,7138.3,0.288,0.288,7.32,0.732
LWM20 070 1897S,LWM20 070 1897S,LWM200701897S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.734,0.734,18.64,1.864,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.551,0.551,14,1.4,MIN,MIN,MIN,MIN,0.747,0.747,18.97,1.897,0.1,0.1,2.54,0.254,40.769,40.769,7.14,71.4,0.7281,7.281,728.05,7280.5,10.192,10.192,1.785,17.85,0.18201,1.8201,182.009,1820.09,0.1,0.1,2.54,0.254,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,26.378,26.378,117.34,11.965,11965.06,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.578,0.578,18.14,1.814,Reference,Reference,Reference,Reference,,0.006347,15.737,15.737,70,7.138,7138.3,0.361,0.361,9.17,0.917
LWM20 070 2530S,LWM20 070 2530S,LWM200702530S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.734,0.734,18.64,1.864,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.551,0.551,14,1.4,MIN,MIN,MIN,MIN,0.996,0.996,25.3,2.53,0.125,0.125,3.18,0.318,30.548,30.548,5.35,53.5,0.5455,5.455,545.53,5455.3,7.637,7.637,1.3375,13.375,0.13638,1.3638,136.382,1363.82,0.13,0.13,3.3,0.33,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,26.455,26.455,117.68,12,11999.99,Plain (End Turn is Wavy),Factory Option,12,12,Reference,Reference,12,12,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.578,0.578,18.14,1.814,Reference,Reference,Reference,Reference,,0.008463,15.737,15.737,70,7.138,7138.3,0.481,0.481,12.22,1.222
LWM20 100 0632S,LWM20 100 0632S,LWM201000632S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.735,0.735,18.67,1.867,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.551,0.551,14,1.4,MIN,MIN,MIN,MIN,0.249,0.249,6.32,0.632,0.04,0.04,1.02,0.102,274.132,274.132,48.01,480.1,4.8954,48.954,4895.45,48954.5,68.533,68.533,12.0024,120.024,1.22386,12.2386,1223.862,12238.62,0.052,0.052,1.32,0.132,0.013,0.013,0.33,0.033,Stainless Steel Type 17-7 PH,17-7 PH,54.004,54.004,240.22,24.496,24496.21,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.577,0.577,18.01,1.801,Reference,Reference,Reference,Reference,,0.002837,22.481,22.481,100,10.197,10197.38,0.167,0.167,4.24,0.424
LWM20 100 0843S,LWM20 100 0843S,LWM201000843S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.735,0.735,18.67,1.867,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.551,0.551,14,1.4,MIN,MIN,MIN,MIN,0.332,0.332,8.43,0.843,0.06,0.06,1.52,0.152,206.242,206.242,36.12,361.2,3.6831,36.831,3683.07,36830.7,51.56,51.56,9.0299,90.299,0.92076,9.2076,920.758,9207.58,0.065,0.065,1.65,0.165,0.013,0.013,0.33,0.033,Stainless Steel Type 17-7 PH,17-7 PH,55.067,55.067,244.95,24.978,24978.39,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.577,0.577,18.01,1.801,Reference,Reference,Reference,Reference,,0.003782,22.481,22.481,100,10.197,10197.38,0.223,0.223,5.66,0.566
LWM20 100 1054S,LWM20 100 1054S,LWM201001054S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.735,0.735,18.67,1.867,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.551,0.551,14,1.4,MIN,MIN,MIN,MIN,0.415,0.415,10.54,1.054,0.07,0.07,1.78,0.178,164.103,164.103,28.74,287.4,2.9306,29.306,2930.55,29305.5,41.026,41.026,7.185,71.85,0.73264,7.3264,732.642,7326.42,0.078,0.078,1.98,0.198,0.013,0.013,0.33,0.033,Stainless Steel Type 17-7 PH,17-7 PH,55.303,55.303,246,25.085,25085.44,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.577,0.577,18.01,1.801,Reference,Reference,Reference,Reference,,0.004728,22.481,22.481,100,10.197,10197.38,0.278,0.278,7.06,0.706
LWM20 100 1265S,LWM20 100 1265S,LWM201001265S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.735,0.735,18.67,1.867,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.551,0.551,14,1.4,MIN,MIN,MIN,MIN,0.498,0.498,12.65,1.265,0.08,0.08,2.03,0.203,137.095,137.095,24.01,240.1,2.4482,24.482,2448.24,24482.4,34.274,34.274,6.0025,60.025,0.61207,6.1207,612.065,6120.65,0.091,0.091,2.31,0.231,0.013,0.013,0.33,0.033,Stainless Steel Type 17-7 PH,17-7 PH,55.798,55.798,248.2,25.31,25309.97,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.577,0.577,18.01,1.801,Reference,Reference,Reference,Reference,,0.005673,22.481,22.481,100,10.197,10197.38,0.334,0.334,8.48,0.848
LWM20 100 1476S,LWM20 100 1476S,LWM201001476S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.735,0.735,18.67,1.867,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.551,0.551,14,1.4,MIN,MIN,MIN,MIN,0.581,0.581,14.76,1.476,0.09,0.09,2.29,0.229,117.681,117.681,20.61,206.1,2.1015,21.015,2101.55,21015.5,29.42,29.42,5.1524,51.524,0.52538,5.2538,525.382,5253.82,0.104,0.104,2.64,0.264,0.013,0.013,0.33,0.033,Stainless Steel Type 17-7 PH,17-7 PH,56.134,56.134,249.7,25.462,25462.38,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.577,0.577,18.01,1.801,Reference,Reference,Reference,Reference,,0.006619,22.481,22.481,100,10.197,10197.38,0.39,0.39,9.91,0.991
LWM20 100 1897S,LWM20 100 1897S,LWM201001897S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.735,0.735,18.67,1.867,Reference,Reference,Reference,Reference,0.787,0.787,20,2,0.551,0.551,14,1.4,MIN,MIN,MIN,MIN,0.747,0.747,18.97,1.897,0.1,0.1,2.54,0.254,91.358,91.358,16,160,1.6315,16.315,1631.47,16314.7,22.84,22.84,4,40,0.40788,4.0788,407.877,4078.77,0.13,0.13,3.3,0.33,0.013,0.013,0.33,0.033,Stainless Steel Type 17-7 PH,17-7 PH,56.368,56.368,250.74,25.569,25568.52,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.577,0.577,18.01,1.801,Reference,Reference,Reference,Reference,,0.00851,22.481,22.481,100,10.197,10197.38,0.501,0.501,12.73,1.273
