title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date, ,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm, field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm, field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_inside_dia_tole_bd_spe_in,field_inside_dia_tole_in,field_inside_dia_tole_mm,field_inside_dia_tole_cm,field_color,field_weight_per_item_lb
LP 016BC 03S316,LP 016BC 03S316,LP016BC03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.265,0.265,6.73,0.673,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.281,0.281,7.14,0.714,0.188,0.188,4.78,0.478,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.022,0.022,0.56,0.056,0.804,0.804,0.141,1.41,0.0144,0.144,14.36,143.6,0.0804,0.08,0.0141,0.141,0.00144,0.0144,1.436,14.36,0.154,0.154,3.91,0.391,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.379,0.379,1.69,0.172,171.91,Squared,Factory Option,6.6,6.6,Reference,Reference,8.6,8.6,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.233,0.233,5.92,0.592,Reference,Reference,Reference,Reference,,0.000406
LP 016BC 04S316,LP 016BC 04S316,LP016BC04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.265,0.265,6.73,0.673,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.281,0.281,7.14,0.714,0.188,0.188,4.78,0.478,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.026,0.026,0.66,0.066,0.661,0.661,0.116,1.16,0.0118,0.118,11.8,118,0.0661,0.066,0.0116,0.116,0.00118,0.0118,1.18,11.8,0.176,0.176,4.47,0.447,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.379,0.379,1.69,0.172,171.91,Squared,Factory Option,8.03,8.03,Reference,Reference,10.03,10.03,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.233,0.233,5.92,0.592,Reference,Reference,Reference,Reference,,0.000474
LP 016BC 05S316,LP 016BC 05S316,LP016BC05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.265,0.265,6.73,0.673,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.281,0.281,7.14,0.714,0.188,0.188,4.78,0.478,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.035,0.035,0.89,0.089,0.487,0.487,0.085,0.85,0.0087,0.087,8.7,87,0.0487,0.049,0.0085,0.085,0.00087,0.0087,0.87,8.7,0.222,0.222,5.64,0.564,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.379,0.379,1.69,0.172,171.91,Squared,Factory Option,10.88,10.88,Reference,Reference,12.88,12.88,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.233,0.233,5.92,0.592,Reference,Reference,Reference,Reference,,0.000609
LP 016BC 06S316,LP 016BC 06S316,LP016BC06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.265,0.265,6.73,0.673,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.281,0.281,7.14,0.714,0.188,0.188,4.78,0.478,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.044,0.044,1.12,0.112,0.386,0.386,0.068,0.68,0.0069,0.069,6.89,68.9,0.0386,0.039,0.0068,0.068,0.00069,0.0069,0.689,6.89,0.268,0.268,6.81,0.681,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.379,0.379,1.69,0.172,171.91,Squared,Factory Option,13.74,13.74,Reference,Reference,15.74,15.74,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.233,0.233,5.92,0.592,Reference,Reference,Reference,Reference,,0.000744
LP 016C 01 S316,LP 016C 01 S316,LP016C01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.017,0.017,0.43,0.043,1.668,1.668,0.292,2.92,0.0298,0.298,29.79,297.9,0.167,0.167,0.0292,0.292,0.00298,0.0298,2.982,29.82,0.082,0.082,2.08,0.208,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.481,0.481,2.14,0.218,218.18,Squared,Factory Option,2.144,2.144,Reference,Reference,4.144,4.144,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.268,0.268,6.81,0.681,Reference,Reference,Reference,Reference,,0.000228
LP 016C 02 S316,LP 016C 02 S316,LP016C02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.017,0.017,0.43,0.043,0.978,0.978,0.171,1.71,0.0175,0.175,17.47,174.7,0.098,0.098,0.0172,0.172,0.00175,0.0175,1.75,17.5,0.107,0.107,2.72,0.272,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.481,0.481,2.14,0.218,218.18,Squared,Factory Option,3.658,3.658,Reference,Reference,5.658,5.658,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.268,0.268,6.81,0.681,Reference,Reference,Reference,Reference,,0.000311
LP 016C 03 S316,LP 016C 03 S316,LP016C03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.021,0.021,0.53,0.053,0.766,0.766,0.134,1.34,0.0137,0.137,13.68,136.8,0.077,0.077,0.0135,0.135,0.00138,0.0138,1.375,13.75,0.123,0.123,3.12,0.312,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.481,0.481,2.14,0.218,218.18,Squared,Factory Option,4.669,4.669,Reference,Reference,6.669,6.669,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.268,0.268,6.81,0.681,Reference,Reference,Reference,Reference,,0.000366
LP 016C 04 S316,LP 016C 04 S316,LP016C04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.025,0.025,0.64,0.064,0.63,0.63,0.11,1.1,0.0113,0.113,11.25,112.5,0.063,0.063,0.011,0.11,0.00113,0.0113,1.125,11.25,0.139,0.139,3.53,0.353,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.481,0.481,2.14,0.218,218.18,Squared,Factory Option,5.681,5.681,Reference,Reference,7.681,7.681,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.268,0.268,6.81,0.681,Reference,Reference,Reference,Reference,,0.000422
LP 016C 05 S316,LP 016C 05 S316,LP016C05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.034,0.034,0.86,0.086,0.464,0.464,0.081,0.81,0.0083,0.083,8.29,82.9,0.046,0.046,0.0081,0.081,0.00082,0.0082,0.821,8.21,0.171,0.171,4.34,0.434,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.481,0.481,2.14,0.218,218.18,Squared,Factory Option,7.704,7.704,Reference,Reference,9.704,9.704,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.268,0.268,6.81,0.681,Reference,Reference,Reference,Reference,,0.000533
LP 016C 06 S316,LP 016C 06 S316,LP016C06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.042,0.042,1.07,0.107,0.368,0.368,0.064,0.64,0.0066,0.066,6.57,65.7,0.037,0.037,0.0065,0.065,0.00066,0.0066,0.661,6.61,0.204,0.204,5.18,0.518,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.481,0.481,2.14,0.218,218.18,Squared,Factory Option,9.727,9.727,Reference,Reference,11.727,11.727,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.268,0.268,6.81,0.681,Reference,Reference,Reference,Reference,,0.000644
LP 016D 01 S316,LP 016D 01 S316,LP016D01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.328,0.328,8.33,0.833,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.017,0.017,0.43,0.043,1.386,1.386,0.243,2.43,0.0248,0.248,24.75,247.5,0.139,0.139,0.0243,0.243,0.00248,0.0248,2.482,24.82,0.084,0.084,2.13,0.213,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.317,0.317,1.41,0.144,143.79,Squared,Factory Option,2.278,2.278,Reference,Reference,4.278,4.278,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.28,0.28,7.11,0.711,Reference,Reference,Reference,Reference,,0.000245
LP 016D 02 S316,LP 016D 02 S316,LP016D02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.328,0.328,8.33,0.833,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.017,0.017,0.43,0.043,0.813,0.813,0.142,1.42,0.0145,0.145,14.52,145.2,0.081,0.081,0.0142,0.142,0.00145,0.0145,1.446,14.46,0.11,0.11,2.79,0.279,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.317,0.317,1.41,0.144,143.79,Squared,Factory Option,3.886,3.886,Reference,Reference,5.886,5.886,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.28,0.28,7.11,0.711,Reference,Reference,Reference,Reference,,0.000337
LP 016D 03 S316,LP 016D 03 S316,LP016D03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.328,0.328,8.33,0.833,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.022,0.022,0.56,0.056,0.637,0.637,0.112,1.12,0.0114,0.114,11.38,113.8,0.064,0.064,0.0112,0.112,0.00114,0.0114,1.143,11.43,0.127,0.127,3.23,0.323,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.317,0.317,1.41,0.144,143.79,Squared,Factory Option,4.961,4.961,Reference,Reference,6.961,6.961,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.28,0.28,7.11,0.711,Reference,Reference,Reference,Reference,,0.000398
LP 016D 04 S316,LP 016D 04 S316,LP016D04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.328,0.328,8.33,0.833,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.026,0.026,0.66,0.066,0.523,0.523,0.092,0.92,0.0093,0.093,9.34,93.4,0.052,0.052,0.0091,0.091,0.00093,0.0093,0.929,9.29,0.145,0.145,3.68,0.368,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.317,0.317,1.41,0.144,143.79,Squared,Factory Option,6.035,6.035,Reference,Reference,8.035,8.035,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.28,0.28,7.11,0.711,Reference,Reference,Reference,Reference,,0.00046
LP 016D 05 S316,LP 016D 05 S316,LP016D05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.328,0.328,8.33,0.833,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.035,0.035,0.89,0.089,0.386,0.386,0.068,0.68,0.0069,0.069,6.89,68.9,0.039,0.039,0.0068,0.068,0.0007,0.007,0.696,6.96,0.179,0.179,4.55,0.455,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.317,0.317,1.41,0.144,143.79,Squared,Factory Option,8.185,8.185,Reference,Reference,10.185,10.185,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.28,0.28,7.11,0.711,Reference,Reference,Reference,Reference,,0.000583
LP 016D 06 S316,LP 016D 06 S316,LP016D06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.328,0.328,8.33,0.833,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.043,0.043,1.09,0.109,0.306,0.306,0.054,0.54,0.0055,0.055,5.46,54.6,0.031,0.031,0.0054,0.054,0.00055,0.0055,0.554,5.54,0.213,0.213,5.41,0.541,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.317,0.317,1.41,0.144,143.79,Squared,Factory Option,10.334,10.334,Reference,Reference,12.334,12.334,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.28,0.28,7.11,0.711,Reference,Reference,Reference,Reference,,0.000706
LP 016DE 01S316,LP 016DE 01S316,LP016DE01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.33,0.33,8.38,0.838,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.344,0.344,8.74,0.874,0.281,0.281,7.14,0.714,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.016,0.016,0.41,0.041,0.922,0.922,0.161,1.61,0.0165,0.165,16.47,164.7,0.0922,0.092,0.0161,0.161,0.00165,0.0165,1.647,16.47,0.094,0.094,2.39,0.239,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.374,0.374,1.66,0.17,169.65,Squared,Factory Option,2.87,2.87,Reference,Reference,4.87,4.87,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.298,0.298,7.57,0.757,Reference,Reference,Reference,Reference,,0.00029
LP 016DE 02S316,LP 016DE 02S316,LP016DE02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.33,0.33,8.38,0.838,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.344,0.344,8.74,0.874,0.281,0.281,7.14,0.714,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.021,0.021,0.53,0.053,0.722,0.722,0.126,1.26,0.0129,0.129,12.89,128.9,0.0722,0.072,0.0126,0.126,0.00129,0.0129,1.289,12.89,0.107,0.107,2.72,0.272,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.374,0.374,1.66,0.17,169.65,Squared,Factory Option,3.67,3.67,Reference,Reference,5.67,5.67,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.298,0.298,7.57,0.757,Reference,Reference,Reference,Reference,,0.000337
LP 016DE 03S316,LP 016DE 03S316,LP016DE03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.33,0.33,8.38,0.838,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.344,0.344,8.74,0.874,0.281,0.281,7.14,0.714,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.025,0.025,0.64,0.064,0.593,0.593,0.104,1.04,0.0106,0.106,10.59,105.9,0.0593,0.059,0.0104,0.104,0.00106,0.0106,1.059,10.59,0.119,0.119,3.02,0.302,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.374,0.374,1.66,0.17,169.65,Squared,Factory Option,4.46,4.46,Reference,Reference,6.46,6.46,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.298,0.298,7.57,0.757,Reference,Reference,Reference,Reference,,0.000385
LP 016DE 04S316,LP 016DE 04S316,LP016DE04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.33,0.33,8.38,0.838,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.344,0.344,8.74,0.874,0.281,0.281,7.14,0.714,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.029,0.029,0.74,0.074,0.504,0.504,0.088,0.88,0.009,0.09,9,90,0.0504,0.05,0.0088,0.088,0.0009,0.009,0.9,9,0.132,0.132,3.35,0.335,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.374,0.374,1.66,0.17,169.65,Squared,Factory Option,5.25,5.25,Reference,Reference,7.25,7.25,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.298,0.298,7.57,0.757,Reference,Reference,Reference,Reference,,0.000432
LP 016DE 05S316,LP 016DE 05S316,LP016DE05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.33,0.33,8.38,0.838,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.344,0.344,8.74,0.874,0.281,0.281,7.14,0.714,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,0.438,0.438,0.077,0.77,0.0078,0.078,7.82,78.2,0.0438,0.044,0.0077,0.077,0.00078,0.0078,0.782,7.82,0.145,0.145,3.68,0.368,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.374,0.374,1.66,0.17,169.65,Squared,Factory Option,6.05,6.05,Reference,Reference,8.05,8.05,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.298,0.298,7.57,0.757,Reference,Reference,Reference,Reference,,0.000479
LP 016DE 06S316,LP 016DE 06S316,LP016DE06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.33,0.33,8.38,0.838,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.344,0.344,8.74,0.874,0.281,0.281,7.14,0.714,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.041,0.041,1.04,0.104,0.347,0.347,0.061,0.61,0.0062,0.062,6.2,62,0.0347,0.035,0.0061,0.061,0.00062,0.0062,0.62,6.2,0.17,0.17,4.32,0.432,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.375,0.375,1.67,0.17,170.1,Squared,Factory Option,7.64,7.64,Reference,Reference,9.64,9.64,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.298,0.298,7.57,0.757,Reference,Reference,Reference,Reference,,0.000574
LP 016E 01 S316,LP 016E 01 S316,LP016E01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.375,0.375,9.53,0.953,0.313,0.313,7.95,0.795,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.017,0.017,0.43,0.043,0.682,0.682,0.119,1.19,0.0122,0.122,12.18,121.8,0.068,0.068,0.0119,0.119,0.00121,0.0121,1.214,12.14,0.095,0.095,2.41,0.241,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.276,0.276,1.23,0.125,125.19,Squared,Factory Option,2.95,2.95,Reference,Reference,4.95,4.95,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.328,0.328,8.33,0.833,Reference,Reference,Reference,Reference,,0.000329
LP 016E 02 S316,LP 016E 02 S316,LP016E02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.375,0.375,9.53,0.953,0.313,0.313,7.95,0.795,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.021,0.021,0.53,0.053,0.534,0.534,0.094,0.94,0.0095,0.095,9.54,95.4,0.053,0.053,0.0093,0.093,0.00095,0.0095,0.946,9.46,0.108,0.108,2.74,0.274,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.276,0.276,1.23,0.125,125.19,Squared,Factory Option,3.766,3.766,Reference,Reference,5.766,5.766,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.328,0.328,8.33,0.833,Reference,Reference,Reference,Reference,,0.000383
LP 016E 03 S316,LP 016E 03 S316,LP016E03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.375,0.375,9.53,0.953,0.313,0.313,7.95,0.795,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.026,0.026,0.66,0.066,0.439,0.439,0.077,0.77,0.0078,0.078,7.84,78.4,0.044,0.044,0.0077,0.077,0.00079,0.0079,0.786,7.86,0.121,0.121,3.07,0.307,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.276,0.276,1.23,0.125,125.19,Squared,Factory Option,4.582,4.582,Reference,Reference,6.582,6.582,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.328,0.328,8.33,0.833,Reference,Reference,Reference,Reference,,0.000438
LP 016E 04 S316,LP 016E 04 S316,LP016E04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.375,0.375,9.53,0.953,0.313,0.313,7.95,0.795,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.03,0.03,0.76,0.076,0.373,0.373,0.065,0.65,0.0067,0.067,6.66,66.6,0.037,0.037,0.0065,0.065,0.00066,0.0066,0.661,6.61,0.134,0.134,3.4,0.34,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.276,0.276,1.23,0.125,125.19,Squared,Factory Option,5.398,5.398,Reference,Reference,7.398,7.398,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.328,0.328,8.33,0.833,Reference,Reference,Reference,Reference,,0.000492
LP 016E 05 S316,LP 016E 05 S316,LP016E05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.375,0.375,9.53,0.953,0.313,0.313,7.95,0.795,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.034,0.034,0.86,0.086,0.324,0.324,0.057,0.57,0.0058,0.058,5.79,57.9,0.032,0.032,0.0056,0.056,0.00057,0.0057,0.571,5.71,0.147,0.147,3.73,0.373,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.276,0.276,1.23,0.125,125.19,Squared,Factory Option,6.214,6.214,Reference,Reference,8.214,8.214,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.328,0.328,8.33,0.833,Reference,Reference,Reference,Reference,,0.000546
LP 016E 06 S316,LP 016E 06 S316,LP016E06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.375,0.375,9.53,0.953,0.313,0.313,7.95,0.795,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.043,0.043,1.09,0.109,0.257,0.257,0.045,0.45,0.0046,0.046,4.59,45.9,0.026,0.026,0.0046,0.046,0.00046,0.0046,0.464,4.64,0.174,0.174,4.42,0.442,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.276,0.276,1.23,0.125,125.19,Squared,Factory Option,7.846,7.846,Reference,Reference,9.846,9.846,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.328,0.328,8.33,0.833,Reference,Reference,Reference,Reference,,0.000655
LP 016F 01 S316,LP 016F 01 S316,LP016F01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.375,0.375,9.53,0.953,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.391,0.391,9.93,0.993,0.313,0.313,7.95,0.795,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.019,0.019,0.48,0.048,0.395,0.395,0.069,0.69,0.0071,0.071,7.05,70.5,0.039,0.039,0.0068,0.068,0.0007,0.007,0.696,6.96,0.12,0.12,3.05,0.305,0.016,0.016,0.41,Stainless Steel Type 316,SS316,0.15,0.15,0.67,0.068,68.04,Squared,Factory Option,4.485,4.485,Reference,Reference,6.485,6.485,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.343,0.343,8.71,0.871,Reference,Reference,Reference,Reference,,0.00045
