title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 063F 02 M,LE 063F 02 M,LE063F02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.625,0.625,15.88,1.588,0.015,0.015,0.38,0.038,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,6.7,6.7,1.173,11.73,0.1196,1.196,119.6,1196,0.67,0.67,0.1173,1.173,0.01196,0.1196,11.96,119.6,0.499,0.499,12.67,1.267,REF,Reference,Reference,Reference,19.8687,19.9,0.063,0.063,1.6,0.16,Standard Loops,1.5,1.5,6.672,0.6804,680.4,0.3,0.3,1.3345,0.13608,136.08,15,15,66.723,6.804,6804,4.26,4.26,108.2,10.82,1.252,1.252,31.8,3.18,Factory Option,Zinc Plate and Bake per ASTM B633,0.03596,0.499,0.499,12.67,1.267,Random,0.063,0.063,1.6,0.16
LE 063F 02 S,LE 063F 02 S,LE063F02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.625,0.625,15.88,1.588,0.015,0.015,0.38,0.038,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,5.58,5.58,0.977,9.77,0.0996,0.996,99.6,996,0.558,0.558,0.0977,0.977,0.00996,0.0996,9.96,99.6,0.499,0.499,12.67,1.267,REF,Reference,Reference,Reference,19.8805,19.9,0.063,0.063,1.6,0.16,Standard Loops,1.2495,1.2495,5.558,0.5668,566.8,0.2499,0.2499,1.1116,0.11335,113.35,12.495,12.495,55.581,5.6677,5667.7,4.26,4.26,108.2,10.82,1.252,1.252,31.8,3.18,Factory Option,Passivate per ASTM A967,0.03666,0.499,0.499,12.67,1.267,Random,0.063,0.063,1.6,0.16
LE 063F 02 S316,LE 063F 02 S316,LE063F02S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.625,0.625,15.88,1.588,0.015,0.015,0.38,0.038,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,5.58,5.58,0.977,9.77,0.0996,0.996,99.6,996,0.558,0.558,0.0977,0.977,0.00996,0.0996,9.96,99.6,0.499,0.499,12.67,1.267,REF,Reference,Reference,Reference,19.8805,19.9,0.063,0.063,1.6,0.16,Standard Loops,1.2495,1.2495,5.558,0.5668,566.8,0.2499,0.2499,1.1116,0.11335,113.35,9.371,9.371,41.684,4.2507,4250.7,3.705,3.705,94.11,9.411,1.252,1.252,31.8,3.18,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.03666,0.499,0.499,12.67,1.267,Random,0.063,0.063,1.6,0.16
LE 063F 03 M,LE 063F 03 M,LE063F03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.625,0.625,15.88,1.588,0.015,0.015,0.38,0.038,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,5.8,5.8,1.016,10.16,0.1036,1.036,103.6,1036,0.58,0.58,0.1016,1.016,0.01036,0.1036,10.36,103.6,0.499,0.499,12.67,1.267,REF,Reference,Reference,Reference,22.9517,23,0.063,0.063,1.6,0.16,Standard Loops,1.5,1.5,6.672,0.6804,680.4,0.3,0.3,1.3345,0.13608,136.08,15,15,66.723,6.804,6804,4.83,4.83,122.68,12.268,1.502,1.502,38.15,3.815,Factory Option,Zinc Plate and Bake per ASTM B633,0.04102,0.499,0.499,12.67,1.267,Random,0.063,0.063,1.6,0.16
LE 063F 03 S,LE 063F 03 S,LE063F03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.625,0.625,15.88,1.588,0.015,0.015,0.38,0.038,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,4.83,4.83,0.846,8.46,0.0863,0.863,86.3,863,0.483,0.483,0.0846,0.846,0.00863,0.0863,8.63,86.3,0.499,0.499,12.67,1.267,REF,Reference,Reference,Reference,22.9676,23,0.063,0.063,1.6,0.16,Standard Loops,1.2495,1.2495,5.558,0.5668,566.8,0.2499,0.2499,1.1116,0.11335,113.35,12.495,12.495,55.581,5.6677,5667.7,4.83,4.83,122.68,12.268,1.502,1.502,38.15,3.815,Factory Option,Passivate per ASTM A967,0.04183,0.499,0.499,12.67,1.267,Random,0.063,0.063,1.6,0.16
LE 063F 03 S316,LE 063F 03 S316,LE063F03S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.625,0.625,15.88,1.588,0.015,0.015,0.38,0.038,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,4.83,4.83,0.846,8.46,0.0863,0.863,86.3,863,0.483,0.483,0.0846,0.846,0.00863,0.0863,8.63,86.3,0.499,0.499,12.67,1.267,REF,Reference,Reference,Reference,22.9676,23,0.063,0.063,1.6,0.16,Standard Loops,1.2495,1.2495,5.558,0.5668,566.8,0.2499,0.2499,1.1116,0.11335,113.35,9.371,9.371,41.684,4.2507,4250.7,4.181,4.181,106.2,10.62,1.502,1.502,38.15,3.815,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.04183,0.499,0.499,12.67,1.267,Random,0.063,0.063,1.6,0.16
LE 063F 04 M,LE 063F 04 M,LE063F04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.625,0.625,15.88,1.588,0.015,0.015,0.38,0.038,2.75,2.75,69.85,6.985,0.05,0.05,1.27,0.127,4.9,4.9,0.858,8.58,0.0875,0.875,87.5,875,0.49,0.49,0.0858,0.858,0.00875,0.0875,8.75,87.5,0.499,0.499,12.67,1.267,REF,Reference,Reference,Reference,27.1674,27.2,0.063,0.063,1.6,0.16,Standard Loops,1.5,1.5,6.672,0.6804,680.4,0.3,0.3,1.3345,0.13608,136.08,15,15,66.723,6.804,6804,5.51,5.51,139.95,13.995,1.752,1.752,44.5,4.45,Factory Option,Zinc Plate and Bake per ASTM B633,0.04796,0.499,0.499,12.67,1.267,Random,0.063,0.063,1.6,0.16
LE 063F 04 S,LE 063F 04 S,LE063F04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.625,0.625,15.88,1.588,0.015,0.015,0.38,0.038,2.75,2.75,69.85,6.985,0.05,0.05,1.27,0.127,4.08,4.08,0.715,7.15,0.0729,0.729,72.9,729,0.408,0.408,0.0715,0.715,0.00729,0.0729,7.29,72.9,0.499,0.499,12.67,1.267,REF,Reference,Reference,Reference,27.1896,27.2,0.063,0.063,1.6,0.16,Standard Loops,1.2495,1.2495,5.558,0.5668,566.8,0.2499,0.2499,1.1116,0.11335,113.35,12.495,12.495,55.581,5.6677,5667.7,5.51,5.51,139.95,13.995,1.752,1.752,44.5,4.45,Factory Option,Passivate per ASTM A967,0.04891,0.499,0.499,12.67,1.267,Random,0.063,0.063,1.6,0.16
LE 063F 04 S316,LE 063F 04 S316,LE063F04S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.625,0.625,15.88,1.588,0.015,0.015,0.38,0.038,2.75,2.75,69.85,6.985,0.05,0.05,1.27,0.127,4.08,4.08,0.715,7.15,0.0729,0.729,72.9,729,0.408,0.408,0.0715,0.715,0.00729,0.0729,7.29,72.9,0.499,0.499,12.67,1.267,REF,Reference,Reference,Reference,27.1896,27.2,0.063,0.063,1.6,0.16,Standard Loops,1.2495,1.2495,5.558,0.5668,566.8,0.2499,0.2499,1.1116,0.11335,113.35,9.371,9.371,41.684,4.2507,4250.7,4.74,4.74,120.4,12.04,1.752,1.752,44.5,4.45,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.04891,0.499,0.499,12.67,1.267,Random,0.063,0.063,1.6,0.16
LE 063F 05 M,LE 063F 05 M,LE063F05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.625,0.625,15.88,1.588,0.015,0.015,0.38,0.038,3,3,76.2,7.62,0.05,0.05,1.27,0.127,4.3,4.3,0.753,7.53,0.0768,0.768,76.8,768,0.43,0.43,0.0753,0.753,0.00768,0.0768,7.68,76.8,0.499,0.499,12.67,1.267,REF,Reference,Reference,Reference,30.9582,31,0.063,0.063,1.6,0.16,Standard Loops,1.5,1.5,6.672,0.6804,680.4,0.3,0.3,1.3345,0.13608,136.08,15,15,66.723,6.804,6804,6.14,6.14,155.96,15.596,2.002,2.002,50.85,5.085,Factory Option,Zinc Plate and Bake per ASTM B633,0.05419,0.499,0.499,12.67,1.267,Random,0.063,0.063,1.6,0.16
LE 063F 05 S,LE 063F 05 S,LE063F05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.625,0.625,15.88,1.588,0.015,0.015,0.38,0.038,3,3,76.2,7.62,0.05,0.05,1.27,0.127,3.58,3.58,0.627,6.27,0.0639,0.639,63.9,639,0.358,0.358,0.0627,0.627,0.00639,0.0639,6.39,63.9,0.499,0.499,12.67,1.267,REF,Reference,Reference,Reference,30.987,31,0.063,0.063,1.6,0.16,Standard Loops,1.2495,1.2495,5.558,0.5668,566.8,0.2499,0.2499,1.1116,0.11335,113.35,12.495,12.495,55.581,5.6677,5667.7,6.14,6.14,155.96,15.596,2.002,2.002,50.85,5.085,Factory Option,Passivate per ASTM A967,0.05527,0.499,0.499,12.67,1.267,Random,0.063,0.063,1.6,0.16
LE 063F 05 S316,LE 063F 05 S316,LE063F05S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.625,0.625,15.88,1.588,0.015,0.015,0.38,0.038,3,3,76.2,7.62,0.05,0.05,1.27,0.127,3.58,3.58,0.627,6.27,0.0639,0.639,63.9,639,0.358,0.358,0.0627,0.627,0.00639,0.0639,6.39,63.9,0.499,0.499,12.67,1.267,REF,Reference,Reference,Reference,30.987,31,0.063,0.063,1.6,0.16,Standard Loops,1.2495,1.2495,5.558,0.5668,566.8,0.2499,0.2499,1.1116,0.11335,113.35,9.371,9.371,41.684,4.2507,4250.7,5.268,5.268,133.81,13.381,2.002,2.002,50.85,5.085,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.05527,0.499,0.499,12.67,1.267,Random,0.063,0.063,1.6,0.16
LE 063F 06 M,LE 063F 06 M,LE063F06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.625,0.625,15.88,1.588,0.015,0.015,0.38,0.038,3.5,3.5,88.9,8.89,0.06,0.06,1.52,0.152,3.4,3.4,0.595,5.95,0.0607,0.607,60.7,607,0.34,0.34,0.0595,0.595,0.00607,0.0607,6.07,60.7,0.499,0.499,12.67,1.267,REF,Reference,Reference,Reference,39.153,39.2,0.063,0.063,1.6,0.16,Standard Loops,1.5,1.5,6.672,0.6804,680.4,0.3,0.3,1.3345,0.13608,136.08,15,15,66.723,6.804,6804,7.47,7.47,189.74,18.974,2.502,2.502,63.55,6.355,Factory Option,Zinc Plate and Bake per ASTM B633,0.06766,0.499,0.499,12.67,1.267,Random,0.063,0.063,1.6,0.16
LE 063F 06 S,LE 063F 06 S,LE063F06S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.625,0.625,15.88,1.588,0.015,0.015,0.38,0.038,3.5,3.5,88.9,8.89,0.06,0.06,1.52,0.152,2.83,2.83,0.496,4.96,0.0505,0.505,50.5,505,0.283,0.283,0.0496,0.496,0.00505,0.0505,5.05,50.5,0.499,0.499,12.67,1.267,REF,Reference,Reference,Reference,39.1991,39.2,0.063,0.063,1.6,0.16,Standard Loops,1.2495,1.2495,5.558,0.5668,566.8,0.2499,0.2499,1.1116,0.11335,113.35,12.495,12.495,55.581,5.6677,5667.7,7.47,7.47,189.74,18.974,2.502,2.502,63.55,6.355,Factory Option,Passivate per ASTM A967,0.06903,0.499,0.499,12.67,1.267,Random,0.063,0.063,1.6,0.16
LE 063F 06 S316,LE 063F 06 S316,LE063F06S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.625,0.625,15.88,1.588,0.015,0.015,0.38,0.038,3.5,3.5,88.9,8.89,0.06,0.06,1.52,0.152,2.83,2.83,0.496,4.96,0.0505,0.505,50.5,505,0.283,0.283,0.0496,0.496,0.00505,0.0505,5.05,50.5,0.499,0.499,12.67,1.267,REF,Reference,Reference,Reference,39.1991,39.2,0.063,0.063,1.6,0.16,Standard Loops,1.2495,1.2495,5.558,0.5668,566.8,0.2499,0.2499,1.1116,0.11335,113.35,9.371,9.371,41.684,4.2507,4250.7,6.369,6.369,161.77,16.177,2.502,2.502,63.55,6.355,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.06903,0.499,0.499,12.67,1.267,Random,0.063,0.063,1.6,0.16
