title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date, ,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm, field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm, field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_inside_dia_tole_bd_spe_in,field_inside_dia_tole_in,field_inside_dia_tole_mm,field_inside_dia_tole_cm,field_color,field_weight_per_item_lb
CIM025AA 04M,CIM025AA 04M,CIM025AA04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.079,0.079,2,0.2,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.084,0.084,2.13,0.213,0.054,0.054,1.37,0.137,MIN,MIN,MIN,MIN,0.394,0.394,10,1,0.017,0.017,0.43,0.043,3.336,3.336,0.584,5.84,0.0596,0.596,59.57,595.7,0.333,0.333,0.0583,0.583,0.00595,0.0595,5.947,59.47,0.167,0.167,4.24,0.424,0.01,0.01,0.25,Music Wire,MW,0.757,0.757,3.37,0.343,343.38,Squared,Factory Option,13.687,13.687,Reference,Reference,15.687,15.687,Pre-coated with Tin,1,Instrument Compression Series (metric),ASTM A228,0.059,0.059,1.5,0.15,Reference,Reference,Reference,Reference,,8E-05
CIM025AA 04S,CIM025AA 04S,CIM025AA04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.079,0.079,2,0.2,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.084,0.084,2.13,0.213,0.054,0.054,1.37,0.137,MIN,MIN,MIN,MIN,0.394,0.394,10,1,0.017,0.017,0.43,0.043,2.779,2.779,0.487,4.87,0.0496,0.496,49.63,496.3,0.277,0.277,0.0485,0.485,0.00495,0.0495,4.947,49.47,0.167,0.167,4.24,0.424,0.01,0.01,0.25,Stainless Steel,SS,0.63,0.63,2.8,0.286,285.77,Squared,Factory Option,13.693,13.693,Reference,Reference,15.693,15.693,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.059,0.059,1.5,0.15,Reference,Reference,Reference,Reference,,8.1E-05
CIM025AA 05M,CIM025AA 05M,CIM025AA05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.079,0.079,2,0.2,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.084,0.084,2.13,0.213,0.054,0.054,1.37,0.137,MIN,MIN,MIN,MIN,0.492,0.492,12.5,1.25,0.017,0.017,0.43,0.043,2.626,2.626,0.46,4.6,0.0469,0.469,46.9,469,0.262,0.262,0.0459,0.459,0.00468,0.0468,4.679,46.79,0.204,0.204,5.18,0.518,0.01,0.01,0.25,Music Wire,MW,0.757,0.757,3.37,0.343,343.38,Squared,Factory Option,17.388,17.388,Reference,Reference,19.388,19.388,Pre-coated with Tin,1,Instrument Compression Series (metric),ASTM A228,0.059,0.059,1.5,0.15,Reference,Reference,Reference,Reference,,9.8E-05
CIM025AA 05S,CIM025AA 05S,CIM025AA05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.079,0.079,2,0.2,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.084,0.084,2.13,0.213,0.054,0.054,1.37,0.137,MIN,MIN,MIN,MIN,0.492,0.492,12.5,1.25,0.017,0.017,0.43,0.043,2.187,2.187,0.383,3.83,0.0391,0.391,39.06,390.6,0.218,0.218,0.0382,0.382,0.00389,0.0389,3.893,38.93,0.204,0.204,5.18,0.518,0.01,0.01,0.25,Stainless Steel,SS,0.63,0.63,2.8,0.286,285.77,Squared,Factory Option,17.395,17.395,Reference,Reference,19.395,19.395,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.059,0.059,1.5,0.15,Reference,Reference,Reference,Reference,,0.0001
CIM025AA 06M,CIM025AA 06M,CIM025AA06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.079,0.079,2,0.2,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.084,0.084,2.13,0.213,0.054,0.054,1.37,0.137,MIN,MIN,MIN,MIN,0.591,0.591,15,1.5,0.02,0.02,0.51,0.051,2.164,2.164,0.379,3.79,0.0386,0.386,38.64,386.4,0.216,0.216,0.0378,0.378,0.00386,0.0386,3.857,38.57,0.241,0.241,6.12,0.612,0.01,0.01,0.25,Music Wire,MW,0.757,0.757,3.37,0.343,343.38,Squared,Factory Option,21.1,21.1,Reference,Reference,23.1,23.1,Pre-coated with Tin,1,Instrument Compression Series (metric),ASTM A228,0.059,0.059,1.5,0.15,Reference,Reference,Reference,Reference,,0.000117
CIM025AA 06S,CIM025AA 06S,CIM025AA06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.079,0.079,2,0.2,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.084,0.084,2.13,0.213,0.054,0.054,1.37,0.137,MIN,MIN,MIN,MIN,0.591,0.591,15,1.5,0.02,0.02,0.51,0.051,1.803,1.803,0.316,3.16,0.0322,0.322,32.2,322,0.18,0.18,0.0315,0.315,0.00321,0.0321,3.214,32.14,0.241,0.241,6.12,0.612,0.01,0.01,0.25,Stainless Steel,SS,0.63,0.63,2.8,0.286,285.77,Squared,Factory Option,21.109,21.109,Reference,Reference,23.109,23.109,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.059,0.059,1.5,0.15,Reference,Reference,Reference,Reference,,0.00012
CIM025AA 07M,CIM025AA 07M,CIM025AA07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.079,0.079,2,0.2,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.084,0.084,2.13,0.213,0.054,0.054,1.37,0.137,MIN,MIN,MIN,MIN,0.689,0.689,17.5,1.75,0.023,0.023,0.58,0.058,1.841,1.841,0.322,3.22,0.0329,0.329,32.88,328.8,0.184,0.184,0.0322,0.322,0.00329,0.0329,3.286,32.86,0.278,0.278,7.06,0.706,0.01,0.01,0.25,Music Wire,MW,0.757,0.757,3.37,0.343,343.38,Squared,Factory Option,24.802,24.802,Reference,Reference,26.802,26.802,Pre-coated with Tin,1,Instrument Compression Series (metric),ASTM A228,0.059,0.059,1.5,0.15,Reference,Reference,Reference,Reference,,0.000136
CIM025AA 07S,CIM025AA 07S,CIM025AA07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.079,0.079,2,0.2,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.084,0.084,2.13,0.213,0.054,0.054,1.37,0.137,MIN,MIN,MIN,MIN,0.689,0.689,17.5,1.75,0.023,0.023,0.58,0.058,1.534,1.534,0.269,2.69,0.0274,0.274,27.39,273.9,0.153,0.153,0.0268,0.268,0.00273,0.0273,2.732,27.32,0.278,0.278,7.06,0.706,0.01,0.01,0.25,Stainless Steel,SS,0.63,0.63,2.8,0.286,285.77,Squared,Factory Option,24.812,24.812,Reference,Reference,26.812,26.812,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.059,0.059,1.5,0.15,Reference,Reference,Reference,Reference,,0.000139
CIM025AA 08M,CIM025AA 08M,CIM025AA08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.079,0.079,2,0.2,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.084,0.084,2.13,0.213,0.054,0.054,1.37,0.137,MIN,MIN,MIN,MIN,0.787,0.787,20,2,0.027,0.027,0.69,0.069,1.602,1.602,0.281,2.81,0.0286,0.286,28.61,286.1,0.16,0.16,0.028,0.28,0.00286,0.0286,2.857,28.57,0.315,0.315,8,0.8,0.01,0.01,0.25,Music Wire,MW,0.757,0.757,3.37,0.343,343.38,Squared,Factory Option,28.502,28.502,Reference,Reference,30.502,30.502,Pre-coated with Tin,1,Instrument Compression Series (metric),ASTM A228,0.059,0.059,1.5,0.15,Reference,Reference,Reference,Reference,,0.000155
CIM025AA 08S,CIM025AA 08S,CIM025AA08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.079,0.079,2,0.2,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.084,0.084,2.13,0.213,0.054,0.054,1.37,0.137,MIN,MIN,MIN,MIN,0.787,0.787,20,2,0.027,0.027,0.69,0.069,1.334,1.334,0.234,2.34,0.0238,0.238,23.82,238.2,0.133,0.133,0.0233,0.233,0.00238,0.0238,2.375,23.75,0.315,0.315,8,0.8,0.01,0.01,0.25,Stainless Steel,SS,0.63,0.63,2.8,0.286,285.77,Squared,Factory Option,28.514,28.514,Reference,Reference,30.514,30.514,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.059,0.059,1.5,0.15,Reference,Reference,Reference,Reference,,0.000158
CIM025B 01 M,CIM025B 01 M,CIM025B01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.138,0.138,3.5,0.35,0.018,0.018,0.46,0.046,10,10,1.751,17.51,0.1786,1.786,178.58,1785.8,1,1,0.1751,1.751,0.01786,0.1786,17.858,178.58,0.063,0.063,1.6,0.16,0.01,0.01,0.25,Music Wire,MW,0.8,0.8,3.56,0.363,362.88,Squared,Factory Option,3.0423,3.0423,Reference,Reference,5.04,5.04,Pre-coated with Tin,1,Instrument Compression Series (metric),ASTM A228,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,2.93E-05
CIM025B 01 S,CIM025B 01 S,CIM025B01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.138,0.138,3.5,0.35,0.018,0.018,0.46,0.046,8.3,8.3,1.454,14.54,0.1482,1.482,148.22,1482.2,0.83,0.83,0.1454,1.454,0.01482,0.1482,14.822,148.22,0.063,0.063,1.6,0.16,0.01,0.01,0.25,Stainless Steel,SS,0.6664,0.666,2.96,0.302,302.28,Squared,Factory Option,3.0545,3.0545,Reference,Reference,5.05,5.05,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,2.99E-05
CIM025B 02 M,CIM025B 02 M,CIM025B02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.197,0.197,5,0.5,0.018,0.018,0.46,0.046,6.4,6.4,1.121,11.21,0.1143,1.143,114.29,1142.9,0.64,0.64,0.1121,1.121,0.01143,0.1143,11.429,114.29,0.079,0.079,2.01,0.201,0.01,0.01,0.25,Music Wire,MW,0.8,0.8,3.56,0.363,362.88,Squared,Factory Option,4.7536,4.7536,Reference,Reference,6.75,6.75,Pre-coated with Tin,1,Instrument Compression Series (metric),ASTM A228,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,3.93E-05
CIM025B 02 S,CIM025B 02 S,CIM025B02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.197,0.197,5,0.5,0.018,0.018,0.46,0.046,5.4,5.4,0.946,9.46,0.0964,0.964,96.43,964.3,0.54,0.54,0.0946,0.946,0.00964,0.0964,9.643,96.43,0.079,0.079,2.01,0.201,0.01,0.01,0.25,Stainless Steel,SS,0.6664,0.666,2.96,0.302,302.28,Squared,Factory Option,4.6949,4.6949,Reference,Reference,6.69,6.69,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,3.97E-05
CIM025B 03 M,CIM025B 03 M,CIM025B03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.256,0.256,6.5,0.65,0.018,0.018,0.46,0.046,4.8,4.8,0.841,8.41,0.0857,0.857,85.72,857.2,0.48,0.48,0.0841,0.841,0.00857,0.0857,8.572,85.72,0.094,0.094,2.39,0.239,0.01,0.01,0.25,Music Wire,MW,0.8,0.8,3.56,0.363,362.88,Squared,Factory Option,6.3382,6.3382,Reference,Reference,8.34,8.34,Pre-coated with Tin,1,Instrument Compression Series (metric),ASTM A228,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,4.85E-05
CIM025B 03 S,CIM025B 03 S,CIM025B03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.256,0.256,6.5,0.65,0.018,0.018,0.46,0.046,4,4,0.701,7.01,0.0714,0.714,71.43,714.3,0.4,0.4,0.0701,0.701,0.00714,0.0714,7.143,71.43,0.094,0.094,2.39,0.239,0.01,0.01,0.25,Stainless Steel,SS,0.6664,0.666,2.96,0.302,302.28,Squared,Factory Option,6.3382,6.3382,Reference,Reference,8.34,8.34,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,4.94E-05
CIM025B 04 M,CIM025B 04 M,CIM025B04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.315,0.315,8,0.8,0.018,0.018,0.46,0.046,3.8,3.8,0.666,6.66,0.0679,0.679,67.86,678.6,0.38,0.38,0.0666,0.666,0.00679,0.0679,6.786,67.86,0.11,0.11,2.79,0.279,0.01,0.01,0.25,Music Wire,MW,0.8,0.8,3.56,0.363,362.88,Squared,Factory Option,8.0061,8.0061,Reference,Reference,10.01,10.01,Pre-coated with Tin,1,Instrument Compression Series (metric),ASTM A228,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,5.82E-05
CIM025B 04 S,CIM025B 04 S,CIM025B04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.315,0.315,8,0.8,0.018,0.018,0.46,0.046,3.1,3.1,0.543,5.43,0.0554,0.554,55.36,553.6,0.31,0.31,0.0543,0.543,0.00554,0.0554,5.536,55.36,0.11,0.11,2.79,0.279,0.01,0.01,0.25,Stainless Steel,SS,0.6664,0.666,2.96,0.302,302.28,Squared,Factory Option,8.1783,8.1783,Reference,Reference,10.18,10.18,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,6.03E-05
CIM025B 05 M,CIM025B 05 M,CIM025B05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.374,0.374,9.5,0.95,0.018,0.018,0.46,0.046,3.1,3.1,0.543,5.43,0.0554,0.554,55.36,553.6,0.31,0.31,0.0543,0.543,0.00554,0.0554,5.536,55.36,0.126,0.126,3.2,0.32,0.01,0.01,0.25,Music Wire,MW,0.8,0.8,3.56,0.363,362.88,Squared,Factory Option,9.814,9.814,Reference,Reference,11.81,11.81,Pre-coated with Tin,1,Instrument Compression Series (metric),ASTM A228,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,6.87E-05
CIM025B 05 S,CIM025B 05 S,CIM025B05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.374,0.374,9.5,0.95,0.018,0.018,0.46,0.046,2.6,2.6,0.455,4.55,0.0464,0.464,46.43,464.3,0.26,0.26,0.0455,0.455,0.00464,0.0464,4.643,46.43,0.126,0.126,3.2,0.32,0.01,0.01,0.25,Stainless Steel,SS,0.6664,0.666,2.96,0.302,302.28,Squared,Factory Option,9.7511,9.7511,Reference,Reference,11.75,11.75,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,6.97E-05
CIM025B 06 M,CIM025B 06 M,CIM025B06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.433,0.433,11,1.1,0.018,0.018,0.46,0.046,2.7,2.7,0.473,4.73,0.0482,0.482,48.22,482.2,0.27,0.27,0.0473,0.473,0.00482,0.0482,4.822,48.22,0.142,0.142,3.61,0.361,0.01,0.01,0.25,Music Wire,MW,0.8,0.8,3.56,0.363,362.88,Squared,Factory Option,11.2679,11.2679,Reference,Reference,13.27,13.27,Pre-coated with Tin,1,Instrument Compression Series (metric),ASTM A228,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,7.72E-05
CIM025B 06 S,CIM025B 06 S,CIM025B06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.433,0.433,11,1.1,0.018,0.018,0.46,0.046,2.2,2.2,0.385,3.85,0.0393,0.393,39.29,392.9,0.22,0.22,0.0385,0.385,0.00393,0.0393,3.929,39.29,0.142,0.142,3.61,0.361,0.01,0.01,0.25,Stainless Steel,SS,0.6664,0.666,2.96,0.302,302.28,Squared,Factory Option,11.524,11.524,Reference,Reference,13.52,13.52,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,8.02E-05
CIM025B 07 M,CIM025B 07 M,CIM025B07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.492,0.492,12.5,1.25,0.018,0.018,0.46,0.046,2.3,2.3,0.403,4.03,0.0411,0.411,41.07,410.7,0.23,0.23,0.0403,0.403,0.00411,0.0411,4.107,41.07,0.157,0.157,3.99,0.399,0.01,0.01,0.25,Music Wire,MW,0.8,0.8,3.56,0.363,362.88,Squared,Factory Option,13.2276,13.2276,Reference,Reference,15.23,15.23,Pre-coated with Tin,1,Instrument Compression Series (metric),ASTM A228,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,8.86E-05
CIM025B 07 S,CIM025B 07 S,CIM025B07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.492,0.492,12.5,1.25,0.018,0.018,0.46,0.046,1.9,1.9,0.333,3.33,0.0339,0.339,33.93,339.3,0.19,0.19,0.0333,0.333,0.00339,0.0339,3.393,33.93,0.157,0.157,3.99,0.399,0.01,0.01,0.25,Stainless Steel,SS,0.6664,0.666,2.96,0.302,302.28,Squared,Factory Option,13.3436,13.3436,Reference,Reference,15.34,15.34,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,9.1E-05
CIM025B 08 M,CIM025B 08 M,CIM025B08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.551,0.551,14,1.4,0.02,0.02,0.51,0.051,2.1,2.1,0.368,3.68,0.0375,0.375,37.5,375,0.21,0.21,0.0368,0.368,0.00375,0.0375,3.75,37.5,0.175,0.175,4.45,0.445,0.01,0.01,0.25,Music Wire,MW,0.8,0.8,3.56,0.363,362.88,Squared,Factory Option,14.4874,14.4874,Reference,Reference,16.49,16.49,Pre-coated with Tin,1,Instrument Compression Series (metric),ASTM A228,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,9.6E-05
CIM025B 08 S,CIM025B 08 S,CIM025B08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.551,0.551,14,1.4,0.02,0.02,0.51,0.051,1.7,1.7,0.298,2.98,0.0304,0.304,30.36,303.6,0.17,0.17,0.0298,0.298,0.00304,0.0304,3.036,30.36,0.175,0.175,4.45,0.445,0.01,0.01,0.25,Stainless Steel,SS,0.6664,0.666,2.96,0.302,302.28,Squared,Factory Option,14.9135,14.9135,Reference,Reference,16.91,16.91,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,0.0001003
CIM025B 09 M,CIM025B 09 M,CIM025B09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.61,0.61,15.5,1.55,0.02,0.02,0.51,0.051,1.9,1.9,0.333,3.33,0.0339,0.339,33.93,339.3,0.19,0.19,0.0333,0.333,0.00339,0.0339,3.393,33.93,0.191,0.191,4.85,0.485,0.01,0.01,0.25,Music Wire,MW,0.8,0.8,3.56,0.363,362.88,Squared,Factory Option,16.0123,16.0123,Reference,Reference,18.01,18.01,Pre-coated with Tin,1,Instrument Compression Series (metric),ASTM A228,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,0.0001048
CIM025B 09 S,CIM025B 09 S,CIM025B09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.61,0.61,15.5,1.55,0.02,0.02,0.51,0.051,1.583,1.583,0.277,2.77,0.0283,0.283,28.27,282.7,0.1583,0.158,0.0277,0.277,0.00283,0.0283,2.827,28.27,0.191,0.191,4.85,0.485,0.01,0.01,0.25,Stainless Steel,SS,0.666,0.666,2.96,0.302,302.1,Squared,Factory Option,16.01,16.01,Reference,Reference,18.01,18.01,Passivate per ASTM A967,1,Instrument Compression Series (metric),ASTM A313,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,0.000105
CIM025B 10 M,CIM025B 10 M,CIM025B10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.089,0.089,2.25,0.225,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.094,0.094,2.4,0.24,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.669,0.669,17,1.7,0.022,0.022,0.56,0.056,1.7,1.7,0.298,2.98,0.0304,0.304,30.36,303.6,0.17,0.17,0.0298,0.298,0.00304,0.0304,3.036,30.36,0.207,0.207,5.26,0.526,0.01,0.01,0.25,Music Wire,MW,0.8,0.8,3.56,0.363,362.88,Squared,Factory Option,17.8962,17.8962,Reference,Reference,19.9,19.9,Pre-coated with Tin,1,Instrument Compression Series (metric),ASTM A228,0.069,0.069,1.75,0.175,Reference,Reference,Reference,Reference,,0.0001158
