title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 041C 16 S316,LE 041C 16 S316,LE041C16S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,5,5,127,12.7,0.1,0.1,2.54,0.254,3.433,3.433,0.601,6.01,0.0613,0.613,61.3,613,0.3433,0.3433,0.0601,0.601,0.00613,0.0613,6.13,61.3,0.168,0.168,4.27,0.427,REF,Reference,Reference,Reference,112.7,112.7,0.041,0.041,1.04,0.104,Standard Loops,0.8746,0.8746,3.89,0.3967,396.7,0.17492,0.17492,0.7781,0.07934,79.34,7.309,7.309,32.512,3.3154,3315.4,6.874,6.874,174.6,17.46,4.662,4.662,118.41,11.841,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.02986,0.168,0.168,4.27,0.427,Random,0.041,0.041,1.04,0.104
LE 041D 0 M,LE 041D 0 M,LE041D0M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,38,38,6.655,66.55,0.6786,6.786,678.6,6786,3.8,3.8,0.6655,6.655,0.06786,0.6786,67.86,678.6,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,2.9936,3,0.041,0.041,1.04,0.104,Standard Loops,0.9,0.9,4.003,0.4082,408.2,0.18,0.18,0.8007,0.08165,81.65,7.8,7.8,34.696,3.5381,3538.1,0.93,0.93,23.62,2.362,0.164,0.164,4.17,0.417,Factory Option,Zinc Plate and Bake per ASTM B633,0.00207,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 0 S,LE 041D 0 S,LE041D0S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,31.65,31.65,5.543,55.43,0.5652,5.652,565.2,5652,3.165,3.165,0.5543,5.543,0.05652,0.5652,56.52,565.2,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,2.9952,3,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,6.4974,6.4974,28.902,2.9472,2947.2,0.93,0.93,23.62,2.362,0.164,0.164,4.17,0.417,Factory Option,Passivate per ASTM A967,0.00211,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 0 S316,LE 041D 0 S316,LE041D0S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,31.65,31.65,5.543,55.43,0.5652,5.652,565.2,5652,3.165,3.165,0.5543,5.543,0.05652,0.5652,56.52,565.2,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,2.9952,3,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,4.873,4.873,21.676,2.2104,2210.4,0.88,0.88,22.35,2.235,0.164,0.164,4.17,0.417,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00211,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 01 M,LE 041D 01 M,LE041D01M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1,1,25.4,2.54,0.03,0.03,0.76,0.076,12.7,12.7,2.224,22.24,0.2268,2.268,226.8,2268,1.27,1.27,0.2224,2.224,0.02268,0.2268,22.68,226.8,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,8.9574,9,0.041,0.041,1.04,0.104,Standard Loops,0.9,0.9,4.003,0.4082,408.2,0.18,0.18,0.8007,0.08165,81.65,7.8,7.8,34.696,3.5381,3538.1,1.54,1.54,39.12,3.912,0.414,0.414,10.52,1.052,Factory Option,Zinc Plate and Bake per ASTM B633,0.00453,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 01 S,LE 041D 01 S,LE041D01S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1,1,25.4,2.54,0.03,0.03,0.76,0.076,10.58,10.58,1.853,18.53,0.1889,1.889,188.9,1889,1.058,1.058,0.1853,1.853,0.01889,0.1889,18.89,188.9,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,8.9602,9,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,6.4974,6.4974,28.902,2.9472,2947.2,1.54,1.54,39.12,3.912,0.414,0.414,10.52,1.052,Factory Option,Passivate per ASTM A967,0.00462,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 01 S316,LE 041D 01 S316,LE041D01S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1,1,25.4,2.54,0.03,0.03,0.76,0.076,10.58,10.58,1.853,18.53,0.1889,1.889,188.9,1889,1.058,1.058,0.1853,1.853,0.01889,0.1889,18.89,188.9,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,8.9602,9,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,4.873,4.873,21.676,2.2104,2210.4,1.389,1.389,35.28,3.528,0.414,0.414,10.52,1.052,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00462,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 02 M,LE 041D 02 M,LE041D02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,9.5,9.5,1.664,16.64,0.1697,1.697,169.7,1697,0.95,0.95,0.1664,1.664,0.01697,0.1697,16.97,169.7,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,11.9746,12,0.041,0.041,1.04,0.104,Standard Loops,0.9,0.9,4.003,0.4082,408.2,0.18,0.18,0.8007,0.08165,81.65,7.8,7.8,34.696,3.5381,3538.1,1.855,1.855,47.12,4.712,0.539,0.539,13.69,1.369,Factory Option,Zinc Plate and Bake per ASTM B633,0.00578,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 02 S,LE 041D 02 S,LE041D02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,7.91,7.91,1.385,13.85,0.1413,1.413,141.3,1413,0.791,0.791,0.1385,1.385,0.01413,0.1413,14.13,141.3,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,11.9847,12,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,6.4974,6.4974,28.902,2.9472,2947.2,1.855,1.855,47.12,4.712,0.539,0.539,13.69,1.369,Factory Option,Passivate per ASTM A967,0.0059,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 02 S316,LE 041D 02 S316,LE041D02S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,7.91,7.91,1.385,13.85,0.1413,1.413,141.3,1413,0.791,0.791,0.1385,1.385,0.01413,0.1413,14.13,141.3,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,11.9847,12,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,4.873,4.873,21.676,2.2104,2210.4,1.646,1.646,41.81,4.181,0.539,0.539,13.69,1.369,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.0059,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 03 M,LE 041D 03 M,LE041D03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.25,1.25,31.75,3.175,0.035,0.035,0.89,0.089,7.6,7.6,1.331,13.31,0.1357,1.357,135.7,1357,0.76,0.76,0.1331,1.331,0.01357,0.1357,13.57,135.7,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,14.9683,15,0.041,0.041,1.04,0.104,Standard Loops,0.9,0.9,4.003,0.4082,408.2,0.18,0.18,0.8007,0.08165,81.65,7.8,7.8,34.696,3.5381,3538.1,2.16,2.16,54.86,5.486,0.664,0.664,16.87,1.687,Factory Option,Zinc Plate and Bake per ASTM B633,0.00702,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 03 S,LE 041D 03 S,LE041D03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.25,1.25,31.75,3.175,0.035,0.035,0.89,0.089,6.33,6.33,1.109,11.09,0.113,1.13,113,1130,0.633,0.633,0.1109,1.109,0.0113,0.113,11.3,113,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,14.9762,15,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,6.4974,6.4974,28.902,2.9472,2947.2,2.16,2.16,54.86,5.486,0.664,0.664,16.87,1.687,Factory Option,Passivate per ASTM A967,0.00716,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 03 S316,LE 041D 03 S316,LE041D03S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.25,1.25,31.75,3.175,0.035,0.035,0.89,0.089,6.33,6.33,1.109,11.09,0.113,1.13,113,1130,0.633,0.633,0.1109,1.109,0.0113,0.113,11.3,113,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,14.9762,15,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,4.873,4.873,21.676,2.2104,2210.4,1.901,1.901,48.29,4.829,0.664,0.664,16.87,1.687,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00716,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 04 M,LE 041D 04 M,LE041D04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.375,1.375,34.93,3.493,0.035,0.035,0.89,0.089,6.4,6.4,1.121,11.21,0.1143,1.143,114.3,1143,0.64,0.64,0.1121,1.121,0.01143,0.1143,11.43,114.3,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,17.7749,17.8,0.041,0.041,1.04,0.104,Standard Loops,0.9,0.9,4.003,0.4082,408.2,0.18,0.18,0.8007,0.08165,81.65,7.8,7.8,34.696,3.5381,3538.1,2.455,2.455,62.36,6.236,0.789,0.789,20.04,2.004,Factory Option,Zinc Plate and Bake per ASTM B633,0.00818,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 04 S,LE 041D 04 S,LE041D04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.375,1.375,34.93,3.493,0.035,0.035,0.89,0.089,5.33,5.33,0.933,9.33,0.0952,0.952,95.2,952,0.533,0.533,0.0933,0.933,0.00952,0.0952,9.52,95.2,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,17.786,17.8,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,6.4974,6.4974,28.902,2.9472,2947.2,2.455,2.455,62.36,6.236,0.789,0.789,20.04,2.004,Factory Option,Passivate per ASTM A967,0.00834,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 04 S316,LE 041D 04 S316,LE041D04S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.375,1.375,34.93,3.493,0.035,0.035,0.89,0.089,5.33,5.33,0.933,9.33,0.0952,0.952,95.2,952,0.533,0.533,0.0933,0.933,0.00952,0.0952,9.52,95.2,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,17.786,17.8,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,4.873,4.873,21.676,2.2104,2210.4,2.148,2.148,54.56,5.456,0.789,0.789,20.04,2.004,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00834,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 05 M,LE 041D 05 M,LE041D05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,5.5,5.5,0.963,9.63,0.0982,0.982,98.2,982,0.55,0.55,0.0963,0.963,0.00982,0.0982,9.82,98.2,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,20.6835,20.7,0.041,0.041,1.04,0.104,Standard Loops,0.9,0.9,4.003,0.4082,408.2,0.18,0.18,0.8007,0.08165,81.65,7.8,7.8,34.696,3.5381,3538.1,2.75,2.75,69.85,6.985,0.914,0.914,23.22,2.322,Factory Option,Zinc Plate and Bake per ASTM B633,0.00939,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 05 S,LE 041D 05 S,LE041D05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,4.58,4.58,0.802,8.02,0.0818,0.818,81.8,818,0.458,0.458,0.0802,0.802,0.00818,0.0818,8.18,81.8,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,20.699,20.7,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,6.4974,6.4974,28.902,2.9472,2947.2,2.75,2.75,69.85,6.985,0.914,0.914,23.22,2.322,Factory Option,Passivate per ASTM A967,0.00957,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 05 S316,LE 041D 05 S316,LE041D05S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,4.58,4.58,0.802,8.02,0.0818,0.818,81.8,818,0.458,0.458,0.0802,0.802,0.00818,0.0818,8.18,81.8,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,20.699,20.7,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,4.873,4.873,21.676,2.2104,2210.4,2.4,2.4,60.96,6.096,0.914,0.914,23.22,2.322,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00957,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 06 M,LE 041D 06 M,LE041D06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,4.2,4.2,0.736,7.36,0.075,0.75,75,750,0.42,0.42,0.0736,0.736,0.0075,0.075,7.5,75,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,27.0855,27.1,0.041,0.041,1.04,0.104,Standard Loops,0.9,0.9,4.003,0.4082,408.2,0.18,0.18,0.8007,0.08165,81.65,7.8,7.8,34.696,3.5381,3538.1,3.39,3.39,86.11,8.611,1.164,1.164,29.57,2.957,Factory Option,Zinc Plate and Bake per ASTM B633,0.01204,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 06 S,LE 041D 06 S,LE041D06S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,3.5,3.5,0.613,6.13,0.0625,0.625,62.5,625,0.35,0.35,0.0613,0.613,0.00625,0.0625,6.25,62.5,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,27.0855,27.1,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,6.4974,6.4974,28.902,2.9472,2947.2,3.39,3.39,86.11,8.611,1.164,1.164,29.57,2.957,Factory Option,Passivate per ASTM A967,0.01227,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 06 S316,LE 041D 06 S316,LE041D06S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,3.5,3.5,0.613,6.13,0.0625,0.625,62.5,625,0.35,0.35,0.0613,0.613,0.00625,0.0625,6.25,62.5,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,27.0855,27.1,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,4.873,4.873,21.676,2.2104,2210.4,2.928,2.928,74.37,7.437,1.164,1.164,29.57,2.957,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01227,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 07 M,LE 041D 07 M,LE041D07M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,2,2,50.8,5.08,0.04,0.04,1.02,0.102,3.4,3.4,0.595,5.95,0.0607,0.607,60.7,607,0.34,0.34,0.0595,0.595,0.00607,0.0607,6.07,60.7,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,33.4586,33.5,0.041,0.041,1.04,0.104,Standard Loops,0.9,0.9,4.003,0.4082,408.2,0.18,0.18,0.8007,0.08165,81.65,7.8,7.8,34.696,3.5381,3538.1,4.03,4.03,102.36,10.236,1.414,1.414,35.92,3.592,Factory Option,Zinc Plate and Bake per ASTM B633,0.01467,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 07 S,LE 041D 07 S,LE041D07S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,2,2,50.8,5.08,0.04,0.04,1.02,0.102,2.83,2.83,0.496,4.96,0.0505,0.505,50.5,505,0.283,0.283,0.0496,0.496,0.00505,0.0505,5.05,50.5,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,33.498,33.5,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,6.4974,6.4974,28.902,2.9472,2947.2,4.03,4.03,102.36,10.236,1.414,1.414,35.92,3.592,Factory Option,Passivate per ASTM A967,0.01497,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 07 S316,LE 041D 07 S316,LE041D07S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,2,2,50.8,5.08,0.04,0.04,1.02,0.102,2.83,2.83,0.496,4.96,0.0505,0.505,50.5,505,0.283,0.283,0.0496,0.496,0.00505,0.0505,5.05,50.5,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,33.498,33.5,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,4.873,4.873,21.676,2.2104,2210.4,3.456,3.456,87.78,8.778,1.414,1.414,35.92,3.592,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01497,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 08 M,LE 041D 08 M,LE041D08M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,2.9,2.9,0.508,5.08,0.0518,0.518,51.8,518,0.29,0.29,0.0508,0.508,0.00518,0.0518,5.18,51.8,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,39.2273,39.2,0.041,0.041,1.04,0.104,Standard Loops,0.9,0.9,4.003,0.4082,408.2,0.18,0.18,0.8007,0.08165,81.65,7.8,7.8,34.696,3.5381,3538.1,4.63,4.63,117.6,11.76,1.664,1.664,42.27,4.227,Factory Option,Zinc Plate and Bake per ASTM B633,0.01706,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
LE 041D 08 S,LE 041D 08 S,LE041D08S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.375,0.375,9.53,0.953,0.01,0.01,0.25,0.025,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,2.42,2.42,0.424,4.24,0.0432,0.432,43.2,432,0.242,0.242,0.0424,0.424,0.00432,0.0432,4.32,43.2,0.293,0.293,7.44,0.744,REF,Reference,Reference,Reference,39.1733,39.2,0.041,0.041,1.04,0.104,Standard Loops,0.7497,0.7497,3.335,0.3401,340.1,0.14994,0.14994,0.667,0.06801,68.01,6.4974,6.4974,28.902,2.9472,2947.2,4.63,4.63,117.6,11.76,1.664,1.664,42.27,4.227,Factory Option,Passivate per ASTM A967,0.01736,0.293,0.293,7.44,0.744,Random,0.041,0.041,1.04,0.104
