title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
CID032ZU 01S,CID032ZU 01S,CID032ZU01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.0756,0.076,1.92,0.192,+/-0.0031,+/-0.0031,+/-0.08,+/-0.008,0.0866,0.087,2.2,0.22,0.0394,0.039,1,0.1,MIN,MIN,MIN,MIN,0.122,0.122,3.1,0.31,0.006,0.006,0.15,0.015,37.406,37.406,6.551,65.51,0.668,6.68,668,6680,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.0839,0.084,2.13,0.213,0.0126,0.013,0.32,0.032,Stainless Steel,SS,1.5,1.5,6.67,0.68,680.4,Squared,Right Hand,3.5,3.5,,,5.5,5.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.0504,0.05,1.28,0.128,Reference,Reference,Reference,Reference,,3.9E-05
CID032ZU 02S,CID032ZU 02S,CID032ZU02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.0756,0.076,1.92,0.192,+/-0.0031,+/-0.0031,+/-0.08,+/-0.008,0.0866,0.087,2.2,0.22,0.0394,0.039,1,0.1,MIN,MIN,MIN,MIN,0.1732,0.173,4.4,0.44,0.007,0.007,0.18,0.018,23.799,23.799,4.168,41.68,0.425,4.25,425,4250,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1098,0.11,2.79,0.279,0.0126,0.013,0.32,0.032,Stainless Steel,SS,1.573,1.573,7,0.714,713.51,Squared,Right Hand,5.5,5.5,,,7.5,7.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.0504,0.05,1.28,0.128,Reference,Reference,Reference,Reference,,5.3E-05
CID032ZU 03S,CID032ZU 03S,CID032ZU03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.0756,0.076,1.92,0.192,+/-0.0031,+/-0.0031,+/-0.08,+/-0.008,0.0866,0.087,2.2,0.22,0.0394,0.039,1,0.1,MIN,MIN,MIN,MIN,0.248,0.248,6.3,0.63,0.011,0.011,0.28,0.028,15.4,15.4,2.697,26.97,0.275,2.75,275.01,2750.1,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1485,0.149,3.77,0.377,0.0126,0.013,0.32,0.032,Stainless Steel,SS,1.588,1.588,7.06,0.72,720.32,Squared,Right Hand,8.5,8.5,,,10.5,10.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.0504,0.05,1.28,0.128,Reference,Reference,Reference,Reference,,7.4E-05
CID032ZU 04S,CID032ZU 04S,CID032ZU04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.0756,0.076,1.92,0.192,+/-0.0031,+/-0.0031,+/-0.08,+/-0.008,0.0866,0.087,2.2,0.22,0.0394,0.039,1,0.1,MIN,MIN,MIN,MIN,0.3425,0.343,8.7,0.87,0.015,0.015,0.38,0.038,10.472,10.472,1.834,18.34,0.187,1.87,187.01,1870.1,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.2002,0.2,5.08,0.508,0.0126,0.013,0.32,0.032,Stainless Steel,SS,1.542,1.542,6.86,0.699,699.45,Squared,Right Hand,12.5,12.5,,,14.5,14.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.0504,0.05,1.28,0.128,Reference,Reference,Reference,Reference,,0.000102
CID032ZU 05S,CID032ZU 05S,CID032ZU05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.0756,0.076,1.92,0.192,+/-0.0031,+/-0.0031,+/-0.08,+/-0.008,0.0866,0.087,2.2,0.22,0.0394,0.039,1,0.1,MIN,MIN,MIN,MIN,0.4921,0.492,12.5,1.25,0.015,0.015,0.38,0.038,7.057,7.057,1.236,12.36,0.126,1.26,126.02,1260.2,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.2776,0.278,7.05,0.705,0.0126,0.013,0.32,0.032,Stainless Steel,SS,1.561,1.561,6.94,0.708,708.07,Squared,Right Hand,18.5,18.5,,,20.5,20.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.0504,0.05,1.28,0.128,Reference,Reference,Reference,Reference,,0.000144
CID040BC 01S,CID040BC 01S,CID040BC01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.0945,0.095,2.4,0.24,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.1102,0.11,2.8,0.28,0.0512,0.051,1.3,0.13,MIN,MIN,MIN,MIN,0.1535,0.154,3.9,0.39,0.006,0.006,0.15,0.015,46.701,46.701,8.179,81.79,0.834,8.34,833.99,8339.9,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1044,0.104,2.65,0.265,0.0157,0.016,0.4,0.04,Stainless Steel,SS,2.388,2.388,10.62,1.083,1083.2,Squared,Right Hand,3.5,3.5,,,5.5,5.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.0631,0.063,1.6,0.16,Reference,Reference,Reference,Reference,,7.6E-05
CID040BC 02S,CID040BC 02S,CID040BC02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.0945,0.095,2.4,0.24,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.1102,0.11,2.8,0.28,0.0512,0.051,1.3,0.13,MIN,MIN,MIN,MIN,0.2165,0.217,5.5,0.55,0.009,0.009,0.23,0.023,29.731,29.731,5.207,52.07,0.531,5.31,530.94,5309.4,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1365,0.137,3.47,0.347,0.0157,0.016,0.4,0.04,Stainless Steel,SS,2.457,2.457,10.93,1.114,1114.5,Squared,Right Hand,5.5,5.5,,,7.5,7.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.0631,0.063,1.6,0.16,Reference,Reference,Reference,Reference,,0.000103
CID040BC 03S,CID040BC 03S,CID040BC03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.0945,0.095,2.4,0.24,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.1102,0.11,2.8,0.28,0.0512,0.051,1.3,0.13,MIN,MIN,MIN,MIN,0.3071,0.307,7.8,0.78,0.013,0.013,0.33,0.033,19.259,19.259,3.373,33.73,0.344,3.44,343.93,3439.3,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1847,0.185,4.69,0.469,0.0157,0.016,0.4,0.04,Stainless Steel,SS,2.427,2.427,10.8,1.101,1100.89,Squared,Right Hand,8.5,8.5,,,10.5,10.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.0631,0.063,1.6,0.16,Reference,Reference,Reference,Reference,,0.000144
CID040BC 04S,CID040BC 04S,CID040BC04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.0945,0.095,2.4,0.24,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.1102,0.11,2.8,0.28,0.0512,0.051,1.3,0.13,MIN,MIN,MIN,MIN,0.4291,0.429,10.9,1.09,0.015,0.015,0.38,0.038,13.104,13.104,2.295,22.95,0.234,2.34,234.01,2340.1,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.249,0.249,6.32,0.632,0.0157,0.016,0.4,0.04,Stainless Steel,SS,2.424,2.424,10.78,1.1,1099.53,Squared,Right Hand,12.5,12.5,,,14.5,14.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.0631,0.063,1.6,0.16,Reference,Reference,Reference,Reference,,0.000199
CID040BC 05S,CID040BC 05S,CID040BC05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.0945,0.095,2.4,0.24,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.1102,0.11,2.8,0.28,0.0512,0.051,1.3,0.13,MIN,MIN,MIN,MIN,0.6142,0.614,15.6,1.56,0.018,0.018,0.46,0.046,8.845,8.845,1.549,15.49,0.158,1.58,157.95,1579.5,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.3454,0.345,8.77,0.877,0.0157,0.016,0.4,0.04,Stainless Steel,SS,2.438,2.438,10.84,1.106,1105.88,Squared,Right Hand,18.5,18.5,,,20.5,20.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.0631,0.063,1.6,0.16,Reference,Reference,Reference,Reference,,0.000282
CID040CD 01S,CID040CD 01S,CID040CD01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.1142,0.114,2.9,0.29,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.1299,0.13,3.3,0.33,0.0709,0.071,1.8,0.18,MIN,MIN,MIN,MIN,0.185,0.185,4.7,0.47,0.008,0.008,0.2,0.02,23.907,23.907,4.187,41.87,0.427,4.27,426.93,4269.3,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1044,0.104,2.65,0.265,0.0157,0.016,0.4,0.04,Stainless Steel,SS,1.976,1.976,8.79,0.896,896.31,Squared,Right Hand,3.5,3.5,,,5.5,5.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.0828,0.083,2.1,0.21,Reference,Reference,Reference,Reference,,9.5E-05
CID040CD 02S,CID040CD 02S,CID040CD02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.1142,0.114,2.9,0.29,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.1299,0.13,3.3,0.33,0.0709,0.071,1.8,0.18,MIN,MIN,MIN,MIN,0.2638,0.264,6.7,0.67,0.011,0.011,0.28,0.028,15.228,15.228,2.667,26.67,0.272,2.72,271.94,2719.4,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1365,0.137,3.47,0.347,0.0157,0.016,0.4,0.04,Stainless Steel,SS,1.979,1.979,8.8,0.898,897.67,Squared,Right Hand,5.5,5.5,,,7.5,7.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.0828,0.083,2.1,0.21,Reference,Reference,Reference,Reference,,0.000129
CID040CD 03S,CID040CD 03S,CID040CD03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.1142,0.114,2.9,0.29,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.1299,0.13,3.3,0.33,0.0709,0.071,1.8,0.18,MIN,MIN,MIN,MIN,0.378,0.378,9.6,0.96,0.015,0.015,0.38,0.038,9.855,9.855,1.726,17.26,0.176,1.76,175.99,1759.9,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1847,0.185,4.69,0.469,0.0157,0.016,0.4,0.04,Stainless Steel,SS,1.94,1.94,8.63,0.88,879.98,Squared,Right Hand,8.5,8.5,,,10.5,10.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.0828,0.083,2.1,0.21,Reference,Reference,Reference,Reference,,0.000181
CID040CD 04S,CID040CD 04S,CID040CD04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.1142,0.114,2.9,0.29,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.1299,0.13,3.3,0.33,0.0709,0.071,1.8,0.18,MIN,MIN,MIN,MIN,0.5354,0.535,13.6,1.36,0.016,0.016,0.41,0.041,6.721,6.721,1.177,11.77,0.12,1.2,120.02,1200.2,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.249,0.249,6.32,0.632,0.0157,0.016,0.4,0.04,Stainless Steel,SS,1.958,1.958,8.71,0.888,888.15,Squared,Right Hand,12.5,12.5,,,14.5,14.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.0828,0.083,2.1,0.21,Reference,Reference,Reference,Reference,,0.000249
CID040CD 05S,CID040CD 05S,CID040CD05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.1142,0.114,2.9,0.29,+/-0.0039,+/-0.0039,+/-0.1,+/-0.01,0.1299,0.13,3.3,0.33,0.0709,0.071,1.8,0.18,MIN,MIN,MIN,MIN,0.7677,0.768,19.5,1.95,0.023,0.023,0.58,0.058,4.534,4.534,0.794,7.94,0.081,0.81,80.97,809.7,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.3454,0.345,8.77,0.877,0.0157,0.016,0.4,0.04,Stainless Steel,SS,1.946,1.946,8.66,0.883,882.71,Squared,Right Hand,18.5,18.5,,,20.5,20.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.0828,0.083,2.1,0.21,Reference,Reference,Reference,Reference,,0.000353
CID040DC 01S,CID040DC 01S,CID040DC01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.1417,0.142,3.6,0.36,+/-0.0059,+/-0.0059,+/-0.15,+/-0.015,0.1575,0.158,4,0.4,0.0984,0.098,2.5,0.25,MIN,MIN,MIN,MIN,0.2362,0.236,6,0.6,0.011,0.011,0.28,0.028,11.426,11.426,2.001,20.01,0.204,2.04,204.05,2040.5,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1044,0.104,2.65,0.265,0.0157,0.016,0.4,0.04,Stainless Steel,SS,1.529,1.529,6.8,0.694,693.55,Squared,Right Hand,3.5,3.5,,,5.5,5.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.1103,0.11,2.8,0.28,Reference,Reference,Reference,Reference,,0.000121
CID040DC 02S,CID040DC 02S,CID040DC02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.1417,0.142,3.6,0.36,+/-0.0059,+/-0.0059,+/-0.15,+/-0.015,0.1575,0.158,4,0.4,0.0984,0.098,2.5,0.25,MIN,MIN,MIN,MIN,0.3425,0.343,8.7,0.87,0.015,0.015,0.38,0.038,7.28,7.28,1.275,12.75,0.13,1.3,130.01,1300.1,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1365,0.137,3.47,0.347,0.0157,0.016,0.4,0.04,Stainless Steel,SS,1.519,1.519,6.76,0.689,689.02,Squared,Right Hand,5.5,5.5,,,7.5,7.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.1103,0.11,2.8,0.28,Reference,Reference,Reference,Reference,,0.000165
CID040DC 03S,CID040DC 03S,CID040DC03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.1417,0.142,3.6,0.36,+/-0.0059,+/-0.0059,+/-0.15,+/-0.015,0.1575,0.158,4,0.4,0.0984,0.098,2.5,0.25,MIN,MIN,MIN,MIN,0.5039,0.504,12.8,1.28,0.015,0.015,0.38,0.038,4.705,4.705,0.824,8.24,0.084,0.84,84.02,840.2,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1847,0.185,4.69,0.469,0.0157,0.016,0.4,0.04,Stainless Steel,SS,1.519,1.519,6.76,0.689,689.02,Squared,Right Hand,8.5,8.5,,,10.5,10.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.1103,0.11,2.8,0.28,Reference,Reference,Reference,Reference,,0.000231
CID040DC 04S,CID040DC 04S,CID040DC04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.1417,0.142,3.6,0.36,+/-0.0059,+/-0.0059,+/-0.15,+/-0.015,0.1575,0.158,4,0.4,0.0984,0.098,2.5,0.25,MIN,MIN,MIN,MIN,0.7205,0.721,18.3,1.83,0.022,0.022,0.56,0.056,3.192,3.192,0.559,5.59,0.057,0.57,57,570,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.249,0.249,6.32,0.632,0.0157,0.016,0.4,0.04,Stainless Steel,SS,1.521,1.521,6.77,0.69,689.93,Squared,Right Hand,12.5,12.5,,,14.5,14.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.1103,0.11,2.8,0.28,Reference,Reference,Reference,Reference,,0.00032
CID040DC 05S,CID040DC 05S,CID040DC05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.1417,0.142,3.6,0.36,+/-0.0059,+/-0.0059,+/-0.15,+/-0.015,0.1575,0.158,4,0.4,0.0984,0.098,2.5,0.25,MIN,MIN,MIN,MIN,1.0433,1.043,26.5,2.65,0.032,0.032,0.81,0.081,2.181,2.181,0.382,3.82,0.039,0.39,38.95,389.5,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.3454,0.345,8.77,0.877,0.0157,0.016,0.4,0.04,Stainless Steel,SS,1.537,1.537,6.84,0.697,697.18,Squared,Right Hand,18.5,18.5,,,20.5,20.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.1103,0.11,2.8,0.28,Reference,Reference,Reference,Reference,,0.000452
CID040DG 01S,CID040DG 01S,CID040DG01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.1732,0.173,4.4,0.44,+/-0.0078,+/-0.0078,+/-0.2,+/-0.02,0.1969,0.197,5,0.5,0.126,0.126,3.2,0.32,MIN,MIN,MIN,MIN,0.311,0.311,7.9,0.79,0.015,0.015,0.38,0.038,5.824,5.824,1.02,10.2,0.104,1.04,104,1040,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1044,0.104,2.65,0.265,0.0157,0.016,0.4,0.04,Stainless Steel,SS,1.215,1.215,5.4,0.551,551.12,Squared,Right Hand,3.5,3.5,,,5.5,5.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.1418,0.142,3.6,0.36,Reference,Reference,Reference,Reference,,0.000151
CID040DG 02S,CID040DG 02S,CID040DG02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.1732,0.173,4.4,0.44,+/-0.0078,+/-0.0078,+/-0.2,+/-0.02,0.1969,0.197,5,0.5,0.126,0.126,3.2,0.32,MIN,MIN,MIN,MIN,0.4606,0.461,11.7,1.17,0.015,0.015,0.38,0.038,3.694,3.694,0.647,6.47,0.066,0.66,65.97,659.7,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1365,0.137,3.47,0.347,0.0157,0.016,0.4,0.04,Stainless Steel,SS,1.207,1.207,5.37,0.547,547.5,Squared,Right Hand,5.5,5.5,,,7.5,7.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.1418,0.142,3.6,0.36,Reference,Reference,Reference,Reference,,0.000206
CID040DG 03S,CID040DG 03S,CID040DG03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.1732,0.173,4.4,0.44,+/-0.0078,+/-0.0078,+/-0.2,+/-0.02,0.1969,0.197,5,0.5,0.126,0.126,3.2,0.32,MIN,MIN,MIN,MIN,0.689,0.689,17.5,1.75,0.021,0.021,0.53,0.053,2.41,2.41,0.422,4.22,0.043,0.43,43.04,430.4,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1847,0.185,4.69,0.469,0.0157,0.016,0.4,0.04,Stainless Steel,SS,1.224,1.224,5.44,0.555,555.21,Squared,Right Hand,8.5,8.5,,,10.5,10.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.1418,0.142,3.6,0.36,Reference,Reference,Reference,Reference,,0.000289
CID040DG 04S,CID040DG 04S,CID040DG04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.1732,0.173,4.4,0.44,+/-0.0078,+/-0.0078,+/-0.2,+/-0.02,0.1969,0.197,5,0.5,0.126,0.126,3.2,0.32,MIN,MIN,MIN,MIN,0.9882,0.988,25.1,2.51,0.03,0.03,0.76,0.076,1.622,1.622,0.284,2.84,0.029,0.29,28.97,289.7,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.249,0.249,6.32,0.632,0.0157,0.016,0.4,0.04,Stainless Steel,SS,1.207,1.207,5.37,0.547,547.5,Squared,Right Hand,12.5,12.5,,,14.5,14.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.1418,0.142,3.6,0.36,Reference,Reference,Reference,Reference,,0.000399
CID040DG 05S,CID040DG 05S,CID040DG05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.1732,0.173,4.4,0.44,+/-0.0078,+/-0.0078,+/-0.2,+/-0.02,0.1969,0.197,5,0.5,0.126,0.126,3.2,0.32,MIN,MIN,MIN,MIN,1.4409,1.441,36.6,3.66,0.044,0.044,1.12,0.112,1.119,1.119,0.196,1.96,0.02,0.2,19.98,199.8,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.3454,0.345,8.77,0.877,0.0157,0.016,0.4,0.04,Stainless Steel,SS,1.233,1.233,5.48,0.559,559.29,Squared,Right Hand,18.5,18.5,,,20.5,20.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.1418,0.142,3.6,0.36,Reference,Reference,Reference,Reference,,0.000564
CID040EG 01S,CID040EG 01S,CID040EG01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.2126,0.213,5.4,0.54,+/-0.0098,+/-0.0098,+/-0.25,+/-0.025,0.2362,0.236,6,0.6,0.1614,0.161,4.1,0.41,MIN,MIN,MIN,MIN,0.4291,0.429,10.9,1.09,0.015,0.015,0.38,0.038,2.969,2.969,0.52,5.2,0.053,0.53,53.02,530.2,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1044,0.104,2.65,0.265,0.0157,0.016,0.4,0.04,Stainless Steel,SS,0.97,0.97,4.31,0.44,439.99,Squared,Right Hand,3.5,3.5,,,5.5,5.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.1812,0.181,4.6,0.46,Reference,Reference,Reference,Reference,,0.000189
CID040EG 02S,CID040EG 02S,CID040EG02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.2126,0.213,5.4,0.54,+/-0.0098,+/-0.0098,+/-0.25,+/-0.025,0.2362,0.236,6,0.6,0.1614,0.161,4.1,0.41,MIN,MIN,MIN,MIN,0.6457,0.646,16.4,1.64,0.02,0.02,0.51,0.051,1.901,1.901,0.333,3.33,0.034,0.34,33.95,339.5,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1365,0.137,3.47,0.347,0.0157,0.016,0.4,0.04,Stainless Steel,SS,0.973,0.973,4.33,0.441,441.35,Squared,Right Hand,5.5,5.5,,,7.5,7.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.1812,0.181,4.6,0.46,Reference,Reference,Reference,Reference,,0.000258
CID040EG 03S,CID040EG 03S,CID040EG03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.2126,0.213,5.4,0.54,+/-0.0098,+/-0.0098,+/-0.25,+/-0.025,0.2362,0.236,6,0.6,0.1614,0.161,4.1,0.41,MIN,MIN,MIN,MIN,0.9724,0.972,24.7,2.47,0.029,0.029,0.74,0.074,1.233,1.233,0.216,2.16,0.022,0.22,22.02,220.2,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.1847,0.185,4.69,0.469,0.0157,0.016,0.4,0.04,Stainless Steel,SS,0.976,0.976,4.34,0.443,442.71,Squared,Right Hand,8.5,8.5,,,10.5,10.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.1812,0.181,4.6,0.46,Reference,Reference,Reference,Reference,,0.000362
CID040EG 04S,CID040EG 04S,CID040EG04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.2126,0.213,5.4,0.54,+/-0.0098,+/-0.0098,+/-0.25,+/-0.025,0.2362,0.236,6,0.6,0.1614,0.161,4.1,0.41,MIN,MIN,MIN,MIN,1.4094,1.409,35.8,3.58,0.043,0.043,1.09,0.109,0.839,0.839,0.147,1.47,0.015,0.15,14.98,149.8,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.249,0.249,6.32,0.632,0.0157,0.016,0.4,0.04,Stainless Steel,SS,0.978,0.978,4.35,0.444,443.62,Squared,Right Hand,12.5,12.5,,,14.5,14.5,Passivate per ASTM A967,1,DIN-Plus Series Part 2,DIN EN 10270-3,0.1812,0.181,4.6,0.46,Reference,Reference,Reference,Reference,,0.000498
