title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LEM055C 05 S,LEM055C 05 S,LEM055C05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.248,0.248,6.3,0.63,0.005,0.005,0.13,0.013,1.181,1.181,30,3,0.035,0.035,0.89,0.089,0.68,0.68,0.119,1.19,0.0121,0.121,12.1,121,0.068,0.068,0.0119,0.119,0.00121,0.0121,1.21,12.1,0.204,0.204,5.18,0.518,REF,Reference,Reference,Reference,37.3049,37.3,0.022,0.022,0.56,0.056,Standard Loops,0.1582,0.1582,0.704,0.0718,71.8,0.03164,0.03164,0.1407,0.01435,14.35,1.6493,1.6493,7.336,0.7481,748.1,3.361,3.361,85.37,8.537,0.773,0.773,19.63,1.963,Factory Option,Passivate per ASTM A967,0.00323,0.204,0.204,5.18,0.518,Random,0.022,0.022,0.56,0.056
LEM055C 06 M,LEM055C 06 M,LEM055C06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.248,0.248,6.3,0.63,0.005,0.005,0.13,0.013,1.378,1.378,35,3.5,0.035,0.035,0.89,0.089,0.65,0.65,0.114,1.14,0.0116,0.116,11.6,116,0.065,0.065,0.0114,0.114,0.00116,0.0116,1.16,11.6,0.204,0.204,5.18,0.518,REF,Reference,Reference,Reference,46.832,46.8,0.022,0.022,0.56,0.056,Standard Loops,0.19,0.19,0.845,0.0862,86.2,0.038,0.038,0.169,0.01724,17.24,1.98,1.98,8.807,0.8981,898.1,4.128,4.128,104.85,10.485,0.97,0.97,24.64,2.464,Factory Option,Zinc Plate and Bake per ASTM B633,0.00394,0.204,0.204,5.18,0.518,Random,0.022,0.022,0.56,0.056
LEM055C 06 S,LEM055C 06 S,LEM055C06S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.248,0.248,6.3,0.63,0.005,0.005,0.13,0.013,1.378,1.378,35,3.5,0.035,0.035,0.89,0.089,0.54,0.54,0.095,0.95,0.0096,0.096,9.6,96,0.054,0.054,0.0095,0.095,0.00096,0.0096,0.96,9.6,0.204,0.204,5.18,0.518,REF,Reference,Reference,Reference,46.9766,47,0.022,0.022,0.56,0.056,Standard Loops,0.1582,0.1582,0.704,0.0718,71.8,0.03164,0.03164,0.1407,0.01435,14.35,1.6493,1.6493,7.336,0.7481,748.1,4.128,4.128,104.85,10.485,0.97,0.97,24.64,2.464,Factory Option,Passivate per ASTM A967,0.00402,0.204,0.204,5.18,0.518,Random,0.022,0.022,0.56,0.056
LEM055C 07 M,LEM055C 07 M,LEM055C07M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.248,0.248,6.3,0.63,0.005,0.005,0.13,0.013,1.575,1.575,40.01,4.001,0.04,0.04,1.02,0.102,0.54,0.54,0.095,0.95,0.0096,0.096,9.6,96,0.054,0.054,0.0095,0.095,0.00096,0.0096,0.96,9.6,0.204,0.204,5.18,0.518,REF,Reference,Reference,Reference,56.3719,56.4,0.022,0.022,0.56,0.056,Standard Loops,0.19,0.19,0.845,0.0862,86.2,0.038,0.038,0.169,0.01724,17.24,1.98,1.98,8.807,0.8981,898.1,4.885,4.885,124.08,12.408,1.167,1.167,29.64,2.964,Factory Option,Zinc Plate and Bake per ASTM B633,0.00471,0.204,0.204,5.18,0.518,Random,0.022,0.022,0.56,0.056
LEM055C 07 S,LEM055C 07 S,LEM055C07S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.248,0.248,6.3,0.63,0.005,0.005,0.13,0.013,1.575,1.575,40.01,4.001,0.04,0.04,1.02,0.102,0.45,0.45,0.079,0.79,0.008,0.08,8,80,0.045,0.045,0.0079,0.079,0.0008,0.008,0.8,8,0.204,0.204,5.18,0.518,REF,Reference,Reference,Reference,56.3719,56.4,0.022,0.022,0.56,0.056,Standard Loops,0.1582,0.1582,0.704,0.0718,71.8,0.03164,0.03164,0.1407,0.01435,14.35,1.6493,1.6493,7.336,0.7481,748.1,4.885,4.885,124.08,12.408,1.167,1.167,29.64,2.964,Factory Option,Passivate per ASTM A967,0.0048,0.204,0.204,5.18,0.518,Random,0.022,0.022,0.56,0.056
LEM055C 08 M,LEM055C 08 M,LEM055C08M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.248,0.248,6.3,0.63,0.005,0.005,0.13,0.013,1.772,1.772,45.01,4.501,0.04,0.04,1.02,0.102,0.46,0.46,0.081,0.81,0.0082,0.082,8.2,82,0.046,0.046,0.0081,0.081,0.00082,0.0082,0.82,8.2,0.204,0.204,5.18,0.518,REF,Reference,Reference,Reference,66.1757,66.2,0.022,0.022,0.56,0.056,Standard Loops,0.19,0.19,0.845,0.0862,86.2,0.038,0.038,0.169,0.01724,17.24,1.98,1.98,8.807,0.8981,898.1,5.662,5.662,143.81,14.381,1.364,1.364,34.65,3.465,Factory Option,Zinc Plate and Bake per ASTM B633,0.0055,0.204,0.204,5.18,0.518,Random,0.022,0.022,0.56,0.056
LEM055C 08 S,LEM055C 08 S,LEM055C08S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.248,0.248,6.3,0.63,0.005,0.005,0.13,0.013,1.772,1.772,45.01,4.501,0.04,0.04,1.02,0.102,0.38,0.38,0.067,0.67,0.0068,0.068,6.8,68,0.038,0.038,0.0067,0.067,0.00068,0.0068,0.68,6.8,0.204,0.204,5.18,0.518,REF,Reference,Reference,Reference,66.7562,66.8,0.022,0.022,0.56,0.056,Standard Loops,0.1582,0.1582,0.704,0.0718,71.8,0.03164,0.03164,0.1407,0.01435,14.35,1.6493,1.6493,7.336,0.7481,748.1,5.662,5.662,143.81,14.381,1.364,1.364,34.65,3.465,Factory Option,Passivate per ASTM A967,0.00565,0.204,0.204,5.18,0.518,Random,0.022,0.022,0.56,0.056
LEM055C 09 M,LEM055C 09 M,LEM055C09M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.248,0.248,6.3,0.63,0.005,0.005,0.13,0.013,1.969,1.969,50.01,5.001,0.04,0.04,1.02,0.102,0.4,0.4,0.07,0.7,0.0071,0.071,7.1,71,0.04,0.04,0.007,0.07,0.00071,0.0071,0.71,7.1,0.204,0.204,5.18,0.518,REF,Reference,Reference,Reference,76.1021,76.1,0.022,0.022,0.56,0.056,Standard Loops,0.19,0.19,0.845,0.0862,86.2,0.038,0.038,0.169,0.01724,17.24,1.98,1.98,8.807,0.8981,898.1,6.439,6.439,163.55,16.355,1.561,1.561,39.65,3.965,Factory Option,Zinc Plate and Bake per ASTM B633,0.0063,0.204,0.204,5.18,0.518,Random,0.022,0.022,0.56,0.056
LEM055C 09 S,LEM055C 09 S,LEM055C09S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.248,0.248,6.3,0.63,0.005,0.005,0.13,0.013,1.969,1.969,50.01,5.001,0.04,0.04,1.02,0.102,0.33,0.33,0.058,0.58,0.0059,0.059,5.9,59,0.033,0.033,0.0058,0.058,0.00059,0.0059,0.59,5.9,0.204,0.204,5.18,0.518,REF,Reference,Reference,Reference,76.8708,76.9,0.022,0.022,0.56,0.056,Standard Loops,0.1582,0.1582,0.704,0.0718,71.8,0.03164,0.03164,0.1407,0.01435,14.35,1.6493,1.6493,7.336,0.7481,748.1,6.439,6.439,163.55,16.355,1.561,1.561,39.65,3.965,Factory Option,Passivate per ASTM A967,0.00648,0.204,0.204,5.18,0.518,Random,0.022,0.022,0.56,0.056
LEM055C 10 M,LEM055C 10 M,LEM055C10M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.248,0.248,6.3,0.63,0.005,0.005,0.13,0.013,2.165,2.165,54.99,5.499,0.05,0.05,1.27,0.127,0.35,0.35,0.061,0.61,0.0063,0.063,6.3,63,0.035,0.035,0.0061,0.061,0.00063,0.0063,0.63,6.3,0.204,0.204,5.18,0.518,REF,Reference,Reference,Reference,86.9738,87,0.022,0.022,0.56,0.056,Standard Loops,0.19,0.19,0.845,0.0862,86.2,0.038,0.038,0.169,0.01724,17.24,1.98,1.98,8.807,0.8981,898.1,7.275,7.275,184.79,18.479,1.757,1.757,44.63,4.463,Factory Option,Zinc Plate and Bake per ASTM B633,0.00717,0.204,0.204,5.18,0.518,Random,0.022,0.022,0.56,0.056
LEM055C 10 S,LEM055C 10 S,LEM055C10S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.248,0.248,6.3,0.63,0.005,0.005,0.13,0.013,2.165,2.165,54.99,5.499,0.05,0.05,1.27,0.127,0.29,0.29,0.051,0.51,0.0052,0.052,5.2,52,0.029,0.029,0.0051,0.051,0.00052,0.0052,0.52,5.2,0.204,0.204,5.18,0.518,REF,Reference,Reference,Reference,87.4736,87.5,0.022,0.022,0.56,0.056,Standard Loops,0.1582,0.1582,0.704,0.0718,71.8,0.03164,0.03164,0.1407,0.01435,14.35,1.6493,1.6493,7.336,0.7481,748.1,7.275,7.275,184.79,18.479,1.757,1.757,44.63,4.463,Factory Option,Passivate per ASTM A967,0.00735,0.204,0.204,5.18,0.518,Random,0.022,0.022,0.56,0.056
LEM055C 11 M,LEM055C 11 M,LEM055C11M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.248,0.248,6.3,0.63,0.005,0.005,0.13,0.013,2.362,2.362,59.99,5.999,0.05,0.05,1.27,0.127,0.32,0.32,0.056,0.56,0.0057,0.057,5.7,57,0.032,0.032,0.0056,0.056,0.00057,0.0057,0.57,5.7,0.204,0.204,5.18,0.518,REF,Reference,Reference,Reference,95.1276,95.1,0.022,0.022,0.56,0.056,Standard Loops,0.19,0.19,0.845,0.0862,86.2,0.038,0.038,0.169,0.01724,17.24,1.98,1.98,8.807,0.8981,898.1,7.952,7.952,201.98,20.198,1.954,1.954,49.63,4.963,Factory Option,Zinc Plate and Bake per ASTM B633,0.00783,0.204,0.204,5.18,0.518,Random,0.022,0.022,0.56,0.056
LEM055C 11 S,LEM055C 11 S,LEM055C11S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.248,0.248,6.3,0.63,0.005,0.005,0.13,0.013,2.362,2.362,59.99,5.999,0.05,0.05,1.27,0.127,0.27,0.27,0.047,0.47,0.0048,0.048,4.8,48,0.027,0.027,0.0047,0.047,0.00048,0.0048,0.48,4.8,0.204,0.204,5.18,0.518,REF,Reference,Reference,Reference,93.9532,94,0.022,0.022,0.56,0.056,Standard Loops,0.1582,0.1582,0.704,0.0718,71.8,0.03164,0.03164,0.1407,0.01435,14.35,1.6493,1.6493,7.336,0.7481,748.1,7.952,7.952,201.98,20.198,1.954,1.954,49.63,4.963,Factory Option,Passivate per ASTM A967,0.00788,0.204,0.204,5.18,0.518,Random,0.022,0.022,0.56,0.056
LEM055C 12 M,LEM055C 12 M,LEM055C12M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.248,0.248,6.3,0.63,0.005,0.005,0.13,0.013,2.559,2.559,65,6.5,0.05,0.05,1.27,0.127,0.29,0.29,0.051,0.51,0.0052,0.052,5.2,52,0.029,0.029,0.0051,0.051,0.00052,0.0052,0.52,5.2,0.204,0.204,5.18,0.518,REF,Reference,Reference,Reference,104.9684,105,0.022,0.022,0.56,0.056,Standard Loops,0.19,0.19,0.845,0.0862,86.2,0.038,0.038,0.169,0.01724,17.24,1.98,1.98,8.807,0.8981,898.1,8.729,8.729,221.72,22.172,2.151,2.151,54.64,5.464,Factory Option,Zinc Plate and Bake per ASTM B633,0.00862,0.204,0.204,5.18,0.518,Random,0.022,0.022,0.56,0.056
LEM055C 12 S,LEM055C 12 S,LEM055C12S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.248,0.248,6.3,0.63,0.005,0.005,0.13,0.013,2.559,2.559,65,6.5,0.05,0.05,1.27,0.127,0.24,0.24,0.042,0.42,0.0043,0.043,4.3,43,0.024,0.024,0.0042,0.042,0.00043,0.0043,0.43,4.3,0.204,0.204,5.18,0.518,REF,Reference,Reference,Reference,105.6973,105.7,0.022,0.022,0.56,0.056,Standard Loops,0.1582,0.1582,0.704,0.0718,71.8,0.03164,0.03164,0.1407,0.01435,14.35,1.6493,1.6493,7.336,0.7481,748.1,8.729,8.729,221.72,22.172,2.151,2.151,54.64,5.464,Factory Option,Passivate per ASTM A967,0.00885,0.204,0.204,5.18,0.518,Random,0.022,0.022,0.56,0.056
LEM055ZB 01 M,LEM055ZB 01 M,LEM055ZB01M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.11,0.11,2.79,0.279,0.006,0.006,0.15,0.015,0.346,0.346,8.79,0.879,0.02,0.02,0.51,0.051,46.71,46.71,8.18,81.8,0.8341,8.341,834.1,8341,4.671,4.671,0.818,8.18,0.08341,0.8341,83.41,834.1,0.068,0.068,1.73,0.173,REF,Reference,Reference,Reference,10,10,0.021,0.021,0.53,0.053,Standard Loops,0.627,0.627,2.789,0.2844,284.4,0.125,0.125,0.556,0.0567,56.7,4.27,4.27,18.994,1.9369,1936.9,0.424,0.424,10.77,1.077,0.242,0.242,6.15,0.615,Factory Option,Zinc Plate and Bake per ASTM B633,0.00037,0.066,0.066,1.68,0.168,Inline,0.021,0.021,0.53,0.053
LEM055ZB 01 S,LEM055ZB 01 S,LEM055ZB01S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.11,0.11,2.79,0.279,0.006,0.006,0.15,0.015,0.346,0.346,8.79,0.879,0.02,0.02,0.51,0.051,38.89,38.89,6.811,68.11,0.6945,6.945,694.5,6945,3.889,3.889,0.6811,6.811,0.06945,0.6945,69.45,694.5,0.068,0.068,1.73,0.173,REF,Reference,Reference,Reference,10,10,0.021,0.021,0.53,0.053,Standard Loops,0.522,0.522,2.322,0.2368,236.8,0.104,0.104,0.4626,0.04717,47.17,3.56,3.56,15.836,1.6148,1614.8,0.424,0.424,10.77,1.077,0.242,0.242,6.15,0.615,Factory Option,Passivate per ASTM A967,0.00037,0.066,0.066,1.68,0.168,Inline,0.021,0.021,0.53,0.053
LEM055ZB 02 M,LEM055ZB 02 M,LEM055ZB02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.11,0.11,2.79,0.279,0.006,0.006,0.15,0.015,0.476,0.476,12.09,1.209,0.02,0.02,0.51,0.051,29.18,29.18,5.11,51.1,0.5211,5.211,521.1,5211,2.918,2.918,0.511,5.11,0.05211,0.5211,52.11,521.1,0.068,0.068,1.73,0.173,REF,Reference,Reference,Reference,16,16,0.021,0.021,0.53,0.053,Standard Loops,0.627,0.627,2.789,0.2844,284.4,0.125,0.125,0.556,0.0567,56.7,4.27,4.27,18.994,1.9369,1936.9,0.601,0.601,15.27,1.527,0.374,0.374,9.5,0.95,Factory Option,Zinc Plate and Bake per ASTM B633,0.00056,0.066,0.066,1.68,0.168,Inline,0.021,0.021,0.53,0.053
LEM055ZB 02 S,LEM055ZB 02 S,LEM055ZB02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.11,0.11,2.79,0.279,0.006,0.006,0.15,0.015,0.476,0.476,12.09,1.209,0.02,0.02,0.51,0.051,24.33,24.33,4.261,42.61,0.4345,4.345,434.5,4345,2.433,2.433,0.4261,4.261,0.04345,0.4345,43.45,434.5,0.068,0.068,1.73,0.173,REF,Reference,Reference,Reference,16,16,0.021,0.021,0.53,0.053,Standard Loops,0.522,0.522,2.322,0.2368,236.8,0.104,0.104,0.4626,0.04717,47.17,3.56,3.56,15.836,1.6148,1614.8,0.601,0.601,15.27,1.527,0.374,0.374,9.5,0.95,Factory Option,Passivate per ASTM A967,0.00056,0.066,0.066,1.68,0.168,Inline,0.021,0.021,0.53,0.053
LEM055ZB 03 M,LEM055ZB 03 M,LEM055ZB03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.11,0.11,2.79,0.279,0.006,0.006,0.15,0.015,0.669,0.669,16.99,1.699,0.02,0.02,0.51,0.051,18.67,18.67,3.27,32.7,0.3334,3.334,333.4,3334,1.867,1.867,0.327,3.27,0.03334,0.3334,33.34,333.4,0.068,0.068,1.73,0.173,REF,Reference,Reference,Reference,25,25,0.021,0.021,0.53,0.053,Standard Loops,0.627,0.627,2.789,0.2844,284.4,0.125,0.125,0.556,0.0567,56.7,4.27,4.27,18.994,1.9369,1936.9,0.865,0.865,21.97,2.197,0.572,0.572,14.53,1.453,Factory Option,Zinc Plate and Bake per ASTM B633,0.00084,0.066,0.066,1.68,0.168,Inline,0.021,0.021,0.53,0.053
LEM055ZB 03 S,LEM055ZB 03 S,LEM055ZB03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.11,0.11,2.79,0.279,0.006,0.006,0.15,0.015,0.669,0.669,16.99,1.699,0.02,0.02,0.51,0.051,15.53,15.53,2.72,27.2,0.2773,2.773,277.3,2773,1.553,1.553,0.272,2.72,0.02773,0.2773,27.73,277.3,0.068,0.068,1.73,0.173,REF,Reference,Reference,Reference,25,25,0.021,0.021,0.53,0.053,Standard Loops,0.522,0.522,2.322,0.2368,236.8,0.104,0.104,0.4626,0.04717,47.17,3.56,3.56,15.836,1.6148,1614.8,0.865,0.865,21.97,2.197,0.572,0.572,14.53,1.453,Factory Option,Passivate per ASTM A967,0.00085,0.066,0.066,1.68,0.168,Inline,0.021,0.021,0.53,0.053
LEM060B 01 M,LEM060B 01 M,LEM060B01M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.177,0.177,4.5,0.45,0.005,0.005,0.13,0.013,0.61,0.61,15.49,1.549,0.03,0.03,0.76,0.076,9.32,9.32,1.632,16.32,0.1664,1.664,166.4,1664,0.932,0.932,0.1632,1.632,0.01664,0.1664,16.64,166.4,0.131,0.131,3.33,0.333,REF,Reference,Reference,Reference,14.9089,14.9,0.023,0.023,0.58,0.058,Standard Loops,0.42,0.42,1.868,0.1905,190.5,0.084,0.084,0.3737,0.0381,38.1,3.53,3.53,15.702,1.6012,1601.2,0.94,0.94,23.88,2.388,0.352,0.352,8.94,0.894,Factory Option,Zinc Plate and Bake per ASTM B633,0.0011,0.129,0.129,3.28,0.328,Random,0.023,0.023,0.58,0.058
LEM060B 01 S,LEM060B 01 S,LEM060B01S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.177,0.177,4.5,0.45,0.005,0.005,0.13,0.013,0.61,0.61,15.49,1.549,0.03,0.03,0.76,0.076,7.76,7.76,1.359,13.59,0.1386,1.386,138.6,1386,0.776,0.776,0.1359,1.359,0.01386,0.1386,13.86,138.6,0.131,0.131,3.33,0.333,REF,Reference,Reference,Reference,14.9217,14.9,0.023,0.023,0.58,0.058,Standard Loops,0.3498,0.3498,1.556,0.1587,158.7,0.06996,0.06996,0.3112,0.03173,31.73,2.9404,2.9404,13.08,1.3338,1333.8,0.94,0.94,23.88,2.388,0.352,0.352,8.94,0.894,Factory Option,Passivate per ASTM A967,0.00112,0.129,0.129,3.28,0.328,Random,0.023,0.023,0.58,0.058
LEM060B 02 M,LEM060B 02 M,LEM060B02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.177,0.177,4.5,0.45,0.005,0.005,0.13,0.013,0.669,0.669,16.99,1.699,0.03,0.03,0.76,0.076,7.9,7.9,1.384,13.84,0.1411,1.411,141.1,1411,0.79,0.79,0.1384,1.384,0.01411,0.1411,14.11,141.1,0.131,0.131,3.33,0.333,REF,Reference,Reference,Reference,17.5887,17.6,0.023,0.023,0.58,0.058,Standard Loops,0.42,0.42,1.868,0.1905,190.5,0.084,0.084,0.3737,0.0381,38.1,3.53,3.53,15.702,1.6012,1601.2,1.059,1.059,26.9,2.69,0.411,0.411,10.44,1.044,Factory Option,Zinc Plate and Bake per ASTM B633,0.00127,0.129,0.129,3.28,0.328,Random,0.023,0.023,0.58,0.058
LEM060B 02 S,LEM060B 02 S,LEM060B02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.177,0.177,4.5,0.45,0.005,0.005,0.13,0.013,0.669,0.669,16.99,1.699,0.03,0.03,0.76,0.076,6.58,6.58,1.152,11.52,0.1175,1.175,117.5,1175,0.658,0.658,0.1152,1.152,0.01175,0.1175,11.75,117.5,0.131,0.131,3.33,0.333,REF,Reference,Reference,Reference,17.5976,17.6,0.023,0.023,0.58,0.058,Standard Loops,0.3498,0.3498,1.556,0.1587,158.7,0.06996,0.06996,0.3112,0.03173,31.73,2.9404,2.9404,13.08,1.3338,1333.8,1.059,1.059,26.9,2.69,0.411,0.411,10.44,1.044,Factory Option,Passivate per ASTM A967,0.0013,0.129,0.129,3.28,0.328,Random,0.023,0.023,0.58,0.058
LEM060B 03 M,LEM060B 03 M,LEM060B03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.177,0.177,4.5,0.45,0.005,0.005,0.13,0.013,0.748,0.748,19,1.9,0.03,0.03,0.76,0.076,6.56,6.56,1.149,11.49,0.1171,1.171,117.1,1171,0.656,0.656,0.1149,1.149,0.01171,0.1171,11.71,117.1,0.131,0.131,3.33,0.333,REF,Reference,Reference,Reference,21.1815,21.2,0.023,0.023,0.58,0.058,Standard Loops,0.42,0.42,1.868,0.1905,190.5,0.084,0.084,0.3737,0.0381,38.1,3.53,3.53,15.702,1.6012,1601.2,1.218,1.218,30.94,3.094,0.49,0.49,12.45,1.245,Factory Option,Zinc Plate and Bake per ASTM B633,0.00151,0.129,0.129,3.28,0.328,Random,0.023,0.023,0.58,0.058
LEM060B 03 S,LEM060B 03 S,LEM060B03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.177,0.177,4.5,0.45,0.005,0.005,0.13,0.013,0.748,0.748,19,1.9,0.03,0.03,0.76,0.076,5.46,5.46,0.956,9.56,0.0975,0.975,97.5,975,0.546,0.546,0.0956,0.956,0.00975,0.0975,9.75,97.5,0.131,0.131,3.33,0.333,REF,Reference,Reference,Reference,21.2074,21.2,0.023,0.023,0.58,0.058,Standard Loops,0.3498,0.3498,1.556,0.1587,158.7,0.06996,0.06996,0.3112,0.03173,31.73,2.9404,2.9404,13.08,1.3338,1333.8,1.218,1.218,30.94,3.094,0.49,0.49,12.45,1.245,Factory Option,Passivate per ASTM A967,0.00154,0.129,0.129,3.28,0.328,Random,0.023,0.023,0.58,0.058
